VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour mars 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1403169,2020-03-05,SODEM INC.,,"5459,36",Réparation/Entretien - Équipement de sport et terrain de jeux
,1403752,2020-03-09,,,"6824,20",Réparation/Entretien - Équipement de sport et terrain de jeux
"HOOPER, CHANTAL",1402672,2020-03-03,3289419 CANADA (COLLINS),,"722,77",Vêtements de travail
,1403222,2020-03-05,ALBERT VIAU DIVISION EMCO CORPORATION,,"180,58",Produits de branchement
,1402969,2020-03-04,COOP-UQAM,,"472,29",Ordinateur et accessoire
,1403271,2020-03-05,DAMOTECH INC.,,"1994,76",Ingénieur en mécanique du bâtiment
,1405854,2020-03-18,GAZTEK INC,,"1049,87",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1403241,2020-03-05,INOLEC,,"2656,18",Outils manuel
,1405364,2020-03-17,,,"1487,46",Accessoires et pièces de remplacement pour outil
,,2020-03-17,,,"1574,08",Outils manuel
,1402664,2020-03-03,NOVAFOR EQUIPEMENT INC.,,"2614,05",Équipement de protection
,1403078,2020-03-04,,,"689,63",Équipement de protection
,1402670,2020-03-03,OUTILLAGES EXPRESS,,"461,89",Outils à batterie
,1404642,2020-03-12,SOLUTIONS ALTERNATIVES ENVIRONNEMENT INC,,"587,93",Service - Formation en développement organisationnel et technique
,1403235,2020-03-05,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,,"1628,36",Accessoire et pièce de remplacement pour outil
,1402696,2020-03-03,TESSIER RECREO-PARC INC.,,"2692,92","Matériel de fixation, clou, vis"
,1403061,2020-03-09,ULINE CANADA CORP,,"25,36",Service - Transport de colis (Frais de transport)
,,2020-03-04,,,"146,98",Fourniture d'expédition et étiquette
"LEGER, APRIL",1403978,2020-03-10,LES INSTALLATIONS SPORTIVES AGORA INC.,,"1291,35",Réparation/Entretien - Équipement de sport et terrain de jeux
"LIMPERIS, APOSTOLOS MARIO",1402425,2020-03-02,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"98,69",Traitement de l'eau
,1405064,2020-03-16,,,"1895,44",Équipement pour piscine et jeu d'eau
,1403973,2020-03-10,CENTAURECOM INC.,,"2806,58",Vêtements de travail
,1403976,2020-03-10,,,"1829,30",Vêtements de travail
,1402424,2020-03-02,FRANKLIN EMPIRE INC.,,"75,97",Appareil de communication
,1402426,2020-03-05,PRODUITS SANY,,"259,53",Appareil d'entretien
,,2020-03-02,,,"193,22",Sac à ordures et recyclage
,1404104,2020-03-10,,,"205,86",Réparation/Entretien - Appareil d'entretien
,,2020-03-10,,,"310,31",Réparation/Entretien - Appareil d'entretien
,,2020-03-10,,,"123,12",Réparation/Entretien - Appareil d'entretien
,1405065,2020-03-16,,1048199,"2761,27",Produit d'entretien ménager
,1404424,2020-03-12,SECURMAX,,"3013,14","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
,1406701,2020-03-25,TECHNO-CONTACT INC.,,"2440,96","Système de contrôle, de surveillance et d'incendie"
,1402422,2020-03-02,TENAQUIP LIMITED,,"475,01",Équipement contre les incendies
,1403980,2020-03-10,,,"125,48",Accessoires vestimentaires
"PLANTE, STÉPHANE",1406780,2020-03-26,CAFETERIA COMMUNAUTAIRE MULTICAF,,"38192,00",Breuvage et nourriture
,1404705,2020-03-13,LEMAY CO INC.,,"35212,81",Urbaniste - Aménagement du territoire
,1405823,2020-03-18,MLC ASSOCIES INC.,,"35979,21",Urbaniste - Aménagement du territoire
"POLISENO, MARTIN",1403953,2020-03-10,AUX AUBEPINES 2002 INC.,,"83,99",Service - Transport de colis (Frais de transport)
,,2020-03-10,,,"3133,24",Produits horticoles
,1405189,2020-03-17,INSTITUT QUEBECOIS DE LA SECURITE DANS LES AIRES DE JEU (IQSAJ),,"1496,07",Service - Formation en développement organisationnel et technique
,,2020-03-17,,,"1338,59",Service - Formation en développement organisationnel et technique
,1407100,2020-03-30,JEAN GUGLIA & FILS ENR.,,"96,99",Accessoires et pièces de remplacement pour outil
,1403952,2020-03-10,LES PEPINIERES JASMIN LTEE,,"118,11",Service - Transport de colis (Frais de transport)
,,2020-03-10,,,"2519,70",Végétaux
,1404296,2020-03-11,LOCATION JEAN LEGARE LTEE,,"527,67","Automobile, camionnette et fourgonnette"
,1406001,2020-03-19,TENAQUIP LIMITED,,"150,87",Produits d'entretien ménager
,,2020-03-19,,,"25,61",Outils manuel
,,2020-03-19,,,"32,54",Accessoires et pièces de remplacement pour outil
,1405869,2020-03-18,ULINE CANADA CORP,,"115,49",Équipement d'entretien manuel
,,2020-03-18,,,"20,03",Service - Transport de colis (Frais de transport)
"REEVES, GENEVIEVE",1406665,2020-03-25,ELISABETH OLIGNY,,"865,00",Service - Gestion de la documentation/Archivage
,1405813,2020-03-18,PG SOLUTIONS INC.,,"1380,59",Logiciel et progiciel
,1401571,2020-03-09,ROGERS COMMUNICATIONS CANADA INC.,1137408,"2099,75",Service - Téléphonie cellulaire
,1405818,2020-03-18,SOLOTECH INC,,"1679,80",Location - Équipement d'éclairage et de sonorisation
,1389219,2020-03-04,TAXI DIAMOND,,"78,80",Service - Transport automobile
,1397548,2020-03-10,ULINE CANADA CORP,,"8,56","Service - Postal, messagerie"
TOTAL ,,,,,"271087,62",
