VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour octobre 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1433651,2020-10-05,MONTREAL STENCIL INC,,"60,70$","Articles, accessoires et équipement de bureau"
,1436165,2020-10-20,PUBLICITE SAUVAGE INC,,"4855,67$",Service - Organisation d'expositions
,1435332,2020-10-16,ROULEAUX DE PAPIER & RUBANS J.L. INC,,"180,58$",Articles de papeterie
,1434047,2020-10-07,ULINE CANADA CORP,,"2413,93$",Bureau (Mobilier autoportant)
,1436168,2020-10-20,XYZ TECHNOLOGIE CULTURELLE INC,,"3667,06$",Équipement de scène
,1436946,2020-10-23,,,"754,90$",Équipement de scène
,1436947,2020-10-23,,,"787,23$",Équipement de scène
,1436948,2020-10-23,,,"440,95$",Service - Formation en développement organisationnel et technique
"CHAMBEROT, ROBERT ",1438163,2020-10-29,R.M. LEDUC & CIE INC.,,"577,80$","Réparation/Entretien - Articles, accessoires et équipement de bureau"
"DESJARDINS, STEVE",1434378,2020-10-08,CAPREA EXPERTS IMMOBILIERS INC,1347295,"1023,63$",Évaluateur agréé
,1436905,2020-10-22,,1347295,"1023,63$",Évaluateur agréé
,1436907,2020-10-22,,1347295,"1023,63$",Évaluateur agréé
,1436908,2020-10-22,EMONDAGE ST-GERMAIN & FRERES LTEE,,"4619,45$","Service - Abattage, émondage, élagage"
,1436010,2020-10-19,GROUPE TRIUM INC.,,"986,67$",Vêtements de travail
,1401575,2020-10-09,ROGERS COMMUNICATIONS CANADA INC,1137408,"1574,81$",Service - Téléphonie cellulaire
"GAUDREAULT, GUYLAINE",1398648,2020-10-19,ANDRE ROUSSEAU,,"944,89$",Avocat
,1434044,2020-10-07,EDIFICE 5160 DECARIE INC.,,"7622,09$","Frais - Transport en commun, taxi, stationnement"
,1434426,2020-10-08,GESTION JEAN BOURDEAU INC.,,"5249,37$",Conseiller en productivité et performance
,1437665,2020-10-27,NCL ENVIROTEK INC,,"5249,37$",Ingénieur mécanique - Matériaux
,1426869,2020-10-27,P.LAPLANTE & ASSOCIES INC,,"1574,81$",Conseiller en relation de travail
"GAUTHIER, STEPHANE",1438175,2020-10-29,BIBLIO RPL LTEE,,"474,59$",Articles de papeterie
,1433650,2020-10-05,ROULEAUX DE PAPIER & RUBANS J.L. INC,,"361,16$",Articles de papeterie
,1433641,2020-10-05,ULINE CANADA CORP,,"146,10$",Articles de papeterie
,1438174,2020-10-29,,,"367,69$","Articles, accessoires et équipement de bureau"
"HOOPER, CHANTAL",1436552,2020-10-21,VORTEX STRUCTURES AQUATIQUES INTERNATIONALES,,"809,72$","Service - Installation, gestion, entretien"
"LIMPERIS, APOSTOLOS MARIO",1435336,2020-10-15,MONTREAL STENCIL INC,,"56,41$",Accessoires de sport
,1435951,2020-10-19,PRODUITS SANY,1048199,"185,45$",Produits d'entretien ménager
,1436942,2020-10-23,,,"1763,79$",Produits d'hygiène corporelle
,1436990,2020-10-23,,,"743,16$",Appareil d'entretien
,1435855,2020-10-19,SERVI-GLACES 2000,,"2661,44$",Réparation/Entretien - Équipement de sport et terrain de jeux
,1434050,2020-10-07,SIGNEL SERVICES INC,,"68,56$",Équipement de sport
,1438179,2020-10-29,ZOLL MEDICAL CANADA INC,,"940,53$",Équipement de sport
"PLANTE, STÉPHANE",1436092,2020-10-20,COMPUGEN INC.,1410852,"1151,94$",Ordinateur et accessoire
,1436499,2020-10-21,DISTRIBUTIONS LG INC.,,"18519,79$",Service - Distribution
,1433868,2020-10-06,LEBLANC ILLUMINATIONS-CANADA INC,,"6173,27$",Service - Décoration
,1433290,2020-10-01,GROUPE DE SECURITE GARDA SENC,,"20997,50$","Service - Agence de sécurité, gardiennage"
,1433479,2020-10-02,GROUPE QUALINET INC,,"20997,50$",Service - Nettoyage industriel
,1438315,2020-10-30,LES PLANTATIONS LETOURNEAU (PEPINIERE),,"2813,66$",Produits horticoles
,1424877,2020-10-27,"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE S.E.N.C.R.L",,"5249,37$",Huissier de justice
,1435194,2020-10-14,PLOMBERIE DENIS PARADIS INC,,"367,46$",Entrepreneur en structures de maçonnerie
,1430536,2020-10-28,SHELLEX GROUPE CONSEIL INC,,"27394,00$",Ingénieur - Contrôle qualité
"POLISENO, MARTIN",1435370,2020-10-15,ABC RECREATION QUEBEC INC.,,"162,16$","Corde, chaîne et câble"
,1435366,2020-10-15,AIGLON INDIGO,,"508,23$",Produits horticoles
,1435644,2020-10-16,ATMOSPHARE INC.,,"2576,84$",Équipement de sport
,1435672,2020-10-16,FERRONNERIE BRONX,,"426,24$",Agrégat ensaché
,1437955,2020-10-28,MONTREAL STENCIL INC,,"107,09$",Service - Impression
,1437076,2020-10-23,NOVAFOR EQUIPEMENT INC.,,"1119,79$","Corde, chaîne et câble"
,1435630,2020-10-16,OUTIL MAG INC.,,"1511,29$",Outils à batterie
,1437949,2020-10-28,PRODUITS SANY,1048199,"120,32$",Équipement d'entretien manuel
,1437391,2020-10-26,SECURITE LANDRY INC,,"291,33$",Vêtements de travail
,1437312,2020-10-26,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC.,,"103,94$","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1437390,2020-10-26,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC.,,"311,82$","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1437945,2020-10-28,TENAQUIP LIMITED,,"167,38$",Outils manuels
,1435698,2020-10-16,U. CAYOUETTE INC.,,"965,84$",Outils manuels
,1437953,2020-10-28,,,"44,09$","Matériel de fixation, clou, vis"
"REEVES, GENEVIEVE",1437035,2020-10-23,ENVELOPPE LAURENTIDE INC,,"266,98$",Articles de papeterie
,1409106,2020-10-08,LES TRADUCTIONS TERRY KNOWLES INC,,"2099,75$","Service - Rédaction, révision"
,1437032,2020-10-23,PG SOLUTIONS INC.,,"1422,58$",Logiciel et progiciel
,1391969,2020-10-23,WOLTERS KLUWER CANADA LTEE,,"966,93$","Guide, brochure et affiche"
,1414444,2020-10-02,,,"914,44$","Guide, brochure et affiche"
"ST-LAURENT, SONIA",1423023,2020-10-15,BOO! DESIGN INC.,,"36,75$",Equipement de sport
,1434145,2020-10-07,LE GROUPE BELLON PRESTIGE INC,,"8897,69$",Equipement de sport
,1434160,2020-10-07,PRODUITS SANY,,"8605,59",Equipement de sport
,1389926,2020-10-05,RMB EXTERMINATION INC.,,"2099,75$","Service - Extermination, fumigation"
"TURNBLOM, SYLVAIN",1436878,2020-10-22,ATELIER AUBIN INC.,,"393,70$",Outils manuels
,1433562,2020-10-05,BF-TECH INC.,,"437,45$",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1435350,2020-10-15,GROUPE SANYVAN INC.,,"2563,00$","Service - Vidange de puisards, regards et fosses septiques"
,1435352,2020-10-15,INOLEC,,"1639,84$",Réparation/Entretien - Outil à batterie
,1434653,2020-10-09,TENAQUIP LIMITED,,"518,53$",Accessoires vestimentaires
,1435330,2020-10-15,TEXEL MATERIAUX TECHNIQUES INC.,,"391,94$",Recouvrement - toiture
TOTAL ,,,,,"309351,59$",
