VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour juin 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
"CARRIER, RAYMOND",1417613,2020-06-17,BOO! DESIGN INC.,,"761,16$","Articles, accessoires et équipement de bureau"
,1419004,2020-06-25,CARR MCLEAN LIMITED,,"823,91$",Accessoires et fournitures de mobilier de bureau
,1419011,2020-06-25,LOCATION D'OUTILS SIMPLEX S.E.C,,"2052,06$",Location - Outil électrique
,1418438,2020-06-22,SYNDICAT DE COPROPRIETE DES TERRAINS BENNY FARM,,"2300,88$",Frais de copropriété- Contribution à des organismes
"CHAMBEROT, ROBERT ",1417966,2020-06-18,R.M. LEDUC & CIE INC.,,"2796,52$",Réparation/Entretien - équipement de bureau
"DESJARDINS, STEVE",1416222,2020-06-10,CAPREA EXPERTS IMMOBILIERS INC,1347295,"1023,63$",Évaluateur agréé
,1418510,2020-06-22,,1347295,"1023,63$",Évaluateur agréé
,1415354,2020-06-04,NATASHA GENEST,,"2099,75$",Architectes-paysagistes
,1419283,2020-06-29,TELUS MOBILITE,1408829,"629,92$",Appareil de communication
,1419284,2020-06-29,,1408829,"209,97$",Appareil de communication
"GAUDREAULT, GUYLAINE",1418515,2020-06-22,BIGIS EXPERT CONSEILS INC.,,"8089,28$",Ingénieur - Gestion de projet
,1418500,2020-06-22,COMPUGEN INC.,1163303,"256,51$",Ordinateur et accessoires
,1390644,2020-06-03,ENTREPRISES PROFILECT,,"4440,97$",Ingénieur électrique
,1392938,2020-06-03,,,"4440,97$",Ingénieur électrique
,1416770,2020-06-12,MLC ASSOCIES INC.,,"9467,57$",Ingénieur - Gestion de projet
,1416773,2020-06-12,PARIZEAU PAWULSKI ARCHITECTES S.E.N.C,,"3867,63$",Architecte - Gestion de projet
,1419279,2020-06-29,TELUS MOBILITE,1408829,"1049,87$",Appareil de communication
,1419282,2020-06-29,,1408829,"629,92$",Appareil de communication
,1419285,2020-06-29,,1408829,"2099,75$",Appareil de communication
"GAUDREAULT, SONIA",1393467,2020-06-01,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"11044,01$","Location - Automobile, camionnette et fourgonnette"
,1416784,2020-06-12,"EARP-LAVERGNE, COLIN",,"1793,67$","Frais - Déplacement, hébergement et repas"
,1417092,2020-06-15,ECOLE NATIONALE D'ADMINISTRATION PUBLIQUE,,"1525,00$",Service - Formation en développement organisationnel et technique
,1416802,2020-06-12,"ROBILLARD, MYLENE",,"1629,90$","Frais - Déplacement, hébergement et repas"
"GAUTHIER, STEPHANE",1417123,2020-06-15,BIBLIO RPL LTEE,,"588,72$",Fournitures de classement et de rangement
,1412265,2020-06-25,SPI SANTE SECURITE INC.,,"10,48$",Service - Transport de colis (Frais de transport)
"HOOPER, CHANTAL",1415877,2020-06-08,LOCATION GAMMA INC,,"2519,70$",Location - Pompe et compresseur
,1417042,2020-06-15,,,"3339,25$",Outils électriques
,1415212,2020-06-03,TENAQUIP LIMITED,,"55,63$",Accessoires et pièces de remplacement pour outil
"LIMPERIS, APOSTOLOS MARIO",1418440,2020-06-22,AQUAM SPECIALISTE AQUATIQUE INC,,"348,36$",Équipement pour terrain de jeux
,1415144,2020-06-03,AQUATECHNO SPECIALISTES AQUATIQUES INC,,"2591,09$",Équipement pour piscine et jeu d'eau
,1415645,2020-06-05,,,"411,55$",Traitement de l'eau
,1416996,2020-06-15,GROUPE TRIUM INC.,,"1262,93$",Vêtements de travail
,1416403,2020-06-10,LOCATION SAUVAGEAU INC,,"3187,42$","Location - Automobile, camionnette et fourgonnette"
,1418439,2020-06-22,SYSTEMES CANADIEN KRONOS INC,,"3575,87$",Logiciel et progiciel
"PLANTE, STÉPHANE",1415913,2020-06-08,9324-3566 QUEBEC INC.,,"35695,74$",Équipement de protection-masques COVID 19
,1416685,2020-06-11,ARBO-DESIGN INC.,,"22827,40$","Service - Abattage, émondage, élagage"
,1418073,2020-06-19,BOO! DESIGN INC.,,"1328,09$","Service - Installation, gestion, entretien"
,1418535,2020-06-22,,,"650,92$",Service - Impression
,1419049,2020-06-25,,,"183,73$",Service - Impression
,1387327,2020-06-08,CHRISTINE HAREL,,"21916,14$",Conseiller en développement organisationnel
,1418645,2020-06-23,COMMISSION SCOLAIRE DE MONTREAL (CSDM),,"5000,00$",Service - Artiste de la scène
,1374980,2020-06-12,CONSTRUCTION PIRAVIC INC.,,"1550,67$",Service - Aménagement paysager
,1415558,2020-06-05,CREATIONS TARAXACUM INC.,,"20997,50$",Service - Entretien paysager
,1411561,2020-06-16,DUOSON MULTIMEDIA INC,,"5249,37$",Service - Production multimédia
,1419045,2020-06-25,ECO-COMPTEUR INC.,,"22197,51$","Compteur de stationnement, parcomètre"
,1415740,2020-06-08,ENTRETIENS J.R. VILLENEUVE INC.,,"14551,26$",Service - Véhicule et appareil avec opérateur
,1419259,2020-06-26,GROUPE ABS INC.,1410240,"32220,82$",Ingénieur - Contrôle qualité
,1418829,2020-06-23,IGF AXIOM INC.,,"12842,60$",Ingénieur civil - Circulation et transport
,1414854,2020-06-02,LA SOCIETE DE VERDISSEMENT DU MONTREAL METROPOLITAIN,,"1091,87$",Location - Toilette chimique
,1419221,2020-06-26,LIGNES-FIT INC.,,"15748,12$",Service - Marquage de rue
,1419216,2020-06-26,LOCATION GAMMA INC,,"1354,97$","Location - Véhicule lourd, machinerie lourde et camion avec équipement spécialisé"
,1415139,2020-06-03,LOCATION GUAY,,"22519,82$","Location - Véhicule lourd, machinerie lourde et camion avec équipement spécialisé"
,1415111,2020-06-03,LOCATION LORDBEC INC,,"18766,52$",Réparation de conduit d'aqueduc
,1417050,2020-06-15,,,"21359,71$",Entrepreneur en route et canalisation
,1417056,2020-06-15,,,"18850,51$",Entrepreneur en route et canalisation
,1416305,2020-06-10,"MOREAU, YOLANDE",,"920,51$",Service - Impression
,1396605,2020-06-15,ROGERS COMMUNICATIONS CANADA INC,1137408,"1207,35$",Appareil de communication
,1416379,2020-06-10,SOLUTION GROUPE DC INC,,"693,99$","Clôture, barricade"
,1416381,2020-06-10,,,"2400,00$","Clôture, barricade"
,1419276,2020-06-29,TELUS MOBILITE,1408829,"1049,87$",Appareil de communication
"POLISENO, MARTIN",1418400,2020-06-22,ADM SPORT,,"189,15$",Appareil de communication
,1415923,2020-06-08,ENTREPRISES D'EXTERMINATION MAHEU LTEE,,"2099,75$","Service - Extermination, fumigation"
,1414590,2020-06-01,GFL ENVIRONNEMENTAL INC,1408749,"3815,00$",Location - Toilette chimique
,1417281,2020-06-16,MUSCO SPORTS LIGHTING CANADA CO,,"1228,35$","Éclairage, lumière"
,1415213,2020-06-03,NOVAFOR EQUIPEMENT INC.,,"551,06$",Attache-câble
,1417529,2020-06-17,SECURITE LANDRY INC,,"456,67$",Vêtements de travail
,1418405,2020-06-22,U. CAYOUETTE INC.,,"108,98$","Adhésif, colle"
"REEVES, GENEVIEVE",1415348,2020-06-12,AVEC PLAISIRS,,"905,71$",Breuvage et nourriture 
,1415165,2020-06-03,COMPUGEN INC.,,"259,56$",Ordinateur et accessoire
,1409106,2020-06-12,LES TRADUCTIONS TERRY KNOWLES INC,,"2099,75$","Service - Rédaction, révision"
,1397541,2020-06-08,MEDIAS TRANSCONTINENTAL S.E.N.C,,"2099,75$",Service - Placement média d'appel d'offres
"TROTTIER, PASCAL",1416676,2020-06-11,COMPUGEN INC.,1163246,"100,77$",Ordinateur et accessoires
TOTAL ,,,,,"418121,96$",
