VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour décembre 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1447886,2020-12-16,MARTECH SIGNALISATION INC.,,"15 769,13 $",Signalisation routière
,1444791,2020-12-02,SUMMUM ARPENTAGE,,"6 918,15 $",Arpenteur-géomètre
"CARRIER, RAYMOND",1447877,2020-12-16,BOO! DESIGN INC.,,"876,64 $",Service - Impression
,1447878,2020-12-16,,,"131,23 $",Service - Impression
,1448355,2020-12-18,COMMUNAUTIQUE,,"3 143,33 $",Réparation/Entretien - Ordinateur et accessoire
,1446277,2020-12-09,COMPOSANTS INDUSTRIELS WAJAX,,"15,75 $",Accessoires et fournitures de mobilier de bureau
,1446286,2020-12-09,COMPUGEN INC.,1410852,"224,33 $",Ordinateur et accessoire
,1444917,2020-12-03,MAGASINS BEST BUY LTEE,,"104,98 $",Composante électronique
,1447879,2020-12-16,SYNDICAT DE COPROPRIETE DES TERRAINS BENNY FARM,,"2 300,88 $",Contribution à des organismes
,1393820,2020-12-02,VIDEOTRON LTEE,,"902,38 $","Service - Accès internet, ligne téléinformatique"
,1402006,2020-12-02,,,"917,80 $","Service - Accès internet, ligne téléinformatique"
"CHAMBEROT, ROBERT ",1442898,2020-12-16,FONDATION OLO,,"195,84 $","Matériel pour loisir, jeu"
"DESJARDINS, STEVE",1447234,2020-12-14,ARBO-DESIGN INC.,,"1 889,77 $","Service - Abattage, émondage, élagage"
,1445041,2020-12-03,LES CONSULTANTS VERRET INC.,,"1 826,78 $",Service - Formation en développement interpersonnel/relationnel
,1396248,2020-12-08,LES INDUSTRIES POLY INC.,1322302,"562,73 $",Service - Reprographie
,1448482,2020-12-21,"PARIS, LADOUCEUR & ASSOCIES INC.",1438947,"1 102,37 $",Évaluateur agréé
"DIMITROVA, TEODORA",1401812,2020-12-22,COMITE JEUNESSE DE NOTRE-DAME-DE-GRACE,,"4 518,93 $","Service - Installation, gestion, entretien"
,1401815,2020-12-22,,,"6 840,81 $","Service - Installation, gestion, entretien"
"GAUDREAULT, GUYLAINE",1446102,2020-12-09,ADDENERGIE TECHNOLOGIES INC.,,"1 131,33 $",Pièces électriques
,1445605,2020-12-07,"AFFLECK DE LA RIVA, ARCHITECTES",,"1 007,88 $",Architecte
,1448205,2020-12-17,"COMAQ, CORPORATION DES OFFICIERS MUNICIPAUX AGREES DU QUEBEC",,"556,43 $",Frais - Adhésion et cotisation
,1434044,2020-12-21,EDIFICE 5160 DECARIE INC.,,"7 937,05 $","Frais - Transport en commun, taxi, stationnement"
,1434426,2020-12-02,GESTION JEAN BOURDEAU INC.,,"1 771,66 $",Conseiller en productivité et performance
,1445623,2020-12-07,MOOG AUDIO,,"2 091,33 $",Équipement de scène
,1426869,2020-12-02,P.LAPLANTE & ASSOCIES INC.,,"992,60 $",Conseiller en relation de travail
,1445191,2020-12-04,SYSTEMES DE CONTROLE ACTIF SOFT DB INC.,,"2 435,71 $",Ingénieur - Contrôle qualité
"HARDY, DANIELLE",1448861,2020-12-23,ARBITRAGE RICHARD MERCIER INC.,,"2 843,06 $",Avocat
,1444697,2020-12-02,EXPERTISE NEUROSCIENCES INC.,,"3 937,03 $",Médecin
,1410941,2020-12-16,GESTION P3P,,"524,94 $",Service - Formation en développement interpersonnel/relationnel
"HOOPER, CHANTAL",1448198,2020-12-17,BALISES ET POTEAUX DU NORD PLUS,,"7 622,08 $",Équipement de protection
,1444503,2020-12-01,COMPAGNIE DE CHEMIN DE FER DU CANADIEN PACIFIQUE,,"2 435,71 $","Service - Déglaçage, nettoyage et désobstruction de conduites"
,1447028,2020-12-14,CREUSAGE RL,,"1 674,55 $",Entrepreneur en routes et canalisation
,1447031,2020-12-14,,,"4 488,22 $",Entrepreneur en routes et canalisation
,1448181,2020-12-17,,,"5 322,87 $",Entrepreneur en routes et canalisation
,1448753,2020-12-22,GROUPE SDM INC,1443322,"7 768,77 $","Service - Déglaçage, nettoyage et désobstruction de conduites"
,1415877,2020-12-04,LOCATION GAMMA INC.,,"907,09 $",Location - Pompe et compresseur
,1401117,2020-12-14,LOCATION SAUVAGEAU INC.,,"6 924,98 $","Location - Automobile, camionnette et fourgonnette"
"LIMPERIS, APOSTOLOS MARIO",1446282,2020-12-09,GROUPE TRIUM INC.,,"1 837,27 $",Vêtements de travail
,1443246,2020-12-14,MAGASINS BEST BUY LTEE,,"0,47 $",Appareil de communication
,1446689,2020-12-11,PRODUITS SANY,1048199,"91,76 $",Équipement d'entretien manuel
,,2020-12-16,,,"111,03 $",Produits d'entretien ménager
,1389460,2020-12-11,SUPERIEUR PROPANE,,"1 049,87 $",Gaz comprimé
"MORISSETTE, CHRISTIAN",1431249,2020-12-09,3289419 CANADA (COLLINS),,"214,29 $",Vêtements de travail
,1447236,2020-12-14,ATELIER AUBIN INC.,,"761,16 $",Signalisation routière
,1447537,2020-12-15,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"139,63 $",Vêtements de travail
,1448495,2020-12-21,,,"2 283,46 $",Vêtements de travail
,1448796,2020-12-23,,,"139,63 $",Vêtements de travail
,1445654,2020-12-07,J.A. LARUE INC,,"1 385,83 $","Matériel de fixation, clou, vis"
,1444303,2020-12-01,KOMUTEL INC,,"1 053,46 $",Service - Téléphonie
,1445413,2020-12-07,PRODUITS SANY,1048199,"100,62 $",Produits d'entretien ménager
,1396778,2020-12-21,REGARD SECURITE,1255847,"120,00 $",Accessoires vestimentaires
,1445926,2020-12-08,TENAQUIP LIMITED,,"2 845,98 $",Accessoires vestimentaires
"PLANTE, STÉPHANE",1420776,2020-12-16,CREATIONS TARAXACUM INC.,,"5 039,40 $",Service - Aménagement paysager
,1435910,2020-12-18,DUOSON MULTIMEDIA INC,,"2 162,23 $",Service - Production multimédia
,1445001,2020-12-03,IGF AXIOM INC.,,"14 350,30 $",Ingénieur - Gestion de projet
,1444504,2020-12-01,ISM ART & DESIGN,,"8 780,24 $","Éclairage, lumière"
,1435194,2020-12-09,PLOMBERIE DENIS PARADIS INC,,"151,18 $",Entrepreneur en structures de maçonnerie
,1439210,2020-12-17,SIMON GUAY,,"2 283,48 $",Fournitures horticoles
,1444505,2020-12-01,,,"9 133,91 $",Appareil d'éclairage de rue et de bâtiment
,1446850,2020-12-11,,,"3 208,42 $",Fournitures horticoles
,1447205,2020-12-14,SOCIETE ENVIRONNEMENTALE COTE-DES-NEIGES,,"7 852,94 $","Bac de compostage, composteur"
,1447239,2020-12-14,SOLUTION GROUPE DC INC,,"3 686,68 $","Clôture, barricade"
"POLISENO, MARTIN",1448136,2020-12-17,ATMOSPHARE INC.,,"256,00 $",Réparation/Entretien - Équipement de sport et terrain de jeux
,1444452,2020-12-01,CRANBROOK GLEN ENTERPRISES LIMITED,,"525,44 $",Appareil électronique
,,2020-12-01,,,"68,20 $",Ordinateur et accessoires
,1414590,2020-12-11,GFL ENVIRONNEMENTAL INC.,1408749,"1 545,96 $",Location - Toilette chimique
,1444492,2020-12-01,HILTI CANADA LTEE,,"192,04 $",Réparation/Entretien - Machine et équipement d'aménagement paysager et déneigement
,1445451,2020-12-07,MAGASIN JASMIN INC.,,"392,65 $",Fournitures horticoles
,1447790,2020-12-16,MP REPRODUCTIONS INC.,,"147,32 $",Service - Impression
,1447704,2020-12-16,P.R. DISTRIBUTION INC.,,"213,16 $","Matériel de fixation, clou, vis"
,1444458,2020-12-01,PRODUITS SANY,1048199,"296,19 $",Produits d'entretien ménager
,1445518,2020-12-07,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"407,51 $",Accessoires et pièces de remplacement pour outil
,1448813,2020-12-23,,,"312,42 $",Accessoires et pièces de remplacement pour outil
,1448504,2020-12-21,SECURMAX,,"1 228,35 $",Produits de cadenassage
,1445447,2020-12-07,TENAQUIP LIMITED,,"443,34 $",Vêtements de travail
,1447898,2020-12-16,,,"257,39 $",Produits d'entretien ménager
,1448154,2020-12-17,,,"638,37 $",Vêtements de travail
,1448177,2020-12-17,U. CAYOUETTE INC.,,"62,97 $",Équipement d'entretien manuel
"REEVES, GENEVIEVE",1445208,2020-12-04,SOCIETE CANADIENNE DES POSTES,,"415,23 $","Service - Postal, messagerie"
,1448206,2020-12-17,WOLTERS KLUWER CANADA LTEE,,"3 204,22 $","Guide, brochure et affiche"
"TURNBLOM, SYLVAIN",1448173,2020-12-17,3289419 CANADA (COLLINS),,"141,72 $",Vêtements de travail
,1448185,2020-12-17,CREUSAGE RL,,"2 593,19 $",Entrepreneur en routes et canalisation
,1444323,2020-12-01,LOCATION GAMMA INC.,,"259,07 $",Accessoires et pièces de remplacement pour outils
,1448768,2020-12-23,MUELLER CANADA LTD.,,"2 036,51 $",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1445831,2020-12-08,STELEM (CANADA) INC.,,"608,93 $",Accessoires et pièces de remplacement pour outils
,1447567,2020-12-15,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,,"637,17 $","Puisard, chambre de vanne, trou d'homme et regard"
TOTAL ,,,,,"225 416,41 $",
