VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour novembre 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1442905,2020-11-24,MACHINES A COUDRE PENELOPE,,"719,14 $",Outils électriques
,1442901,2020-11-24,MOOG AUDIO,,"311,80 $",Appareil électronique
,1441475,2020-11-16,ROYAL PHOTO INC,,"4 599,50 $",Équipement de scène
,1442069,2020-11-18,SOLOTECH INC,,"6 253,39 $",Équipement de scène
,1442072,2020-11-18,,,"8 386,12 $",Équipement de scène
,1441207,2020-11-13,ULINE CANADA CORP,,"207,28 $",Articles de papeterie
,1442074,2020-11-18,,,"96,61 $",Articles de papeterie
"CHAMBEROT, ROBERT ",1439300,2020-11-04,AQUEST DESIGN,,"2 600,47 $",Mobilier de bureau
,1438707,2020-11-02,BRAULT & BOUTHILLIER LTEE,,"2 635,80 $",Bureau (Mobilier autoportant)
,1439327,2020-11-04,BRODART CANADA COMPAGNY,,"3 638,76 $",Meuble
,1442898,2020-11-24,FONDATION OLO,,"205,60 $","Matériel pour loisir, jeu"
,1439303,2020-11-04,MAGASINS BEST BUY LTEE,,"1 144,34 $",Électroménager
"DESJARDINS, STEVE",1422459,2020-11-10,VINACOUSTIK INC.,,"892,39 $","Entrepreneur en instrumentation, contrôle et régulation"
"GAUDREAULT, GUYLAINE",1422694,2020-11-17,DUOSON MULTIMEDIA INC,,"2 099,75 $",Service - Diffusion
,,2020-11-02,,,"6 299,25 $",Équipement d'éclairage et de sonorisation
,1394034,2020-11-23,GROUPE LE CORRE ET ASSOCIES INC.,,"388,45 $",Service - Formation en développement interpersonnel/relationnel
"GAUDREAULT, SONIA",1443906,2020-11-27,ASSOCIATION QUEBECOISE DU LOISIR MUNICIPAL (AQLM),,"1 181,60 $",Frais - Adhésion et cotisation
,1442896,2020-11-24,ATELIER C.U.B,,"20 100,00 $","Classeur, étagère et armoire de rangement"
,1442501,2020-11-20,COMMISSION SCOLAIRE MARGUERITE-BOURGEOYS,,"996,85 $",Service - Formation en santé et sécurité
,1441738,2020-11-17,ECOLE NATIONALE D'ADMINISTRATION PUBLIQUE,,"1 275,00 $",Service - Formation en développement organisationnel et technique
,1439492,2020-11-05,FORMATIONS QUALITEMPS INC.,,"1 181,11 $",Service - Formation en développement organisationnel et technique
,1443046,2020-11-24,SODEM INC.,,"16 928,18 $",Service - Organisation d'activités sportives
"GAUTHIER, STEPHANE",1443202,2020-11-25,BIBLIO RPL LTEE,,"726,52 $",Articles de papeterie
"HOOPER, CHANTAL",1441480,2020-11-16,GROUPE SANYVAN INC.,,"2 888,47 $",Entrepreneur en routes et canalisation
,1441481,2020-11-16,,,"1 490,82 $",Entrepreneur en routes et canalisation
,1392074,2020-11-19,LOCATION GAMMA INC.,,"3 881,95 $",Outils manuels
,1423334,2020-11-24,REGARD SECURITE,,"140,00 $",Équipement de protection
,1440945,2020-11-12,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,1277188,"9 108,51 $","Puisard, chambre de vanne, trou d'homme et regard"
,1440946,2020-11-12,,1277188,"2 491,98 $","Puisard, chambre de vanne, trou d'homme et regard"
,1441748,2020-11-17,TRAFFIC LOGIX CORPORATION,,"839,90 $",Service - Éclairage de rue et signalisation
,1438965,2020-11-03,U. CAYOUETTE INC.,,"5 191,63 $",Accessoires de charpente et de clôture
"LEGER, APRIL",1443922,2020-11-27,BOUTY INC,1438620,"339,11 $",Équipement de manutention
,,2020-11-27,,1438620,"2 274,03 $",Chaise et fauteuil ergonomique
,1443907,2020-11-27,LE GROUPE SPORTS INTER PLUS INC.,,"439,44 $",Équipement de sport
,1439833,2020-11-06,MINISTRE DES FINANCES,,"183,79 $",Entrepreneur en ascenseurs et monte-charges
"LIMPERIS, APOSTOLOS MARIO",1440382,2020-11-10,AQUAM SPECIALISTE AQUATIQUE INC.,,"3 516,01 $",Accessoires de sport
,1439535,2020-11-05,CHAUSSURES BELMONT INC,1429054,"1 554,28 $","Bottes, souliers et couvres-chaussure"
,1440383,2020-11-10,DMS DIVISION DE C.I.T.I.,,"881,89 $",Accessoires de sport
,1443246,2020-11-25,MAGASINS BEST BUY LTEE,,"41,98 $",Appareil de communication
,1439753,2020-11-06,PRODUITS SANY,1048199,"249,30 $",Produits d'entretien ménager
,1442907,2020-11-24,TENAQUIP LIMITED,,"577,98 $",Accessoires de sport
"MORISSETTE, CHRISTIAN",1443078,2020-11-24,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERS,,"142,78 $","Bottes, souliers et couvres-chaussure"
,1443507,2020-11-26,TENAQUIP LIMITED,,"2 949,30 $",Vêtements de travail
"PLANTE, STÉPHANE",1438811,2020-11-02,AEDIFICA INC.,,"30 446,37 $",Entrepreneur en structures d'ouvrages de génie civil
,1440858,2020-11-12,BOO! DESIGN INC.,,"866,15 $",Service - Impression
,1441649,2020-11-17,COMPUGEN INC.,,"42,80 $",Logiciel et progiciel
,1435910,2020-11-16,DUOSON MULTIMEDIA INC,,"5 774,31 $",Service - Production multimédia
,1439402,2020-11-04,FRANCOIS ANGLEHART,,"3 464,59 $",Arpenteur-géomètre
,1441335,2020-11-16,IMPRIME-EMPLOI,1376718,"12 118,20 $",Service - Impression
,1416169,2020-11-24,JEAN-CLAUDE LAURIN,,"976,52 $","Physiothérapeute, Chiropraticien, Ergothérapeute"
,1440889,2020-11-12,LAMCOM TECHNOLOGIES INC.,,"427,72 $",Service - Impression
,1441054,2020-11-12,LA SOCIETE DE VERDISSEMENT DU MONTREAL METROPOLITAIN,,"4 939,00 $",Service - Aménagement paysager
,1423548,2020-11-12,LES PEPINIERES JASMIN LTEE,,"94,23 $",Produits horticoles
,1442652,2020-11-23,"PIVOT, COOPERATIVE D'ARCHITECTURE",,"6 299,25 $",Urbaniste - Aménagement du territoire
,1439169,2020-11-04,SANEXEN SERVICES ENVIRONNEMENTAUX INC.,,"6 236,26 $",Conseiller - Protection et contrôle de la qualité du sol
,1440922,2020-11-12,SERVICE AU FIL DES SAISONS INC.,,"971,14 $",Service - Aménagement paysager
,1438807,2020-11-02,SIMCO TECHNOLOGIES INC.,,"27 926,67 $",Entrepreneur en structures d'ouvrages de génie civil
,1439210,2020-11-04,SIMON GUAY,,"20 078,85 $",Fournitures horticoles
,1399946,2020-11-18,SOCIETE CANADIENNE DES POSTES,,"1 784,79 $","Service - Postal, messagerie"
,1442286,2020-11-19,,,"10 479,92 $","Service - Postal, messagerie"
"POLISENO, MARTIN",1438663,2020-11-02,CHAUSSURES BELMONT INC,,"188,93 $","Bottes, souliers et couvres-chaussure"
,1442230,2020-11-19,EQUIPEMENTS STINSON (QUEBEC) INC.,,"655,89 $",Réparation/Entretien - Outil à batterie
,1442691,2020-11-23,IRRIGLOBE INC.,,"296,38 $",Système d'irrigation et d'arrosage
,1442693,2020-11-23,,,"827,92 $",Système d'irrigation et d'arrosage
,1439326,2020-11-04,JEAN GUGLIA & FILS ENR.,,"550,62 $",Accessoires et pièces de remplacement pour outil
,1442454,2020-11-20,,,"576,87 $",Outils à batterie
,1442461,2020-11-20,,,"825,99 $",Outils à batterie
,1440758,2020-11-11,LEBLANC ILLUMINATIONS-CANADA INC.,,"3 431,15 $",Appareil d'éclairage de rue et de bâtiment
,1443636,2020-11-26,NOVAFOR EQUIPEMENT INC.,,"1 257,49 $",Équipement de protection
,1435630,2020-11-25,OUTIL MAG INC.,,"41,99 $",Service - Transport de colis (Frais de transport)
,1441495,2020-11-16,PRODUITS SANY,1048199,"360,95 $",Équipement d'entretien manuel
,1441431,2020-11-16,TENAQUIP LIMITED,,"156,98 $",Équipement de protection
,1442879,2020-11-24,,,"153,45 $",Équipement de protection
,1439270,2020-11-04,U. CAYOUETTE INC.,,"79,77 $","Matériel de fixation, clou, vis"
,1441491,2020-11-16,,,"534,57 $",Bois de construction
,1442872,2020-11-24,,,"220,31 $",Équipement sécurité
,1443802,2020-11-27,,,"3 018,23 $","Matériel de fixation, clou, vis"
,1443951,2020-11-27,,,"2 103,95 $",Bois de construction
,1443657,2020-11-26,VERMEER CANADA INC.,,"999,69 $",Équipement de protection
"REEVES, GENEVIEVE",1441011,2020-11-12,C.P.U. DESIGN INC.,,"44,09 $",Logiciel et progiciel
,1439019,2020-11-03,EXPERTISE H2H INC.,,"797,90 $",Conseiller en relation de travail
,1397538,2020-11-03,MEDIAQMI INC.,1367462,"1 574,81 $",Service - Placement média d'appel d'offres
,1401571,2020-11-12,ROGERS COMMUNICATIONS CANADA INC.,1137408,"839,90 $",Service - Téléphonie cellulaire
"ST-LAURENT, SONIA",1442858,2020-11-24,AQUAM SPECIALISTE AQUATIQUE INC.,1202972,"8 721,97 $",Accessoires de sport
,1443799,2020-11-27,C.P.U. DESIGN INC.,,"185,20 $",Logiciel et progiciel
,1440290,2020-11-10,PAROISSE NOTRE-DAME-DE-GRACE,,"1 140,00 $",Location - Espace de stationnement
,1390816,2020-11-25,PRODUITS SANY,,"2 624,69 $",Réparation/Entretien - Appareil d'entretien
"TURNBLOM, SYLVAIN",1441944,2020-11-18,ALBERT VIAU DIVISION EMCO CORPORATION,,"767,88 $",Tuyau d'aqueduc
,1438669,2020-11-02,INOLEC,,"140,68 $",Accessoires et pièces de remplacement pour outil
,1438858,2020-11-12,LANAUCO LTEE,,"2 125,99 $",Mobilier pour protection et sécurité
,1438690,2020-11-02,PRESFAB HIGHWAY INC.,1043338,"1 877,60 $","Puisard, chambre de vanne, trou d'homme et regard"
,1441930,2020-11-18,STELEM (CANADA) INC.,,"1 191,61 $",Outils manuels
,1439482,2020-11-06,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,1191511,"932,28 $","Puisard, chambre de vanne, trou d'homme et regard"
,1441035,2020-11-12,,1143933,"1 090,82 $",Produits de branchement
,1443231,2020-11-25,,,"2 603,65 $","Puisard, chambre de vanne, trou d'homme et regard"
,1441107,2020-11-13,TENAQUIP LIMITED,,"217,16 $","Éclairage, lumière"
,1442466,2020-11-20,,,"202,69 $",Équipement de protection
TOTAL ,,,,,"397 403,26 $",
