VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour janvier 2020,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
"DESJARDINS, STEVE",1390488,2020-01-09,CAPREA EXPERTS IMMOBILIERS INC.,1347295,"1023,63",Évaluateur agréé
,1390494,2020-01-09,,1347295,"1023,63",Évaluateur agréé
,1390499,2020-01-09,,1347295,"1023,63",Évaluateur agréé
,1391441,2020-01-14,,1347295,"1023,63",Évaluateur agréé
,1394157,2020-01-23,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"419,95","Service - Postal, messagerie"
,1392947,2020-01-20,LES TRADUCTIONS TERRY KNOWLES INC.,,"104,99","Service - Rédaction, révision"
,1394153,2020-01-23,MP REPRODUCTIONS INC.,,"7349,12",Service - Numérisation de documents
"DUBE, MARIE-CLAIRE
",1333889,2020-01-03,LOCATION SAUVAGEAU INC.,,"1813,01","Location - Automobile, camionnette et fourgonnette"
"GAUDREAULT, GUYLAINE",1390647,2020-01-10,CARBONIC MECANIQUE-ELECTRICITE S.E.N.C.,,"8871,45",Ingénieur électrique
,1392932,2020-01-20,,,"8461,99",Ingénieur électrique
,1369117,2020-01-24,CARDIN JULIEN INC.,,"2221,80",Service - Travail technique en architecture et génie civil
,1394300,2020-01-23,COMPUGEN INC.,1163303,"171,00",Ordinateur et accessoire
,1390644,2020-01-10,ENTREPRISES PROFILECT,,"4440,97",Ingénieur électrique
,1392938,2020-01-20,,,"4440,97",Ingénieur électrique
,1394080,2020-01-23,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"1259,85","Service - Postal, messagerie"
,1394034,2020-01-23,GROUPE LE CORRE ET ASSOCIES INC.,,"472,44",Service - Formation en développement interpersonnel/relationnel
,1382595,2020-01-24,SITE INTEGRATION PLUS INC.,,"5905,55",Équipement sécurité
"GAUDREAULT, SONIA",1389538,2020-01-07,CF SALUBRITE INC.,,"1679,80",Service - Formation en développement organisationnel et technique
,1395006,2020-01-27,COMPUGEN INC.,1163303,"171,00",Ordinateur et accessoire
,1393467,2020-01-21,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"10948,10","Location - Automobile, camionnette et fourgonnette"
,1375971,2020-01-27,"LAPOSTOLLE, GENEVIEVE",,"745,61","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1326800,2020-01-27,"RICHARD, CAROLINE",,"1463,97","Frais - Déplacement, hébergement et repas"
,1393547,2020-01-21,TECHNOLOGIES STAY CONNECTED INC.,,"11501,38",Location - Ordinateur et accessoire
,1395889,2020-01-30,UBA INC.,1381890,"12841,02",Produits d'entretien ménager
"HOOPER, CHANTAL",1391837,2020-01-15,ADDISON ELECTRONIQUE MONTREAL,,"246,20",Appareil électronique
,1394851,2020-01-27,CERIU,,"1858,28",Service - Formation en développement organisationnel et technique
,1391147,2020-01-13,COMPUGEN INC.,1163303,"171,00",Composante électronique
,1394726,2020-01-27,LABRADOR SOURCE,,"3149,62",Eau potable - Mesure d'urgence
,1392074,2020-01-15,LOCATION GAMMA INC.,,"5249,37",Outils manuels
,1391504,2020-01-14,PEPINIERE A. MUCCI INC.,1283714,"7118,16",Produits horticoles
,1394658,2020-01-27,RENO-DEPOT,,"2099,75",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1392102,2020-01-15,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC. (S.I.A.Q.),,"734,14",Livre
,1395252,2020-01-28,STELEM (CANADA) INC.,,"173,23",Accessoires et pièces de remplacement pour outil
"LIMPERIS, APOSTOLOS MARIO",1394793,2020-01-27,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"1181,37","Produits de décontamination, traitement des odeurs"
,1391824,2020-01-15,CF SALUBRITE INC.,,"316,49",Produits d'entretien ménager
,1392303,2020-01-16,CHAUSSURES BELMONT INC,,"188,93","Bottes, souliers et couvres-chaussure"
,1318562,2020-01-10,CIMCO REFRIGERATION,,"3360,15","Service - Installation, gestion, entretien"
,1390975,2020-01-13,CORPORATION D'URGENCES-SANTE,,"141,15",Service - Transport ambulancier
,1390978,2020-01-13,MARIO IAPALUCCI,,"68,54",Réparation/Entretien - Équipement de sport et terrain de jeux
,1389105,2020-01-06,PRODUITS SANY,1048199,"178,82",Produits d'entretien ménager
,1389504,2020-01-07,,1048199,"600,19",Produits d'entretien ménager
,1392705,2020-01-17,,,"176,37",Appareil d'entretien
,1393208,2020-01-20,,1048199,"167,50",Équipement d'entretien manuel
,1389460,2020-01-07,SUPERIEUR PROPANE,,"2309,72",Gaz comprimé
"MARTINEZ, DIEGO ANDRES",1394835,2020-01-27,BAU-VAL CMM,1358370,"15538,15",Service - Traitement/valorisation de matériaux de construction
,1317931,2020-01-13,LAFARGE CANADA INC,1195735,"15275,68",Agrégat en vrac
,1394128,2020-01-23,,1195735,"29501,49",Agrégat en vrac
,1394675,2020-01-27,,1195735,"30551,36",Agrégat en vrac
"OUELLET, MARIE-CLAUDE",1390081,2020-01-08,ADDISON ELECTRONIQUE MONTREAL,,"32,25",Réparation/Entretien - Appareil électronique
,1395485,2020-01-29,AUVITEC LTEE,,"7979,05","Service - Scénographie, éclairage et sonorisation"
,1392404,2020-01-16,CIMCO REFRIGERATION,,"5296,25",Réparation/Entretien - Équipement de sport et terrain de jeux
,1395490,2020-01-29,COMPUGEN INC.,,"78,38",Appareil électronique
,1394117,2020-01-23,CONCEPTPLUS.CA INC.,,"1225,57",Accessoires vestimentaires
,1390456,2020-01-09,C.P.U. DESIGN INC.,1164102,"582,86",Ordinateur et accessoire
,1393082,2020-01-20,,1164102,"1077,18",Ordinateur et accessoire
,1390966,2020-01-13,DISTRIBUTION SPORTS LOISIRS G.P. INC.,,"442,06",Équipement de sport
,1327275,2020-01-08,ENTREPRISES D'EXTERMINATION MAHEU LTEE,,"2204,73","Service - Extermination, fumigation"
,13958102,2020-01-30,LOCATION SAUVAGEAU INC.,,"8869,34",Service - Transport automobile
,1321227,2020-01-08,LUMIPRO INC.,,"886,56","Drapeau, bannière, fanion et décoration temporaire"
,1380415,2020-01-15,PRODUITS SANY,,"35,72",Réparation/Entretien - Appareil d'entretien
,1390816,2020-01-10,,,"5249,37",Réparation/Entretien - Appareil d'entretien
,1389926,2020-01-08,RMB EXTERMINATION INC.,,"3149,62","Service - Extermination, fumigation"
"PLANTE, STÉPHANE",1391427,2020-01-14,COMMISSION SCOLAIRE DE MONTREAL (CSDM),,"510,08",Service - Formation en développement interpersonnel/relationnel
,1392127,2020-01-15,COMMUNICATIONS CASACOM INC.,,"11233,66",Conseiller en communications
,1320054,2020-01-21,DUOSON MULTIMEDIA INC,,"2187,67",Service - Production multimédia
,1392275,2020-01-16,ECHAFAUDS PLUS (LAVAL) INC,,"7874,06","Clôture, barricade"
,1390617,2020-01-10,ENGLOBE CORP.,1388161,"28136,64",Service - Traitement/valorisation de matériaux de construction
,1337170,2020-01-27,"GAUDREAULT, SONIA",,"233,30",Frais - Dépenses de fonction
,1348605,2020-01-10,GORL'EAU INC.,,"4570,11","Entrepreneur en isolation, étanchéité, couvertures et revêtement extérieur"
,1389231,2020-01-06,MONDEM EXPRESS INC.,,"5252,00",Service - Déménagement
,1390651,2020-01-10,RECYCLAGE NOTRE-DAME INC.,,"27296,75",Service - Traitement/valorisation de matières organiques
,1384501,2020-01-28,REJEAN BEAUDRY,,"11052,00","Service - Déblaiement, chargement, transport de la neige et épandage d'abrasif (Contrat)"
,1325298,2020-01-03,REMORQUAGE BURSTALL CONRAD,,"2078,75",Service - Remorquage
,1390057,2020-01-08,SIMON GUAY,,"2298,18","Drapeau, bannière, fanion et décoration temporaire"
,1386301,2020-01-15,SOLOTECH INC,,"20204,84","Entrepreneur en intercommunication, téléphonie et surveillance"
,1338482,2020-01-07,XYLEME INC.,,"195,28","Service - Abattage, émondage, élagage"
"POLISENO, MARTIN",1395298,2020-01-28,ACKLANDS - GRAINGER INC.,,"251,47","Crochet, goupille, manille et poulie"
,1392636,2020-01-17,MAGASIN MYRLANIE INC. - CANADIAN TIRE,,"1049,87",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1393863,2020-01-22,NOVAFOR EQUIPEMENT INC.,,"26,58",Accessoires et pièces de remplacement pour outil
,1395270,2020-01-28,,,"1529,32",Vêtements de travail
,1393743,2020-01-22,REGARD SECURITE,1255847,"305,00",Équipement de protection
,1392984,2020-01-20,RENO-DEPOT,,"3149,62",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1358642,2020-01-08,SANIVAC,,"484,76",Location - Toilette chimique
,1392419,2020-01-16,SERRUMAX INC,,"1364,84","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
,1395309,2020-01-28,TENAQUIP LIMITED,,"432,03",Accessoires et pièces de remplacement pour outil
"REEVES, GENEVIEVE",1395262,2020-01-28,9357-7245 QUEBEC INC.,,"107,44",Breuvage et nourriture
,1392001,2020-01-15,ATLAS TAXI INC.,,"839,90",Service - Transport automobile
,1394093,2020-01-23,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"2624,69","Service - Postal, messagerie"
,1390482,2020-01-09,PEAUSEIDON EAU DE SOURCE NATURELLE,,"150,00",Breuvage et nourriture
,1389219,2020-01-06,TAXI DIAMOND,,"820,32",Service - Transport automobile
,1388132,2020-01-01,WOLTERS KLUWER QUEBEC LTEE,,"2666,00","Articles, accessoires et équipement de bureau"
,1391969,2020-01-15,,,"2242,00","Articles, accessoires et équipement de bureau"
"STINGACIU, IRINEL-MARIA",1395545,2020-01-29,LES IMPRESSIONS PLASTIMAX,,"1918,39",Service - Reprographie
,1392706,2020-01-17,SOLUTIONS DE CONTROLE ET DE SECURITE CS INC.,,"823,10",Service - Numérisation de documents
"TROTTIER, PASCAL",1391089,2020-01-13,MONTREAL STENCIL INC,,"197,08","Articles, accessoires et équipement de bureau"
,1388833,2020-01-03,SUMMUM ARPENTAGE,,"6445,71",Arpenteur-géomètre
TOTAL ,,,,,"598 717,50",
