TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00024","0807 -Rivi̬re Nottaway",21185.42,"Aucune influence",38.35,4.59,4.09,4.58,1.86,3.61,1.37,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",15.33,15.28,17.04,17.01,20.32,31.6
"ABIT00025","0807 -Rivi̬re Nottaway",21086.85,"Aucune influence",38.13,4.45,4.19,4.48,1.97,3.8,1.46,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",14.94,14.96,17.49,16.74,20.14,31.12
"ABIT00027","0807 -Rivi̬re Nottaway",20976.49,"Aucune influence",37.96,4.47,3.95,4.45,1.99,3.81,1.57,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",15.3,15.1,17.35,16.54,20.81,31.65
"ABIT00029","0807 -Rivi̬re Nottaway",20910.08,"Aucune influence",37.83,4.29,3.74,4.58,1.76,3.22,1.61,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",14.59,15.37,17.1,16.42,19.94,30.74
"ABIT00030","0807 -Rivi̬re Nottaway",381.63,"Aucune influence",80.02,7.66,3.32,5.79,7.47,8.89,9.79,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",17.64,18.32,22.12,22.62,23.86,29.91
"ABIT00032","0807 -Rivi̬re Nottaway",292.43,"Aucune influence",76.99,9.06,2.6,6.21,7.74,9.2,10.54,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",18.79,19.04,23.46,21.76,23.54,30.34
"ABIT00033","0807 -Rivi̬re Nottaway",255.19,"Aucune influence",78.45,8.49,3.2,6.73,7.18,8.97,10.99,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",20.04,17.91,23.78,22.06,23.92,29.08
"ABIT00034","0807 -Rivi̬re Nottaway",174.14,"Aucune influence",77.8,8.55,3.28,7.98,7.55,7.84,10.64,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",19.56,18.85,22.78,22.01,24.06,26.68
"ABIT00036","0807 -Rivi̬re Nottaway",65.25,"Aucune influence",81.26,6.76,3.56,4.48,5.43,4.44,6.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",21.3,17.38,19.61,18.42,20.91,25.54
"ABIT00039","0807 -Rivi̬re Nottaway",20508.94,"Aucune influence",37.4,4.35,4.13,4.23,1.86,3.52,1.39,"Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",14.64,14.5,17.28,16.75,20.85,31.73
"ABIT00040","0807 -Rivi̬re Nottaway",19887.87,"Aucune influence",36.71,4.19,4.25,4.06,1.49,3.37,1.66,"Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",15.13,14.98,17.12,17.15,20.5,30.9
"ABIT00042","0807 -Rivi̬re Nottaway",19836.73,"Aucune influence",36.6,4.29,4.25,4.23,1.45,3.3,1.58,"Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",14.8,15.02,16.7,17.21,20.57,30.72
"ABIT00043","0807 -Rivi̬re Nottaway",16213.47,"Aucune influence",31.7,3.38,3.6,3.09,0.66,2,-1.97,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.39,13.23,14.91,15.89,21.27,29.82
"ABIT00045","0807 -Rivi̬re Nottaway",16178.76,"Aucune influence",31.62,3.15,3.37,2.99,0.76,1.99,-1.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.3,13.22,14.96,16.29,21.45,29.98
"ABIT00047","0807 -Rivi̬re Nottaway",16143.36,"Aucune influence",31.6,3.01,3.48,3.09,0.77,1.95,-1.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.6,12.98,15.21,16.27,20.87,29.92
"ABIT00048","0807 -Rivi̬re Nottaway",16105.59,"Aucune influence",31.79,3.06,3.47,3.15,0.78,2,-1.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.49,13,15.47,16.37,20.82,29.88
"ABIT00050","0807 -Rivi̬re Nottaway",16095.57,"Aucune influence",31.76,3.09,3.41,3.06,0.78,2.07,-1.79,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.67,13.03,15.39,16.39,20.83,29.97
"ABIT00051","0807 -Rivi̬re Nottaway",196.3,"Aucune influence",60.49,7.97,5.01,4.8,8.37,6.86,14.2,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",21.56,21.68,24.33,22.32,19.18,38.12
"ABIT00055","0807 -Rivi̬re Nottaway",93.36,"Aucune influence",51.08,8.02,5.57,4.23,6.96,6.75,11.79,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",21.49,22.13,25.83,25.22,20.92,41.58
"ABIT00057","0807 -Rivi̬re Nottaway",60.76,"Aucune influence",43.87,7.74,4.83,5.48,5.76,5.31,7.97,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",17.51,21.21,25.9,27.45,20.32,39.11
"ABIT00058","0807 -Rivi̬re Nottaway",54.61,"Aucune influence",42.41,7.33,4.53,5.46,4.98,5.01,5.76,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",18.68,21.28,25.73,26.68,20.6,39.55
"ABIT00064","0807 -Rivi̬re Nottaway",15891.39,"Aucune influence",31.61,2.9,3.27,3.08,0.6,1.86,-1.62,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.88,13.13,14.76,16.23,20.16,29.89
"ABIT00066","0807 -Rivi̬re Nottaway",15860,"Aucune influence",31.7,2.87,3.16,2.99,0.61,2.34,-1.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.85,13.12,14.46,16.19,20.37,29.63
"ABIT00067","0807 -Rivi̬re Nottaway",76.53,"Aucune influence",65.52,7.81,3.06,5.04,9.29,7.36,13.79,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",19.17,22.4,24.43,24.41,22.95,37.01
"ABIT00069","0807 -Rivi̬re Nottaway",50.67,"Aucune influence",59.86,6.75,2.73,5.07,8.63,7.39,12.19,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",18.64,19.58,23.71,23.87,20.59,36.4
"ABIT00070","0807 -Rivi̬re Nottaway",15748.01,"Aucune influence",31.62,2.88,3.18,2.99,0.43,2.34,-1.72,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.43,13.36,14.74,16.43,20.26,30.11
"ABIT00072","0807 -Rivi̬re Nottaway",15720.73,"Aucune influence",31.47,2.74,3.17,2.95,0.45,2.06,-1.73,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.27,13.55,14.9,16.4,20.23,30.48
"ABIT00073","0807 -Rivi̬re Nottaway",369.49,"Aucune influence",61.4,6.42,2.4,3.37,6.64,5.72,12.13,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",18.21,17.98,20.42,20.69,18.9,29.77
"ABIT00074","0807 -Rivi̬re Nottaway",270.37,"Aucune influence",56.2,7.11,3.11,2.75,6.43,6.02,10.86,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",17.66,16.99,19.01,19.67,17.24,31.18
"ABIT00076","0807 -Rivi̬re Nottaway",201.58,"Aucune influence",45.76,6.57,2.63,2.87,5.83,5.3,8.7,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",17.44,16.81,20.24,19.48,18.28,30.83
"ABIT00077","0807 -Rivi̬re Nottaway",130.5,"Aucune influence",32.07,2.1,1.7,2.05,1.39,1.52,-1.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",14.43,15.63,18.06,18.48,18.44,31.51
"ABIT00084","0807 -Rivi̬re Nottaway",15284.33,"Aucune influence",31.16,2.62,3.06,2.43,0.21,1.65,-2.89,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.05,13.96,15.51,17.4,20.32,30.23
"ABIT00085","0807 -Rivi̬re Nottaway",691.48,"Aucune influence",60.98,5.8,4.93,4.81,6.07,3.78,12.33,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",17.38,16.8,18.72,20.05,16.02,29.59
"ABIT00087","0807 -Rivi̬re Nottaway",602.18,"Aucune influence",58.71,5.66,4.3,4.84,5.91,3.87,12.14,"Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",18.3,16.45,18.04,18.72,15.51,30.36
"ABIT00088","0807 -Rivi̬re Nottaway",527.22,"Aucune influence",56.14,6.63,4.77,4.35,6.1,4.44,11.21,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable",17.94,15.54,18.34,18.57,15.49,31.39
"ABIT00090","0807 -Rivi̬re Nottaway",461.24,"Aucune influence",54.03,6.56,4.11,4.76,5.42,4.75,10.44,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",16.94,15.39,18.33,18.56,16.57,32.01
"ABIT00091","0807 -Rivi̬re Nottaway",358.17,"Aucune influence",48.35,5.87,4.31,4.01,6.19,4.39,7.98,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus",17.01,13.84,18.38,19.16,16.72,31.71
"ABIT00092","0807 -Rivi̬re Nottaway",283.4,"Aucune influence",47.27,5.95,3.15,3.93,5.4,4.41,6.65,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus",14.94,14.8,18.44,17.26,16.67,30.84
"ABIT00094","0807 -Rivi̬re Nottaway",51.18,"Aucune influence",60.86,7.54,3.24,5.15,8.34,7.27,10.81,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",17.13,18.72,22.95,21.45,19.27,35.39
"ABIT00095","0807 -Rivi̬re Nottaway",102.04,"Aucune influence",56.19,6.79,2.85,3.88,5.82,5.44,10.07,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus",16.5,16.25,21.34,18.22,19.3,34.32
"ABIT00096","0807 -Rivi̬re Nottaway",62.84,"Aucune influence",45.68,5.7,3.61,3.19,4.13,3.13,4.79,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",15.48,15.61,19.06,18.46,17.23,31.03
"ABIT00102","0807 -Rivi̬re Nottaway",63.69,"Aucune influence",56.44,8.15,7.15,7.89,9.57,6.63,16.32,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",20.67,20.39,22.8,22.77,21.16,42.24
"ABIT00103","0807 -Rivi̬re Nottaway",54.4,"Aucune influence",75.18,6.25,4.3,4.95,7.57,5.61,13.13,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable",17.96,19.28,22.68,21,21.83,35.7
"ABIT00104","0807 -Rivi̬re Nottaway",74.66,"Aucune influence",74.67,5.76,4.09,4.62,6.65,5.25,11.73,"Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable",18.33,18.61,20.64,22.42,19.38,31.05
"ABIT00105","0807 -Rivi̬re Nottaway",14568.86,"Aucune influence",31.37,2.95,2.76,1.4,-0.15,1.31,-3.43,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",11.68,14.37,15.38,16.71,20.09,30.11
"ABIT00106","0807 -Rivi̬re Nottaway",14409.22,"Aucune influence",30.7,2.72,2.85,1.95,-0.08,1.36,-3.44,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",11.8,14.18,15.99,17.76,20.04,30.39
"ABIT00108","0807 -Rivi̬re Nottaway",14362.65,"Aucune influence",30.89,2.62,3.01,1.46,-0.19,1.29,-3.49,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",11.55,13.86,15.72,17.46,20.15,30.17
"ABIT00109","0807 -Rivi̬re Nottaway",14235.37,"Aucune influence",30.7,2.42,2.94,1.54,-0.37,1,-3.78,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",11.75,14.12,15.55,17.38,20.63,30.06
"ABIT00110","0807 -Rivi̬re Nottaway",480.97,"Aucune influence",29.41,2.49,1.5,0.27,-0.94,0.52,-3.96,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",10.39,11.77,14.17,16.68,16.12,27.26
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",56.46,6.25,4.99,5.88,6.23,4.57,12.36,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",18.49,16.06,19.21,20.58,18.03,32.43
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",57.73,6.28,5.31,6.16,5.12,4.77,9.28,"Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Augmentation probable",15.63,16.07,18.26,17.17,18.77,32.24
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",30.54,2.42,3.03,2.01,-0.48,1.06,-3.79,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",11.81,14.16,15.41,17.4,20.76,30.56
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",30.39,2.35,3.01,1.88,-0.73,0.99,-5.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.58,13.62,15.13,16.65,20.93,29.66
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",64.9,6.26,6.61,6.23,8.14,5.46,14.23,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",18.72,18.64,17.79,22.13,19.86,35.24
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",29.98,2.14,2.85,1.43,-0.9,0.5,-5.13,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.41,13.91,15.36,16.58,20.83,29.66
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",30.03,2.17,2.29,0.87,-1.59,-0.84,-6.53,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.81,13.22,15.57,16.47,20.58,29.16
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",44.35,6.83,6.04,5.12,5.93,5.09,6.28,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus",17.21,17.66,17.29,19.72,17.6,29.4
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",30.06,2.08,2.05,1.11,-1.71,-0.94,-6.38,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus",12.63,12.9,15.37,16.69,20.67,29.17
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",55.8,8.91,7.41,8.78,9.75,8.21,14.45,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",20.49,25.86,24.16,26.77,25.39,41.23
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",51.1,8.42,7.49,7.81,7.95,6.92,12.85,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",18.39,21.66,22.72,24.78,22.94,38.88
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",56.33,6.99,5.8,5.71,7.96,5.32,13.76,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",17.64,20.73,22.49,24.65,20.78,35.61
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",49.14,7.47,6.29,5.59,7.89,4.97,11.64,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",19.03,18.86,21.18,23.85,19.72,34.61
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",45.43,9.62,7.4,6.42,7.69,5.64,11.32,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable",21.21,18.89,22.7,23.71,21.96,34.99
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",53.79,9.39,8.21,8.34,8.61,7.56,16.59,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",21.13,21.51,24.64,23.68,23.54,41
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",53.91,8.14,6.81,8.45,8.77,7.74,16.28,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",20.41,21.34,23.01,22.69,22.63,42.64
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",48.53,9.55,6.85,10.04,8.88,8.72,12.23,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",21.71,24.1,21.32,25.44,26.86,39.11
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",41.9,8.76,5.86,7.17,6.36,8.95,6.73,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus",20.56,19.26,20.68,23.35,24.12,34.44
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",40.45,8.24,5.71,6.81,5.87,8.39,5.54,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",20.16,17.81,19.74,24.38,24.66,32.15
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",41.49,7.79,6.04,5.86,6.13,8.95,3.53,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",20.66,18.68,20.79,25.04,24.12,32.81
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",75.2,11.42,9.92,11.32,14.1,10.82,20.88,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",25.01,29.36,33.04,33.2,31.4,45.24
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",57.5,10.07,8.9,11.2,11.82,10.49,15.22,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",23.91,28.64,29.07,32.32,32.87,45.39
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",43.31,9.08,6.67,8.67,7.04,8.72,9.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",22.09,21.99,21.6,25.53,26.56,36.03
"ABIT00159","0807 -Rivi̬re Nottaway",585.6,"Aucune influence",62.43,10.74,7.87,8.94,11.91,8.12,16.82,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",20.24,26.65,26.83,28.67,24.2,40.74
"ABIT00160","0807 -Rivi̬re Nottaway",50.7,"Aucune influence",66.86,10.49,7.41,8.34,11.98,9.51,16.35,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",21.05,25.4,28.49,28.55,25.42,38.34
"ABIT00161","0807 -Rivi̬re Nottaway",425.12,"Aucune influence",60.64,11.1,8.71,8.9,12.72,9.89,17.24,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",22.57,25.94,28.38,29.54,26.73,41.2
"ABIT00163","0807 -Rivi̬re Nottaway",362.03,"Aucune influence",58.51,11.34,8.34,9.78,12.84,9.76,17.85,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",22.71,29.1,28.33,31.09,29.68,42.47
"ABIT00164","0807 -Rivi̬re Nottaway",76.76,"Aucune influence",62.13,12,7.94,9.57,13.27,9.58,16.16,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",21.2,26.2,26.55,27.8,25.02,43.65
"ABIT00167","0807 -Rivi̬re Nottaway",271.43,"Aucune influence",56.86,10.89,8.42,9.53,12.89,10.62,16.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",22.34,28.78,27.5,31.8,29.54,41.42
"ABIT00168","0807 -Rivi̬re Nottaway",221.96,"Aucune influence",53.74,11.19,8.08,8.17,11.45,9.86,15.32,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",23.05,25.8,26.1,30.82,28.89,41.3
"ABIT00169","0807 -Rivi̬re Nottaway",160.66,"Aucune influence",52.08,10.96,7.66,8.32,10.54,10.54,14.96,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",22.26,25.16,27.66,30.3,28.13,38.9
"ABIT00170","0807 -Rivi̬re Nottaway",112.65,"Aucune influence",47.58,10.06,7.02,8.68,9.44,9.55,11.27,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",23.87,23.55,24.2,27.86,27.11,37
"ABIT00171","0807 -Rivi̬re Nottaway",65.62,"Aucune influence",45.07,9.46,6.51,7.06,7.46,9.2,6.86,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus",23.45,21.3,22.04,27.52,27.1,33.22
"ABIT00176","0807 -Rivi̬re Nottaway",60.31,"Aucune influence",57.47,12.28,9.33,9.49,13.68,10.05,16.84,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",23.21,28.54,29.74,32.14,30.14,42.84
"ABIT00184","0807 -Rivi̬re Nottaway",56.38,"Aucune influence",80.21,6.26,5.25,7.55,8.96,7.76,11.98,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.93,21.91,21.45,21.85,21.82,35.62
"ABIT00185","0807 -Rivi̬re Nottaway",233.71,"Aucune influence",66.26,9.16,8.52,8.14,11.18,8.43,14.33,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.63,24.71,25.35,24.86,19.72,39.19
