TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",4.06,8.51,7.28,15.01,25.73,20.15,70.59,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",15.05,14.66,24.35,32.76,32.97,85.38
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",6.82,9.09,9.09,18.58,28.4,24.93,64.57,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",12.5,11.48,18.71,22.96,25.77,40.95
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",4.15,10.57,9.26,17.48,31.11,26.38,85.97,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",15.4,16.94,26.95,40.13,31.71,92.69
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",4.37,9.62,9.47,16.44,28.61,25.44,81,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",15.45,15.61,25.4,36.44,30.25,86.14
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",3.9,9.15,7.67,15.99,25.95,21.66,78.55,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",14.11,14.83,25.26,35.9,34.47,88.03
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",3.96,9.51,8.01,16.2,25.63,22.53,77.22,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",14.86,16.14,25.88,35.53,34.26,85.84
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",4.03,9.63,8.1,16.74,25.5,24.26,75.88,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",15.01,15.75,25.83,33.84,33.28,87.66
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",3.88,10.63,8.25,17.57,25.99,22.71,80.26,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",15.57,15.89,26.42,37.2,34.1,87.33
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",3.81,9.85,7.77,16.63,26.37,21.38,78.49,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",14.46,15.72,24.34,35.78,34.05,85.34
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",4.58,9.82,9.65,18.23,29.59,25.55,78.8,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",15.24,15.07,24.79,33.2,30.36,87.34
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",4.58,9.7,8.9,17.1,30.02,25.87,78.19,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",14.7,14.72,23.35,29.98,29.72,74.06
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",4.7,9.49,8.96,17.48,28.82,24.83,77.01,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",15.43,15.06,23.2,28.35,28.43,74.34
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",4.75,9.39,9.05,16.86,28.36,24.19,71.5,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",15.32,15.26,22.62,26.15,28.13,66.87
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",4.02,10.72,9.51,17.67,30.53,24.1,86.17,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",16.06,16.57,25.41,32.7,30.98,91.62
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",4.7,10.12,10.05,18.51,28.9,24.61,82.22,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",16.42,16.12,29.62,39.67,32.19,104.37
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",5.17,10.06,8.82,17.36,27.14,22.9,73.73,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",16.91,14.66,23.39,28.22,25.91,84.28
"ABIT00159","0807 -Rivi̬re Nottaway",585.6,"Aucune influence",4.01,11.19,9.18,18.13,34.8,29.89,92.74,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",17.05,17.41,29.79,41.39,38.91,103.45
