TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00033","0807 -Rivi̬re Nottaway",255.19,"Aucune influence",2.41,-11.51,-14.77,-22.41,-32.57,-27.95,-48.43,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",19.78,19.62,27.18,27.15,27.47,35
"ABIT00034","0807 -Rivi̬re Nottaway",174.14,"Aucune influence",2.36,-11.21,-14.5,-22.36,-31.56,-26.83,-48.65,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",20.39,19.01,25.87,26.14,26.34,33.63
"ABIT00036","0807 -Rivi̬re Nottaway",65.25,"Aucune influence",1.7,-11.39,-14.3,-22.14,-29.53,-25.57,-48.12,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",19.57,19.57,25.2,25.06,28.24,34.37
"ABIT00039","0807 -Rivi̬re Nottaway",20508.94,"Aucune influence",7.7,-5.55,-7.65,-13.59,-20.44,-16.36,-33.43,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.26,16.54,15.96,19.88,18.53,30.45
"ABIT00040","0807 -Rivi̬re Nottaway",19887.87,"Aucune influence",8,-5.53,-7.68,-13.72,-20.28,-15.97,-33.02,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.34,16.54,15.5,19.88,18.51,30.9
"ABIT00042","0807 -Rivi̬re Nottaway",19836.73,"Aucune influence",7.98,-5.58,-7.69,-13.73,-20.26,-15.99,-33.06,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.29,16.54,15.44,19.99,18.44,30.95
"ABIT00043","0807 -Rivi̬re Nottaway",16213.47,"Aucune influence",9.35,-5.79,-6.73,-13.14,-19.72,-14.98,-32.01,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.29,16.26,16,19.96,18.26,30.74
"ABIT00045","0807 -Rivi̬re Nottaway",16178.76,"Aucune influence",9.34,-5.91,-6.71,-13.18,-19.73,-15,-32,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.33,16.35,15.99,19.96,18.23,30.6
"ABIT00047","0807 -Rivi̬re Nottaway",16143.36,"Aucune influence",9.33,-5.9,-6.65,-13.21,-19.85,-15,-31.95,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.43,16.34,15.95,19.96,18.24,30.61
"ABIT00048","0807 -Rivi̬re Nottaway",16105.59,"Aucune influence",9.36,-5.89,-6.61,-13.25,-19.86,-15.02,-31.89,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.41,16.37,15.98,19.98,18.26,30.59
"ABIT00050","0807 -Rivi̬re Nottaway",16095.57,"Aucune influence",9.36,-5.89,-6.6,-13.26,-19.86,-15.02,-31.86,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.41,16.42,15.99,19.99,18.26,30.59
"ABIT00051","0807 -Rivi̬re Nottaway",196.3,"Aucune influence",5.31,-11.61,-14.26,-18.78,-28.11,-23.32,-45.52,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.92,15.9,20.17,25.55,23.27,31.65
"ABIT00055","0807 -Rivi̬re Nottaway",93.36,"Aucune influence",6.57,-11.21,-13.32,-18.02,-27.13,-22.22,-44.46,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.66,16.78,20.2,26.25,23.12,33.56
"ABIT00057","0807 -Rivi̬re Nottaway",60.76,"Aucune influence",6.97,-9.94,-12.58,-16.99,-26.06,-20.13,-42.84,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",20.23,16.72,18.77,23.63,22.33,32.43
"ABIT00058","0807 -Rivi̬re Nottaway",54.61,"Aucune influence",7,-9.68,-12.5,-17.03,-26.26,-20.63,-43.33,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",19.03,16.45,19.25,24.55,22.94,32.81
"ABIT00064","0807 -Rivi̬re Nottaway",15891.39,"Aucune influence",9.48,-5.54,-6.58,-13.59,-19.9,-14.95,-31.77,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.41,16.37,15.77,19.41,18.12,31.08
"ABIT00066","0807 -Rivi̬re Nottaway",15860,"Aucune influence",9.55,-5.84,-6.6,-13.69,-19.92,-14.94,-31.77,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.36,16.43,15.79,19.46,18.19,31.08
"ABIT00067","0807 -Rivi̬re Nottaway",76.53,"Aucune influence",3.78,-12.68,-14.59,-21.37,-29.87,-25.09,-46.88,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.5,17.43,22.98,28.86,26.22,33.81
"ABIT00069","0807 -Rivi̬re Nottaway",50.67,"Aucune influence",3.59,-11.92,-14.57,-19.96,-27.82,-23.61,-43.96,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",20.55,17.57,22.33,24.74,26.07,31.78
"ABIT00070","0807 -Rivi̬re Nottaway",15748.01,"Aucune influence",9.54,-5.46,-6.63,-13.7,-19.88,-14.93,-31.79,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.89,16.57,16.13,19.85,18.18,30.69
"ABIT00072","0807 -Rivi̬re Nottaway",15720.73,"Aucune influence",9.58,-5.48,-6.64,-13.69,-19.89,-14.92,-31.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.63,16.51,15.87,19.86,18.23,30.65
"ABIT00073","0807 -Rivi̬re Nottaway",369.49,"Aucune influence",5.61,-10.11,-11.26,-17.64,-24.64,-20.98,-41.32,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",16.36,14.59,16.78,20.99,20.96,29.56
"ABIT00074","0807 -Rivi̬re Nottaway",270.37,"Aucune influence",6.57,-9.41,-10.75,-17.04,-23.99,-20.18,-39.96,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.5,15.32,16.09,20.82,21.9,29.19
"ABIT00076","0807 -Rivi̬re Nottaway",201.58,"Aucune influence",7.47,-8.69,-10.74,-16.37,-23.59,-19.73,-38.36,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",16.52,15.77,16.44,21.19,21.22,29.43
"ABIT00077","0807 -Rivi̬re Nottaway",130.5,"Aucune influence",8.78,-7.8,-9.73,-14.94,-22.14,-18.27,-36.73,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.87,16.79,17.81,21,21.37,29.84
"ABIT00084","0807 -Rivi̬re Nottaway",15284.33,"Aucune influence",9.78,-5.87,-6.91,-13.61,-20.11,-14.69,-31.65,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.56,16.47,16.08,19.54,18.23,30.63
"ABIT00085","0807 -Rivi̬re Nottaway",691.48,"Aucune influence",4.1,-11.07,-13.66,-20.19,-28.06,-23.94,-45.18,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.59,17.54,22.41,27.02,24.94,34.2
"ABIT00087","0807 -Rivi̬re Nottaway",602.18,"Aucune influence",4.19,-10.64,-13.6,-19.83,-27.68,-23.12,-45.08,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.82,16.66,22.9,26.81,25.83,34.8
"ABIT00088","0807 -Rivi̬re Nottaway",527.22,"Aucune influence",4.33,-11.05,-13.59,-19.36,-28.18,-23.26,-44.75,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.5,17.67,23.12,26.56,25.75,35.05
"ABIT00090","0807 -Rivi̬re Nottaway",461.24,"Aucune influence",4.48,-10.95,-13.11,-19.63,-27.74,-22.53,-44.55,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.15,17.97,23.49,26.94,25.42,35.36
"ABIT00091","0807 -Rivi̬re Nottaway",358.17,"Aucune influence",4.81,-10.65,-12.7,-19.72,-27.87,-22.07,-44.78,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.07,19.18,24.72,26.33,25.75,35.05
"ABIT00092","0807 -Rivi̬re Nottaway",283.4,"Aucune influence",4.76,-10.96,-12.2,-19.04,-27.68,-22.38,-45.06,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.55,18.27,23.53,24.68,25.72,32.9
"ABIT00094","0807 -Rivi̬re Nottaway",51.18,"Aucune influence",3.98,-11.16,-15.09,-20.8,-30.54,-26.02,-49.82,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.2,20.83,24.34,30.19,30.87,39.14
"ABIT00095","0807 -Rivi̬re Nottaway",102.04,"Aucune influence",4.27,-11.28,-12.88,-18.4,-25.97,-21.39,-45.61,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.45,17.63,22.1,23.8,25.53,33.95
"ABIT00096","0807 -Rivi̬re Nottaway",62.84,"Aucune influence",4.62,-10.79,-12.2,-18.1,-25.09,-20.97,-43.79,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.26,17.89,22.68,23.76,23.6,32.81
"ABIT00102","0807 -Rivi̬re Nottaway",63.69,"Aucune influence",4.5,-11.25,-15.98,-22.68,-31.33,-26.12,-50.12,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",24.29,24.79,31.68,36.08,35.74,45.69
"ABIT00103","0807 -Rivi̬re Nottaway",54.4,"Aucune influence",3.21,-10.1,-13.96,-20.37,-28.38,-23.2,-44.05,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",20.57,20.92,23.53,25.21,24.78,31.83
"ABIT00104","0807 -Rivi̬re Nottaway",74.66,"Aucune influence",2.63,-10.93,-14.07,-20.98,-28.62,-24.33,-46.06,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",20.67,20.04,24.36,27.26,24.48,32.95
"ABIT00105","0807 -Rivi̬re Nottaway",14568.86,"Aucune influence",10.07,-5.87,-6.73,-13.36,-19.49,-15.12,-31.77,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",14.8,16.69,16.15,19.35,18.21,30.96
"ABIT00106","0807 -Rivi̬re Nottaway",14409.22,"Aucune influence",10.2,-5.99,-6.67,-13.35,-19.51,-14.91,-31.69,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.22,16.52,16.27,19.4,18.07,30.94
"ABIT00108","0807 -Rivi̬re Nottaway",14362.65,"Aucune influence",10.14,-5.93,-6.64,-13.35,-19.51,-14.78,-31.74,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.42,16.67,16.29,19.45,18.13,30.97
"ABIT00109","0807 -Rivi̬re Nottaway",14235.37,"Aucune influence",10.28,-5.87,-6.56,-13.31,-19.57,-14.78,-31.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.37,16.42,16.28,19.71,18.16,30.63
"ABIT00110","0807 -Rivi̬re Nottaway",480.97,"Aucune influence",11.16,-5.28,-6.72,-13.36,-20.12,-15.26,-32.37,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",16.42,16.21,17.1,19.56,18.61,28.86
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",5.75,-11.09,-11.79,-18.37,-26.18,-21.94,-43.73,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.73,17.76,22.21,25.62,22.93,34.27
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",4.04,-11.38,-13.19,-21.01,-30.39,-26.07,-50.43,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",25.91,23.93,29.16,33.87,33.14,48.6
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",10.4,-5.74,-6.41,-13.3,-19.8,-14.61,-31.67,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.35,16.72,16.26,19.66,18.2,30.8
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",10.55,-5.58,-6.57,-13,-18.8,-14.58,-31.39,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.18,16.42,16.58,19.86,18.56,30.06
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",4.07,-11.28,-13.31,-21.06,-28.29,-24.02,-46.15,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",21.28,22.95,25.93,30.49,28.15,36.46
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",10.61,-5.53,-6.54,-12.72,-19.01,-14.59,-31.45,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.37,16.38,16.55,19.95,18.73,30.36
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",10.78,-5.62,-6.47,-12.32,-19.17,-14.64,-31.12,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.63,15.59,15.77,20.29,18.25,29.95
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",4.74,-12.15,-13.73,-20.26,-27.15,-23.85,-45.27,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",22.41,23.18,24.36,27.8,26.36,32.69
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",10.82,-5.68,-6.51,-12.14,-19.09,-14.63,-31.18,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",15.53,15.61,15.87,20.1,18.09,30.11
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",6.15,-9.76,-12.51,-17.61,-26.98,-22.05,-45.58,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",19.91,22.1,25.45,29.39,26.98,39.16
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",6.74,-10.1,-11.26,-16.54,-25.47,-21.44,-44.17,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.81,22.11,22.48,27.62,25.44,37.54
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",4.98,-12.8,-14.81,-21.25,-30.5,-25.06,-48.55,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",23.57,23.71,26.34,32.19,28.9,41.99
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",5.29,-11.66,-14.88,-20.72,-29.94,-25.35,-49.39,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",24.22,24.75,28.73,32.97,30.45,42.35
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",5.64,-11,-13.01,-20.8,-29.94,-25.98,-49.89,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",25.22,26.39,29.69,33.63,30.73,44.4
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",4.99,-11.57,-15.65,-21.47,-32.09,-26.53,-50.14,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",26.58,26.19,30.66,36.99,33.92,50.09
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",4.61,-12.01,-16.32,-22.93,-33.32,-26.44,-51.61,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",27.88,27.77,33.17,38.3,36.3,50.44
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",7.34,-8.91,-11.12,-15.8,-25.38,-19.74,-43.5,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",17.95,21.52,22.99,28.56,24.51,37.36
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",7.75,-8.64,-10.81,-16.14,-24.83,-19.47,-43.07,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.71,21.46,23.64,27.52,23.24,38.09
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",7.71,-8.05,-10.85,-15.99,-25.01,-18.74,-42.09,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.32,21.42,22.98,27.41,23.52,37.43
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",7.92,-7.39,-10.58,-15.48,-24.01,-18.5,-41.08,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.77,20.46,22.49,27.07,23.18,37.97
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",5.96,-9.54,-12.08,-17.59,-28,-22.03,-45.67,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",18.16,22.31,24.9,31.27,30.68,45.04
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",7.08,-8.39,-11.01,-15.58,-24.83,-20,-43.2,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable",17.04,20.34,23.5,28.54,24.56,38.13
