TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00025","0807 -Rivi̬re Nottaway",21086.85,"Aucune influence",12.83,7.76,7.93,15.19,20.85,18.53,30.63,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",16.19,11.59,15.16,15.4,21.1,28.77
"ABIT00027","0807 -Rivi̬re Nottaway",20976.49,"Aucune influence",12.81,7.76,7.91,15.19,20.8,18.49,30.55,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",16.17,11.61,15.07,15.37,21.04,28.87
"ABIT00029","0807 -Rivi̬re Nottaway",20910.08,"Aucune influence",12.83,7.76,7.89,15.2,20.78,18.47,30.54,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",16.15,11.65,15.05,15.38,21.05,28.92
"ABIT00030","0807 -Rivi̬re Nottaway",381.63,"Aucune influence",8.01,16.92,14.54,31.75,45.81,40.3,78.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",26.51,18.44,29.96,31.29,38.82,57.89
"ABIT00032","0807 -Rivi̬re Nottaway",292.43,"Aucune influence",8.42,16.58,14.23,29.89,44.9,38.19,73.95,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",26.03,17.29,27.32,28.79,37.28,53.31
"ABIT00033","0807 -Rivi̬re Nottaway",255.19,"Aucune influence",8.32,16.48,14.07,29.91,44.6,38.35,73.94,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",25.62,17.17,26.17,29.31,37.29,51.82
"ABIT00034","0807 -Rivi̬re Nottaway",174.14,"Aucune influence",8.16,16.46,14.25,30.21,46.11,39.09,76.54,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",26.23,18.34,26.89,27.9,38.14,53.2
"ABIT00036","0807 -Rivi̬re Nottaway",65.25,"Aucune influence",7.36,16.48,14.15,30.65,43.69,39.57,76.22,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",28.63,22.73,33.6,46.85,43.77,84.97
"ABIT00039","0807 -Rivi̬re Nottaway",20508.94,"Aucune influence",12.91,7.72,7.76,15.12,20.39,18.2,29.88,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",16.16,11.77,14.8,15.13,20.94,29.61
"ABIT00040","0807 -Rivi̬re Nottaway",19887.87,"Aucune influence",13.06,7.57,7.53,14.82,19.54,17.74,28.6,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable",15.89,11.79,14.95,15.24,21.23,30.83
"ABIT00042","0807 -Rivi̬re Nottaway",19836.73,"Aucune influence",13.09,7.55,7.53,14.8,19.58,17.78,28.45,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable",15.87,11.83,14.94,15.32,21.24,30.94
"ABIT00043","0807 -Rivi̬re Nottaway",16213.47,"Aucune influence",13.94,6.69,6.18,11.48,16.4,15.28,22.93,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.71,10.72,14.3,15,20.6,29.9
"ABIT00045","0807 -Rivi̬re Nottaway",16178.76,"Aucune influence",13.93,6.66,6.17,11.46,16.36,15.25,22.89,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.69,10.68,14.29,15.04,20.61,29.97
"ABIT00047","0807 -Rivi̬re Nottaway",16143.36,"Aucune influence",13.94,6.64,6.17,11.43,16.33,15.24,22.85,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.67,10.65,14.29,15.09,20.62,30.05
"ABIT00048","0807 -Rivi̬re Nottaway",16105.59,"Aucune influence",13.95,6.61,6.16,11.4,16.29,15.21,22.82,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.67,10.63,14.27,15.11,20.66,30.16
"ABIT00050","0807 -Rivi̬re Nottaway",16095.57,"Aucune influence",13.98,6.61,6.16,11.4,16.27,15.2,22.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.67,10.62,14.27,15.12,20.66,30.19
"ABIT00051","0807 -Rivi̬re Nottaway",196.3,"Aucune influence",10.1,14.1,11.85,25.71,35.33,31.04,60.23,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.73,11.31,18.31,20.78,27.09,33.22
"ABIT00055","0807 -Rivi̬re Nottaway",93.36,"Aucune influence",10.83,12.02,9.89,21.74,30.09,27.02,52.29,"Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",17.78,9.84,14.83,20.06,24.62,29.92
"ABIT00057","0807 -Rivi̬re Nottaway",60.76,"Aucune influence",11.28,10.88,9.21,20.41,28.8,26.11,49.04,"Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",17.36,10.14,14.91,20.33,23,28.51
"ABIT00058","0807 -Rivi̬re Nottaway",54.61,"Aucune influence",11.35,10.89,9.38,20.19,28.58,26.1,47.95,"Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",17.36,10.17,15.24,20.37,23,28.49
"ABIT00064","0807 -Rivi̬re Nottaway",15891.39,"Aucune influence",14.02,6.62,6.15,11.31,16.1,15,22.49,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.69,10.66,14.25,15.13,20.75,30.57
"ABIT00066","0807 -Rivi̬re Nottaway",15860,"Aucune influence",13.99,6.63,6.15,11.29,16.08,14.97,22.44,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.7,10.67,14.27,15.15,20.78,30.67
"ABIT00067","0807 -Rivi̬re Nottaway",76.53,"Aucune influence",9.6,15.16,13.67,28.36,42.56,36.69,70.32,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",23,14.89,24.76,23.9,31.18,38.47
"ABIT00069","0807 -Rivi̬re Nottaway",50.67,"Aucune influence",9.43,15.31,13.87,29.45,43.8,38.18,70.89,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",23.73,15.61,26.91,26.66,33.96,42.52
"ABIT00070","0807 -Rivi̬re Nottaway",15748.01,"Aucune influence",14.02,6.67,6.14,11.21,16,14.85,22.29,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.7,10.69,14.28,15.33,20.99,31.02
"ABIT00072","0807 -Rivi̬re Nottaway",15720.73,"Aucune influence",14.03,6.69,6.14,11.2,15.98,14.83,22.27,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.71,10.69,14.27,15.41,21.04,31.1
"ABIT00073","0807 -Rivi̬re Nottaway",369.49,"Aucune influence",10.29,13.66,11.64,25.61,35.4,30.49,58.86,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.23,12.48,18.64,19.3,28.15,32.38
"ABIT00074","0807 -Rivi̬re Nottaway",270.37,"Aucune influence",10.96,12,9.97,22.07,30.87,27.57,49.84,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",17.24,11.43,17.1,18.15,25.31,30.6
"ABIT00076","0807 -Rivi̬re Nottaway",201.58,"Aucune influence",11.88,9.86,8.59,18.49,26.59,25.11,42.76,"Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",16.66,11.25,16.21,18.49,21.92,29.79
"ABIT00077","0807 -Rivi̬re Nottaway",130.5,"Aucune influence",13.35,7.76,6.24,13.62,20.64,19.41,29.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable",13.84,10.89,16.11,15.51,19.99,28.77
"ABIT00084","0807 -Rivi̬re Nottaway",15284.33,"Aucune influence",14.13,6.66,6,10.96,15.57,14.38,21.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.72,10.87,14.19,15.85,21.31,32.32
"ABIT00085","0807 -Rivi̬re Nottaway",691.48,"Aucune influence",9.91,15.86,14.44,29.05,41.93,35.63,71.46,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",22.84,14.34,23.65,20.75,32.3,35.99
"ABIT00087","0807 -Rivi̬re Nottaway",602.18,"Aucune influence",10.12,15.45,14.24,28.84,40.86,35.07,68.88,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",22.29,14.27,22.8,19.77,30.66,34.93
"ABIT00088","0807 -Rivi̬re Nottaway",527.22,"Aucune influence",10.23,15.29,14.07,28.96,40,34.79,68.52,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.45,14.05,22.46,19.9,30.26,35.12
"ABIT00090","0807 -Rivi̬re Nottaway",461.24,"Aucune influence",10.23,15.21,13.84,28.19,38.53,34.27,66.81,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.49,13.62,21.59,19.72,29.43,33.16
"ABIT00091","0807 -Rivi̬re Nottaway",358.17,"Aucune influence",10.62,14.27,12.92,27.14,37.87,33.3,63.03,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.68,12.97,20.94,20.01,27.78,32.04
"ABIT00092","0807 -Rivi̬re Nottaway",283.4,"Aucune influence",10.44,14.27,13.38,27.63,38.71,33.27,64.22,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.64,13.47,21.89,19.76,29.58,32.9
"ABIT00094","0807 -Rivi̬re Nottaway",51.18,"Aucune influence",10.23,15.05,13.12,27.45,38.44,33.51,67.54,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.97,13.76,20.51,23.44,28.52,32.2
"ABIT00095","0807 -Rivi̬re Nottaway",102.04,"Aucune influence",9.71,15.06,13.67,28.16,41.38,35.07,67.86,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.62,15.38,24.32,22.21,31.78,40.6
"ABIT00096","0807 -Rivi̬re Nottaway",62.84,"Aucune influence",10.23,13.96,12.57,26.47,38.74,32.73,58.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.56,16,23.33,23.97,29.23,40.77
"ABIT00102","0807 -Rivi̬re Nottaway",63.69,"Aucune influence",11.3,13.35,11.68,25.55,34.38,30.63,56.99,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.75,11.63,17.17,18.05,25.81,28.04
"ABIT00103","0807 -Rivi̬re Nottaway",54.4,"Aucune influence",9.59,15.91,14.88,30.08,43.6,37.43,72.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",25.62,17.51,25.78,29.2,33.98,48.75
"ABIT00104","0807 -Rivi̬re Nottaway",74.66,"Aucune influence",9.13,17.04,15.22,30.34,44.58,38.11,75.41,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",27.51,19.44,29.02,32.86,38.11,57.41
"ABIT00105","0807 -Rivi̬re Nottaway",14568.86,"Aucune influence",14.37,6.35,5.67,10.45,14.53,13.59,19.53,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.26,10.99,14.27,15.88,21.36,32.58
"ABIT00106","0807 -Rivi̬re Nottaway",14409.22,"Aucune influence",14.4,6.29,5.59,10.38,14.38,13.47,19.27,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.27,10.99,14.28,16.36,21.55,32.57
"ABIT00108","0807 -Rivi̬re Nottaway",14362.65,"Aucune influence",14.46,6.27,5.56,10.34,14.31,13.35,19.14,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.29,11,14.29,16.49,21.6,32.57
"ABIT00109","0807 -Rivi̬re Nottaway",14235.37,"Aucune influence",14.49,6.22,5.6,10.24,14.15,13.24,18.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.22,11.07,14.22,16.6,21.69,32.63
"ABIT00110","0807 -Rivi̬re Nottaway",480.97,"Aucune influence",14.2,6.93,4.79,10.41,15.08,13.74,19.43,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",12.87,11.35,14.31,16.5,18.17,29.92
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",11,13.33,11.8,26.06,36.36,32.42,58.18,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.79,13.12,18.48,19.14,27.56,30.33
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",10.42,13.64,12.55,25.24,36.3,30.84,62.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.78,13.54,20.8,24.6,29.4,40.66
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",14.48,6.23,5.65,10.17,14.23,13.23,18.81,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.31,10.98,14.1,16.64,21.74,32.74
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",14.64,5.84,5.64,9.84,13.78,12.38,17.48,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.06,11.17,14.07,16.49,21.32,32.81
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",10.99,14.23,12.6,26.13,37.49,32.29,62.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.45,13.64,19.63,22.51,28.27,34.51
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",14.66,5.84,5.64,9.63,13.67,12.13,17.09,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.09,11.17,14.11,16.55,21.43,32.83
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",15.09,5.13,5.48,8.79,12.33,10.6,15.28,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.33,10.77,14.23,17.42,21.38,33.53
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",12.06,11.91,10.89,23.37,32.56,27.97,50.29,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.2,12.9,20.9,21.1,26.21,34.14
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",15.07,5.08,5.41,8.72,12.17,10.5,15.37,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.31,10.85,14.34,17.58,21.24,33.58
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",12.06,11.87,10.92,22.27,31.22,27.49,51.08,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.49,10.86,16.43,17.68,26.19,28.98
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",12.49,11.1,9.92,21.92,29.57,26.5,47.79,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.81,10.06,15.56,17.18,24.93,29.64
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",11.85,12.29,10.73,23.59,33.55,28.9,53.66,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.06,11.29,16.48,17.12,25.14,27.78
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",12.28,11.9,10.24,22.7,31.91,26.99,50.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.86,10.81,14.98,17.37,23.7,26.57
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",12.63,10.97,9.54,20.92,29.21,25.65,46.59,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.38,10.41,14.67,16.24,23.13,26.28
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",12.19,11.86,9.86,22.29,30.82,26.99,49.44,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.9,10.76,14.9,15.78,22.77,25.71
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",12.2,12.36,10.26,23.09,31.23,27.87,49.87,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.96,11.21,15.94,16.46,24.05,26.42
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",12.89,10.52,9.81,20.45,28.35,25.71,45.77,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.53,10.5,16.97,18.27,24.84,29.16
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",13.31,10.37,9.72,20.61,27.48,24.66,43.63,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.37,10.38,16.24,17.16,23.06,28.46
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",13.27,10.6,9.85,20.38,27.28,24.47,43.18,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.46,10.64,16.95,16.92,23.45,28.31
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",13.45,10.19,9.52,20.38,27.1,24.37,42.52,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",20.51,10.38,17.29,17.23,23.46,27.58
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",10.92,14.2,13.14,26.5,37.95,31.78,65.73,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",21.81,13.71,21.18,21.55,32.69,31.7
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",12.69,10.3,9.45,20.26,28.59,25.5,45.47,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",18.21,10.77,17.59,18.59,25.68,29.97
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",13.32,9.59,9.41,19.97,26.72,23.59,41.84,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",19.24,10.87,16.6,17.02,23.12,29.26
