TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",77.32,4.2,5.92,4.17,9.7,7.78,9.24,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",12.59,14.21,16.3,18.8,18.78,21.23
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",71.88,4.1,6.04,6.1,9.7,8.61,7.88,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",12.01,12.93,15.38,17.07,15.73,18.05
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",40.54,3.43,4.24,3.2,7.88,6.06,7.46,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",10.09,11.51,15.41,16.41,12.01,17.92
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",39.69,3.49,4.09,2.97,8.18,5.97,6.9,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",9.91,11.27,14.99,16.3,12.29,17.4
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",94,4.02,7.06,6.07,10.83,8.21,9.02,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",14.09,14.94,16.67,21.19,17.26,20.29
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",39.72,3.47,3.97,2.86,8.14,5.96,6.88,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",9.98,11.33,14.94,16.41,12.32,17.53
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",39.23,3.53,4.19,3.17,7.84,5.8,6.63,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",10.4,11.15,15.22,15.04,12.37,17.56
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",68.3,4.61,7.76,5.68,9.98,7.37,5.96,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",15.23,18.26,17.89,19.62,18.15,22.2
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",39.28,3.5,4.13,3.22,7.78,5.64,6.55,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",10.42,11.2,15.19,15.86,12.29,17.23
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",84.56,5.62,9.64,8.42,12.93,9.31,8.22,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",13.62,20.71,20.79,26.13,20.76,25.99
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",74.19,5.48,9.6,7.36,11.38,10.35,7.74,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.26,20.65,20.37,25.6,19.23,24.79
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",83.55,6.81,7.94,7.37,12.6,11.94,10.87,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",15.42,19.56,17.57,23.78,21.34,24.9
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",74.12,6.4,8.9,6.32,12.52,11.05,10.29,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.28,20.31,18.38,24.97,20.36,25.14
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",72.06,6.13,8.3,6.71,12.62,11.34,9.23,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.26,20.25,19.84,24.21,20.95,24.72
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",80.18,6.44,7.5,7.71,12.95,11.74,12.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.43,19.76,19.81,24.67,22.59,26.21
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",77.58,6.47,7.87,8.42,13.56,12.03,12.25,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",17.67,20.59,20.58,25.38,22.44,27.09
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",71.6,5.68,9.1,7.07,11.59,9.75,8.39,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",16.05,19.27,21.15,25.33,18.43,24.7
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",65.88,4.11,8.33,4.08,10.82,9.26,5.95,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",17.9,18.16,21.73,23.92,17.83,21.78
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",65.55,4.31,8.02,3.46,9.5,8.29,4.45,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",17.54,18.1,22.27,23.97,18.56,19.53
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",68.56,4.72,8.16,3.92,9.63,8.65,4.85,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",17.17,18.38,23.34,24.4,18.37,19.89
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",120.13,6.03,7.85,9.53,14.32,12.13,12.57,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",17.84,22,20.01,28,21.96,26.83
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",85.37,6.42,10.96,10.56,11.36,11.55,12.35,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",14.86,21.3,20.93,27.11,22.79,27.73
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",66.1,4.84,8.82,5.57,11.14,8.98,5.53,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",16.47,17.44,20.08,24.01,18.95,22.32
"ABIT00159","0807 -Rivi̬re Nottaway",585.6,"Aucune influence",97.05,5.24,8.99,8.2,13.11,7.5,7.51,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",14.18,18.25,21.99,26.56,20,27.88
"ABIT00160","0807 -Rivi̬re Nottaway",50.7,"Aucune influence",95.89,7.02,9.22,7.36,12.49,8.89,10.21,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",13.42,19.52,19.44,24.16,24.07,29.44
"ABIT00161","0807 -Rivi̬re Nottaway",425.12,"Aucune influence",97.62,4.97,8.17,7.86,13.51,8.83,7.61,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",15.09,19.41,21.5,27.76,19.7,27.69
"ABIT00163","0807 -Rivi̬re Nottaway",362.03,"Aucune influence",97.06,4.64,7.91,6.9,13.74,8.32,7.32,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",15.92,19.24,22.09,27.81,19.26,26.83
"ABIT00164","0807 -Rivi̬re Nottaway",76.76,"Aucune influence",99.82,7.26,10.28,8.47,13.66,9.63,8.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",17.24,20.91,22.54,26.92,21.82,30.19
"ABIT00167","0807 -Rivi̬re Nottaway",271.43,"Aucune influence",97,4.39,6.11,6.42,12.62,8.25,6.21,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",16.47,19.07,21.5,28.53,19.87,24.69
"ABIT00168","0807 -Rivi̬re Nottaway",221.96,"Aucune influence",92.85,4.17,6.37,6.02,12.66,7.48,6.1,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",17.37,19.86,22.01,27.62,21.35,26.2
"ABIT00169","0807 -Rivi̬re Nottaway",160.66,"Aucune influence",89.58,4.6,6.65,6.3,12.68,8.7,6.55,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",17.34,19.85,22.22,28.05,20.97,24.43
"ABIT00170","0807 -Rivi̬re Nottaway",112.65,"Aucune influence",83.38,5.26,7.6,5.43,11.24,8.29,5.56,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",16.32,20.12,21.53,26.37,20.06,23.94
"ABIT00171","0807 -Rivi̬re Nottaway",65.62,"Aucune influence",81.17,3.91,7.8,4.22,8.95,7.5,4.02,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus",16.52,18.38,22.39,24.72,18.35,19.94
"ABIT00176","0807 -Rivi̬re Nottaway",60.31,"Aucune influence",105.22,4.2,6.45,6.27,12.77,8.38,6.46,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable",16.77,18.52,20.83,27.46,20.75,25.52
"ABIT00184","0807 -Rivi̬re Nottaway",56.38,"Aucune influence",103.09,5.48,6.72,6.7,10.61,8.48,9.43,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",12.31,14.65,15.28,18,17.87,21.53
"ABIT00185","0807 -Rivi̬re Nottaway",233.71,"Aucune influence",91.62,6.2,8.22,6.94,11.28,8.26,6.99,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",13.93,18.2,18.91,22.67,18.75,24.67
"ABIT00186","0807 -Rivi̬re Nottaway",101.32,"Aucune influence",90.04,5.73,9.06,6.63,11.18,7.99,6.17,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus",14.3,18.32,19.9,23.61,19.55,27.6
