ï»¿id_action,action,id_projet,projet,nom_beneficiaire_projet,type_beneficiaire_projet,volet_thematique,categorie,region_administrative,municipalite,statut,type_financement,montant_engagement,date_engagement,date_fin,source_financement,budget_global 
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32753,"Organisation et exploitation de services de transport collectif","2023 MRC des Pays-d'en-Haut","Final","V2.1","Transport","15-Laurentides",,"AC-Actif","Subvention",350000,2023-03-03 00:00:00,,"PMO - FECC et hors FECC",350000
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32754,"Organisation et exploitation de services de transport collectif","2023 MRC de La Nouvelle-Beauce","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",100905,2023-03-03 00:00:00,,"PMO - FECC et hors FECC",100905
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32755,"Organisation et exploitation de services de transport collectif","2023 MRC de Brome-Missisquoi","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"AC-Actif","Subvention",353966,2023-03-09 00:00:00,,"PMO - FECC et hors FECC",353966
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32756,"Organisation et exploitation de services de transport collectif","2023 MRC de Coaticook","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",495951,2023-03-10 00:00:00,,"PMO - FECC et hors FECC",495951
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32757,"Organisation et exploitation de services de transport collectif","2023 MRC des Laurentides","Final","V2.1","Transport","15-Laurentides",,"AC-Actif","Subvention",769321,2023-03-10 00:00:00,,"PMO - FECC et hors FECC",769321
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32758,"Organisation et exploitation de services de transport collectif","2023 MRC de D'Autray","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",499442,2023-03-16 00:00:00,,"PMO - FECC et hors FECC",499442
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32759,"Organisation et exploitation de services de transport collectif","2023 MRC de Joliette","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",3938210,2023-03-21 00:00:00,,"PMO - FECC et hors FECC",3938210
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32760,"Organisation et exploitation de services de transport collectif","2023 MRC de Pierre-De Saurel","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"AC-Actif","Subvention",3220731,2023-03-21 00:00:00,,"PMO - FECC et hors FECC",3220731
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32761,"Organisation et exploitation de services de transport collectif","2023 MRC de RiviÃ¨re-du-Loup","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",327661,2023-03-21 00:00:00,,"PMO - FECC et hors FECC",327661
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32762,"Organisation et exploitation de services de transport collectif","2023 MRC de Papineau","Final","V2.1","Transport","07-Outaouais",,"AC-Actif","Subvention",243719,2023-03-24 00:00:00,,"PMO - FECC et hors FECC",243719
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32763,"Organisation et exploitation de services de transport collectif","2023 MRC du Haut-Saint-Laurent","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"AC-Actif","Subvention",112500,2023-03-28 00:00:00,,"PMO - FECC et hors FECC",112500
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32764,"Organisation et exploitation de services de transport collectif","2024 MRC de MaskinongÃ©","Final","V2.1","Transport","04-Mauricie",,"AC-Actif","Subvention",1007732,2023-02-08 00:00:00,,"PMO - FECC et hors FECC",1007732
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32765,"Organisation et exploitation de services de transport collectif","2024 MRC de Beauce-Sartigan","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",140719,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",140719
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32766,"Organisation et exploitation de services de transport collectif","2024 MRC de Bellechasse","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",126661,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",126661
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32767,"Organisation et exploitation de services de transport collectif","2024 MRC de Charlevoix","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",269177,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",269177
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32768,"Organisation et exploitation de services de transport collectif","2024 MRC de Kamouraska","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",204419,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",204419
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32769,"Organisation et exploitation de services de transport collectif","2024 MRC de La CÃ´te-de-BeauprÃ©","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",504343,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",504343
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32770,"Organisation et exploitation de services de transport collectif","2024 MRC de La Haute-Yamaska","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",197712,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",197712
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32771,"Organisation et exploitation de services de transport collectif","2024 MRC de La Jacques-Cartier","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",586428,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",586428
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32772,"Organisation et exploitation de services de transport collectif","2024 MRC de La Matanie","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",398856,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",398856
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32773,"Organisation et exploitation de services de transport collectif","2024 MRC de La MatapÃ©dia","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",52920,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",52920
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32774,"Organisation et exploitation de services de transport collectif","2024 MRC de La Mitis","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",227801,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",227801
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32775,"Organisation et exploitation de services de transport collectif","2024 MRC de L'Ãle-d'OrlÃ©ans","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",131761,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",131761
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32776,"Organisation et exploitation de services de transport collectif","2024 MRC de L'Islet","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",194055,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",194055
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32777,"Organisation et exploitation de services de transport collectif","2024 MRC de LotbiniÃ¨re","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",862403,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",862403
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32778,"Organisation et exploitation de services de transport collectif","2024 MRC de MÃ©kinac","Final","V2.1","Transport","04-Mauricie",,"AC-Actif","Subvention",150570,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",150570
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32779,"Organisation et exploitation de services de transport collectif","2024 MRC de MemphrÃ©magog","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",116894,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",116894
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32780,"Organisation et exploitation de services de transport collectif","2024 MRC de Montcalm","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",446990,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",446990
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32781,"Organisation et exploitation de services de transport collectif","2024 MRC de Montmagny","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",331745,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",331745
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32782,"Organisation et exploitation de services de transport collectif","2024 MRC de Nicolet-Yamaska","Final","V2.1","Transport","17-Centre-du-QuÃ©bec",,"AC-Actif","Subvention",342726,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",342726
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32783,"Organisation et exploitation de services de transport collectif","2024 MRC de Pontiac","Final","V2.1","Transport","07-Outaouais",,"AC-Actif","Subvention",104523,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",104523
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32784,"Organisation et exploitation de services de transport collectif","2024 MRC de Rimouski-Neigette","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",100638,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",100638
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32785,"Organisation et exploitation de services de transport collectif","2024 MRC de Sept-RiviÃ¨res","Final","V2.1","Transport","09-CÃ´te-Nord",,"AC-Actif","Subvention",220187,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",220187
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32786,"Organisation et exploitation de services de transport collectif","2024 MRC de TÃ©miscouata","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",116551,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",116551
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32787,"Organisation et exploitation de services de transport collectif","2024 MRC des Collines-de-l'Outaouais","Final","V2.1","Transport","07-Outaouais",,"AC-Actif","Subvention",235483,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",235483
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32788,"Organisation et exploitation de services de transport collectif","2024 MRC du Val-Saint-FranÃ§ois","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",109504,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",109504
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32789,"Organisation et exploitation de services de transport collectif","2024 MRC le Fjord-du-Saguenay","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",296177,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",296177
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32790,"Organisation et exploitation de services de transport collectif","2024 MRC Le Granit","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",202668,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",202668
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32791,"Organisation et exploitation de services de transport collectif","2024 MRC Les Etchemins","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",137280,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",137280
