TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00048","0807 -Rivi̬re Nottaway",16105.59,"Aucune influence",5.75,9.63,8.78,16.49,25.02,21.41,37.89,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.08,10.02,16.59,17.72,20.73,27.19
"ABIT00050","0807 -Rivi̬re Nottaway",16095.57,"Aucune influence",5.76,9.63,8.78,16.5,25.02,21.41,38.23,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.08,10.01,16.6,17.71,20.73,27.17
"ABIT00051","0807 -Rivi̬re Nottaway",196.3,"Aucune influence",3.48,6.63,5.22,10.11,16.58,12.7,29.48,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.12,10.17,12.79,16.45,16.61,29.4
"ABIT00055","0807 -Rivi̬re Nottaway",93.36,"Aucune influence",3.74,7.26,5.99,11.12,18.4,14.32,32.72,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.49,10.21,12.77,17.99,17.77,32.67
"ABIT00057","0807 -Rivi̬re Nottaway",60.76,"Aucune influence",3.81,8.05,5.64,11.22,17.74,13.93,29.22,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.22,10.1,12.35,16.11,17.53,27.63
"ABIT00058","0807 -Rivi̬re Nottaway",54.61,"Aucune influence",3.81,7.95,5.67,11.17,18.24,13.84,28.58,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.62,10.52,12.51,16.24,17.91,28.49
"ABIT00064","0807 -Rivi̬re Nottaway",15891.39,"Aucune influence",5.84,9.62,8.86,16.67,25.11,21.37,37.86,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.03,10.04,16.47,18.01,20.96,27.71
"ABIT00066","0807 -Rivi̬re Nottaway",15860,"Aucune influence",5.82,9.62,8.88,16.69,25.08,21.46,37.72,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.01,10.02,16.45,17.9,20.99,27.95
"ABIT00067","0807 -Rivi̬re Nottaway",76.53,"Aucune influence",3.35,6.75,5.4,9.7,16.91,12.32,29.34,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.97,10.58,13.09,16.01,18.15,28.57
"ABIT00069","0807 -Rivi̬re Nottaway",50.67,"Aucune influence",3.39,6.34,4.51,9.23,15.38,11.84,26,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",9.8,10.71,12.87,16.18,16.44,33.71
"ABIT00070","0807 -Rivi̬re Nottaway",15748.01,"Aucune influence",5.89,9.61,8.9,16.68,25.24,21.65,37.82,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.08,9.99,16.09,18.32,20.95,28.05
"ABIT00072","0807 -Rivi̬re Nottaway",15720.73,"Aucune influence",5.88,9.58,8.91,16.61,25.27,21.76,37.84,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.15,10,16.09,18.28,20.96,27.74
"ABIT00073","0807 -Rivi̬re Nottaway",369.49,"Aucune influence",4,7.28,5.95,11.48,18.41,14.11,31.64,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.26,9.95,13.65,16.18,17.23,32.32
"ABIT00074","0807 -Rivi̬re Nottaway",270.37,"Aucune influence",4.26,7.61,6.43,11.54,19.47,14.57,33.16,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.46,9.97,13.42,16.58,18.36,32.86
"ABIT00076","0807 -Rivi̬re Nottaway",201.58,"Aucune influence",4.6,8.19,6.22,11.63,19.53,14.62,32.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.19,9.79,13.4,16.75,18.03,34.23
"ABIT00077","0807 -Rivi̬re Nottaway",130.5,"Aucune influence",5.2,8.38,5.9,12.29,20.14,15.27,30.87,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10,10.08,12.29,16.7,16.54,29.04
"ABIT00084","0807 -Rivi̬re Nottaway",15284.33,"Aucune influence",6.1,9.58,9,16.71,25.38,21.67,37.9,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.28,9.95,15.5,18.55,20.36,28
"ABIT00085","0807 -Rivi̬re Nottaway",691.48,"Aucune influence",3.53,6.16,4.65,8.97,13.88,9.93,23.22,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.81,10.01,12.7,15.41,17.02,31.9
"ABIT00087","0807 -Rivi̬re Nottaway",602.18,"Aucune influence",3.57,6.19,4.65,9.03,14.84,10.55,24.98,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.63,10.24,12.3,16.55,17.4,30.7
"ABIT00088","0807 -Rivi̬re Nottaway",527.22,"Aucune influence",3.56,5.8,4.24,9,14.21,9.73,21.67,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.55,10.35,12.63,16.21,17.34,33.9
"ABIT00090","0807 -Rivi̬re Nottaway",461.24,"Aucune influence",3.58,5.99,4.28,8.65,14.36,9.72,22.12,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.44,9.77,12.9,15.86,16.47,33.77
"ABIT00091","0807 -Rivi̬re Nottaway",358.17,"Aucune influence",3.62,5.56,3.64,8.12,13.83,9.39,18.83,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",8.96,9.32,12.13,15.04,16.74,30.5
"ABIT00092","0807 -Rivi̬re Nottaway",283.4,"Aucune influence",3.62,5.2,3.32,7.01,11.92,9.23,16.11,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",8.46,9.48,11.7,15.5,17.46,33.91
"ABIT00094","0807 -Rivi̬re Nottaway",51.18,"Aucune influence",3.68,5.75,4.41,7.75,13.44,10.43,20.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.31,9.37,14.32,19.85,17.87,40.92
"ABIT00095","0807 -Rivi̬re Nottaway",102.04,"Aucune influence",3.46,6.11,4.07,8.35,13.24,10.48,23.91,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",8.57,10.07,12.92,18.24,18.11,34.29
"ABIT00096","0807 -Rivi̬re Nottaway",62.84,"Aucune influence",3.55,6.08,3.76,8.61,13.93,10.57,22.34,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",8.96,10.1,12.48,17.6,19.04,36.29
"ABIT00102","0807 -Rivi̬re Nottaway",63.69,"Aucune influence",3.52,7.08,5.97,10.79,17.42,13.39,30.29,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",9.5,10.61,14.08,20.26,18.94,34.63
"ABIT00103","0807 -Rivi̬re Nottaway",54.4,"Aucune influence",3.5,6.41,5.31,10.72,16.57,12.32,28.56,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",9.61,9.85,14.36,18.67,17.83,33.91
"ABIT00104","0807 -Rivi̬re Nottaway",74.66,"Aucune influence",3.43,6.86,5.33,10.17,15.5,10.94,27.02,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable",8.63,9.73,12.95,16.31,16.94,26.55
"ABIT00105","0807 -Rivi̬re Nottaway",14568.86,"Aucune influence",6.35,9.63,9.28,16.82,26.03,21.62,39.45,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.49,10.15,16.38,18.48,20.86,27.45
"ABIT00106","0807 -Rivi̬re Nottaway",14409.22,"Aucune influence",6.43,9.65,9.3,16.89,26.06,21.76,40.1,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.42,10.1,16.32,18.43,20.95,27.31
"ABIT00108","0807 -Rivi̬re Nottaway",14362.65,"Aucune influence",6.42,9.65,9.32,16.9,26,21.95,39.36,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.43,10.09,16.33,18.44,20.94,27.04
"ABIT00109","0807 -Rivi̬re Nottaway",14235.37,"Aucune influence",6.45,9.8,9.28,16.98,26.22,21.93,40.21,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.56,9.99,16.64,18.77,20.85,27.49
"ABIT00110","0807 -Rivi̬re Nottaway",480.97,"Aucune influence",6.87,8.89,6.52,14.38,21.36,17.74,35.87,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.3,9.39,12.79,17.72,18.73,28.59
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",3.99,7.24,6.37,10.83,17.26,12.74,28.69,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",10.18,10.77,15.08,16.29,18.77,32.14
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",3.65,6.74,5.07,8.65,15.6,10.77,25.89,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",10.04,9.68,14.2,19.61,17.94,35.17
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",6.52,9.76,9.58,17.08,26.3,22.21,40.56,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.74,9.99,16.26,19.46,20.88,27.89
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",6.62,9.87,9.56,17.26,26.38,22.34,41.26,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.74,10.01,16.34,19.33,20.95,29.46
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",3.82,6.77,5.43,9.72,15.66,10.76,24.88,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",9.88,9.65,14.29,17.94,17.83,36.26
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",6.67,9.9,9.61,17.31,26.54,22.51,41.08,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.76,10.02,16.55,19.31,20.81,30.3
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",6.78,9.74,9.47,17.36,26.71,22.12,41.23,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.41,9.55,16.18,19.45,21.18,33.06
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",3.9,6.68,4.89,8.44,15.32,10.05,20.52,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",10.76,10.81,14.09,16.95,18.5,36.6
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",6.83,9.74,9.48,17.39,26.85,22.1,41.4,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.61,9.56,16.01,19.35,21.24,33.32
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",4.14,8.67,8.41,13.51,21.45,16.26,35.97,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.87,11.45,17.43,20.21,23.09,34.89
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",4.36,8.41,7.96,12.76,21.38,16.18,33.77,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.66,11.4,18.57,19.39,22.26,32.55
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",3.84,8.01,6.33,11.44,18.65,14.54,32.19,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",12.09,11.94,16.27,20.87,21.19,39.08
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",3.91,7.68,6.34,11.5,18.82,13.5,30.99,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable",11.16,11.77,16.94,20.74,21.75,36.49
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",3.99,8.24,6.6,11.32,18.26,12.75,29.98,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable",11.57,11.35,16.03,20.69,22.57,34.86
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",3.83,8.4,6.72,12.34,19.89,14.01,33.67,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",11.05,11.93,16.59,21.35,21.92,38.77
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",3.75,8.23,6.22,11.33,18.66,13.6,32.65,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",10.81,11.05,15.43,20.76,20.65,38.05
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",4.55,8.84,8.82,13.8,22.36,17.48,33.56,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",12.63,11.46,18.73,16.6,21.96,30.42
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",4.56,8.98,8.36,14.67,23.6,18.16,36.08,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.53,11.66,18.68,15.9,22.06,27.33
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",4.65,8.72,8.46,13.92,22.35,17.22,33.3,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.68,11.29,18.43,16.69,20.66,26.83
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",4.74,8.91,8.99,14.49,23.57,18.09,34.71,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.48,11.01,18.58,16.39,21.34,22.82
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",4.03,9.07,8.93,14.94,23.33,19.01,40.72,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.3,9.97,20.88,20.99,21.68,27.97
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",4.72,9.02,8.99,13.86,20.51,16.6,30.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",13.06,10.76,18.31,17.92,22.25,32.94
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",5.14,8.39,7.79,11.98,19.75,14.96,26.52,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable",11.82,10.94,16.16,14.43,19.41,26.14
"ABIT00159","0807 -Rivi̬re Nottaway",585.6,"Aucune influence",3.91,9.16,8.51,14.27,23.17,18.04,40.22,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.95,10.54,19.21,21.18,23.54,39.66
