TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",2.09,-10.08,-12.08,-22.78,-28.51,-28.79,-50.06,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",33.49,33.5,43.35,47.29,42.31,52.97
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",3.31,-1.33,-5.92,-10.24,-14.4,-10.99,-39.14,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",15.56,20.46,27.23,34.48,31.35,50.3
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",3.25,-1.15,-5.13,-7.38,-12.62,-9.79,-36.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable",15.25,20.18,27.74,35.87,31.67,54.01
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",3.35,-0.69,-4.67,-7.42,-12.85,-10.24,-36.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable",15.64,19.38,27.05,37.73,32.17,54.39
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",3.43,0.16,-4.69,-5.53,-12.69,-9.63,-36.01,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable",15.55,19.04,26.4,35.24,31.47,53.42
"ABIT00144","0807 -Rivi̬re Nottaway",55.39,"Aucune influence",2.75,-2.24,-7.76,-11.48,-20.94,-14.4,-39.17,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",21.11,23.99,32.72,40.73,38.06,48.54
"ABIT00151","0807 -Rivi̬re Nottaway",157.33,"Aucune influence",3.23,-1.99,-7.57,-13.77,-19.12,-14.59,-41.85,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",16.88,23.01,26.92,35.63,29.85,44.25
"ABIT00153","0807 -Rivi̬re Nottaway",72.91,"Aucune influence",3.62,-0.95,-6.74,-9.41,-16.18,-12.87,-37.95,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",15.76,19.78,24.76,33.87,28.91,48.48
"ABIT00159","0807 -Rivi̬re Nottaway",585.6,"Aucune influence",2.61,-4.09,-9.41,-16.23,-21.32,-17.28,-45.46,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable",20.66,23.23,30.28,38.69,31.27,46.66
"ABIT00160","0807 -Rivi̬re Nottaway",50.7,"Aucune influence",2.22,-7.02,-11.45,-17.16,-23.38,-19.92,-45.02,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable",20.59,24.1,27.39,28.53,26.2,34.96
"ABIT00161","0807 -Rivi̬re Nottaway",425.12,"Aucune influence",2.72,-3.06,-9.2,-14.65,-20.88,-16.89,-45.49,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable",20.68,24.83,34.38,42.76,35.79,51.99
"ABIT00163","0807 -Rivi̬re Nottaway",362.03,"Aucune influence",2.82,-2.67,-8.59,-13.8,-18.89,-15.63,-44.41,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",19.76,23.82,34.41,42.2,35.92,53.28
"ABIT00164","0807 -Rivi̬re Nottaway",76.76,"Aucune influence",2.6,-4.14,-9.98,-18.1,-22.11,-19.65,-46.45,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",29.29,30.62,43.84,49.9,43.73,54.77
"ABIT00167","0807 -Rivi̬re Nottaway",271.43,"Aucune influence",2.94,-2.56,-7.92,-13.48,-17.36,-14.94,-43.26,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",18.23,21.69,32.42,39.78,34.31,51.67
"ABIT00168","0807 -Rivi̬re Nottaway",221.96,"Aucune influence",2.91,-2.14,-7.63,-12.35,-16.64,-14.25,-41.97,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",17.94,22.54,33.33,40.5,34.36,53.06
"ABIT00169","0807 -Rivi̬re Nottaway",160.66,"Aucune influence",2.92,-1.81,-7.31,-12.23,-17.23,-14.68,-42.15,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",18.36,23.26,33.27,40.22,34.53,53.58
"ABIT00170","0807 -Rivi̬re Nottaway",112.65,"Aucune influence",3.14,-1.39,-6.57,-9.83,-15.47,-12.45,-40.85,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",16.77,21.88,30.98,39.97,33.68,54.53
"ABIT00171","0807 -Rivi̬re Nottaway",65.62,"Aucune influence",3.26,-2.06,-6.9,-9.86,-16.18,-14.19,-41.37,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",15.65,21.34,27.93,36.71,31.81,50.48
"ABIT00176","0807 -Rivi̬re Nottaway",60.31,"Aucune influence",2.83,-2.8,-7.91,-12.17,-18.17,-14.89,-43.59,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",18.66,22.79,32.8,40.8,36.7,51.81
"ABIT00184","0807 -Rivi̬re Nottaway",56.38,"Aucune influence",1.52,-7.86,-11.75,-20.21,-26.81,-24.68,-48.55,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable",31.06,30.21,39.99,37.1,28.48,44.88
