TRONCON,BV_PRIMAIRE,SUPERFICIE,IND_INFLUENCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8,DIS_H30_RCP4,DIS_H30_RCP8,DIS_H50_RCP4,DIS_H50_RCP8,DIS_H80_RCP4,DIS_H80_RCP8
"ABIT00024","0807 -Rivi̬re Nottaway",21185.42,"Aucune influence",4.55,6.75,8.26,16.31,22.8,21.66,48.04,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.66,9.8,15.09,16.14,19.24,26.13
"ABIT00025","0807 -Rivi̬re Nottaway",21086.85,"Aucune influence",4.55,6.76,8.26,16.3,22.8,21.53,48.02,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.54,9.76,15.17,16.2,19.2,26.31
"ABIT00027","0807 -Rivi̬re Nottaway",20976.49,"Aucune influence",4.61,6.77,8.27,16.3,22.8,21.45,48.01,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.47,9.71,15.21,16.42,19.08,26.57
"ABIT00029","0807 -Rivi̬re Nottaway",20910.08,"Aucune influence",4.62,6.81,8.27,16.3,22.82,21.46,48.12,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.18,9.62,15.22,16.35,19.03,26.72
"ABIT00030","0807 -Rivi̬re Nottaway",381.63,"Aucune influence",3.11,5.83,5.27,10.41,13.81,13.63,33.37,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",7.73,7.92,9.09,11.74,11.57,20.09
"ABIT00032","0807 -Rivi̬re Nottaway",292.43,"Aucune influence",3.2,6.47,5.58,10.91,14.4,14.25,35.01,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",7.89,8.28,8.92,12.4,11.93,20.74
"ABIT00033","0807 -Rivi̬re Nottaway",255.19,"Aucune influence",3.18,6.73,5.88,10.74,14.71,14.36,35.33,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",7.91,8.27,9.05,12.61,12.09,21.18
"ABIT00034","0807 -Rivi̬re Nottaway",174.14,"Aucune influence",3.19,6.55,6.14,11.45,15.48,15.12,37.3,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.08,7.69,9.13,12.89,11.97,23.31
"ABIT00036","0807 -Rivi̬re Nottaway",65.25,"Aucune influence",2.9,6.07,4.98,9.39,13.16,11.41,28.43,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",7.88,7.53,8.9,12.72,12.69,24.95
"ABIT00039","0807 -Rivi̬re Nottaway",20508.94,"Aucune influence",4.74,6.85,8.42,16.46,23.05,21.52,48.37,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.18,9.8,15.04,16.4,19.03,27.04
"ABIT00040","0807 -Rivi̬re Nottaway",19887.87,"Aucune influence",4.98,6.91,8.47,16.65,23.39,21.96,48.66,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.44,9.81,14.93,16.33,19.37,27.18
"ABIT00042","0807 -Rivi̬re Nottaway",19836.73,"Aucune influence",5.03,6.9,8.47,16.69,23.4,21.97,48.73,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.46,9.86,14.93,16.34,19.44,27.24
"ABIT00043","0807 -Rivi̬re Nottaway",16213.47,"Aucune influence",6.45,6.84,8.02,16.95,23.14,22.43,48.71,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.92,9.58,15.07,16.08,21.56,26.75
"ABIT00045","0807 -Rivi̬re Nottaway",16178.76,"Aucune influence",6.51,6.84,8.03,16.88,23.13,22.43,48.67,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.96,9.58,15.08,16.1,21.66,26.73
"ABIT00047","0807 -Rivi̬re Nottaway",16143.36,"Aucune influence",6.53,6.82,8.01,16.84,23.13,22.44,48.74,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.96,9.57,15.1,16.07,21.73,26.74
"ABIT00048","0807 -Rivi̬re Nottaway",16105.59,"Aucune influence",6.54,6.81,8.01,16.8,23.11,22.46,48.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.08,9.61,15.13,16.1,21.83,26.75
"ABIT00050","0807 -Rivi̬re Nottaway",16095.57,"Aucune influence",6.52,6.81,8.01,16.8,23.11,22.47,48.82,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.09,9.61,15.14,16.11,21.85,26.75
"ABIT00051","0807 -Rivi̬re Nottaway",196.3,"Aucune influence",3.85,6.96,6.05,11.81,17.2,16.65,39.88,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.22,8.97,12.76,13.99,14.38,29.8
"ABIT00055","0807 -Rivi̬re Nottaway",93.36,"Aucune influence",4.12,7.65,6.87,12.43,18.21,18.11,42.61,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.22,9.9,13.39,13.45,15.11,31.11
"ABIT00057","0807 -Rivi̬re Nottaway",60.76,"Aucune influence",4.35,8.25,7.36,13.84,19.45,18.82,40.94,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.2,10.11,14.49,14.44,16.12,28.55
"ABIT00058","0807 -Rivi̬re Nottaway",54.61,"Aucune influence",4.42,8.25,7.38,14.08,19.53,19.33,41.05,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.46,10.11,15.25,14.8,16.19,27.56
"ABIT00064","0807 -Rivi̬re Nottaway",15891.39,"Aucune influence",6.65,6.79,8.06,16.74,23.02,22.26,49,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.19,9.61,15.14,16.16,22.1,26.81
"ABIT00066","0807 -Rivi̬re Nottaway",15860,"Aucune influence",6.64,6.78,8.06,16.71,23.01,22.22,49.03,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.21,9.62,15.15,16.17,22.14,26.82
"ABIT00067","0807 -Rivi̬re Nottaway",76.53,"Aucune influence",3.61,6.14,5.9,11.5,15.69,15.34,39.77,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.25,8.18,11.44,14.1,13.97,28.37
"ABIT00069","0807 -Rivi̬re Nottaway",50.67,"Aucune influence",3.73,5.99,5.71,11.44,15.42,15.51,36.5,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.58,8.4,11.08,13.49,13.3,25.78
"ABIT00070","0807 -Rivi̬re Nottaway",15748.01,"Aucune influence",6.72,6.79,8.07,16.73,22.97,22.23,49.15,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.24,9.63,15.2,16.09,22.19,26.83
"ABIT00072","0807 -Rivi̬re Nottaway",15720.73,"Aucune influence",6.71,6.83,8.09,16.78,22.98,22.24,49.19,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.28,9.66,15.25,16.07,22.16,26.81
"ABIT00073","0807 -Rivi̬re Nottaway",369.49,"Aucune influence",4.28,6.98,6.08,11.68,17.38,17.26,38.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",7.88,8.8,12.85,13.56,14.4,25.96
"ABIT00074","0807 -Rivi̬re Nottaway",270.37,"Aucune influence",4.71,7.01,6.51,12.55,17.51,17.56,39.82,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.41,9.06,13.49,13.84,14.31,25.54
"ABIT00076","0807 -Rivi̬re Nottaway",201.58,"Aucune influence",5.2,7,6.7,13.02,18.47,18.73,40.53,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.59,8.72,13.7,13.73,14.13,26.31
"ABIT00077","0807 -Rivi̬re Nottaway",130.5,"Aucune influence",5.96,7.23,6.91,14.17,19.83,18.54,41.16,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.43,9.25,14.67,13.79,15.39,27.32
"ABIT00084","0807 -Rivi̬re Nottaway",15284.33,"Aucune influence",6.88,6.91,8.14,16.72,22.75,22.25,49.44,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.54,9.86,15.26,15.9,22.17,27.09
"ABIT00085","0807 -Rivi̬re Nottaway",691.48,"Aucune influence",3.74,6.37,6.3,11.99,17.09,15.86,39.79,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.39,8.8,11.19,14.32,13.49,26.4
"ABIT00087","0807 -Rivi̬re Nottaway",602.18,"Aucune influence",3.8,6.43,6.48,11.98,17.29,15.99,40.29,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.08,8.86,11.45,14.78,13.72,27.33
"ABIT00088","0807 -Rivi̬re Nottaway",527.22,"Aucune influence",3.82,6.18,6.76,12.05,17.25,16.05,40.1,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.95,8.82,11.7,14.71,13.82,28.19
"ABIT00090","0807 -Rivi̬re Nottaway",461.24,"Aucune influence",3.83,6.48,6.51,12.07,17.21,16.45,40.2,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.55,8.83,12.03,14.44,14.06,29.53
"ABIT00091","0807 -Rivi̬re Nottaway",358.17,"Aucune influence",3.86,6.38,6.66,12.28,17.16,16.98,40.36,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.32,8.79,12.52,14.86,13.99,30.46
"ABIT00092","0807 -Rivi̬re Nottaway",283.4,"Aucune influence",3.9,6.56,6.35,11.8,16.8,16.28,39.51,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.09,8.85,11.84,14.68,13.78,29.66
"ABIT00094","0807 -Rivi̬re Nottaway",51.18,"Aucune influence",4.1,6.12,5.88,11.68,16.16,15.53,37.71,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.28,8.6,12.06,14.72,12.39,31.79
"ABIT00095","0807 -Rivi̬re Nottaway",102.04,"Aucune influence",3.63,5.81,6.06,11.55,16.43,15.09,38.73,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.85,8.6,10.73,14.35,13.84,30.3
"ABIT00096","0807 -Rivi̬re Nottaway",62.84,"Aucune influence",3.75,6.02,6.57,11.53,16.52,15.19,38.56,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.68,8.59,11.14,14.53,14.42,32.1
"ABIT00102","0807 -Rivi̬re Nottaway",63.69,"Aucune influence",3.85,7.53,7.35,13.67,18.69,17.98,46.45,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.06,9.64,13.39,16.36,15.99,32.02
"ABIT00103","0807 -Rivi̬re Nottaway",54.4,"Aucune influence",3.74,7,6.86,12.22,16.7,15.76,40.61,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.96,8.64,11.2,14.36,13.44,26.71
"ABIT00104","0807 -Rivi̬re Nottaway",74.66,"Aucune influence",3.58,6.19,6.2,11,15.62,14.73,35.81,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.75,8.04,9.53,12.69,13.14,23.37
"ABIT00105","0807 -Rivi̬re Nottaway",14568.86,"Aucune influence",7.17,7,8.19,16.53,23.1,22.3,49.61,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.26,9.75,15.59,15.84,22.18,27.27
"ABIT00106","0807 -Rivi̬re Nottaway",14409.22,"Aucune influence",7.22,7.15,8.24,16.56,23.1,22.44,49.75,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.2,9.8,15.65,15.95,22.19,27.34
"ABIT00108","0807 -Rivi̬re Nottaway",14362.65,"Aucune influence",7.24,7.06,8.25,16.56,23.09,22.47,49.79,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.2,9.8,15.69,15.96,22.15,27.37
"ABIT00109","0807 -Rivi̬re Nottaway",14235.37,"Aucune influence",7.3,7.12,8.23,16.56,23.17,22.48,49.72,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.36,9.82,15.8,15.95,22.2,27.57
"ABIT00110","0807 -Rivi̬re Nottaway",480.97,"Aucune influence",7.64,7.18,7.42,13.61,20.46,19.73,41.64,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.24,8.41,14.13,15.39,16.89,26.12
"ABIT00112","0807 -Rivi̬re Nottaway",286.51,"Aucune influence",4.32,7.25,7.68,13.61,18.53,18.42,43.62,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.64,9.82,12.9,15.04,14.44,30.68
"ABIT00114","0807 -Rivi̬re Nottaway",61.72,"Aucune influence",3.92,6.82,6.9,12.45,17.46,16.6,42.74,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.09,8.75,12.86,15.94,15.1,30.6
"ABIT00115","0807 -Rivi̬re Nottaway",13703.82,"Aucune influence",7.41,7.13,8.28,16.99,23.56,22.47,50.35,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.38,9.9,16.14,16.14,22.62,27.68
"ABIT00116","0807 -Rivi̬re Nottaway",13046.75,"Aucune influence",7.63,7.16,8.36,16.88,23.73,22.29,50.41,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.15,10.09,16.17,15.78,22.69,27.87
"ABIT00117","0807 -Rivi̬re Nottaway",98.62,"Aucune influence",4.22,6.58,6.85,13.01,18.05,17.2,43.12,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",8.72,8.94,12.86,15.66,14.35,29.43
"ABIT00118","0807 -Rivi̬re Nottaway",12926.8,"Aucune influence",7.66,7.21,8.39,16.85,23.73,22.42,50.41,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.97,10.13,16.23,15.76,22.67,27.98
"ABIT00119","0807 -Rivi̬re Nottaway",12146.3,"Aucune influence",8.01,7.1,8.51,15.98,23.71,22.58,48.27,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.85,9.39,16.51,16.06,21.96,27.59
"ABIT00120","0807 -Rivi̬re Nottaway",57.47,"Aucune influence",4.06,7.33,7.42,13.57,18.16,18.15,45.57,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.31,9.31,12.57,15.78,15.33,33.89
"ABIT00122","0807 -Rivi̬re Nottaway",12015.38,"Aucune influence",8,7.02,8.48,15.98,23.78,22.5,48.09,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",9.92,9.5,16.54,15.85,21.73,27.62
"ABIT00124","0807 -Rivi̬re Nottaway",1244.04,"Aucune influence",4.54,8.28,8.67,17.05,23.73,21.69,59.17,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",12.07,11.03,15.83,19.85,19.51,41.86
"ABIT00125","0807 -Rivi̬re Nottaway",652.45,"Aucune influence",4.77,7.75,8.2,15.55,21.81,21.3,54.18,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.26,10.49,16.86,19.73,18.51,39.13
"ABIT00126","0807 -Rivi̬re Nottaway",228.18,"Aucune influence",4.05,8.01,7.83,14.94,19.95,19.31,50.22,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.96,10.96,15.42,18.01,17.38,41.41
"ABIT00128","0807 -Rivi̬re Nottaway",170.22,"Aucune influence",4.23,8,7.84,15.52,20.07,20.52,52.01,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.78,10.91,16.2,18.27,17.83,43.22
"ABIT00130","0807 -Rivi̬re Nottaway",131.09,"Aucune influence",4.3,7.83,8.07,15.54,20.59,21.44,53.93,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.67,11.05,16.29,18.94,18.59,43.4
"ABIT00132","0807 -Rivi̬re Nottaway",99.42,"Aucune influence",4.13,7.8,8.56,15.19,20.47,20.74,51.96,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.94,11.26,16.57,18.83,18.16,42.23
"ABIT00134","0807 -Rivi̬re Nottaway",62.14,"Aucune influence",3.95,7.79,7.73,15.45,19.99,19.04,49.91,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.5,10.48,14.19,17.68,16.8,36.34
"ABIT00135","0807 -Rivi̬re Nottaway",422.25,"Aucune influence",5.16,7.78,8.09,15.88,22.61,21.8,54.53,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.86,10.94,18.11,19.12,19.15,39.46
"ABIT00136","0807 -Rivi̬re Nottaway",242.92,"Aucune influence",5.15,8.4,7.88,15.97,23.89,22.29,58,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.11,10.79,17.76,19.18,20.35,37.16
"ABIT00138","0807 -Rivi̬re Nottaway",191.36,"Aucune influence",5.22,7.9,8.05,15.41,22.36,22.09,54.32,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",11.35,10.2,16.95,18.7,18.39,37.52
"ABIT00142","0807 -Rivi̬re Nottaway",150.01,"Aucune influence",5.41,7.5,8.39,15.54,22.36,21.84,54.01,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable",10.95,10.06,15.69,18,18.49,37.31
