VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour avril 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1269045,04-20-18,,,"509,19",Service - Impression
,1269057,04-20-18,,,"750,66",Service - Impression
,1270324,04-27-18,,,"293,96","Service - Infographie, graphisme"
,1269439,04-24-18,TRADUCTIONS MARC LETREMBLE,,"94,28","Service - Rédaction, révision"
,1266490,04-10-18,TRADUCTIONS TOM DONOVAN INC.,,"181,59","Service - Rédaction, révision"
"BEDARD, LUCIE",1270296,04-27-18,ALERTE COURRIER P.M.E.,,"32,06","Service - Postal, messagerie"
,1266752,04-10-18,BOUTY INC,1013950,"1 229,07",Chaise et fauteuil ergonomique
,1269425,04-24-18,CUISINE-ATOUT ENTREPRISE D'INSERTION INC.,,"194,50",Service - Traiteur
,1269063,04-20-18,VIVRE EN VILLE,,"262,47","Frais - Inscription pour colloque, conférence, séminaire et congrès"
"CARRIER, RAYMOND",1265499,04-04-18,BIBLIO RPL LTEE,,"546,93","Papier, article de papeterie"
,1266295,04-09-18,BOUTY INC,1013950,"614,53",Chaise et fauteuil ergonomique
,1269689,04-25-18,BRAULT & BOUTHILLIER LTEE,,"168,50","Papier, article de papeterie"
,1266292,04-09-18,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"2 569,02",Ordinateur et accessoire
,1265468,04-04-18,DUBO ELECTRIQUE LTEE,1126009,"844,10",Électricité
,1266218,04-09-18,LALEMA INC.,,"557,44",Poubelle et conteneur
,1265503,04-04-18,LE MARCHE DU STORE,,"864,43",Accessoire et fourniture de décoration
,1267366,04-12-18,LES IMPRESSIONS PLASTIMAX,,"26,25",Service - Transport de colis (Frais de transport)
,,04-12-18,,,"2 068,36",Service - Impression
,1265492,04-25-18,MULTI-GRAF INC,,"21,00",Service - Transport de colis (Frais de transport)
,,04-04-18,,,"772,70",Accessoire et fourniture de décoration
,1267690,04-16-18,NETTOYEUR CREST,,"839,90","Service - Buanderie, nettoyage de vêtement"
,1265501,04-04-18,PLANTERRA LTEE,,"146,98",Fourniture horticole
,1259052,04-04-18,SOLOTECH INC,,"32,88","Service - Postal, messagerie"
,1265364,04-03-18,XYZ TECHNOLOGIE CULTURELLE INC.,,"1 897,73",Composante électronique
,,04-03-18,,,"57,74",Service - Transport de colis (Frais de transport)
"CHAMBEROT, ROBERT",1269798,04-25-18,R.M. LEDUC & CIE INC.,,"640,97","Papier, article de papeterie"
"DESJARDINS, STEVE",1267812,04-16-18,COMCOMTECH INC.,,"83,73","Service - Rédaction, révision"
,1252440,04-16-18,L'EMPREINTE IMPRIMERIE INC.,,"629,92",Service - Impression
,1265374,04-03-18,PROGAZON COMMERCIAL INC,,"2 929,15","Service - Abattage, émondage, élagage"
,1266796,04-11-18,TECHNOLOGIA FORMATION,,"834,65",Service - Formation en développement interpersonnel/relationnel
"GAUDREAULT, SONIA",1267235,04-12-18,ALLIANCE QUEBECOISE DU LOISIR PUBLIC,,"183,73",Service - Formation en développement organisationnel et technique
,1269792,04-25-18,,,"2 272,98",Service - Formation en développement organisationnel et technique
,1269810,04-25-18,ASSOCIATION DES BIBLIOTHEQUES PUBLIQUES DU QUEBEC,,"3 850,00",Service - Formation en développement organisationnel et technique
,1265490,04-04-18,CONSEIL DES ARTS DE MONTREAL,,"1 125,00",Frais - Contribution à des organismes
,1266107,04-06-18,CPU SERVICE INC.,1164102,"2 156,25",Ordinateur et accessoire
,1266111,04-06-18,DISCOUNT LOCATION D'AUTOS ET CAMIONS,1266097,"11 653,49","Location - Automobile, camionnette et fourgonnette"
,1266112,04-06-18,LOCATION SAUVAGEAU INC.,1263855,"9 285,09","Location - Automobile, camionnette et fourgonnette"
,1246465,04-18-18,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DE-GRACE,,"17 691,04",Frais - Contribution à des organismes
,1267638,04-16-18,"RICHARD, CAROLINE",,"1 629,29",Service - Formation en développement organisationnel et technique
,1267637,04-16-18,"ROBILLARD, MYLENE",,"1 767,92",Service - Formation en développement organisationnel et technique
"GAUTHIER, STEPHANE",1266298,04-09-18,BIBLIO RPL LTEE,,"396,42",Fourniture d'expédition et étiquette
,,04-10-18,,,"14,70",Service - Transport de colis (Frais de transport)
,1265524,04-04-18,BRAULT & BOUTHILLIER LTEE,,"314,77",Matériel artistique
"HOOPER, CHANTAL",1265724,04-05-18,APSAM ASSOCIATION PARITAIRE SANTE & SECURITE AFFAIRES MUNICIPALES,,"2 500,00",Service - Formation en santé et sécurité
,1265822,04-05-18,AUX AUBEPINES 2002 INC.,,"8 493,18",Végétaux
,1268146,04-17-18,CEGEP DE SAINT-LAURENT,,"1 689,93",Service - Formation en développement organisationnel et technique
,1267574,04-13-18,COMPUGEN INC.,1163303,"139,98",Ordinateur et accessoire
,1266344,04-09-18,CONSTRUCTION DJL INC,,"15 748,12","Asphalte, bitume"
,1267572,04-13-18,C.P.U. DESIGN INC.,1164102,"625,83",Ordinateur et accessoire
,1246106,04-26-18,DAMOTECH INC.,,"9,22",Équipement et fourniture d'emballage et d'entreposage
,1266046,04-06-18,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"1 337,02",Équipement de protection
,1267048,04-11-18,FONDERIE LAPERLE DIR. TUYAUTERIES CANADA LTEE,1005686,"3 910,89","Puisard, chambre de vanne, trou d'homme et regard"
,1269046,04-20-18,,,"6 236,79","Puisard, chambre de vanne, trou d'homme et regard"
,1263238,04-04-18,GESTION NOVAFOR INC.,,"25,11",Accessoire et pièce de remplacement pour outil
,1270073,04-26-18,GIVESCO INC.,,"41,99",Service - Transport de colis (Frais de transport)
,,04-26-18,,,"165,16",Accessoire et pièce de remplacement pour outil
,1259892,04-03-18,JEAN GUGLIA & FILS ENR.,,"18,85",Service - Transport de colis (Frais de transport)
,1265471,04-04-18,,,"4,20",Équipement de manutention
,,04-04-18,,,"87,96","Conduit, raccord et finition"
,,04-04-18,,,"5,25",Matériel de finition
,,04-04-18,,,"133,86",Réparation/Entretien - Machine et équipement de construction
,1270079,04-26-18,LANGE PATENAUDE EQUIPEMENT LTEE - KUBOTA MONTREAL,,"14,70",Service - Transport de colis (Frais de transport)
,,04-26-18,,,"264,29",Accessoire et pièce de remplacement pour outil
,1268075,04-17-18,"LE GROUPE GESFOR, POIRIER, PINCHIN INC.",,"4 199,50",1.2 - Entrepreneur en petits bâtiments
"HOOPER, CHANTAL",1268428,04-18-18,LES INDUSTRIES SIMEXCO INC,,"6 372,74",Réparation/Entretien - Équipement de sport et terrain de jeux
,1265838,04-05-18,LES JARDINS MICHEL CORBEIL INC.,,"5 160,31",Végétaux
,,04-05-18,,,"13 097,93",Végétaux
,1266045,04-06-18,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"698,43",Métal et alliage
,,04-06-18,,,"52,49",Service - Transport de colis (Frais de transport)
,1270175,04-27-18,LOCATION SAUVAGEAU INC.,1263855,"14 698,25","Location - Automobile, camionnette et fourgonnette"
,1267228,04-12-18,PEPINIERE A. MUCCI INC.,1214413,"8 482,99","Terre, terreau, compost et engrais"
,1267712,04-16-18,,,"3 141,75","Terre, terreau, compost et engrais"
,,04-16-18,,,"8 220,52","Terre, terreau, compost et engrais"
,,04-16-18,,,"3 220,49","Terre, terreau, compost et engrais"
,1270178,04-27-18,PEPINIERE AUCLAIR ET FRERES (1991) INC.,,"6 638,36",Végétaux
,1265467,04-04-18,PEPINIERE CRAMER INC,,"9 249,40",Végétaux
,1265457,04-05-18,PEPINIERES Y. YVON AUCLAIR ET FILS ENR.,,"0,00",Végétaux
,1265888,04-05-18,,,"17 275,69",Végétaux
,1268747,04-19-18,PRODUITS SANY,1048199,"247,94","Produit de papier, papier hygiénique"
,1266053,04-06-18,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"62,97",Outil manuel
,,04-06-18,,,"41,99",Service - Transport de colis (Frais de transport)
,1270077,04-26-18,SERRURIER LACROIX LTEE,,"156,43",Produit de cadenassage
,1270085,04-26-18,SIGNEL SERVICES INC,1232492,"13,44",Signalisation routière
,1270112,04-26-18,SOUPAPES UNIVERSELLE VALVES,,"1 496,60","Service - Usinage, soudage"
,1267100,04-11-18,SPI SANTE SECURITE INC.,,"340,87",Service - Inspection de conduites
,1270082,04-26-18,STELEM,1265402,"7 249,38",Outil manuel
,1268741,04-26-18,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,1191511,"7 433,11","Puisard, chambre de vanne, trou d'homme et regard"
,,04-19-18,,,"78,74",Service - Transport de colis (Frais de transport)
,,04-19-18,,,"680,32","Bloc de béton, pavé, pierre et brique"
,1270282,04-27-18,,,"1 648,30",Commande de matériaux pour l'aqueduc
,1268722,04-19-18,TECH VAC ENVIRONNEMENT INC.,,"3 149,62",Service - Collecte de matières organiques
,1268412,04-18-18,TESSIER RECREO-PARC INC.,,"4 199,50",Réparation/Entretien - Équipement de sport et terrain de jeux
,,04-18-18,,,"1 690,30",Réparation/Entretien - Équipement de sport et terrain de jeux
,1268457,04-18-18,VORTEX STRUCTURES AQUATIQUES INTERNATIONALES INC,,"7 590,60",Réparation/Entretien - Équipement de sport et terrain de jeux
"LEGER, APRIL",1267663,04-16-18,CORBEIL ELECTROMENAGERS,,"1 154,85",Électroménager
,1267570,04-13-18,DEMENAGEMENT PERFORMANCE (PMI),,"551,18",Service - Déménagement
"OUELLET, MARIE-CLAUDE",1265487,04-04-18,AQUAM SPECIALISTE AQUATIQUE INC.,1202972,"481,84",Équipement pour piscine et jeu d'eau
,1270240,04-27-18,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"1 792,13",Ordinateur et accessoire
,,04-27-18,,,"133,33",Ordinateur et accessoire
,1266281,04-09-18,CREATIONS JEAN-CLAUDE TREMBLAY INC.,,"503,94","Service - Animation, entraînement"
,1267633,04-16-18,,,"1 984,26","Service - Animation, entraînement"
,1269795,04-25-18,DEMENAGEMENT PERFORMANCE (PMI),,"1 049,87",Service - Déménagement
,1256322,04-03-18,PRODUITS SANY,1048199,"10,71",Équipement d'entretien manuel
,,04-03-18,,,"81,05","Produit de papier, papier hygiénique"
,,04-03-18,,,"35,75",Produit d'entretien ménager
,,04-03-18,,,"18,69",Produit d'hygiène corporelle
,,04-03-18,,,"37,80",Sac à ordures et recyclage
,1265707,04-04-18,,,"120,95",Produit d'entretien ménager
,,04-04-18,,,"5,19",Équipement d'entretien manuel
,1268595,04-19-18,,,"2,39",Produit d'entretien ménager
,,04-19-18,,,"7,69",Outil manuel
,,04-19-18,,,"88,43",Équipement d'entretien manuel
,,04-19-18,,,"40,50","Produit de papier, papier hygiénique"
,,04-19-18,,,"4,08",Appareil d'entretien
,1268596,04-19-18,,,"174,20",Produit d'entretien ménager
,,04-19-18,,,"191,54","Produit de papier, papier hygiénique"
,,04-19-18,,,"38,70",Équipement d'entretien manuel
,,04-19-18,,,"122,50",Sac à ordures et recyclage
,1270269,04-27-18,SOCIETE DE SAUVETAGE ET SA VERSION ANGLAISE LIFESAGING SOCIETY,,"734,91","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1267684,04-16-18,UBA INC.,1177548,"7 650,44",Traitement de l'eau
"PLANTE, STÉPHANE",1269759,04-25-18,ARBORICULTURE DUMOULIN INC.,,"9 538,11",Service - Aménagement paysager
,1250456,04-12-18,BINETTE SABRAYNA,,"10 000,00",Inspecteur en bâtiment
,,04-11-18,,,"4 500,00",Inspecteur en bâtiment
,1266145,04-06-18,CONSTRUCTION ENCORE LTEE,,"24 901,72",Ingénieur en mécanique du bâtiment
,1268261,04-18-18,,,"21 786,62",Entrepreneur en électricité
,1254956,04-20-18,DUOSON MULTIMEDIA INC,,"10 498,75",Service - Production multimédia
,1269066,04-20-18,ENSEIGNES CMD INC.,,"7 501,36",Entrepreneur en bâtiments de tout genre
,1267123,04-11-18,GHD CONSULTANTS LTEE,1014944,"13 858,35",Entrepreneur en bâtiments de tout genre
,1265669,04-04-18,GROUPE LE CORRE ET ASSOCIES INC.,,"236,22",Service - Formation en développement interpersonnel/relationnel
,1267816,04-16-18,GROUPE SECURITE C.L.B. INC.,,"530,19","Service - Agence de sécurité, gardiennage"
,1269602,04-25-18,,,"333,86","Service - Agence de sécurité, gardiennage"
,1266118,04-06-18,IGF AXIOM INC.,1209642,"13 391,46",Ingénieur civil - Circulation et transport
,1266585,04-10-18,IMPRIMERIE F.L. WEB INC.,,"32 650,40",Service - Impression
,1266140,04-06-18,LOCATION SAUVAGEAU INC.,1263855,"25 501,46","Location - Automobile, camionnette et fourgonnette"
,1269065,04-20-18,MHV SERVICES D'HYGIENE INDUSTRIELLE INC.,,"3 538,08",Entrepreneur en bâtiments de tout genre
,1266755,04-10-18,SERVICE GAGNON ELECTRIQUE INC.,,"167,98",Entrepreneur en électricité
,1266131,04-06-18,SOLMATECH INC.,1186516,"9 376,96",Ingénieur - Contrôle qualité
"REEVES, GENEVIÈVE",1267909,04-17-18,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"480,84",Ordinateur et accessoire
,,04-16-18,,,"2 832,56",Ordinateur et accessoire
,1257840,04-03-18,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"524,94",Service - Transport automobile
,1266100,04-06-18,LES EDITIONS YVON BLAIS INC,,"155,05","Guide, brochure et affiche"
,1265954,04-05-18,MONTREAL STENCIL INC,,"34,76","Article, accessoire et équipement de bureau"
,1268633,04-19-18,VINCENT PARTENSKY,,"641,89","Service - Rédaction, révision"
,1268630,04-19-18,WOLTERS KLUWER QUEBEC LTEE,,"721,00","Article, accessoire et équipement de bureau"
,1270297,04-27-18,,,"721,00","Guide, brochure et affiche"
"STINGACIU, IRINEL-MARIA",1267562,04-13-18,BIBLIOTHECA CANADA INC.,,"1 359,59",Ordinateur et accessoire
,,04-13-18,,,"173,86",Service - Transport de colis (Frais de transport)
"TROTTIER, PASCAL",1267569,04-13-18,COMPUGEN INC.,1163303,"419,94",Ordinateur et accessoire
,1267534,04-13-18,C.P.U. DESIGN INC.,1164102,"1 877,49",Ordinateur et accessoire
,1269440,04-24-18,ECOLE NATIONALE D'ADMINISTRATION PUBLIQUE,,"1 653,55",Service - Formation en développement organisationnel et technique
,,,,,"Total 518 408,85",
