VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour décembre 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1312889,12-03-18,CPU SERVICE INC.,,"1079,79","Location - Photocopieur, télécopieur, imprimante et numériseur"
"CARRIER, RAYMOND",1280780,12-06-18,FERO TRANSPORT INC.,,"314,96",Service - Transport de colis (Frais de transport)
,1313518,12-04-18,LE DEVOIR INC.,,"1364,84",Matériel artistique
,1250085,12-03-18,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"15,01",Peinture - résidentielle et industrielle
,1250084,12-20-18,QUINCAILLERIE COTE DES NEIGES,,"59,92","Matériel de fixation, clou, vis"
,1314590,12-07-18,"RESONANCES, AGENCE DE SPECTACLES INC.",,"1259,85",Service - Artiste visuel
,1313519,12-04-18,SOLOTECH INC,,"2102,05",Fils et câbles électriques
,1315843,12-13-18,,,"4150,18",Équipement de scène
,1315060,12-11-18,SYNDICAT DE COPROPRIETE DES TERRAINS BENNY FARM,,"4515,44",Frais - Adhésion et cotisation
,1312896,12-03-18,TECHNO-GESTASS LTEE,,"1863,53","Photocopieur, télécopieur, imprimante et numériseur"
,1312899,12-03-18,VOXEL FACTORY INC.,,"1007,53","Articles, accessoires et équipement de bureau"
,1315841,12-13-18,,,"4538,08",Matériel artistique
,1313515,12-04-18,XYZ TECHNOLOGIE CULTURELLE INC.,,"1041,79",Service - Transport de colis
"CHAMBEROT, ROBERT",1312879,12-03-18,R.M. LEDUC & CIE INC.,,"2238,54","Articles, accessoires et équipement de bureau"
,1314574,12-07-18,,,"135,20",Fourniture de classement et de rangement
"DESJARDINS, STEVE",1316708,12-18-18,GROUPE TRIUM INC.,,"1089,77",Vêtements de travail
,1314772,12-10-18,PROGAZON COMMERCIAL INC,,"2929,15","Service - Abattage, émondage, élagage"
"GAUDREAULT, GUYLAINE",1270089,12-12-18,AGENCE RELIEF DESIGN.CA INC.,,"1496,07",Entrepreneur en bâtiments de tout genre
,1317506,12-21-18,ALLIANCE QUEBECOISE DU LOISIR PUBLIC,,"311,81",Service - Formation en santé et sécurité
,1315493,12-12-18,CLOTURE SOLIVAL INC.,,"971,13","Clôture, barrière, rampe et balustrade"
,1313367,12-04-18,"COMAQ, CORPORATION DES OFFICIERS MUNICIPAUX AGREES DU QUEBEC",,"545,93",Frais - Adhésion et cotisation
,1314766,12-10-18,GROUPE LMT INC.,,"1055,40","Service - Usinage, soudage"
,1257840,12-21-18,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"131,23",Service - Transport automobile
,1311569,12-21-18,LE DEVOIR INC.,,"1312,34",Service - Placement média d'avis public
,1316166,12-14-18,LES INDUSTRIES BELLON INC.,,"753,81",Service - Entreposage
"GAUDREAULT, SONIA",1313378,12-04-18,ASSOCIATION QUEBECOISE DU LOISIR MUNICIPAL (AQLM),,"1155,61",Frais - Adhésion et cotisation
,1266111,12-04-18,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"1942,25","Location - Automobile, camionnette et fourgonnette"
,1315602,12-13-18,HOMEWOOD SANTE INC.,,"2927,05",Service - Formation en développement organisationnel et technique
,1266112,12-05-18,LOCATION SAUVAGEAU INC.,,"215,02","Location - Automobile, camionnette et fourgonnette"
,1314983,12-11-18,PRODUITS SANY,,"1030,79",Service - Formation en santé et sécurité
,1313504,12-04-18,TABASKO COMMUNICATIONS INC.,,"2456,71",Service - Impression
"HOOPER, CHANTAL",1314051,12-06-18,APSAM ASSOCIATION PARITAIRE SANTE & SECURITE AFFAIRES MUNICIPALES,,"1315,00",Service - Formation en santé et sécurité
,1316456,12-17-18,CLOTURES SENTINELLE LTEE,,"7116,25","Clôture, barrière, rampe et balustrade"
,1312785,12-03-18,ESTAMPES RAY INC,,"430,45",Tuyauterie et raccord
,1313584,12-05-18,GESTION NOVAFOR INC.,,"263,72","Botte, soulier et couvre-chaussure"
,,12-05-18,,,"18,90",Gant
,1313611,12-05-18,INOLEC,,"58,66",Accessoires et fournitures de plomberie
,1313503,12-04-18,LABRADOR SOURCE,,"916,33",Eau potable - Mesure d'urgence
,,12-11-18,,,"471,56",Eau potable - Mesure d'urgence
,1315275,12-11-18,LANAUCO LTEE,,"1732,29",Entrepreneur en petits ouvrages de béton
,1316284,12-17-18,LES CONSULTANTS VERRET INC.,,"5175,15",Service - Formation en développement interpersonnel/relationnel
,1313660,12-05-18,LES DECORATEURS DE MONTREAL INC.,,"991,93","Teinture, vernis, laque et préservatif"
,1313529,12-04-18,LES ENTREPRISES DOUGLAS POWERTECH INC,,"524,94","Location - Véhicule lourd, machinerie lourde et camion avec équipement spécialisé"
,1251584,12-06-18,LOCATION GAMMA INC.,,"138,04",Location - Outil manuel
,1273258,12-07-18,LOCATION SAUVAGEAU INC.,,"1457,22","Location - Automobile, camionnette et fourgonnette"
,1299779,12-20-18,MULTI-PRESSIONS L.C. INC.,,"105,49",Réparation/Entretien - Machine et équipement de construction
,1312806,12-03-18,,,"103,29",Outil manuel
,,12-03-18,,,"46,37",Tuyauterie et raccord
,1277515,12-13-18,SANIVAC,1273977,"94,01",Location - Toilette chimique
,1277518,12-13-18,,1273977,"94,01",Location - Toilette chimique
,1277522,12-13-18,,1273977,"94,01",Location - Toilette chimique
,1277527,12-13-18,,1273977,"94,01",Location - Toilette chimique
,1277531,12-13-18,,1273977,"94,01",Location - Toilette chimique
,1277542,12-13-18,,1273977,"94,01",Location - Toilette chimique
"HOOPER, CHANTAL",1277544,12-13-18,SANIVAC,,"88,19",Service - Nettoyage de graffiti
,,12-13-18,,1273977,"94,01",Location - Toilette chimique
,1277545,12-03-18,,,"13,44",Location - Toilette chimique
,1313622,12-05-18,SECURITE LANDRY INC,,"307,08","Bottes, souliers et couvres-chaussure"
,1312804,12-03-18,TENAQUIP LIMITED,,"229,30",Vêtements de travail
,1315161,12-11-18,,,"72,63",Distributeur de produits nettoyants
,1313779,12-05-18,XYLEME INC.,,"157,48",Service - Entretien paysager
"LEGER, APRIL",1313154,12-03-18,BOUTY INC,,"1169,61",Chaise et fauteuil ergonomiques
,1313133,12-03-18,DISTRIBUTION SPORTS LOISIRS - INSTALLATION INC.,,"734,67",Équipement de sport
,1313144,12-03-18,,,"739,53",Équipement de sport
,1313166,12-03-18,,,"691,03",Équipement de sport
,1313491,12-04-18,LE GROUPE SPORTS INTER PLUS INC.,,"483,94",Équipement de sport
"LIMPERIS, APOSTOLOS MARIO",1313788,12-05-18,9309-0496 QUEBEC INC.,,"1139,51",Équipement de sport
,1317005,12-19-18,,,"2141,33",Réparation/Entretien - Équipement de sport et terrain de jeux
,1314489,12-07-18,AQUAM SPECIALISTE AQUATIQUE INC.,,"3139,13",Accessoires de sport
,1316153,12-14-18,AZUR INTECH INC.,,"1739,64",Accessoires et fourniture de mobilier de bureau
,1314810,12-10-18,COINAMATIC CANADA INC.,,"3779,55",Électroménager
,1313958,12-05-18,DMS DIVISION DE C.I.T.I.,,"246,72",Accessoires et fourniture de décoration
,1313684,12-05-18,PRODUITS SANY,,"302,36",Produit d'entretien ménager
,1313984,12-05-18,,1048199,"185,43",Produit d'entretien ménager
,1314163,12-06-18,,,"772,45",Produit d'entretien ménager
,1314172,12-06-18,,1048199,"213,11",Produits de papier
,1314806,12-10-18,,,"356,41",Équipement d'entretien manuel
"SAVOIE, JOSIE-ANNE",1313852,12-05-18,PRODUITS SANY,1048199,"664,86",Produits d'entretien ménager
,1309812,12-05-18,ROBERT BOILEAU INC,,"220,47",Service - Transport de colis (Frais de transport)
,1315055,12-11-18,TENAQUIP LIMITED,,"521,11",Outils manuels
"OUELLET, MARIE-CLAUDE",1314694,12-10-18,AQUAM SPECIALISTE AQUATIQUE INC.,,"7492,69",Équipement pour piscine et jeu d'eau
,1310378,12-07-18,SYSTEMES CANADIEN KRONOS INC,,"263,51",Service - Transport de colis (Frais de transport)
"PLANTE, STÉPHANE",1314041,12-06-18,BIO-SOLUTIONS CR INC.,,"397,52",Distributeur de produit nettoyant
,1313713,12-05-18,BOO! DESIGN INC.,,"556,43",Service - Impression
,1311164,12-14-18,BUFFETS INSERE-JEUNES,,"2717,15",Service - Traiteur
,1316769,12-18-18,COOPERATIVE DE L'UNIVERSITE LAVAL,,"1822,58",Ordinateur et accessoire
,1315617,12-13-18,CPU SERVICE INC.,,"1584,43",Ordinateur et accessoire
,1295713,12-20-18,ECHAFAUDS PLUS (LAVAL) INC,,"3527,58","Location - Clôture, barricade"
,1314256,12-06-18,GAZ METRO PLUS,,"1916,16",Réparation/Entretien - Appareil et système de chauffage
,1303945,12-19-18,GROUPE SANYVAN INC.,,"6857,00",Équipement - Véhicule et appareil
,1295710,12-20-18,"INGETEC, EXPERTS-CONSEILS EN BATIMENT INC.",,"3438,34",Ingénieur civil - Structure de bâtiment
,1317430,12-21-18,,,"1837,28",Ingénieur civil - Structure de bâtiment
,1301243,12-05-18,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"1489,35",Produits horticoles
,1121770,12-20-18,NATURE-ACTION QUEBEC INC,,"3450,00",Architectes-paysagistes
,1249056,12-04-18,"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE S.E.N.C.R.L.",,"2099,75",Huissier de justice
,1317431,12-21-18,SINISTRE MONTREAL,,"2763,25","Clôture, barricade"
"REEVES, GENEVIEVE",1314257,12-06-18,LES EDITIONS YVON BLAIS INC,,"138,60","Guide, brochure et affiche"
,1314988,12-11-18,WOLTERS KLUWER QUEBEC LTEE,,"2400,00","Articles, accessoires et équipement de bureau"
,,,,,"1904072,82",
