VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour août 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1291264,08-08-18,CEGEP DE SAINT-LAURENT,,"8449,66",Service - Formation en développement organisationnel et technique
,1292081,08-14-18,CHAUSSURES BELMONT INC,,"325,41","Bottes, souliers et couvres-chaussure"
,1292097,08-14-18,CORPORATE EXPRESS CANADA INC. (STAPLES AVANTAGE),,"191,65",Gants
,1288509,08-10-18,DENDROTIK INC.,,"495,54",Appareil scientifique
,1291829,08-16-18,DISTRIBUTIONS LIMOTRIQUE INC.,,"132,28",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,,08-13-18,,,"640,43",Outils manuels
,1292978,08-20-18,DISTRIBUTION SPORTS LOISIRS G.P. INC.,,"162,21",Équipement et fourniture pour terrain de jeux
,1292118,08-14-18,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"151,18","Bottes, souliers et couvres-chaussure"
,1292095,08-14-18,EQUIPEMENTS STINSON (QUEBEC) INC.,,"2317,16",Peinture - résidentielle et industrielle
,1244634,08-08-18,GESTION NOVAFOR INC.,,"52,45",Accessoires et pièces de remplacement pour outil
,1290802,08-06-18,,,"1185,43",Équipement de protection
,1291729,08-10-18,,,"797,88",Vêtements de travail
,,08-10-18,,,"41,99",Accessoires et pièces de remplacement pour outil
,1292083,08-14-18,,,"366,70",Équipement contre les chutes
,,08-14-18,,,"1308,10",Vêtements de travail
,1292101,08-14-18,,,"248,44",Équipement contre les chutes
,1292125,08-14-18,,,"72,43",Outils manuels
,1292208,08-15-18,,,"27,40",Outils manuels
,,08-15-18,,,"44,87",Accessoires et pièces de remplacement pour outil
,,08-15-18,,,"174,49",Équipement contre les chutes
,1292859,08-20-18,,,"63,83",Accessoires et pièces de remplacement pour outil
,1292964,08-20-18,,,"101,94",Accessoires vestimentaires
,,08-20-18,,,"15,08",Vêtements de travail
,,08-20-18,,,"12,82",Équipement contre les chutes
,1292974,08-20-18,,,"953,43",Équipement contre les chutes
,,08-20-18,,,"26,04",Accessoires et pièces de remplacement pour outil
,1293299,08-22-18,,,"535,27",Équipement contre les chutes
,1290811,08-06-18,HERCULES SLR INC.,,"1107,48",Équipement contre les chutes
,1294415,08-29-18,J. CARRIER FOURNITURES INDUSTRIELLES INC.,,"20,26",Accessoires et pièces de remplacement pour outil
,1286869,08-10-18,LABRADOR SOURCE,,"915,49",Eau potable - Mesure d'urgence
,1288416,08-10-18,LE BOTTIER DU CINQ ENR.,,"141,68","Bottes, souliers et couvres-chaussure"
,1291719,08-27-18,LES ENTREPRISES PREPA LTEE,,"718,83",Réparation/Entretien - Équipement de sport et terrain de jeux
,1290813,08-06-18,MAGASIN JASMIN INC.,,"107,07",Outils manuels
,1290839,08-27-18,MULTI-PRESSIONS L.C. INC.,,"185,39",Outils manuels
,,08-06-18,,,"20,12",Tuyauterie et raccord
,1291822,08-13-18,ONOMAT CANADA INC.,,"4897,67","Support, renfort et équerre"
,1248237,08-30-18,PEPINIERE A. MUCCI INC.,1283714,"5952,79",Fournitures horticoles
,1291155,08-07-18,,1283714,"2234,14",Fournitures horticoles
,1291722,08-10-18,PRODUITS SANY,1048199,"73,58",Produits d'entretien ménager
,,08-10-18,,1048199,"347,30","Produits de papier, papier hygiénique"
,1294398,08-29-18,,1048199,"184,96",Produits d'entretien ménager
,1292965,08-20-18,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"128,42",Tuyauterie et raccord
,1292105,08-14-18,RUIGROK FLOWERBULBS,,"1510,77",Fournitures horticoles
,1290285,08-01-18,SANEXEN SERVICES ENVIRONNEMENTAUX INC.,,"603,99",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1288517,08-06-18,SECURITE LANDRY INC,,"677,14","Bottes, souliers et couvres-chaussure"
"HOOPER, CHANTAL",1290303,08-01-18,TENAQUIP LIMITED,,"35,82",Accessoires et pièces de remplacement pour outil
,1292079,08-14-18,,,"211,51",Équipement contre les incendies
,1292122,08-14-18,,,"70,43",Attache-câble
,1291819,08-13-18,U. CAYOUETTE INC.,,"142,62",Poubelle et conteneur
,,08-13-18,,,"77,69","Matériel de fixation, clou, vis"
,,08-13-18,,,"1133,74","Ciment, mélange à béton ensaché"
,,08-13-18,,,"94,24","Calfeutrage, scellant, mastic et bouche-pore"
,1293303,08-22-18,,,"92,33",Accessoires et fournitures de décoration
"LEGER, APRIL",1293891,08-24-18,9193-5718 QUEBEC INC.,,"771,66",Réparation/Entretien - Accessoire et fourniture de décoration
,1293504,08-23-18,DMS DIVISION DE C.I.T.I.,,"1304,99",Accessoires et fournitures de décoration
,1293500,08-23-18,GERARD WIBAULT,,"262,46","Service - Installation, gestion, entretien"
,1293506,08-23-18,LE GROUPE SPORTS INTER PLUS INC.,,"1721,69",Mobilier pour espace public et jardin
,1293502,08-23-18,SYSTEMES D'ACCROCHAGES A S,,"391,33",Attache-câble
"LIMPERIS, MARIO",1290621,08-02-18,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"1295,55",Équipement pour piscine et jeu d'eau
,1290624,08-02-18,,,"1732,29",Service - Nettoyage place publique
,1290153,08-23-18,CORBEIL ELECTRIQUE INC.,,"5,24",Électroménager
,1290269,08-01-18,GLOBAL INDUSTRIAL CANADA INC,,"3156,47",Matériel pour communication graphique
,1290264,08-01-18,PRODUITS SANY,,"106,56",Produits d'entretien ménager
"OUELLET, MARIE-CLAUDE",1291689,08-10-18,AQUAM SPECIALISTE AQUATIQUE INC.,,"1023,35",Accessoires de sport
,1291694,08-10-18,CENTRE COMMUNAUTAIRE DE LOISIR DE LA COTEDES- NEIGES,,"5204,86",Location - Salle
,1291695,08-10-18,COMITE JEUNESSE DE NOTRE-DAME-DE-GRACE,,"1584,54",Breuvage et nourriture
,1290556,08-02-18,GESTION PARA-MEDICAL INC.,1239899,"178,48",Fournitures et matériel médical
,1291693,08-10-18,PASTA BAR,,"2283,48",Breuvage et nourriture
,1289347,08-07-18,PRODUITS SANY,1048199,"49,19",Sac à ordures et recyclage
,,08-07-18,,1048199,"342,01","Produits de papier, papier hygiénique"
,,08-07-18,,1048199,"97,79",Produits d'entretien ménager
,,08-07-18,,1048199,"67,11",Distributeur de produit nettoyant
,,08-07-18,,1048199,"44,01",Produits d'hygiène corporelle
,,08-07-18,,1048199,"15,35",Équipement d'entretien manuel
"PLANTE, STÉPHANE",1280851,08-14-18,BOO! DESIGN INC.,,"278,22",Service - Impression
,1291364,08-08-18,CENTRE UNIVERSITAIRE DE SANTE MCGILL,,"5000,00",Équipement de sport
,1268261,08-22-18,CONSTRUCTION ENCORE LTEE,,"1342,66",Entrepreneur en électricité
,1288355,08-15-18,C.P.U. DESIGN INC.,,"146,27",Ordinateur et accessoire
,1264300,08-14-18,DISTRIBUTIONS LG INC.,1152445,"278,22",Service - Distribution
,1248222,08-02-18,GROUPE AKIFER INC.,1197934,"1966,41",Service - Analyse et essai en laboratoire
,1284318,08-23-18,IMPRIME-EMPLOI,,"2906,30",Service - Impression
,1293324,08-22-18,INFOGRAFILM,,"1048,83",Service - Impression
,1290312,08-01-18,LES JARDINS MICHEL CORBEIL INC.,,"3629,52",Végétaux
,1251390,08-14-18,MORNEAU SHEPELL LTD.,,"10000,00","Conseiller, programme d'aide aux employés"
,1286900,08-08-18,PAYSAGEMENT BELLE ROCAILLE,,"1049,88",Entrepreneur en installations spéciales ou préfabriquées
,1255063,08-22-18,TABASKO COMMUNICATIONS INC.,,"5249,37","Service - Infographie, graphisme"
,1266507,08-21-18,,,"68,24","Service - Infographie, graphisme"
,1270324,08-21-18,,,"503,94","Service - Infographie, graphisme"
,1270652,08-21-18,,,"2616,29","Service - Infographie, graphisme"
"REEVES, GENEVIEVE",1290969,08-06-18,COMCOMTECH INC.,,"871,92","Service - Rédaction, révision"
,1290630,08-02-18,LE DEVOIR INC.,,"8399,00",Service - Placement média d'avis public
"STINGACIU, IRINEL-MARIA",1293927,08-24-18,BIBLIO RPL LTEE,,"171,13","Reliure, porte-document"
,1293955,08-27-18,BRAULT & BOUTHILLIER LTEE,,"229,87",Matériel artistique
,1293928,08-24-18,ULINE CANADA CORP,,"319,41",Fournitures de classement et de rangement
"TROTTIER, PASCAL",1290876,08-06-18,BOUTY INC,,"388,71",Chaise et fauteuil ergonomique
,1293541,08-23-18,COMPUGEN INC.,,"112,34",Ordinateur et accessoire
,,,,,"289312,99",
