VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour février 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
"BEDARD, LUCIE",1255303,8-févr.-2018,CUISINE-ATOUT E/SE D'INSERTION INC.,,"228,40",Service - Traiteur
,1258413,22-févr.-2018,HOPITAL VETERINAIRE SHERWOOD PARK,,"5 249,37",Vétérinaire
,1255414,8-févr.-2018,ROGERS COMMUNICATIONS CANADA INC.,1137408,"1 299,75",Service - Téléphonie cellulaire
,1257043,16-févr.-2018,ZESTE DU MONDE,,"228,35",Service – Traiteur
"BOUTIN, PIERRE",1257209,16-févr.-2018,CLOTURE SECUR,,"10 498,75",Mobilier pour protection et sécurité
,1252347,2-févr.-2018,DEVELOTECH INC.,,"18 897,75",Service - Éclairage de rue et signalisation
,1257102,16-févr.-2018,GROUPE SDM INC,,"10 498,75",Service - Déglaçage et nettoyage de conduites
,1257955,21-févr.-2018,GROUPE SECURITE C.L.B. INC.,,"472,97","Service - Agence de sécurité, gardiennage"
,1257096,16-févr.-2018,LAFARGE CANADA INC,1195735,"15 254,68",Agrégat en vrac
,1252342,2-févr.-2018,MIOVISION TECHNOLOGIES INC.,,"15 748,12",Ingénieur civil - Circulation et transport
,1257071,16-févr.-2018,MONTREAL ELITE SECURITE,,"22 826,38","Service - Agence de sécurité, gardiennage"
,1251236,5-févr.-2018,P2K MONTREAL,,"1 783,42",Entrepreneur en routes et canalisation
,1253652,1-févr.-2018,SERVICES MATREC INC.,,"629,92",Location - Toilette chimique
,1253660,1-févr.-2018,,,"629,92",Location - Toilette chimique
,1253691,1-févr.-2018,,,"629,92",Location - Toilette chimique
,1252338,2-févr.-2018,TRAFFIC LOGIX CORPORATION,,"22 572,31",Mobilier pour protection et sécurité
"BROUSSEAU, HELENE",1258827,26-févr.-2018,2946-8980 QUEBEC INC.,,"1 683,91",Service - Signalement
,1255543,8-févr.-2018,CONFIDENTIEL DECHIQUETAGE DE DOC INC.,,"524,94",Service - Destruction de documents
,1255527,8-févr.-2018,L'ASS. DE TAXI DIAMOND DE MTL LTEE,,"209,97",Service - Taxi
,1195385,19-févr.-2018,LOCATION SAUVAGEAU INC.,,"2 191,73",Location - Automobile
,1255357,8-févr.-2018,ROGERS COMMUNICATIONS CANADA INC.,1137408,"2 362,22",Service - Téléphonie cellulaire
,1255369,8-févr.-2018,,1137408,"1 574,81",Service - Téléphonie cellulaire
,1257964,21-févr.-2018,SISCA SOLUTIONS D'AFFAIRES CANADA INC.,,"1 364,84",Service - Impression
"CARRIER, RAYMOND",1256444,14-févr.-2018,A.D.I. ART DESIGN INTERNATIONAL INC.,,"1 719,70",Mobilier pour espace public et jardin
,1257719,20-févr.-2018,ADZIF INC.,,"6 846,23",Service - Impression
,1254167,5-févr.-2018,BIBLIO RPL LTEE,,"153,37","Papier, article de papeterie"
,1255273,8-févr.-2018,,,"270,96","Papier, article de papeterie"
,1258230,22-févr.-2018,,,"1 100,50","Papier, article de papeterie"
,1225525,14-févr.-2018,BRAULT & BOUTHILLIER LTEE,,"222,60","Article, accessoire et équipement de bureau"
,1256004,12-févr.-2018,,,"397,38",Matériel artistique
,1258228,22-févr.-2018,,,"432,20",Matériel artistique
,1258233,22-févr.-2018,CONFIDENTIEL DECHIQUETAGE DE DOC INC.,,"157,48",Service - Destruction de documents
,1256447,14-févr.-2018,COOPERATIVE DE L'UNIVERSITE LAVAL,,"2 266,68",Ordinateur et accessoire
,1259097,27-févr.-2018,,,"3 850,94",Ordinateur et accessoire
,1255860,12-févr.-2018,COOP-UQAM,,"168,40",Matériel artistique
,1254456,6-févr.-2018,CORPORATE EXPRESS CANADA INC.,,"734,90","Classeur, étagère et armoire de rangement"
,1254174,5-févr.-2018,IDENCO CANADA LTEE,,"2 099,75",Service - Impression
,1255858,12-févr.-2018,LEE VALLEY TOOLS LTD.,,"216,65",Matériel artistique
,1255988,12-févr.-2018,L'EMPREINTE IMPRIMERIE INC.,,"629,92",Service - Impression
,1255989,12-févr.-2018,,,"1 034,13",Service - Impression
,1254172,5-févr.-2018,MOBICO INC.,,"121,05",Accessoire et fourniture de décoration
,1255857,12-févr.-2018,QUINCAILLERIE COTE DES NEIGES,,"1 154,86","Matériel de fixation, clou, vis"
,1258239,22-févr.-2018,,,"314,96","Matériel de fixation, clou, vis"
,1258232,22-févr.-2018,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"705,52","Papier, article de papeterie"
"CARRIER, RAYMOND",1255861,12-févr.-2018,SOLOTECH INC,,"1 551,31","Éclairage, lumière"
,1257717,20-févr.-2018,,,"1 610,91","Éclairage, lumière"
,1259052,27-févr.-2018,,,"1 789,78",Appareil électronique
,1254171,5-févr.-2018,TECHNO-GESTASS LTEE,,"189,26",Matériel pour communication graphique
,1255639,9-févr.-2018,TOSHIBA SOLUTIONS D'AFFAIRES,,"8 514,49",Location - Photocopieur
,1254166,26-févr.-2018,ULINE CANADA,,"325,88",Fourniture d'expédition et étiquette
,1258235,27-févr.-2018,,,"312,11","Papier, article de papeterie"
,1255274,8-févr.-2018,VIDEOTRON S.E.N.C,,"1 049,87","Service - Accès internet, ligne téléinformatique"
,1255276,8-févr.-2018,,,"1 034,13","Service - Accès internet, ligne téléinformatique"
,1254457,6-févr.-2018,VOXEL FACTORY INC.,,"626,91","Encre, toner"
"DESJARDINS, STEVE",1254697,6-févr.-2018,ENVELOPPE LAURENTIDE INC,,"419,95",Service - Impression
,1258127,21-févr.-2018,HAZMASTERS INC.,,"218,27","Botte, soulier et couvre-chaussure"
,1254700,6-févr.-2018,MP REPRODUCTIONS INC.,,"7 899,26",Service - Numérisation de documents
,1249056,6-févr.-2018,"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE",,"1 889,77",Huissier de justice
,1255429,8-févr.-2018,ROGERS COMMUNICATIONS CANADA INC.,1137408,"1 137 408,00",Service - Téléphonie cellulaire
,1247167,14-févr.-2018,LES INSTRUMENTS I.T.M. INC./I.T.M. INSTRUMENTS INC.,,"1 424,89",Fourniture et accessoire scientifique
"GAUDREAULT, SONIA",1255520,8-févr.-2018,BOUTY INC,1013950,"9 212,01",Mobilier de bureau
,1254109,5-févr.-2018,COMPUGEN INC.,,"154,31",Ordinateur et accessoire
"HOOPER, CHANTAL",1255297,8-févr.-2018,ACKLANDS - GRAINGER INC.,,"59,06",Outil pneumatique
,1255603,9-févr.-2018,CEGEP DE SAINT-LAURENT,,"1 469,82",Formation en santé et sécurité
,1258383,22-févr.-2018,ENTREPRISES FORLINI-DIVISION,,"579,52",Vêtement de travail
,1255518,8-févr.-2018,GESTION NOVAFOR INC.,,"417,27",Bottes et accessoires vestimentaire
,,9-févr.-2018,,,"2 643,82",Accessoire et pièce de remplacement pour outil
,1255330,8-févr.-2018,GROUPE SDM INC,,"2 089,25",Service - Déglaçage et nettoyage de conduites
,1255358,8-févr.-2018,J. CARRIER FOURNITURES INDUSTRIELLES INC.,,"554,61",Outil à batterie
,1255514,8-févr.-2018,JEAN GUGLIA & FILS ENR.,,"222,79",Équipement de protection
,,8-févr.-2018,,,"2 071,45",Accessoire et pièce de remplacement pour outil
,1256166,13-févr.-2018,LAFARGE CANADA INC,1195735,"5 339,14",Agrégat en vrac
,1255474,8-févr.-2018,LE GROUPE J.S.V. INC,,"199,79","Matériel de fixation, clou, vis"
,,8-févr.-2018,,,"344,57",Équipement d'entretien manuel
,1255263,8-févr.-2018,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"7 363,88","Bois de constructios, isolant et matériel de fixation"
,1257917,21-févr.-2018,LES SCIURES JUTRAS INC.,,"1 889,77",Service - Frais de transport
,1251584,7-févr.-2018,LOCATION GAMMA INC.,,"524,94",Location - Outil manuel
,1257189,16-févr.-2018,MINISTRE DES FINANCES,,"113,00",Formation en développement organisationnel et technique
,1259361,28-févr.-2018,,,"186,00",Renouvellement du certificat des pesticides
,1255771,9-févr.-2018,ONOMAT CANADA INC.,,"2 377,97","Matériel de fixation, clou, vis"
,1258349,22-févr.-2018,OUTILLAGES EXPRESS,,"2 141,59",Outil manuel
,1259102,27-févr.-2018,PEPINIERES Y. YVON AUCLAIR ET FILS ENR.,,"398,95",Végétaux
,1255407,8-févr.-2018,PPG REVETEMENTS ARCHITECTURAUX CANADA,,"199,16",Peinture - aérosol
,1255453,8-févr.-2018,PRODUITS SANY,,"509,74",Produit d'entretien ménager
,,8-févr.-2018,,1048199,"61,73",Distributeur de produit nettoyant
"HOOPER, CHANTAL",1255396,8-févr.-2018,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"30,20",Gaz comprimé
,1256438,14-févr.-2018,RENE JUILLET,,"2 099,75",Conseiller en santé et sécurité
,1255588,9-févr.-2018,STE INTERNATIONALE D'ARBORICULTURE QC INC.,,"521,02","Inscription pour colloque, conférence, séminaire et congrès"
,1257707,20-févr.-2018,SOLUTIONS ALTERNATIVES ENVIRONNEMENT INC,,"2 042,01",Formation en développement organisationnel et technique
,1255292,8-févr.-2018,TENAQUIP LIMITED,,"102,03",Gant
,1258378,22-févr.-2018,,,"590,07",Produit d'entretien ménager
,1255376,8-févr.-2018,WOLSELEY CANADA INC.,,"418,64",Tuyau d'aqueduc
"LEGER, APRIL",1255272,8-févr.-2018,9171-5169 QUEBEC INC.,,"325,46",Équipement de sport
"OUELLET, M-CLAUDE",1259096,27-févr.-2018,AUVITEC LTEE,,"2 895,56","Service - Animation, entraînement"
,1258476,23-févr.-2018,CHRISTIAN PAQUIN,,"8 514,00","Service - Recherche, étude de marché"
,1249092,19-févr.-2018,CIMCO REFRIGERATION,,"5 080,35",Réparation/Entretien - Équipement de sport et terrain de jeux
,1258632,23-févr.-2018,COMMISSION SCOLAIRE ENGLISH-MONTREAL,,"13 648,37",Location - Installation sportive
,1259090,27-févr.-2018,LES AUTOBUS LA MONTREALAISE INC,,"960,64",Service - Transport autobus
,1259094,27-févr.-2018,DEMENAGEMENT PERFORMANCE (PMI),,"2 598,44",Service - Déménagement
,1254164,5-févr.-2018,FAUNEX,,"262,47","Service - Extermination, fumigation"
,1259093,27-févr.-2018,MAGIC LIGHT (MC),,"675,15",Accessoire de sport
,1259121,27-févr.-2018,,,"352,52",Jeux
,1256441,14-févr.-2018,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"1 312,34",Peinture - résidentielle et industrielle
,1247582,5-févr.-2018,PRODUITS SANY,1048199,"108,77",Distributeur de produit nettoyant
,1258246,22-févr.-2018,,1048199,"421,96",Équipement et produit d'entretien
,1256445,14-févr.-2018,SONITEC-VORTISAND INC.,,"1 578,75",Service - Entretien d'immeuble
,1251799,27-févr.-2018,TOSHIBA SOLUTIONS D'AFFAIRES,,"1 727,62",Location - Photocopieur
,1259092,27-févr.-2018,ULINE CANADA,,"66,60",Accessoire de sportl
"PLANTE, STÉPHANE",1254893,7-févr.-2018,AGENCE DOUBLE XPRESSO INC.,,"15 748,12","Service - Infographie, graphisme"
,1255308,8-févr.-2018,AUAMQ (L'ASSOCIATION DES URBANISTES ET DES AMENAGISTES MUNICIPAUX DU QUEBEC),,"715,00",Frais - Adhésion et cotisation
,1255679,9-févr.-2018,CYCLONE SANTE INC.,,"7 349,12",Expertise médicale
,1254927,7-févr.-2018,DISTRIBUTIONS LG INC.,,"15 748,12",Service - Distribution
,1254956,7-févr.-2018,DUOSON MULTIMEDIA INC,,"10 498,75",Service - Production multimédia
,1256335,13-févr.-2018,EMMANUELLE LOSLIER,,"855,00",Service - Aménagement paysager
,1254684,6-févr.-2018,ENSEIGNES BARBO INC.,,"10 498,75",Service - Impression
,1234020,19-févr.-2018,FLORENCE METHOT,,"5 000,00",Service - Aménagement paysager
,1254186,5-févr.-2018,"GAUDREAULT, SONIA",,"2 300,62",Frais - Dépenses de fonction
,1257659,20-févr.-2018,LES EDITIONS YVON BLAIS INC,,"255,00","Inscription pour colloque, conférence, séminaire et congrès"
,1255298,8-févr.-2018,LINDA KEMERER,,"2 250,00",Formation en développement organisationnel et technique
,1258423,22-févr.-2018,MONTREAL STENCIL INC,,"56,42",Article et accessoire de bureau
,1254662,6-févr.-2018,NORECOB IMPRIMEUR,,"13 527,64",Service - Impression
,1256724,14-févr.-2018,"PLANTE, STÉPHANE",,"2 300,63",Frais - Dépenses de fonction
,1255345,8-févr.-2018,ROGERS COMMUNICATIONS CANADA INC.,1137408,"1 469,82",Service - Téléphonie cellulaire
,1255005,7-févr.-2018,TRADUCTIONS TOM DONOVAN INC.,,"10 498,75","Service - Rédaction, révision"
,1255325,8-févr.-2018,"VALIQUETTE, MARTIN, MONTMARQUET, POISSANT ET ASSOCIES INC.",,"9 999,01",Évaluateur agréé
"REEVES, GENEVIÈVE",1257844,20-févr.-2018,ALERTE COURRIER P.M.E.,,"262,47","Service - Postal, messagerie"
,1257848,20-févr.-2018,COMCOMTECH INC.,,"678,48","Service - Rédaction, révision"
,1257840,20-févr.-2018,L'ASSOCIATION DE TAXI DIAMOND DE MTL LTEE,,"262,47",Frais - Taxi
,1254342,5-févr.-2018,LE DEVOIR INC.,,"97,26",Service - Placement média d'avis public
,1257653,20-févr.-2018,LES EDITIONS YVON BLAIS INC,,"255,00","Inscription pour colloque, conférence, séminaire et congrès"
,1255501,8-févr.-2018,MEDIAS TRANSCONTINENTAL S.E.N.C,,"2 099,75",Service - Placement média d'appel d'offres
,1255498,8-févr.-2018,POSTMEDIA NETWORK INC,,"1 926,31",Service - Placement média d'avis public
,1255403,8-févr.-2018,ROGERS COMMUNICATIONS CANADA INC.,1137408,"6 299,25",Service - Téléphonie cellulaire
"TROTTIER, PASCAL",1256179,13-févr.-2018,ASSOCIATION QUEBECOISE DES TRANSPORTS,,"3 149,62",Formation en développement organisationnel et technique
,1256184,16-févr.-2018,CERIU,,"3 149,62",Formation en développement organisationnel et technique
,1258523,23-févr.-2018,COLLEGE AHUNTSIC.,,"187,93",Formation en développement organisationnel et technique
,1250575,2-févr.-2018,CENTRE DE SERVICES PARTAGES DU QUEBEC,,"209,97",Mises à jour de Normes ouvrages routiers
,1254540,6-févr.-2018,LES EDITIONS JURIDIQUES FD INC,,"157,48",Mise à jour annuelle Code de la sécurité routière
,,,,,"482 640,29",
