VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour juillet 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1288411,07-23-18,GESTION NOVAFOR INC.,,"119,87",Équipement contre les chutes
,1288512,07-23-18,,,"47,86",Accessoires et pièces de remplacement pour outil
,,07-23-18,,,"76,84",Équipement contre les chutes
,1289474,07-27-18,,,"161,67",Équipement contre les chutes
,1289476,07-27-18,,,"42,22",Équipement contre les chutes
,1286710,07-23-18,HERCULES SLR INC.,,"26,25",Service - Transport de colis (Frais de transport)
,,07-12-18,,,"188,66","Corde, chaîne et câble"
,1287846,07-18-18,JEAN GUGLIA & FILS ENR.,,"2093,93",Outils manuels
,,07-18-18,,,"272,97",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1288404,07-23-18,LA MAISON DU PEINTRE,,"92,28","Décapant, dissolvant"
,,07-23-18,,,"361,61",Accessoires et fournitures de peinture
,1289517,07-27-18,,,"718,11",Peinture - aérosol
,1289464,07-27-18,LINDE CANADA LIMITEE,,"407,25",Produits de soudure
,1288409,07-23-18,MAGASIN JASMIN INC.,,"125,88",Fournitures horticoles
,1284932,07-05-18,MANOREX INC.,,"22729,79",Entrepreneur en routes et canalisation
,1285694,07-09-18,,,"22624,81",Entrepreneur en routes et canalisation
,1289846,07-30-18,,,"22729,79",Entrepreneur en routes et canalisation
,1289748,07-30-18,MULTI-PRESSIONS L.C. INC.,,"74,29",Service - Transport de colis (Frais de transport)
,1289471,07-27-18,OUTILLAGES EXPRESS,,"293,55",Accessoires et pièces de remplacement pour outil
,1267712,07-11-18,PEPINIERE A. MUCCI INC.,,"7228,39",Horticulture
,1288520,07-23-18,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"1790,24",Peinture - résidentielle et industrielle
,1288412,07-23-18,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"30,52","Adhésif, colle"
,,07-23-18,,,"26,43","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
,1288414,07-23-18,STELEM,,"157,48",Produits de branchement
,1288421,07-23-18,,,"1338,59",Appareil scientifique
,1289751,07-30-18,TENAQUIP LIMITED,,"105,83",Fournitures de classement et de rangement
"BROUSSEAU, HELENE",1285113,07-05-18,BUREAU EN GROS,,"146,73",Accessoires et fournitures de mobilier de bureau
"CARRIER, RAYMOND",1285452,07-06-18,ATRACKTIV MC,,"3937,03",Réparation/Entretien - Équipement de scène
,1285220,07-06-18,BRAULT & BOUTHILLIER LTEE,,"1016,05",Matériel artistique
,1289113,07-25-18,CORPORATION DE DISTRIBUTION POUR SPECTACLE INC.,,"4501,41",Équipement de scène
,1285203,07-05-18,HOMEWOOD SANTE INC.,,"2178,49","Psychologue, Travailleur social"
,1286888,07-13-18,JEAN L. DECOR 2001 INC.,,"923,89",Accessoires et fournitures de décoration
,1289558,07-27-18,LOCATION BATTLEFIELD QM,,"362,21",Réparation/Entretien - Équipement de scène
,1285226,07-06-18,LOCATION SAUVAGEAU INC.,,"5774,31",Service - Transport de conteneur
"CARRIER, RAYMOND",1286660,07-12-18,MONTREAL STENCIL INC,,"310,38",Service - Transport de colis (Frais de transport)
,1286886,07-13-18,M V SONORISATION INC.,,"2857,23",Réparation/Entretien - Équipement de scène
,1289537,07-27-18,,,"654,12",Appareil électronique
,1271410,07-17-18,PRISMA-SCENE INC.,,"317,80",Appareil et système de ventilation
,1285825,07-10-18,R.M. LEDUC & CIE INC.,,"505,56",Fournitures de classement et de rangement
,1285823,07-10-18,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"352,76",Encre pour imprimante
,1289542,07-27-18,SOLOTECH INC,,"745,16",Réparation/Entretien - Équipement de scène
,1289547,07-27-18,,,"36,75",Service - Transport de colis (Frais de transport)
,,07-27-18,,,"4119,59",Fil et câble électrique
,1289556,07-27-18,SOLOTECH INC,,"26,25",Service - Transport de colis (Frais de transport)
,,07-27-18,,,"4794,71",Fil et câble électrique
,1285067,07-05-18,UGOBURO INC.,,"248,98","Articles, accessoires et équipement de bureau"
,1285068,07-05-18,ULINE CANADA CORP,,"231,94",Équipement et fourniture d'emballage et d'entreposage
"GAUDREAULT, GUYLAINE",1288005,07-19-18,"MONETTE BARAKETT, S.E.N.C.",,"4871,42",Avocat
"GAUDREAULT, SONIA",1269810,07-04-18,ASSOCIATION DES BIBLIOTHEQUES PUBLIQUES DU QC,,"2035,00",Service - Formation en développement organisationnel et technique
,1286662,07-12-18,BIBLIOTHECA CANADA INC.,,"12510,75","Service - Installation, gestion, entretien"
"GAUTHIER, STEPHANE",1288181,07-19-18,BRAULT & BOUTHILLIER LTEE,,"268,95","Articles, accessoires et équipement de bureau"
"HOOPER, CHANTAL",1285944,07-10-18,ALBERT VIAU DIVISION EMCO CORPORATION,,"1623,32","Matériel de fixation, clou, vis"
,1285611,07-09-18,CLEMENT HYDRAULITECH INC.,,"602,15",Accessoires et pièces de remplacement pour outil
,1285255,07-06-18,COMPUGEN INC.,1163246,"7364,78",Ordinateur et accessoire
,1285288,07-06-18,C.P.U. DESIGN INC.,1164102,"4024,28",Ordinateur et accessoire
,1285952,07-10-18,GENFIR INC,,"568,82",Borne d'incendie
,1286683,07-12-18,GESTION NOVAFOR INC.,,"29,78",Équipement contre les chutes
,,07-12-18,,,"735,24",Outils manuels
,,07-12-18,,,"55,25",Accessoires et pièces de remplacement pour outil
,1286690,07-12-18,,,"60,87",Équipement contre les chutes
,,07-12-18,,,"73,03",Équipement de protection
,1286703,07-12-18,,,"453,55",Accessoires vestimentaires
,1284444,07-03-18,IRRIGLOBE INC.,,"1642,64",Réparation/Entretien - Équipement de sport et terrain de jeux
,1284777,07-04-18,JEAN GUGLIA & FILS ENR.,,"211,19",Machine et équipement d'aménagement paysager et déneigement
,1284808,07-04-18,,,"426,67",Outils manuels
,,07-04-18,,,"680,27",Outil pneumatique
,1283735,07-12-18,LA MAISON DU PEINTRE,,"110,74",Porduits de peinture
,1284745,07-04-18,LEE VALLEY TOOLS LTD.,,"12,55",Service - Transport de colis (Frais de transport)
,,07-04-18,,,"78,48",Fournitures horticoles
,1284754,07-04-18,MARTECH SIGNALISATION INC.,,"798,43",Signalisation routière
,,07-04-18,,,"687,67",Mobilier pour protection et sécurité
,,07-04-18,,,"23,62","Matériel de fixation, clou, vis"
,1286427,07-11-18,PRODUITS SANY,1048199,"446,20","Produits de papier, papier hygiénique"
,1278585,07-03-18,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,1191511,"2068,26","Puisard, chambre de vanne, trou d'homme et regard"
,1286764,07-12-18,,1277188,"5089,79","Puisard, chambre de vanne, trou d'homme et regard"
,1284779,07-04-18,U. CAYOUETTE INC.,,"28,35","Matériel de fixation, clou, vis"
,1286871,07-13-18,XYLEME INC.,,"262,47",Ingénieur forestier
"LEGER, APRIL",1288617,07-24-18,8084491 CANADA INC.,,"7238,13",Entrepreneur en petits bâtiments
,1289527,07-27-18,LOCATION CELEFETE INC.,,"312,44",Location - Meuble
"LIMPERIS, MARIO",1284537,07-03-18,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"728,93",Traitement de l'eau
,1288467,07-23-18,,,"2285,57",Traitement de l'eau
,1285009,07-05-18,PRODUITS SANY,1048199,"98,93",Équipement d'entretien manuel
,,07-05-18,,1048199,"4,60",Breuvage et nourriture
"LIMPERIS, MARIO",,07-05-18,,1048199,"418,00","Produits de papier, papier hygiénique"
,,07-05-18,,1048199,"196,88",Sac à ordures et recyclage
,,07-05-18,,1048199,"22,01",Produits d'hygiène corporelle
,,07-05-18,,1048199,"108,32",Produits d'entretien ménager
,1288427,07-23-18,,1048199,"17,90",Distributeur de produit nettoyant
,,07-23-18,,1048199,"46,11",Produits d'entretien ménager
,,07-23-18,,1048199,"191,21","Produits de papier, papier hygiénique"
,,07-23-18,,1048199,"26,29",Sac à ordures et recyclage
,1288495,07-23-18,,1048199,"388,44","Produits de papier, papier hygiénique"
,,07-23-18,,1048199,"194,86",Distributeur de produit nettoyant
,,07-23-18,,1048199,"22,27",Poubelle et conteneur
,1288610,07-24-18,,,"21,73",Produits d'entretien ménager
,,07-24-18,,1048199,"243,69",Produits d'entretien ménager
"OUELLET, MARIE-CLAUDE",1279118,07-12-18,PREVENTION COTE-DES-NEIGES NOTRE-DAME-DE-GRACE,,"89,85",Service - Artiste visuel
,1287621,07-18-18,PRODUITS SANY,1048199,"639,64",Produits d'entretien ménager
"PLANTE, STÉPHANE",1274252,07-25-18,ASSOCIATION DES COMMUNICATEURS MUNICIPAUX DU QUEBEC INC. ACMQ,,"183,73",Service - Formation en développement interpersonnel/relationnel
,,07-25-18,,,"262,47",Frais - Adhésion et cotisation
,1286227,07-11-18,CARREFOUR JEUNESSE-EMPLOI DE COTE-DES-NEIGES (CJECDN),,"15000,00",Horticulture
,1285189,07-05-18,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ),,"72,33",Service - Formation en développement interpersonnel/relationnel
,1288355,07-23-18,C.P.U. DESIGN INC.,,"1437,22",Ordinateur et accessoire
,1254956,07-04-18,DUOSON MULTIMEDIA INC,,"5249,37",Service - Production multimédia
,1269066,07-04-18,ENSEIGNES CMD INC.,,"212,60",Entrepreneur en bâtiments de tout genre
,1286926,07-13-18,GESTION ENVIRONNEMENTALE T. HARRIS,,"1291,35","Entrepreneur en instrumentation, contrôle et régulation"
,,07-13-18,,,"10498,75","Entrepreneur en instrumentation, contrôle et régulation"
,,07-13-18,,,"6582,72","Entrepreneur en instrumentation, contrôle et régulation"
,1286251,07-11-18,GROUPE DCR,,"11548,62",Entrepreneur en bâtiments de tout genre
,1287027,07-16-18,IRRIGLOBE INC.,,"4131,26",Entrepreneur en ouvrages de génie civil immergés
,1287500,07-17-18,LANIEL PRODAMEX INC,,"729,30",Horticulture
,1286412,07-11-18,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"209,97",Service - Transport automobile
,1288638,07-24-18,LAVAGE HAUTE PRESSION RIVE-NORD S.E.N.C.,,"8277,53",Service - Nettoyage place publique
,1287030,07-16-18,LES AGENCES DE L'EST P J INC.,,"22572,31",Service - Aménagement paysager
,1286340,07-11-18,LES PEPINIERES JASMIN LTEE,,"2159,07",Horticulture
,1287494,07-17-18,,,"1341,70",Accessoires et fournitures de décoration
,1289451,07-27-18,,,"309,28",Horticulture
,,07-27-18,,,"310,99",Horticulture
,1288152,07-19-18,LOCATION FERRENTO (1993) INC.,,"62,99",Location - Outil manuel
,1287372,07-17-18,PAROISSE NOTRE-DAME-DE-GRACE,,"510,00",Location - Espace de stationnement
,1286900,07-13-18,PAYSAGEMENT BELLE ROCAILLE,,"8028,03",Horticulture
,1255345,07-05-18,ROGERS COMMUNICATIONS CANADA INC.,,"1259,85",Service - Téléphonie cellulaire
,1287032,07-16-18,TECHNIPARC,,"10921,85",Service - Aménagement paysager
,1287370,07-17-18,XYLEME INC.,,"26246,87","Service - Abattage, émondage, élagage"
"TROTTIER, PASCAL",1286363,07-11-18,L & T INSTRUMENT INC,,"708,67",Outils manuels
,,,,,,
,,,,,"TOTAL 2481624,99",
