VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour janvier 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1249214,15-janv.-2018,PRODUITS SANY,1048199,"235,80",Équipements et produits d'entretien
,1250698,22-janv.-2018,,,"722,47",Équipements et produits d'entretien
,1252297,26-janv.-2018,,1048199,"427,35",Équipements et produits d'entretien
,1252635,29-janv.-2018,PUROLATOR COURRIER LTEE,,"314,96","Service - Postal, messagerie"
,1253271,31-janv.-2018,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"1 049,87",Tuyauterie et raccord
,1253127,31-janv.-2018,RENO-DEPOT,,"1 049,87",Accessoire et pièce de remplacement pour outil
,1211045,8-janv.-2018,"RICCI, TEASDALE HUISSIERS DE JUSTICE INC.",,"114,17",Huissier de justice
,1252649,29-janv.-2018,,,"1 049,87",Huissier de justice
,1251607,24-janv.-2018,SERRUMAX INC,,"1 049,87",Serrurerie et accessoires de portes et fenêtres
,1251763,25-janv.-2018,SUPERIEUR PROPANE,,"2 099,75",Propane
,1251769,25-janv.-2018,,,"2 099,75",Propane
,1251421,24-janv.-2018,TENAQUIP LIMITED,,"290,46",Meuble
,1251464,24-janv.-2018,U. CAYOUETTE INC.,,"167,81",Équipement d'entretien manuel
,1248400,11-janv.-2018,VIA PREVENTION,,"839,90",Formation en développement organisationnel et technique
"BEAUCHEMIN, SONIA",1246341,4-janv.-2018,DISTRIBUTIONS LG INC.,,"209,97","Service - Postal, messagerie"
,1251279,23-janv.-2018,VIDEOTRON S.E.N.C,,"524,94",Service - Télédiffusion
"BEDARD, LUCIE",1252396,26-janv.-2018,ALERTE COURRIER P.M.E.,,"32,06","Service - Postal, messagerie"
,1251062,22-janv.-2018,IMPRIMERIE MULTI-FORMAT,,"124,94","Service - Infographie, graphisme"
,1250456,30-janv.-2018,BINETTE SABRAYNA,,"10 000,00",Agent de milieu
"BOUTIN, PIERRE",1250291,18-janv.-2018,3289419 CANADA (COLLINS),,"214,29",Botte de sécurité
,1250247,18-janv.-2018,ARBO-DESIGN INC.,,"5 249,37","Service - Abattage, émondage, élagage"
,1248283,11-janv.-2018,ENGLOBE CORP.,1229286,"16 588,02",Service - Traitement/valorisation de matériaux de construction
,1251843,25-janv.-2018,E/SES FORLINI-DIV EQUIP DE SECURITE UNIVERSEL,,"308,66",Accessoire vestimentaire
,1253221,31-janv.-2018,ENTRETIEN MANA INC.,,"16 005,26",Service - Entretien d'immeuble
,1242715,5-janv.-2018,GESTION NOVAFOR INC.,,"209,97",Vêtement de travail
,1251849,25-janv.-2018,,,"157,44",Accessoire et pièce de remplacement pour outil
,1248222,11-janv.-2018,GROUPE AKIFER INC.,1197934,"20 997,50",Service - Analyse et essai en laboratoire
,1250859,22-janv.-2018,GROUPE SDM INC,,"22 826,38",Service - Déglaçage et nettoyage de conduites
,1250302,18-janv.-2018,JEAN GUGLIA & FILS ENR.,,"1 034,08",Accessoire et pièce de remplacement pour outil
,1251807,25-janv.-2018,,,"54,89",Accessoire et pièce de remplacement pour outil
,1248202,11-janv.-2018,LAFARGE CANADA INC,1195735,"9 774,55",Agrégat en vrac
,1251723,25-janv.-2018,LEON DESLIPPE,,"472,44",Fournitures horticoles
,1249003,15-janv.-2018,LOCATION LORDBEC INC.,,"13 517,14",Tuyau d'aqueduc
,1197331,12-janv.-2018,LOCATION SAUVAGEAU INC.,,"36,90",Location - Camionnette
,1251236,23-janv.-2018,P2K MONTREAL,,"15 072,53",Entrepreneur en routes et canalisation
,1250581,19-janv.-2018,PUROLATOR COURRIER LTEE,,"241,47","Service - Postal, messagerie"
,1250589,19-janv.-2018,"RICCI, TEASDALE HUISSIERS DE JUSTICE INC.",,"498,69",Huissier de justice
,1250572,19-janv.-2018,SERRUMAX INC,,"997,38",Service - Serrurier
,1250569,19-janv.-2018,TECHNOFLEX,,"607,88",Couvre-plancher
,1215641,8-janv.-2018,TECH VAC ENVIRONNEMENT INC.,,"36,96","Service - Vidange de puisards, regards et fosses septiques"
,1251592,24-janv.-2018,TELTECH TELECOMMUNICATION INC.,1225128,"20 997,50",Location - Signalisation routière
,1252456,29-janv.-2018,TRANSPORT MOTTILLO ET FILS INC.,,"13 648,37",Tuyau d'aqueduc
,1246768,19-janv.-2018,VILLE DE WESTMOUNT,,"9 242,98","Service - Abattage, émondage, élagage"
,1214649,4-janv.-2018,REMORQUAGE BURSTALL CONRAD,,"1 821,53",Service - Remorquage
"CARRIER, RAYMOND",1249919,17-janv.-2018,AUDIO CINE FILMS INC,,"488,19",Service - Droit d'auteur
,1250087,18-janv.-2018,CHARLES BOIVIN,,"2 335,97",Réparation/Entretien - Matériel artistique
,1250725,22-janv.-2018,,,"2 099,75",Réparation/Entretien - Équipement de scène
,1249922,17-janv.-2018,COOPERATIVE DE L'UNIVERSITE LAVAL,,"856,64",Ordinateur et accessoire
,1250082,18-janv.-2018,COOPERATIVE DE TAXI MONTREAL,,"524,94",Frais - Taxi
,1244567,4-janv.-2018,DEMENAGEMENT PERFORMANCE (PMI),,"12 713,98",Service - Aménagement de bureau
,1250729,22-janv.-2018,IDENCO CANADA LTEE,,"629,92",Matériel pour communication graphique
,1251400,24-janv.-2018,,,"734,91",Service - Impression
,1250731,22-janv.-2018,LAMCOM TECHNOLOGIES INC.,,"1 154,86",Service – Impression
"CARRIER, RAYMOND",1250736,22-janv.-2018,L'EMPREINTE IMPRIMERIE INC.,,"1 049,87",Service - Impression
,1251402,24-janv.-2018,,,"225,72",Service - Impression
,1247373,9-janv.-2018,MAHEU & MAHEU INC.,,"1 070,87","Service - Extermination, fumigation"
,1250735,22-janv.-2018,MP REPRODUCTIONS INC.,,"524,94",Service - Impression
,1250727,22-janv.-2018,PEAUSEIDON EAU DE SOURCE NATURELLE,,"700,00",Breuvage et nourriture
,1247372,9-janv.-2018,PLANTERRA LTEE,,"2 494,50",Service - Entretien paysager
,1249089,15-janv.-2018,,,"944,89",Service - Entretien paysager
,1249924,17-janv.-2018,,,"2 330,72",Service - Entretien paysager
,1251399,24-janv.-2018,,,"2 708,68",Service - Aménagement paysager
,1250085,18-janv.-2018,PPG REVETEMENTS ARCHITECTURAUX CANADA,,"629,92",Peinture - résidentielle et industrielle
,1250083,18-janv.-2018,PUBLICITE SAUVAGE INC.,,"1 889,77",Service - Impression
,1250084,18-janv.-2018,QUINCAILLERIE COTE DES NEIGES,,"2 099,75","Matériel de fixation, clou, vis"
,1189367,4-janv.-2018,QUINCAILLERIE COTE DES NEIGES,,"88,72","Matériel de fixation, clou, vis"
,1188721,11-janv.-2018,TOSHIBA SOLUTIONS D'AFFAIRES,,"160,67",Location - Photocopieur
"DESJARDINS, STEVE",1252442,29-janv.-2018,9184-3326 QUEBEC INC.,,"209,97",Service - Impression
,1252792,30-janv.-2018,ALERTE COURRIER P.M.E.,,"188,98","Service - Postal, messagerie"
,1252798,30-janv.-2018,CIUSSS DE L'EST-DE-L'ILE-DE-MONTREAL,,"262,44",Frais - Inscription pour colloque
,1236537,9-janv.-2018,COMMISSION SCOLAIRE DE MONTREAL (CSDM),,"1 776,96",Formation en développement organisationnel et technique
,1252445,29-janv.-2018,ECHAFAUDS PLUS (LAVAL) INC,,"3 149,62","Location - Clôture, barricade"
,1252440,29-janv.-2018,L'EMPREINTE IMPRIMERIE INC.,,"524,94",Service - Impression
,1249056,15-janv.-2018,"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE",,"2 099,75",Huissier de justice
,1252795,30-janv.-2018,VINACOUSTIK INC.,,"7 349,12",Service - Analyse et essai en laboratoire
"FRAPPIER, GENEVIEVE",1248951,15-janv.-2018,PRODUITS SANY,,"555,69",Appareil d'entretien
,1249643,16-janv.-2018,,,"523,87",Équipements et produits d'entretien
,,19-janv.-2018,,1048199,"355,70",Équipements et produits d'entretien
,1250973,22-janv.-2018,SUPERIEUR PROPANE,,"3 149,62",Propane
"GAUDREAULT, SONIA",1251394,24-janv.-2018,ASS. DES RESPONSABLES AQUATIQUES DU QC,,"250,00",Frais - Adhésion et cotisation
,1251815,25-janv.-2018,COMMISSION SCOLAIRE DE MONTREAL (CSDM),,"12 530,30",Location - Édifice
,1248795,12-janv.-2018,MONTREAL STENCIL INC,,"78,68",Article de bureau
,1251799,25-janv.-2018,TOSHIBA SOLUTIONS D'AFFAIRES,,"1 049,87",Location - Photocopieur
,1251802,25-janv.-2018,,,"1 679,79",Location - Photocopieur
,1245161,15-janv.-2018,SODEM INC.,,"7 874,06",Réparation/Entretien - Équipement de sport et terrain de jeux
"HOOPER, CHANTAL",1251432,24-janv.-2018,ACKLANDS - GRAINGER INC.,,"234,54",Outil à batterie
,1247022,8-janv.-2018,ALBERT VIAU DIVISION EMCO CORPORATION,,"701,11",Produit de branchement
,1251460,24-janv.-2018,E/SES FORLINI-DIV EQUIP DE SECURITE UNIVERSEL,,"194,23",Bottes et vêtements de travail
,1250793,22-janv.-2018,EXCEL HONDA MOTO,,"5 555,91",Pompe et compresseur
,1251580,24-janv.-2018,GAZTEK INC,,"2 099,75",Gaz
,1248444,11-janv.-2018,INOLEC,,"383,92",Réparation de conduit d'aqueduc
,1251497,24-janv.-2018,LES INDUSTRIES MC ASPHALT LTEE,,"839,90","Adhésif, colle"
,1251584,24-janv.-2018,LOCATION GAMMA INC.,,"262,47",Location - Outil manuel
,1248237,19-janv.-2018,PEPINIERE A. MUCCI INC.,1214413,"1 484,53",Mélange de terre
,1248114,10-janv.-2018,PHIL EXCAVATION INC.,,"8 713,96",Réparation de conduit d'aqueduc
,1251877,25-janv.-2018,U. CAYOUETTE INC.,,"3 805,38","Ciment, mélange à béton ensaché"
"LEGER, APRIL",1252447,29-janv.-2018,BOUTY INC,,"113,39",Réparation/Entretien - Fourniture de mobilier de bureau
"OUELLET, M-CLAUDE",1248954,22-janv.-2018,BOUTY INC,,"1 559,48",Chaise et fauteuil ergonomique
,1249094,15-janv.-2018,COMPUGEN INC.,,"140,16",Ordinateur et accessoire
,1248959,15-janv.-2018,CONG.CHEVRA KADISHA BNAI J.,,"6 000,00",Contribution à des organismes
,1247173,8-janv.-2018,PRODUITS SANY,1048199,"648,50",Équipements et produits d'entretien
,1252782,30-janv.-2018,TENAQUIP LIMITED,,"333,27",Fournitures et matériel médical
"PLANTE, STÉPHANE",1251266,23-janv.-2018,2946-8980 QUEBEC INC.,,"18 409,56",Frais - Stationnement
,1244297,10-janv.-2018,BOUTY INC,,"302,01",Chaise et fauteuil ergonomique
,1250591,19-janv.-2018,,,"787,41","Service - Animation, entraînement"
,,19-janv.-2018,,,"472,44","Service - Rédaction, révision"
,1250471,19-janv.-2018,GESTION ENVIRONNEMENTALE T. HARRIS,,"6 089,28",Ingénieur - Contrôle qualité
,1250476,19-janv.-2018,,,"5 826,81",Ingénieur - Contrôle qualité
,1243557,24-janv.-2018,HARDY EXPERT CONSEIL INC.,,"1 728,93",Ingénieur - Gestion de projet
,1250466,19-janv.-2018,,,"3 123,38",Architecte - Gestion de projet
,1247495,9-janv.-2018,LA NOUVELLE TABLEE (1996) INC,,"13 395,36",Services de location et décoration pour les séances du CA
,1250208,18-janv.-2018,"LE GROUPE GESFOR, POIRIER, PINCHIN INC.",,"9 076,17",Conseiller - Gestion des matières résiduelles
,1250212,18-janv.-2018,,,"10 131,29",Conseiller - Gestion des matières résiduelles
,1249057,15-janv.-2018,LES ENTREPRISES VENTEC INC,,"650,92",Réparation/Entretien - Immeubles et terrains
,1251390,24-janv.-2018,MORNEAU SHEPELL LTD.,,"15 000,00","Conseiller, programme d'aide aux employés"
,1251449,24-janv.-2018,PLOMBERIE L.N.G. INC,,"17 753,39",Entrepreneur en plomberie
,1246333,4-janv.-2018,SIMON GUAY,,"11 522,38",Décoration temporaire
,1248124,10-janv.-2018,SOLIDCAD UNE COMPAGNIE CANSEL,,"514,44",Logiciel et progiciel
"REEVES, GENEVIÈVE",1246900,5-janv.-2018,ALERTE COURRIER P.M.E.,,"629,92","Service - Postal, messagerie"
,1250453,19-janv.-2018,ENVELOPPE LAURENTIDE INC,,"182,26",Fourniture d'expédition
,1246582,4-janv.-2018,LE DEVOIR INC.,1072498,"8 399,00",Service - Placement média d'avis public
,1246896,5-janv.-2018,L'EMPREINTE IMPRIMERIE INC.,,"18,85",Service - Impression
,1249888,17-janv.-2018,LES TRADUCTIONS TERRY KNOWLES INC.,,"3 149,62","Service - Rédaction, révision"
,1251066,22-janv.-2018,THE SUBURBAN NEWSPAPER ,,"8 399,00",Service - Placement média d'avis public
,1246586,4-janv.-2018,WOLTERS KLUWER QUEBEC LTEE ,,"659,00",Mise à jour de loi
,1246897,5-janv.-2018,,,"2 564,00",Mise à jour de code municipale
"TROTTIER, PASCAL",1217332,8-janv.-2018,DEVELOTECH INC.,,"1 156,96",Service - Éclairage de rue et signalisation
,1246874,5-janv.-2018,,,"4 042,02",Service - Éclairage de rue et signalisation
,1249529,16-janv.-2018,REMORQUAGE BURSTALL CONRAD,1206643,"7 559,10",Service - Remorquage
,1252346,26-janv.-2018,TELTECH TELECOMMUNICATION INC.,1225128,"2 099,75",Location - Signalisation routière
,,,,,"496 359,60",
