VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour juin 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,,06-12-18,,,"352,11","Bottes, souliers et couvre-chaussures"
,,06-12-18,,,"668,22",Vêtements de travail
,,06-12-18,,,"408,46",Équipement de protection
,,06-12-18,,,"48,19",Produits d'entretien ménager
,,06-12-18,,,"81,88",Outil manuel
,,06-12-18,,,"2055,52",Équipement contre les chutes
,1280484,06-12-18,,,"1150,53",Accessoires et pièces de remplacement pour outil
,,06-12-18,,,"352,11","Bottes, souliers et couvre-chaussures"
,,06-12-18,,,"67,74",Équipement contre les chutes
,,06-12-18,,,"2929,80",Vêtements de travail
,,06-12-18,,,"219,09",Équipement de protection
,1280518,06-12-18,,,"492,10",Outil manuel
,1283555,06-27-18,,,"668,22",Vêtements de travail
,,06-27-18,,,"867,13",Équipement contre les chutes
,,06-27-18,,,"352,11","Bottes, souliers et couvre-chaussures"
,,06-27-18,,,"2190,96",Équipement contre les chutes
,,06-27-18,,,"48,19",Accessoires vestimentaires
,1283707,06-27-18,,,"190,28",Équipement contre les chutes
,,06-27-18,,,"46,09",Accessoires vestimentaires
,,06-27-18,,,"319,12",Vêtements de travail
,1283723,06-27-18,,,"398,36","Bottes, souliers et couvre-chaussures"
,1283758,06-27-18,,,"352,11","Bottes, souliers et couvre-chaussures"
,1283760,06-27-18,,,"629,92",Équipement contre les chutes
,1283815,06-27-18,,,"101,94",Accessoires vestimentaires
,1280911,06-13-18,GLOCO INC.,,"15,75",Service - Transport de colis (Frais de transport)
,,06-13-18,,,"420,56","Graine, semence, bulbe et bouture"
,1283719,06-27-18,,,"21,00",Service - Transport de colis (Frais de transport)
,,06-27-18,,,"78,74","Graine, semence, bulbe et bouture"
,1278691,06-05-18,HERCULES SLR INC.,,"26,25",Service - Transport de colis (Frais de transport)
,,06-05-18,,,"265,62","Corde, chaîne et câble"
,1278668,06-05-18,HILTI CANADA LTEE,,"296,06",Accessoires et pièces de remplacement pour outil
,1280904,06-13-18,INOLEC,,"491,33",Outil à batterie
,1283764,06-27-18,,,"577,43",Réparation de conduit d'aqueduc
"HOOPER, CHANTAL",1278635,06-05-18,JEAN GUGLIA & FILS ENR.,,"43,04",Réparation/Entretien - Machine et équipement de construction
,1278641,06-05-18,,,"222,79",Accessoire vestimentaire
,1278697,06-05-18,,,"87,14",Réparation/Entretien - Machine et équipement d'aménagement paysager et déneigement
,1280606,06-12-18,,,"2407,19",Machine et équipement d'aménagement paysager et déneigement
,1283732,06-27-18,,,"222,79",Équipement de protection
,1274646,06-15-18,LA MAISON DU PEINTRE,,"212,51",Accessoires et fournitures de peinture
,,06-15-18,,,"47,24",Accessoires et fournitures de peinture
,1283735,06-27-18,,,"1564,24",Accessoires et fournitures de peinture
,,06-27-18,,,"27,69","Décapant, dissolvant"
,,06-27-18,,,"143,56","Teinture, vernis, laque et préservatif"
,1280617,06-12-18,LEE VALLEY TOOLS LTD.,,"62,47",Machine et équipement d'aménagement paysager et déneigement
,,06-12-18,,,"12,55",Service - Transport de colis (Frais de transport)
,1280767,06-12-18,,,"62,84",Outil manuel
,,06-12-18,,,"12,55",Service - Transport de colis (Frais de transport)
,1280908,06-13-18,,,"10,45",Service - Transport de colis (Frais de transport)
,,06-13-18,,,"35,59","Crochet, goupille, manille et poulie"
,1283812,06-27-18,L.L. LOZEAU LTEE.,,"41,58",Composante électronique
,,06-27-18,,,"10,49",Service - Transport de colis (Frais de transport)
,1284221,06-29-18,LOCATION SAUVAGEAU INC.,,"2185,84","Location - Automobile, camionnette et fourgonnette"
,1283794,06-27-18,MAGASIN JASMIN INC.,,"75,59",Service - Transport de colis (Frais de transport)
,,06-27-18,,,"1049,46",Fourniture horticole
,1278464,06-05-18,MAGASIN MYRLANIE INC. - CANADIAN TIRE,,"1049,87",Accessoires et pièces de remplacement pour outil
,1280619,06-12-18,MARTECH SIGNALISATION INC.,,"13,12",Service - Transport de colis (Frais de transport)
,,06-12-18,,,"314,96",Matériel pour communication graphique
,1282662,06-20-18,MONTREAL ELITE SECURITE,,"1574,81","Service - Agence de sécurité, gardiennage"
,1280910,06-13-18,MULTI-PRESSIONS L.C. INC.,,"2099,73",Outil pneumatique
,1278657,06-05-18,OUTILLAGES EXPRESS,,"736,97",Accessoires et pièces de remplacement pour outil
,1283716,06-27-18,,,"1473,94",Outil manuel
,1283731,06-27-18,,,"209,77",Machine et équipement d'aménagement paysager et déneigement
,1283800,06-27-18,,,"128,57",Accessoires et pièces de remplacement pour outil
,1248237,06-27-18,PEPINIERE A. MUCCI INC.,,"2094,50","Terre, terreau, compost et engrais"
,,06-27-18,,,"2146,99","Terre, terreau, compost et engrais"
,1274107,06-05-18,PRESFAB RUBTECH INC.,,"78,74",Service - Transport de colis (Frais de transport)
,1281053,06-13-18,,,"78,74",Service - Transport de colis (Frais de transport)
,,06-13-18,,1043338,"526,93","Puisard, chambre de vanne, trou d'homme et regard"
,1280674,06-14-18,PRODUITS SANY,,"10,50",Service - Transport de colis (Frais de transport)
,,06-12-18,,1048199,"93,96",Produits d'entretien ménager
,1282919,06-21-18,,1048199,"14,11",Produits d'entretien ménager
,,06-21-18,,1048199,"9,20",Équipement d'entretien manuel
,,06-21-18,,,"83,99",Produits d'entretien ménager
,,06-21-18,,1048199,"570,09","Produit de papier, papier hygiénique"
,,06-27-18,,1048199,"163,53","Produit de papier, papier hygiénique"
,1279823,06-08-18,SANIVAC,1273977,"564,03",Location - Toilette chimique
,1282641,06-20-18,,1273977,"787,41",Location - Toilette chimique
,,06-20-18,,,"0,00",Location - Toilette chimique
,,06-20-18,,1273977,"188,98",Location - Toilette chimique
,1278681,06-05-18,SECURITE LANDRY INC,,"338,57","Bottes, souliers et couvre-chaussures"
,1280913,06-13-18,,,"677,14","Bottes, souliers et couvre-chaussures"
,1267100,06-05-18,SPI SANTE SECURITE INC.,,"81,37","Bottes, souliers et couvre-chaussures"
,1278590,06-05-18,STELEM,,"419,95",Accessoires et pièces de remplacement pour outil
,1280623,06-12-18,,,"4771,68",Outil manuel
,1278585,06-05-18,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,,"1994,76","Puisard, chambre de vanne, trou d'homme et regard d'égout"
,1278693,06-05-18,TENAQUIP LIMITED,,"43,46",Équipement de protection
,1280496,06-12-18,,,"302,32","Papier, article de papeterie"
,1283773,06-27-18,,,"118,43",Gants
,,06-27-18,,,"182,55",Pompe et compresseur
,1283803,06-27-18,,,"25,64",Produit d'hygiène corporelle
,1278633,06-27-18,U. CAYOUETTE INC.,,"537,43",Bois de construction
,1283774,06-27-18,,,"172,70",Agrégat ensaché
,,06-27-18,,,"26,25","Palette, caisson, bobine pour manutention"
"LAZZOUZI, SADEK",1283449,06-26-18,L'EMPREINTE IMPRIMERIE INC.,,"293,96",Formulaire
,1283848,06-27-18,SINISTRE MONTREAL,,"460,49",Service - Ébénisterie
"LEGER, APRIL",1281491,06-15-18,1-800-GOT-JUNK,,"2040,96",Service - Déménagement
,1279120,06-07-18,TENAQUIP LIMITED,,"190,28","Échelle, escabeau et échafaudage"
"LIMPERIS, APOSTOLOS MARIO",1282923,06-21-18,AQUAM SPECIALISTE AQUATIQUE INC.,,"1302,16",Équipement pour piscine et jeu d'eau
,1283945,06-28-18,,,"148,55",Accessoires vestimentaires
,,06-28-18,,,"164,04",Accessoires vestimentaires
,1280511,06-12-18,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"2404,74",Traitement de l'eau
,1280512,06-12-18,,,"971,66",Traitement de l'eau
,1273756,06-20-18,GABRIEL REMORQUAGE ET TRANSPORT INC.,,"167,98",Service - Transport de conteneur
,1282903,06-21-18,GROUPE TRIUM INC.,,"1248,30",Vêtements de travail
,1281263,06-14-18,LES INSTALLATIONS SPORTIVES AGORA INC.,,"682,42","Service - Installation, gestion, entretien"
,1276992,06-26-18,PRODUITS DE LABORATOIRES CERTIFIES,,"24,88",Service - Traitement/valorisation de matières dangereuses
,1268595,06-06-18,PRODUITS SANY,1048199,"40,50","Produit de papier, papier hygiénique"
,,06-06-18,,1048199,"4,08",Appareil d'entretien
,,06-06-18,,1048199,"88,43",Équipement d'entretien manuel
,,06-06-18,,1048199,"7,69",Outil manuel
,,06-12-18,,1048199,"2,46",Produit d'entretien ménager
,1278215,06-04-18,,1048199,"31,67",Équipement d'entretien manuel
,,06-04-18,,1048199,"157,52","Produit de papier, papier hygiénique"
,,06-04-18,,1048199,"98,37",Sac à ordures et recyclage
,,06-04-18,,1048199,"18,28",Poubelle et conteneur
,,06-04-18,,1048199,"151,18",Produits d'entretien ménager
,1279158,06-07-18,,1048199,"105,78",Produits d'entretien ménager
,,06-07-18,,1048199,"376,74",Produits d'entretien ménager
,,06-07-18,,1048199,"175,73",Équipement d'entretien manuel
,,06-07-18,,1048199,"51,45",Distributeur de produit nettoyant
,,06-07-18,,1048199,"75,68",Sac à ordures et recyclage
,,06-07-18,,1048199,"3,84",Outil manuel
,,06-07-18,,1048199,"44,01",Produit d'hygiène corporelle
,,06-07-18,,1048199,"7,45",Gants
,1280152,06-11-18,,1048199,"351,97",Appareil d'entretien
,1280189,06-11-18,,1048199,"17,90",Distributeur de produit nettoyant
,,06-11-18,,1048199,"353,94","Produit de papier, papier hygiénique"
,,06-11-18,,1048199,"293,67",Produits d'entretien ménager
,,06-11-18,,1048199,"206,63",Équipement d'entretien manuel
,,06-11-18,,1048199,"7,45",Gants
,,06-11-18,,1048199,"2,30",Breuvage et nourriture
,,06-11-18,,1048199,"177,10",Sac à ordures et recyclage
,,06-11-18,,1048199,"27,51",Produit d'hygiène corporelle
,1184360,06-27-18,SERVICES FINANCIERS MODSPACE CANADA LTD,,"283,47",Location – Bureau mobile
,,06-26-18,,,"356,75",Location - Bureau mobile
"OUELLET, MARIE-CLAUDE",1277898,06-01-18,COLLEGE NOTRE-DAME,,"2163,40",Location - Terrain
,1283154,06-22-18,COMMISSION SCOLAIRE ENGLISH-MONTREAL,,"1181,11",Entrepreneur en plomberie
,1282569,06-20-18,LES AUTOBUS LA MONTREALAISE INC,,"629,92",Service - Transport autobus
,1280648,06-12-18,LOCATION CELEFETE INC.,,"1020,90",Location - Meuble
,1279118,06-07-18,PREVENTION COTE-DES-NEIGES NOTRE-DAME-DE-GRACE,,"5600,00",Service - Artiste visuel
,1280026,06-08-18,PRODUITS SANY,,"6478,16",Appareil d'entretien
,1253176,06-01-18,ROGERS COMMUNICATIONS CANADA INC.,,"2939,65",Service - Téléphonie cellulaire-consommation mensuelle
,1244846,06-05-18,SERVICES D'ENTRETIEN ALPHANET INC.,,"8315,04",Service - Entretien d'immeuble
,1277894,06-01-18,SODEM INC.,,"9923,48",Location - Terrain
,1277897,06-01-18,UNIVERSITE CONCORDIA,,"5436,18",Location – Terrain
"PLANTE, STÉPHANE",1281379,06-14-18,2946-8980 QUEBEC INC.,,"18409,56","Frais - Transport en commun, taxi, stationnement"
,1283377,06-26-18,,,"2087,50","Support, renfort et équerre"
,1282070,06-19-18,8418748 CANADA INC.,,"6824,19",Entrepreneur en structures d'ouvrages de génie civil
,1283009,06-21-18,8565163 CANADA INC.,,"13546,48",Appareil de communication
,1277973,06-04-18,ABC RECREATION QUEBEC INC.,,"16063,24",Entrepreneur en bâtiments de tout genre
,1280186,06-11-18,ADDENERGIE TECHNOLOGIES INC.,,"362,21",Entrepreneur en électricité
,,06-18-18,,,"225,72",Entrepreneur en électricité
,1281370,06-14-18,BIRON GROUPE SANTE INC.,,"5249,37",Service - Formation en développement interpersonnel/relationnel
,1277127,06-01-18,ENTREPRISE T.R.A. (2011) INC.,,"15748,12",Entrepreneur en routes et canalisation
,1234020,06-11-18,FLORENCE METHOT,,"1960,00",Service - Aménagement paysager
,1280945,06-29-18,,,"10000,00",Service - Aménagement paysager
,1281442,06-14-18,GRAVITAIRE S.E.N.C.,,"9060,42",Service - Aménagement paysager
,1283230,06-22-18,JARDIN SELECT (2007),,"3822,59",Service - Aménagement paysager
,,06-22-18,,,"6068,80",Service - Aménagement paysager
,1283218,06-22-18,LAURIER LAMONTAGNE,,"6000,00",Service - Formation en développement interpersonnel/relationnel
,1282068,06-19-18,LES CONSTRUCTIONS ARGOZY INC.,,"524,94",Entrepreneur en structures d'ouvrages de génie civil
,1279869,06-08-18,NORD OUVERT INC.,,"7874,06",Service - Soutien informatique
,1283443,06-26-18,PG SOLUTIONS INC.,,"15316,63",Logiciel et progiciel
,1280762,06-12-18,PLOMBERIE DENIS PARADIS INC,,"943,84",Accessoires et fournitures de plomberie
,1280430,06-11-18,SERRURIER SHAY MONTREAL #1 24/7,,"327,56","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
"REEVES, GENEVIÈVE",1283849,06-27-18,CULTURAL ASSET MANAGEMENT GROUP,,"126,39",Service - Transport de colis (Frais de transport)
,,06-27-18,,,"897,52","Papier, article de papeterie"
,1257840,06-04-18,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"1049,87",Service - Transport automobile
,1283567,06-27-18,PEAUSEIDON EAU DE SOURCE NATURELLE,,"52,49",Breuvage et nourriture
,1278187,06-04-18,WOLTERS KLUWER QUEBEC LTEE,,"283,50","Guide, brochure et affiche"
,1278196,06-04-18,,,"394,50","Guide, brochure et affiche"
"STINGACIU, IRINEL-MARIA",1282339,06-19-18,COOPERATIVE DE L'UNIVERSITE LAVAL,,"332,60",Ordinateur et accessoire
,1280418,06-11-18,L.L. LOZEAU LTEE.,,"1186,15",Appareil électronique
,,06-11-18,,,"10,49",Service - Transport de colis (Frais de transport)
,1280655,06-12-18,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"352,76","Papier, article de papeterie"
"TROTTIER, PASCAL",1280165,06-11-18,COMPUGEN INC.,1163303,"139,98",Ordinateur et accessoire
,,,,,,
,,,,,"TOTAL 417 354,07$",
