VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour mai 2018,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1273255,05-11-18,MONTREAL STENCIL INC,,"85,22","Article, accessoire et équipement de bureau"
"GAUDREAULT, SONIA",1273432,05-11-18,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DEGRACE,,"7 552,62","Service - Agence de sécurité, gardiennage"
,1272059,05-07-18,OFFICE MUNICIPAL D'HABITATION DE MONTREAL,,"9 412,13",Service - Entretien d'immeuble
,1274655,05-17-18,CLEMENT HYDRAULITECH INC.,,"1 086,33",Réparation/Entretien - Outil électrique
,1274659,05-17-18,"ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC. 1448,80",,"1 448,80",Équipement de protection
,1270704,05-01-18,GIVESCO INC.,,"406,30",Accessoire et pièce de remplacement pour outil
"HOOPER, CHANTAL",1274107,05-15-18,PRESFAB RUBTECH INC.,1043338,"526,93","Puisard, chambre de vanne, trou d'homme et regard"
,1270823,05-01-18,PRODUITS DE SERVICES PUBLICS INNOVA INC.,,"388,45",Réparation/Entretien - Machine et équipement de construction
,1274898,05-18-18,PUROLATOR COURRIER LTEE,,"367,45","Service - Postal, messagerie"
,1277542,05-31-18,SANIVAC,,"564,03",Location - Toilette chimique
,1277104,05-30-18,JEAN GUGLIA & FILS ENR.,,"37,08",Accessoire et pièce de remplacement pour outil
,1276028,05-24-18,RENO-DEPOT,,"58,75",Outil manuel
,1270664,05-01-18,SERVICES MATREC INC.,,"1 196,85",Location - Toilette chimique
,1270764,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270770,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270775,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270784,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270807,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270825,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270831,05-01-18,,,"1 049,87",Location - Toilette chimique
,1270836,05-01-18,,,"1 049,87",Location - Toilette chimique
,1271346,05-03-18,,,"1 049,87",Location - Toilette chimique
,1271359,05-03-18,,,"1 049,87",Location - Toilette chimique
"HOOPER, CHANTAL",1274658,05-17-18,STELEM,,"99,74",Accessoire et pièce de remplacement pour outil
,1274669,05-17-18,,,"992,13",Outil manuel
,1277063,05-30-18,ACIER LACHINE INC,,"4 006,51",Tuyauterie et raccord
,1270282,05-01-18,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,,"78,74","Palette, caisson, bobine pour manutention"
,1270713,05-01-18,TENAQUIP LIMITED,1239113,"365,86","Échelle, escabeau et échafaudage"
,,05-01-18,,,"669,36",Outil pneumatique
,1270706,05-01-18,U. CAYOUETTE INC.,,"26,25","Palette, caisson, bobine pour manutention"
,,05-01-18,,,"241,89","Ciment, mélange à béton ensaché"
,1274662,05-17-18,,,"26,25",Service - Transport de colis (Frais de transport)
,,05-17-18,,,"172,70",Agrégat en vrac
"LEGER, APRIL",1273377,05-11-18,DEMENAGEMENT PERFORMANCE (PMI),,"3 845,69",Service - Déménagement
,1273281,05-11-18,LES GESTIONS MIRKO LANGLOIS INC.- CANADIAN TIRE,,"787,41",Accessoire de sport
,1273336,05-11-18,SERVICES D'ENTRETIEN ALPHANET INC.,1197431,"1 259,85",Service - Entretien d'immeuble
,,05-11-18,,,"1 259,85",Service - Entretien d'immeuble
,,05-11-18,,,"1 259,85",Service - Entretien d'immeuble
,,05-11-18,,,"1 259,85",Service - Entretien d'immeuble
,1272956,05-10-18,SPORTS MONTREAL INC.,,"2 981,83",Accessoire vestimentaire
"LIMPERIS, MARIO",1272310,05-08-18,AESL INSTRUMENTATION INC.,,"455,65",Équipement pour piscine et jeu d'eau
,1274194,05-16-18,,,"199,48","Service - Installation, gestion, entretien"
,1274707,05-17-18,AFFICHAGE SST,,"117,77",Service - Impression
,1276992,05-29-18,PRODUITS DE LABORATOIRES CERTIFIES,,"2 785,32",Produit d'entretien ménager
,1272316,05-08-18,CENTAURECOM INC.,,"1 298,70",Vêtement de travail
,1273864,05-22-18,DMS DIVISION DE C.I.T.I.,,"136,48",Accessoire et fourniture de décoration
,,05-15-18,,,"2 860,92",Accessoire et fourniture de décoration
,1273756,05-14-18,GABRIEL REMORQUAGE ET TRANSPORT INC.,,"2 099,75",Service - Transport de conteneur
,1273277,05-11-18,GLOBAL UPHOLSTERY CO. INC./GROUPE GLOBAL INC.,,"68,24",Service - Transport de colis (Frais de transport)
,,05-11-18,,,"225,20",Service - Aménagement de bureau
,,05-11-18,,,"996,70",Accessoire et fourniture de mobilier de bureau
,1273278,05-11-18,,,"10,50",Service - Transport de colis (Frais de transport)
,,05-11-18,,,"47,25",Réparation/Entretien - Accessoire et fourniture de mobilier de bureau
,1274699,05-17-18,LES INSTALLATIONS SPORTIVES AGORA INC.,,"2 656,18",Accessoire de sport
,1275805,05-24-18,P RIOPEL 1993 INC,,"1 119,17",Réservoir et contenant de stockage
,,05-24-18,,,"41,99",Service - Transport de colis (Frais de transport)
,1272243,05-08-18,PRODUITS SANY,1048199,"279,71",Distributeur de produit nettoyant
,1272883,05-10-18,,1048199,"287,50","Produit de papier, papier hygiénique"
,,05-10-18,,1048199,"67,50",Équipement d'entretien manuel
"LIMPERIS, MARIO",,05-10-18,,1048199,"36,13",Produit d'entretien ménager
,,05-10-18,,1048199,"22,01",Produit d'hygiène corporelle
,1276977,05-29-18,,,"86,55",Produit d'entretien ménager
,,05-29-18,,,"26,19",Équipement d'entretien manuel
,,05-29-18,,,"8,14",Appareil d'entretien
,1274190,05-16-18,,,"26,98",Réparation/Entretien - Appareil d'entretien
"OUELLET, MARIE-CLAUDE",1275171,05-22-18,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DEGRACE,,"3 137,36","Service - Animation, entraînement"
,1274685,05-17-18,PRODUITS SANY,1048199,"70,21",Équipement d'entretien manuel
,1274702,05-17-18,,,"1 099,54",Produit d'entretien ménager
,1275174,05-22-18,SOCIETE ENVIRONNEMENTALE COTE-DES-NEIGES,,"913,13",Fourniture horticole
,1275168,05-22-18,SODEM INC.,,"1 627,30","Service - Installation, gestion, entretien"
"PLANTE, STÉPHANE",1273426,05-11-18,ARTEXPERT.CA INC,,"15 958,10",Conseiller en planification stratégique
,1274252,05-16-18,ASSOCIATION DES COMMUNICATEURS MUNICIPAUX DU QUEBEC INC. ACMQ,,"183,73",Service - Formation en développement interpersonnel/relationnel
,1272860,05-09-18,ASSOCIATION QUEBECOISE DU LOISIR MUNICIPAL (AQLM),,"78,74","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1274416,05-16-18,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"2 178,45",Ordinateur et accessoire
,1276280,05-25-18,G & B COTTON INC.,,"6 104,50","Service - Installation, gestion, entretien"
,1262364,05-25-18,SOCIETE CANADIENNE DES POSTES,,"9 893,48","Service - Postal, messagerie"
,1271033,05-02-18,HARDY EXPERT CONSEIL INC.,,"619,43",4.1 - Entrepreneur en structures de maçonnerie
,1271050,05-02-18,INDUKTION GROUPE CONSEIL INC.,,"9 816,33",16.0 - Entrepreneur en électricité
,1271479,05-03-18,JEAN-CLAUDE LEBEAU,,"404,41",Réparation/Entretien - Matériel artistique
,1271487,05-03-18,SERRURIER SHAY MONTREAL #1 24/7,,"295,01","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
,1271496,05-03-18,,,"229,92","Serrurerie, ferronnerie et accessoires de portes et fenêtres"
,1273881,05-15-18,SIGNALISATION S.A.I.C. INC,,"7 108,56",Service - Signalement
,1272515,05-09-18,TOTALMED SOLUTIONS SANTE INC.,,"5 249,37",Médecin
,1274090,05-15-18,VELO QUEBEC ASSOCIATION,,"22 467,32",Service - Travail technique en architecture et génie civil
"POLISENO, MARTIN",1272569,05-09-18,ACKLANDS - GRAINGER INC.,,"13,09","Botte, soulier et couvre-chaussure"
,1275963,05-24-18,,,"493,33",Produit d'entretien ménager
,1274564,05-17-18,CONTOUR D'IMAGE INC.,,"120,75","Papier, article de papeterie"
,,05-17-18,,,"21,00",Service - Transport de colis (Frais de transport)
"POLISENO, MARTIN",1274618,05-17-18,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"241,48","Botte, soulier et couvre-chaussure"
,1274622,05-17-18,,,"296,08",Fournitures et matériel médical
,1274651,05-17-18,,,"209,97","Botte, soulier et couvre-chaussure"
,1272538,05-09-18,GESTION NOVAFOR INC.,,"398,94",Vêtement de travail
,,05-09-18,,,"244,06",Accessoire et pièce de remplacement pour outil
,1275975,05-24-18,,,"703,67",Accessoire et pièce de remplacement pour outil
,1272557,05-09-18,,,"135,53",Accessoire et pièce de remplacement pour outil
,1274571,05-17-18,,,"943,74",Accessoire et pièce de remplacement pour outil
,1274634,05-17-18,,,"2 902,20",Accessoire et pièce de remplacement pour outil
,1274654,05-17-18,GLOCO INC.,,"62,99",Service - Transport de colis (Frais de transport)
,,05-17-18,,,"1 819,85","Graine, semence, bulbe et bouture"
,1274600,05-17-18,J. CARRIER FOURNITURES INDUSTRIELLES INC.,,"89,24",Accessoire et pièce de remplacement pour outil
,1275971,05-24-18,SECURITE LANDRY INC,,"677,14","Botte, soulier et couvre-chaussure"
,1272564,05-09-18,JEAN GUGLIA & FILS ENR.,,"324,31",Vêtement de travail
,1274566,05-17-18,,,"222,79",Équipement de protection
,1274646,05-17-18,LA MAISON DU PEINTRE,,"282,26",Accessoire et fourniture de peinture
,1274664,05-17-18,LANGE PATENAUDE EQUIPEMENT LTEE - KUBOTA MONTREAL,,"14,70",Service - Transport de colis (Frais de transport)
,,05-17-18,,,"67,28",Accessoire et pièce de remplacement pour outil
,1272528,05-09-18,LEE VALLEY TOOLS LTD.,,"27,24",Service - Transport de colis (Frais de transport)
,,05-09-18,,,"376,91",Machine et équipement d'aménagement paysager et déneigement
,1274631,05-17-18,LE GROUPE J.S.V. INC,,"65,62",Accessoire et pièce de remplacement pour outil
,1272543,05-09-18,LES EQUIPEMENTS RAPCO INC,,"51,58",Accessoire et pièce de remplacement pour outil
"POLISENO, MARTIN",1272566,05-09-18,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"3 622,07",Outil manuel
,,05-09-18,,,"52,49",Service - Transport de colis (Frais de transport)
,1273258,05-11-18,LOCATION SAUVAGEAU INC.,1263855,"5 100,29","Location - Automobile, camionnette et fourgonnette"
,1274650,05-17-18,MARTECH SIGNALISATION INC.,,"248,19",Signalisation routière
,1272530,05-09-18,OUTILLAGES EXPRESS,,"396,70",Accessoire et pièce de remplacement pour outil
,1272540,05-09-18,,,"1 055,11",Accessoire et pièce de remplacement pour outil
,1274667,05-17-18,,,"499,59",Accessoire et pièce de remplacement pour outil
,1274668,05-17-18,,,"225,55",Accessoire et pièce de remplacement pour outil
,1274663,05-17-18,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"1 463,90",Accessoire et fourniture de peinture
,1273979,05-15-18,PRODUITS SANY,1048199,"15,37",Outil manuel
,,05-15-18,,1048199,"100,22",Équipement d'entretien manuel
,,05-15-18,,1048199,"230,53","Produit de papier, papier hygiénique"
,1274595,05-17-18,TECHSPORT INC.,,"73,70",Équipement et fourniture pour terrain de jeux
,1274666,05-17-18,TENAQUIP LIMITED,,"233,82",Gant
,,05-17-18,,,"129,90","Papier, article de papeterie"
,1274080,05-15-18,VORTEX STRUCTURES AQUATIQUES INTERNATIONALES INC,,"1 488,30",Réparation/Entretien - Équipement de sport et terrain de jeux
,1274599,05-17-18,WOLSELEY CANADA INC.,,"4 486,22",Accessoire et pièce de remplacement pour outil
"REEVES, GENEVIÈVE",1271712,05-04-18,LE DEVOIR INC.,1072498,"8 399,00",Service - Placement média d'avis public
,1273873,05-15-18,MP REPRODUCTIONS INC.,,"104,99",Service - Reliure
,1276129,05-25-18,SOLUTIONS DOCUMENTAIRES GESTAR INC.,,"1 156,96",Administrateur de bases de données
,1274094,05-15-18,VINCENT PARTENSKY ,,"1 120,63","Service - Rédaction, révision"
"STINGACIU, IRINEL-MARIA",1272313,05-08-18,BIBLIO RPL LTEE,,"387,92",Fourniture d'expédition et étiquette
,,05-08-18,,,"14,70",Service - Transport de colis (Frais de transport)
,1272301,05-08-18,R.M. LEDUC & CIE INC.,,"1 401,02","Papier, article de papeterie"
,1272319,05-08-18,ULINE CANADA CORP,,"64,74",Service - Transport de colis (Frais de transport)
,,05-08-18,,,"275,07",Produit d'hygiène corporelle
,,05-08-18,,,"457,75",Fourniture d'expédition et étiquette
"TROTTIER, PASCAL",1275539,05-23-18,ART SERVICE DESSIN GRAPHIQUE & IMPRIMERIE (S.E.N.C.),,"143,83","Service - Infographie, graphisme"
,1275657,05-23-18,COLLEGE AHUNTSIC.,,"356,10",Service - Formation en développement interpersonnel/relationnel
,1274950,05-18-18,LES INDUSTRIES POLY INC.,,"16,80",Service - Transport de colis (Frais de transport)
,,05-18-18,,,"259,84",Livre
,,,,,,
,,,,,"Total 399973,93",
