"Numéro entente","Numéro entente","Nom fournisseur","Dossier / GDD","Numero Resolution","Description Entente","Date Debut Entente","Date Fin Entente","Unités d'affaires","Montant Total Convenu","Montant Total Convenu","Total consommé au 31 décembre 2014","% sur montant convenu de l'entente"
522500,863691,"VISION SOLUTIONS DE PROCEDES INC.",1120184006,"CG13 0035","AQEG,Z,COMPTEURS D'EAU MAGNÉTIQUE AVEC REGISTRE GROUPE 3",2013-02-28,2015-02-27,"Service de l'eau","507231,50","507 231,50 $",,,,"84 298,17 $","159 460,94 $","243759,11","0,48"
522500,869011,"SPECIALITES D'AQUEDUC CORIX",2120184002,"DA120184002","AQEG,Z,COMPTEURS D'EAU MAGNÉTIQUE AVEC REGISTRE GROUPE 4",2013-02-28,2015-02-27,"Service de l'eau","29531,75","29 531,75 $",,,,"4 553,50 $","22 006,75 $","26560,25","0,90"
522501,863693,"VISION SOLUTIONS DE PROCEDES INC.",1120184006,"CG13 0035","AQEG,Z,COMPTEURS D'EAU MAGNÉTIQUE AVEC REGISTRE GROUPE 5",2013-02-28,2015-02-27,"Service de l'eau","718514,59","718 514,59 $",,,,"191 496,43 $","269 682,81 $","461179,24","0,64"
522501,936403,"NETTOYEURS & TAILLEUR LAKESHORE INC.",0,0,"CONFECTION DE REBORDS DE PANTALONS - SPVM  2014-2015-2016",2014-01-01,2016-12-31,"Police","4000,00","4 000,00 $",,,,,"584,50 $","584,50","0,15"
542561,854776,"TACEL LIMITEE",1133041001,"CG13 0117","CONS,A,FEUX DE CIRCULATION A DEL, MONTAGE, FUT, POTENCE, CAISSON,CAMÉRA, BOLLARD",2013-05-08,2015-05-07,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)","1451087,98","1 451 087,98 $",,,,"312 175,00 $","197 455,00 $","509630,00","0,35"
542561,855207,"LES VENTES TECHNIQUES TRELEC ENR.",1133041001,"CG13 0117","CONS,A,FEUX DE CIRCULATION A DEL, MONTAGE, POTENCE, CAISSON, CAMÉRA, BOLLARD",2013-05-08,2015-05-07,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)","548430,75","548 430,75 $",,,,,"111 300,00 $","111300,00","0,20"
553333,974448,"SODEM INC.",1142217001,"CA14 29 0112","CUSL,Z,A82-GESTION DE LA PISCINE VALLEYCREST",2014-04-08,2015-09-07,"Pierrefonds - Roxboro","269508,00","269 508,00 $",,,,,"129 229,08 $","129229,08","0,48"
553333,788928,"ENTREPRISES MICHELE & ANGELO CARDILLO LTEE",0,"dg125308003","ENET,A,ENTRETIEN DES ECOCENTRES AVEC BALAI MECANIQUE",2012-09-26,2015-09-25,"Environnement","52980,48","52 980,48 $",,,"2 880,00 $","12 000,00 $","12 080,00 $","26960,00","0,51"
553336,788933,"EXCAVATIONS VIDOLO LIMITEE",0,"dg125308003","ENET,A,ENTRETIEN DES ECOCENTRES AVEC TRACTEUR CHARGEUR",2012-09-26,2015-09-25,"Environnement","168792,50","168 792,50 $",,,"11 298,00 $","44 118,00 $","48 936,00 $","104352,00","0,62"
553336,953282,"HYDROTECH NHP INC.",1145078008,"CA14 16 0128","ENET,A,NETTOYAGE DE GRAFFITI ARRONDISSEMENT OUTREMONT",2014-04-08,2015-12-31,"Outremont","49260,00","49 260,00 $",,,,,"24 630,00 $","24630,00","0,50"
553337,952410,"HYDROTECH NHP INC.",1146008003,"CA14 25 0111","ENET,A,NETTOYAGE DE GRAFFITI ARRONDISSEMENT PMR",2014-04-09,2014-12-31,"Plateau Mont-Royal","97413,00","97 413,00 $",,,,,"97 412,48 $","97412,48","1,00"
553337,990348,"CENTRE DE TRANSITION LE SEXTANT INC",1145034004,"CM14 0813","ENET,A,SERVICE D'ENTRETIEN MENAGER - BIODÔME ET PLANETARIUM",2014-09-01,2017-08-31,"Espace pour la vie","4254194,77","4 254 194,77 $",,,,,"166 478,23 $","166478,23","0,04"
557096,845503,"LES SERVICES D'ENTRETIEN FANY INC",1135990009,"CA13200131","ENET,Z,A89-SERVICE D'ENTRETIEN MENAGER POUR LA MAIRIE D'ARRONDISSEMENT ET LA BIBLIOTHEQUE L'OCTOGONE",2013-03-28,2018-04-01,"LaSalle","498000,00","498 000,00 $",,,,"74 700,00 $","91 300,00 $","166000,00","0,33"
557096,867004,"GESTION USD INC",1136134002,"CE13 0782","ENNA,A, BACS ROULANTS",2013-06-21,2016-06-20,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)","77550,00","77 550,00 $",,,,"14 100,00 $","8 225,00 $","22325,00","0,29"
557117,866930,"IMPRESSIONS LOGOBEC INTERNATIONAL",1136134002,"CE13 0782","ENNA,A, SACS DE RECYCLAGE",2013-06-21,2016-06-20,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)","26400,00","26 400,00 $",,,,"3 600,00 $","6 000,00 $","9600,00","0,36"
557117,557096,"LES ENTREPRISES RAYLOBEC INC.",1104730001,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Environnement","23022912,03","23 022 912,03 $",,,"5 220 503,41 $","5 212 079,48 $","8 525,40 $","10441108,29","0,45"
565198,557117,"EBI ENVIRONNEMENT INC.",1104730001,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Grands parcs, verdissement et mont Royal","24490585,98","24 490 585,98 $",,"1 410,01 $","1 410,00 $","3 120,45 $","727,38 $","6667,84","0,00"
565198,857432,"RECYCLAGE NOTRE-DAME INC.",1104730001,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Anjou","24490585,98","24 490 585,98 $",,,,"53 315,96 $","6 793,28 $","60109,24","0,00"
588309,938544,"LES EMBALLAGES CARROUSEL INC",1136134004,"CG14 0024","ENNA,A,SACS À ORDURES",2014-02-25,2017-01-29,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)","545031,36","545 031,36 $",,,,,"200 846,26 $","200846,26","0,37"
588309,860052,"TECHNIPARC",1134670001,"CE13 0604","ENNA,Z, ENTRETIEN ET REFECTION DE TERRAINS SPORTIFS POUR LE COMPLEXE SPORTIF CLAUDE ROBILLARD ET L'AERNA MICHEL-NORMANDIN",2013-05-17,2015-03-31,"Diversité sociale et des sports","101447,00","101 447,00 $",,,,"2 560,00 $",,"2560,00","0,03"
624693,914328,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ POUR LE TERRITOIRE DE SENNEVILLE",2013-07-01,2016-06-30,"Environnement","6475,00","6 475,00 $",,,,,"1 850,00 $","1850,00","0,29"
624693,914320,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","2590,00","2 590,00 $",,,,"2 220,00 $",,"2220,00","0,86"
633779,914341,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","9713,00","9 713,00 $",,,,"5 422,72 $","2 902,28 $","8325,00","0,86"
633779,914342,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","9713,00","9 713,00 $",,,,,"2 775,00 $","2775,00","0,29"
646433,914346,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","16188,00","16 188,00 $",,,,"13 875,00 $",,"13875,00","0,86"
646433,914348,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","16188,00","16 188,00 $",,,,,"4 625,00 $","4625,00","0,29"
650078,914352,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","19426,00","19 426,00 $",,,,"11 100,00 $","4 969,84 $","16069,84","0,83"
650078,914354,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",0,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","32376,00","32 376,00 $",,,,"2 587,89 $","25 161,85 $","27749,74","0,86"
666447,914357,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","38851,00","38 851,00 $",,,,"16 650,00 $","16 663,32 $","33313,32","0,86"
666447,914359,"LES ENTREPRISES ENVIRONNEMENTALES DE PIERREFONDS INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","116554,00","116 554,00 $",,,,"20 630,46 $","44 400,00 $","65030,46","0,56"
689056,914365,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","875,00","875,00 $",,,,"500,00 $","248,75 $","748,75","0,86"
689056,914372,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","4375,00","4 375,00 $",,,,"416,25 $","1 250,00 $","1666,25","0,38"
697932,914376,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","8750,00","8 750,00 $",,,,"5 397,75 $","2 102,25 $","7500,00","0,86"
697932,914379,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","9625,00","9 625,00 $",,,,"475,75 $","3 125,00 $","3600,75","0,37"
707895,914381,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","10500,00","10 500,00 $",,,,"5 068,50 $","3 931,50 $","9000,00","0,86"
707895,914383,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","13125,00","13 125,00 $",,,,"6 391,00 $","4 859,00 $","11250,00","0,86"
728374,914385,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","13125,00","13 125,00 $",,,,"24,75 $","3 750,00 $","3774,75","0,29"
728374,914388,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","28438,00","28 438,00 $",,,,"7 179,00 $","15 000,00 $","22179,00","0,78"
734852,914390,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","32814,00","32 814,00 $",,,,"4 380,75 $","9 375,00 $","13755,75","0,42"
734852,914394,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","35001,00","35 001,00 $",,,,"12 500,00 $","17 500,00 $","30000,00","0,86"
759080,914396,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","39376,00","39 376,00 $",,,,"7 479,50 $","20 000,00 $","27479,50","0,70"
759080,914398,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","40689,00","40 689,00 $",,,,"8 401,75 $","17 500,00 $","25901,75","0,64"
760370,914402,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","43751,00","43 751,00 $",,,,"4 916,00 $","12 500,00 $","17416,00","0,40"
760370,914412,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","49877,00","49 877,00 $",,,,"12 375,00 $","30 375,00 $","42750,00","0,86"
771382,914417,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","54689,00","54 689,00 $",,,,"2 296,25 $","15 875,00 $","18171,25","0,33"
771382,914418,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","98441,00","98 441,00 $",,,,"11 758,75 $","28 125,00 $","39883,75","0,41"
774109,914421,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","126879,00","126 879,00 $",,,,"16 890,50 $","36 250,00 $","53140,50","0,42"
774109,914422,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","140005,00","140 005,00 $",,,,"22 093,00 $","45 000,00 $","67093,00","0,48"
777496,914423,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","262509,00","262 509,00 $",,,,"42 717,48 $","90 000,00 $","132717,48","0,51"
777496,914424,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","328136,00","328 136,00 $",,,,"43 814,25 $","93 750,00 $","137564,25","0,42"
779683,914425,"EMONDAGE ALLARD INC",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","367512,00","367 512,00 $",,,,"49 085,75 $","105 000,00 $","154085,75","0,42"
779683,914438,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","14870,00","14 870,00 $",,,,"3 540,08 $","7 497,00 $","11037,08","0,74"
780115,914439,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","17494,00","17 494,00 $",,,,"330,62 $","4 998,00 $","5328,62","0,30"
780115,914440,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","30614,00","30 614,00 $",,,,"20 415,83 $","4 625,15 $","25040,98","0,82"
783239,914441,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","32800,00","32 800,00 $",,,,"6 825,27 $","14 994,00 $","21819,27","0,67"
783239,914445,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","39361,00","39 361,00 $",,,,"9 010,64 $","21 311,22 $","30321,87","0,77"
787300,914451,"CENTRE DE TRI MELIMAX INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","89655,00","89 655,00 $",,,,"11 347,70 $","36 534,63 $","47882,33","0,53"
787300,914469,"ECOSERVICES TRIA INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","419,00","419,00 $",,,,,"300,57 $","300,57","0,72"
788928,914478,"ECOSERVICES TRIA INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","2934,00","2 934,00 $",,,,"2 514,75 $",,"2514,75","0,86"
788928,914483,"ECOSERVICES TRIA INC.",1134730002,"CE13 0849","ENNA,Z, RECEPTION, TRI ET MISE EN MARCHÉ DU BOIS TRIÉ.",2013-07-01,2016-06-30,"Environnement","314354,00","314 354,00 $",,,,"26 575,64 $","89 812,50 $","116388,14","0,37"
788933,860037,"A LA MAIN VERTE",1134670001,"CE13 0604","ENNA,Z, TONTE DE GAZON,VERDISSEMENT ET ENTRETIEN COURANT POUR LE COMPLEXE SPORTIF CLAUDE ROBILLARD ET L'ARENA MICHEL-NORMANDIN",2013-05-17,2015-03-31,"Diversité sociale et des sports","60000,00","60 000,00 $",,,,"1 000,00 $",,"1000,00","0,02"
788933,1001198,"RECYCLAGE NOTRE-DAME INC.",0,"CG14 0453","ENNA,Z, TRAITEMENT DES SOLS PROVENANT DES ÉCOCENTRESDE LA VILLE DE MONTRÉAL.",2014-10-30,2018-12-31,"Environnement","362636,40","362 636,40 $",,,,,"1 037,20 $","1037,20","0,00"
793812,914629,"EXCAVATIONS VIDOLO LIMITEE",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","815196,00","815 196,00 $",,,,"6 101,11 $","205 912,64 $","212013,75","0,26"
793812,914632,"EXCAVATIONS VIDOLO LIMITEE",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","1074350,00","1 074 350,00 $",,,,"8 645,05 $","226 430,42 $","235075,47","0,22"
797471,914635,"EXCAVATIONS VIDOLO LIMITEE",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","1772662,00","1 772 662,00 $",,,,"15 062,38 $","436 684,14 $","451746,52","0,25"
797471,914640,"EXCAVATIONS VIDOLO LIMITEE",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","1781225,00","1 781 225,00 $",,,,"13 202,24 $","482 047,54 $","495249,78","0,28"
799620,914668,"RCI ENVIRONNEMENT",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","1131473,00","1 131 473,00 $",,,,"9 868,50 $","441 405,50 $","451274,00","0,40"
799620,914692,"RCI ENVIRONNEMENT",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","3657751,00","3 657 751,00 $",,,,"22 011,00 $","648 503,00 $","670514,00","0,18"
802112,914702,"EBI MONTREAL INC.",1135086001,"CG13 0333","ENNA,Z, TRANSPORT DES MATIÈRES PAR CONTENEUR POUR LES ÉCOCENTRES DE LA VILLE DE MONTRÉAL 2013-2016.",2013-12-01,2016-11-30,"Environnement","1048190,00","1 048 190,00 $",,,,"7 539,00 $","334 931,00 $","342470,00","0,33"
802112,1006350,"9216-1264 QUEBEC INC. (ARTE)",0,"CE 14 1697","ENNA,Z,Collecte, transport et traitement des articles du réemploi de 6 écocentres",2014-11-12,2019-11-28,"Environnement","79163,03","79 163,03 $",,,,,"1 433,58 $","1433,58","0,02"
802909,913794,"RCI ENVIRONNEMENT",1124730002,"CG13 0332","ENNA,Z,ELIMINATION DE MATIERES RESIDUELES 2013-2018",2014-01-01,2018-12-31,"Environnement","11185632,00","11 185 632,00 $",,,,,"1 776 936,00 $","1776936,00","0,16"
802909,913801,"RCI ENVIRONNEMENT",1124730002,"CG13 0332","ENNA,Z,ELIMINATION DE MATIERES RESIDUELES 2013-2018",2014-01-01,2018-12-31,"Environnement","6475892,00","6 475 892,00 $",,,,,"988 673,00 $","988673,00","0,15"
818259,913802,"RCI ENVIRONNEMENT",1124730002,"CG13 0332","ENNA,Z,ELIMINATION DE MATIERES RESIDUELES 2013-2018",2014-01-01,2018-12-31,"Environnement","7653327,00","7 653 327,00 $",,,,,"1 272 285,00 $","1272285,00","0,17"
818259,913821,"RCI ENVIRONNEMENT",1124730002,"CE13 1251","ENNA,Z,ELIMINATION DE MATIERES RESIDUELES 2013-2018",2014-01-01,2018-12-31,"Environnement","446044,00","446 044,00 $",,,,,"81 675,00 $","81675,00","0,18"
822622,913238,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","8785707,00","8 785 707,00 $",,,,,"1 444 680,00 $","1444680,00","0,16"
822622,913697,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","10407684,00","10 407 684,00 $",,,,,"1 624 621,05 $","1624621,05","0,16"
831941,913704,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","11759331,00","11 759 331,00 $",,,,,"1 958 212,35 $","1958212,35","0,17"
831941,913707,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","1351647,00","1 351 647,00 $",,,,,"233 865,00 $","233865,00","0,17"
832807,913712,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","2703295,00","2 703 295,00 $",,,,,"780 000,27 $","780000,27","0,29"
832807,913723,"RECYCLAGE NOTRE-DAME INC.",1124730002,"CG13 0332","ENNA,Z,ÉLIMINATION DES MATIÈRES RÉSIDUELLES 2013-2018",2014-01-01,2018-12-31,"Environnement","648791,00","648 791,00 $",,,,,"34 114,95 $","34114,95","0,05"
