"Numéro entente","Nom fournisseur","Dossier / GDD","Numero Resolution","Description Entente","Date Debut Entente","Date Fin Entente","Unités d'affaires","Montant Total Convenu","Montant Total Convenu","Total consommé au 31 décembre 2014","% sur montant convenu de l'entente"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Direction générale",,"575 858,25 $",,"3 949,97 $",,,,"3 949,97 $","0,69%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Infrastructures, voirie et transports",,"575 858,25 $",,,"24 451,81 $","52 338,03 $","14 785,82 $","91 575,66 $","15,90%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"LaSalle",,"575 858,25 $",,,,"1 196,90 $",,"1 196,90 $","0,21%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Rivières-des-Prairies - Pointes-aux-Trembles",,"575 858,25 $",,,,"17 979,50 $",,"17 979,50 $","3,12%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Service de l'eau",,"575 858,25 $","20 697,86 $","161 738,96 $","47 311,18 $","480,62 $",,"230 228,62 $","39,98%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Verdun",,"575 858,25 $",,,,"4 682,00 $",,"4 682,00 $","0,81%"
449636,"GROUPE ABS INC.",0,"CM09 0916","SEPR,A,SERVICES PROFESSIONNELS EN CARACTERISATIONS ENVIRONNEMENTALES ET SURVEILLANCES DES TRAVAUX D'EXCAVATION DES SOLS DANS LE CADRE DE PROJETS DE REFECTION DES CONDUITES SOUERRAINES DANS LES CHAUSSEES. CONTRAT #1",2009-09-28,2015-12-31,"Ville-Marie",,"575 858,25 $",,,"5 000,00 $",,,"5 000,00 $","0,87%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Environnement",,"5 039 013,90 $",,,"1 310 467,85 $","1 311 720,37 $","4 420,35 $","2 626 608,58 $","52,13%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Espace pour la vie",,"5 039 013,90 $",,"2 359,31 $",,,,"2 359,31 $","0,05%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Lachine",,"5 039 013,90 $",,,,"507 758,35 $","98,29 $","507 856,64 $","10,08%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"L'Île Bizard - Ste-Geneviève",,"5 039 013,90 $",,,"286,00 $",,,"286,00 $","0,01%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Outremont",,"5 039 013,90 $",,,"536 043,75 $","3 000,00 $",,"539 043,75 $","10,70%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Plateau Mont-Royal",,"5 039 013,90 $",,"16 243,85 $",,,,"16 243,85 $","0,32%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Rivières-des-Prairies - Pointes-aux-Trembles",,"5 039 013,90 $",,,"90,00 $",,,"90,00 $","0,00%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Service de l'eau",,"5 039 013,90 $",,,"6 031,06 $","1 599,58 $",,"7 630,64 $","0,15%"
557127,"SERVICES MATREC INC.",0,"CG100367","ENNA,A,ÉLIMINATION DES ORDURES MÉNAGÈRES (2011-2015)",2011-01-01,2015-11-30,"Verdun",,"5 039 013,90 $",,"58 281,80 $","16 916,00 $",,"52 036,20 $","127 234,00 $","2,52%"
796897,"BELL CANADA",0,"CG12 0341","INEL,Z,SERVEURS INTEL",2012-09-27,2017-09-27,"LaSalle",,"2 864 878,07 $",,,,"3 122,28 $",,"3 122,28 $","0,11%"
796897,"BELL CANADA",0,"CG12 0341","INEL,Z,SERVEURS INTEL",2012-09-27,2017-09-27,"Technologies de l'information",,"2 864 878,07 $",,,,"240 573,00 $","419 204,91 $","659 777,91 $","23,03%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Ahuntsic - Cartierville",,"24 999,99 $",,,,"18,68 $",,"18,68 $","0,07%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Bureau de l'inspecteur général",,"24 999,99 $",,,,,"3 000,00 $","3 000,00 $","12,00%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Communications",,"24 999,99 $",,,,,"3 800,00 $","3 800,00 $","15,20%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Rivières-des-Prairies - Pointes-aux-Trembles",,"24 999,99 $",,,,"114,04 $",,"114,04 $","0,46%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Saint-Laurent",,"24 999,99 $",,,,,"2 500,00 $","2 500,00 $","10,00%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Saint-Léonard",,"24 999,99 $",,,,"110,10 $",,"110,10 $","0,44%"
811480,"CNW-TELBEC INC",0,"n/a","COMA,A,SERVICE DE DIFFUSION DE COMMUNIQUÉS SUR FIL DE PRESSE",2013-01-01,2014-12-31,"Ville-Marie",,"24 999,99 $",,,,"827,74 $",,"827,74 $","3,31%"
846068,"LES SERVICES DE COURRIER CHAMPION INC.",0,0,"TREN,Z,SERVICE DE MESSAGERIE POUR L'ARRONDISSEMENT RDP/PAT",2013-04-08,2015-04-07,"Évaluation foncière",,"14 890,99 $",,,,"22,49 $",,"22,49 $","0,15%"
846068,"LES SERVICES DE COURRIER CHAMPION INC.",0,0,"TREN,Z,SERVICE DE MESSAGERIE POUR L'ARRONDISSEMENT RDP/PAT",2013-04-08,2015-04-07,"Rivières-des-Prairies - Pointes-aux-Trembles",,"14 890,99 $",,,,,"7 240,00 $","7 240,00 $","48,62%"
849967,"ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC",0,0,"VETR,A,IMPERMEABLE EPI, NIVEAU 2",2013-04-17,2016-04-15,"LaSalle",,"9 415,00 $",,,,,"295,00 $","295,00 $","3,13%"
849967,"ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC",0,0,"VETR,A,IMPERMEABLE EPI, NIVEAU 2",2013-04-17,2016-04-15,"Rosemont- La Petite-Patrie",,"9 415,00 $",,,,"1 560,00 $","1 340,00 $","2 900,00 $","30,80%"
855889,"SOLUTIONS GRAFFITI",0,0,"ENET,A,NETTOYAGE DE GRAFFITIS POUR QUATRE ARRONDISSEMENTS",2013-05-01,2014-12-31,"Ahuntsic - Cartierville",,"132 958,80 $",,,,"1 206,00 $",,"1 206,00 $","0,91%"
855889,"SOLUTIONS GRAFFITI",0,0,"ENET,A,NETTOYAGE DE GRAFFITIS POUR QUATRE ARRONDISSEMENTS",2013-05-01,2014-12-31,"Pierrefonds - Roxboro",,"132 958,80 $",,,,"4 839,17 $","19 887,00 $","24 726,17 $","18,60%"
855889,"SOLUTIONS GRAFFITI",0,0,"ENET,A,NETTOYAGE DE GRAFFITIS POUR QUATRE ARRONDISSEMENTS",2013-05-01,2014-12-31,"Rivières-des-Prairies - Pointes-aux-Trembles",,"132 958,80 $",,,,"274,63 $","265,16 $","539,79 $","0,41%"
855889,"SOLUTIONS GRAFFITI",0,0,"ENET,A,NETTOYAGE DE GRAFFITIS POUR QUATRE ARRONDISSEMENTS",2013-05-01,2014-12-31,"Saint-Laurent",,"132 958,80 $",,,,"22 728,42 $","26 080,38 $","48 808,80 $","36,71%"
855889,"SOLUTIONS GRAFFITI",0,0,"ENET,A,NETTOYAGE DE GRAFFITIS POUR QUATRE ARRONDISSEMENTS",2013-05-01,2014-12-31,"Sud-Ouest",,"132 958,80 $",,,,,"473,50 $","473,50 $","0,36%"
867007,"ANTONIO MOREAU (1984)LTEE",0,"DG132832001","VETR,A,FOURNITURE DE BOTTES DE CAOUTCHOUC",2013-06-29,2016-06-28,"Stock - CSP - Direction de l'approvisionnement (Oracle - INV)",,"65 000,00 $",,,,"18 032,35 $","22 842,03 $","40 874,38 $","62,88%"
867007,"ANTONIO MOREAU (1984)LTEE",0,"DG132832001","VETR,A,FOURNITURE DE BOTTES DE CAOUTCHOUC",2013-06-29,2016-06-28,"Stock - Verdun (Oracle - INV)",,"65 000,00 $",,,,"59,95 $",,"59,95 $","0,09%"
867366,"GROUPE TRIUM INC.",0,0,"VETR,Z,HOUSSES DE VESTES PARE-BALLES",2013-06-11,2014-12-31,"Environnement",,"10 000,00 $",,,,,"35,00 $","35,00 $","0,35%"
867366,"GROUPE TRIUM INC.",0,0,"VETR,Z,HOUSSES DE VESTES PARE-BALLES",2013-06-11,2014-12-31,"(vide)",,"10 000,00 $",,,,"580,00 $","5 560,00 $","6 140,00 $","61,40%"
876747,"LES GRAVURES A. DESMARAIS ET FILS INC",0,0,"PLAQUETTES D'IDENTIFICATION (VIERGE) ET (AVEC FINITION) + INSIGNE POCHE AVEC CHIFFRES SOUDÉS - SPVM",2013-07-15,2015-07-15,"Approvisionnement",,"21 700,00 $",,,,,"572,00 $","572,00 $","2,64%"
876747,"LES GRAVURES A. DESMARAIS ET FILS INC",0,0,"PLAQUETTES D'IDENTIFICATION (VIERGE) ET (AVEC FINITION) + INSIGNE POCHE AVEC CHIFFRES SOUDÉS - SPVM",2013-07-15,2015-07-15,"Police",,"21 700,00 $",,,,,"657,28 $","657,28 $","3,03%"
876747,"LES GRAVURES A. DESMARAIS ET FILS INC",0,0,"PLAQUETTES D'IDENTIFICATION (VIERGE) ET (AVEC FINITION) + INSIGNE POCHE AVEC CHIFFRES SOUDÉS - SPVM",2013-07-15,2015-07-15,"Sécurité incendie de Montréal",,"21 700,00 $",,,,"2 366,40 $",,"2 366,40 $","10,91%"
876747,"LES GRAVURES A. DESMARAIS ET FILS INC",0,0,"PLAQUETTES D'IDENTIFICATION (VIERGE) ET (AVEC FINITION) + INSIGNE POCHE AVEC CHIFFRES SOUDÉS - SPVM",2013-07-15,2015-07-15,"(vide)",,"21 700,00 $",,,,,"12 571,79 $","12 571,79 $","57,93%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Anjou",,"189 100,00 $",,,,,"272,00 $","272,00 $","0,14%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Culture",,"189 100,00 $",,,,"11 000,00 $","8 080,00 $","19 080,00 $","10,09%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"L'Île Bizard - Ste-Geneviève",,"189 100,00 $",,,,,"240,00 $","240,00 $","0,13%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Outremont",,"189 100,00 $",,,,"120,00 $","480,00 $","600,00 $","0,32%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Saint-Laurent",,"189 100,00 $",,,,"920,00 $","4 365,00 $","5 285,00 $","2,79%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Saint-Léonard",,"189 100,00 $",,,,"2 760,00 $","1 360,00 $","4 120,00 $","2,18%"
890217,"3M CANADA .",0,"CM13 0781","MPBI,A,BANDES MAGNETIQUES ANTIVOL POUR LES BIBLIOTHEQUES",2013-08-27,2016-08-26,"Ville-Marie",,"189 100,00 $",,,,"272,00 $","240,00 $","512,00 $","0,27%"
921086,"LE SABOTIER CHAMBLY INC.",0,0,"VETR,Z,FOURNITURE DE SOULIERS CLASSIQUES (ESCARPINS) & SOULIERS MASCULINS, CADRES DU SPVM - 2014-2015",2014-01-01,2015-12-31,"Police",,"15 000,00 $",,,,,"3 194,99 $","3 194,99 $","21,30%"
921086,"LE SABOTIER CHAMBLY INC.",0,0,"VETR,Z,FOURNITURE DE SOULIERS CLASSIQUES (ESCARPINS) & SOULIERS MASCULINS, CADRES DU SPVM - 2014-2015",2014-01-01,2015-12-31,"(vide)",,"15 000,00 $",,,,,"2 684,96 $","2 684,96 $","17,90%"
921113,"LES VETEMENTS COOPER INC",0,0,"VETR,Z,HABIT CIVIL - OFFICIERS DE DIRECTION, SPVM  2014-2015",2014-01-01,2015-12-31,"Police",,"16 000,00 $",,,,,"8 640,00 $","8 640,00 $","54,00%"
921113,"LES VETEMENTS COOPER INC",0,0,"VETR,Z,HABIT CIVIL - OFFICIERS DE DIRECTION, SPVM  2014-2015",2014-01-01,2015-12-31,"(vide)",,"16 000,00 $",,,,,"885,00 $","885,00 $","5,53%"
922008,"BAU-VAL CMM",0,"CG13 0300","ENNA,Z,VALORISATION DU ROC, BÉTON ET ASPHALTE PROVENANTS DES ÉCOCENTRES DE L'AGGLOMÉRATION DE MONTRÉAL 2013-2016",2013-08-26,2016-08-25,"Environnement",,"512 335,05 $",,,,"49 936,17 $","165 882,60 $","215 818,77 $","42,12%"
922008,"BAU-VAL CMM",0,"CG13 0300","ENNA,Z,VALORISATION DU ROC, BÉTON ET ASPHALTE PROVENANTS DES ÉCOCENTRES DE L'AGGLOMÉRATION DE MONTRÉAL 2013-2016",2013-08-26,2016-08-25,"L'Île Bizard - Ste-Geneviève",,"512 335,05 $",,,,"1 382,40 $","301,02 $","1 683,42 $","0,33%"
922460,"ELECTRONIQUE SECURITE THOMAS LTEE",0,0,"VETR,Z,BOTTES DIVERSES SUR DEMANDE - SPVM 2014-2015",2014-01-01,2015-12-31,"Police",,"4 000,00 $",,,,,"164,85 $","164,85 $","4,12%"
922460,"ELECTRONIQUE SECURITE THOMAS LTEE",0,0,"VETR,Z,BOTTES DIVERSES SUR DEMANDE - SPVM 2014-2015",2014-01-01,2015-12-31,"(vide)",,"4 000,00 $",,,,,"216,00 $","216,00 $","5,40%"
924117,"LES NETTOYEURS FLORIDA",0,0,"VETR-Z,CONFECTION DE REBORDS DE PANTALONS - SPVM 2014-2015-2016",2014-01-01,2016-12-31,"Police",,"6 000,00 $",,,,,"5 310,00 $","5 310,00 $","88,50%"
924117,"LES NETTOYEURS FLORIDA",0,0,"VETR-Z,CONFECTION DE REBORDS DE PANTALONS - SPVM 2014-2015-2016",2014-01-01,2016-12-31,"Saint-Laurent",,"6 000,00 $",,,,,"64,00 $","64,00 $","1,07%"
924698,"GROUPE TRIUM INC.",0,0,"VETR-Z,MANTEAU CORPORATIF DE VILLE - CADRES ET LIEUTENANTS DU SPVM- 2014-2015-2016",2014-01-01,2016-12-31,"Police",,"15 000,00 $",,,,,"2 105,00 $","2 105,00 $","14,03%"
924698,"GROUPE TRIUM INC.",0,0,"VETR-Z,MANTEAU CORPORATIF DE VILLE - CADRES ET LIEUTENANTS DU SPVM- 2014-2015-2016",2014-01-01,2016-12-31,"(vide)",,"15 000,00 $",,,,,"2 135,00 $","2 135,00 $","14,23%"
925035,"GROUPE TRIUM INC.",0,0,"VETR,Z,MANTEAUX HIVER & 3 SAISONS / COLS BLEUS et  BLANCS - SPVM",2014-01-01,2016-12-31,"Verdun",,"5 000,00 $",,,,,"516,50 $","516,50 $","10,33%"
925035,"GROUPE TRIUM INC.",0,0,"VETR,Z,MANTEAUX HIVER & 3 SAISONS / COLS BLEUS et  BLANCS - SPVM",2014-01-01,2016-12-31,"(vide)",,"5 000,00 $",,,,,"1 429,40 $","1 429,40 $","28,59%"
926942,"CHAUSSURES BELMONT INC",0,0,"VETR-Z,SOULIERS BOSTONIAN ET FLORSHEIM - CADRES ET LIEUTENANTS SPVM - 2014",2014-01-01,2014-12-31,"Police",,"12 000,00 $",,,,,"4 525,06 $","4 525,06 $","37,71%"
926942,"CHAUSSURES BELMONT INC",0,0,"VETR-Z,SOULIERS BOSTONIAN ET FLORSHEIM - CADRES ET LIEUTENANTS SPVM - 2014",2014-01-01,2014-12-31,"(vide)",,"12 000,00 $",,,,,"5 461,05 $","5 461,05 $","45,51%"
926971,"CHAUSSURES BELMONT INC",0,0,"VETR,Z,SOULIERS DE SÉCURITÉ -COLS BLANCS & BLEUS DU SPVM - 2014",2014-01-01,2014-12-31,"Espace pour la vie",,"10 000,00 $",,,,,"387,79 $","387,79 $","3,88%"
926971,"CHAUSSURES BELMONT INC",0,0,"VETR,Z,SOULIERS DE SÉCURITÉ -COLS BLANCS & BLEUS DU SPVM - 2014",2014-01-01,2014-12-31,"Infrastructures, voirie et transports",,"10 000,00 $",,,,,"1 384,50 $","1 384,50 $","13,85%"
926971,"CHAUSSURES BELMONT INC",0,0,"VETR,Z,SOULIERS DE SÉCURITÉ -COLS BLANCS & BLEUS DU SPVM - 2014",2014-01-01,2014-12-31,"Materiel roulant et ateliers",,"10 000,00 $",,,,,"94,36 $","94,36 $","0,94%"
926971,"CHAUSSURES BELMONT INC",0,0,"VETR,Z,SOULIERS DE SÉCURITÉ -COLS BLANCS & BLEUS DU SPVM - 2014",2014-01-01,2014-12-31,"Police",,"10 000,00 $",,,,,"352,65 $","352,65 $","3,53%"
926971,"CHAUSSURES BELMONT INC",0,0,"VETR,Z,SOULIERS DE SÉCURITÉ -COLS BLANCS & BLEUS DU SPVM - 2014",2014-01-01,2014-12-31,"(vide)",,"10 000,00 $",,,,,"7 273,33 $","7 273,33 $","72,73%"
927704,"GRAVURE MG ENR.",0,0,"VETR,Z,PLAQUETTES D'IDENTIFICATION BLEU DU SPVM - 2014 - 2015",2014-01-01,2015-12-31,"Police",,"10 000,00 $",,,,,"34,50 $","34,50 $","0,35%"
927704,"GRAVURE MG ENR.",0,0,"VETR,Z,PLAQUETTES D'IDENTIFICATION BLEU DU SPVM - 2014 - 2015",2014-01-01,2015-12-31,"(vide)",,"10 000,00 $",,,,,"5 983,20 $","5 983,20 $","59,83%"
927830,"L & M UNIFORME INC",0,0,"VETR-Z,MODIFICATION DES VETEMENTS UNITÉ MOTARD - SPVM 2014-2015",2014-01-01,2015-12-31,"Approvisionnement",,"10 000,00 $",,,,,"1 292,00 $","1 292,00 $","12,92%"
927830,"L & M UNIFORME INC",0,0,"VETR-Z,MODIFICATION DES VETEMENTS UNITÉ MOTARD - SPVM 2014-2015",2014-01-01,2015-12-31,"Bureau du taxi de Montréal",,"10 000,00 $",,,,,"2 915,00 $","2 915,00 $","29,15%"
927830,"L & M UNIFORME INC",0,0,"VETR-Z,MODIFICATION DES VETEMENTS UNITÉ MOTARD - SPVM 2014-2015",2014-01-01,2015-12-31,"Police",,"10 000,00 $",,,,,"127,00 $","127,00 $","1,27%"
927830,"L & M UNIFORME INC",0,0,"VETR-Z,MODIFICATION DES VETEMENTS UNITÉ MOTARD - SPVM 2014-2015",2014-01-01,2015-12-31,"(vide)",,"10 000,00 $",,,,,"1 325,00 $","1 325,00 $","13,25%"
929072,"AMEUBLEMENT DE BUREAU FOCUS",0,0,"TREN,Z,RÉSERVÉ DSTI SERVICE DE DEMENAGEMENT ET MANUTENTION POUR LES EDIFICES BRENNAN ET CHAUSSEGROS-DE-LERY",2014-01-20,2015-02-28,"Service de la mise en valeur du territoire",,"21 743,00 $",,,,,"147,90 $","147,90 $","0,68%"
929072,"AMEUBLEMENT DE BUREAU FOCUS",0,0,"TREN,Z,RÉSERVÉ DSTI SERVICE DE DEMENAGEMENT ET MANUTENTION POUR LES EDIFICES BRENNAN ET CHAUSSEGROS-DE-LERY",2014-01-20,2015-02-28,"Sud-Ouest",,"21 743,00 $",,,,,"1 028,00 $","1 028,00 $","4,73%"
929072,"AMEUBLEMENT DE BUREAU FOCUS",0,0,"TREN,Z,RÉSERVÉ DSTI SERVICE DE DEMENAGEMENT ET MANUTENTION POUR LES EDIFICES BRENNAN ET CHAUSSEGROS-DE-LERY",2014-01-20,2015-02-28,"Technologies de l'information",,"21 743,00 $",,,,,"105,00 $","105,00 $","0,48%"
