ID,MUNID,ARRID,CIV,GENERIQUE,SPECIFIQUE,COMPLET,FONCIER,PROPRIETAI,PROPRIET0,ADR_PROP,ADR_PROP0,ADR_PROP1,BATIMENT,TERRAIN,REGL_USAGE,HAUTEUR,ETAGES,DENSITE,REGL_IMPLA,PAYSAGE,PATRIMOINE,PATRIMOI0,IMMEUBLE,QUARTIER,A500_METRO,DESCRIPTIO,Coord_X,Coord_Y,LONGITUDE,LATITUDE
9.000000000000000,66023.000000000000000,Rem19,"1421",rue,Mackay,1421 rue Mackay,"26136810",IMMEUBLES PRIME INC.,,2075 RUE UNIVERSITY  1000,Montréal QC,H3A2L1,129100.000000000000000,450400.000000000000000,M.9C,23.000000000000000,S.O.,"6","100",Sainte-Catherine-Centre,La façade des Appartements-Bishop Court,Aire de protection,non,PPU Des Grands Jardins,oui,"Situé près de l'Université Concordia et du Collège Lasalle, l'emplacement est à proximité de la station de métro Guy-Concordia. Il est à moins de 100 mètres de la rue Sainte-Catherine Ouest.",298749.594038520008326,5039592.612269699573517,-73.577415000000002,45.496229999999997
5.000000000000000,66023.000000000000000,Rem19,"1423",rue,Towers,1423 rue Towers,"26060950",SONI,ARVIND,100 SAINT-PAUL E,MONTREAL QC,H2Y1G6,299100.000000000000000,165200.000000000000000,R.3,14.000000000000000,"3","3","85",Centre-Ville,S.O.,S.O.,non,PPU Des Grands Jardins,oui,"Situé près de l'Université Concordia et du Collège Lasalle, l'emplacement est à proximité de les stations de métro Guy-Concordia et Atwater.",298441.271872829995118,5039208.625198099762201,-73.581355000000002,45.492772000000002
23.000000000000000,66023.000000000000000,Rem19,"1435",rue,De Bleury,1435 rue De Bleury,"17151030",SOCIETE IMMOBILIERE DU QUEBEC,,1075 RUE DE L'AMERIQUE-FRANCAISE RC,QUEBEC QC,G1R5P8,1325700.000000000000000,5138200.000000000000000,M.8C,30.000000000000000,S.O.,"9","100",St-James--St-Patrick,S.O.,S.O.,non,PPU Quartier des spectacles,oui,"Situé dans le centre ville de Montréal, en plein Quartier des spectacles, tout près de galeries d'art et de l'UQAM, il est desservi par les stations de métro Stations McGill, Saint-Laurent et Place-des-Arts.",299524.333900909987278,5040778.346745200455189,-73.567515000000000,45.506906000000001
24.000000000000000,66023.000000000000000,Rem19,"1602",rue,Saint-Dominique,1602 rue Saint-Dominique,"19011200",9010 1254 QUEBEC INC,,100 SAINT-PAUL E,MONTREAL QC,H2Y1G6,332400.000000000000000,269800.000000000000000,M.7C,16.000000000000000,S.O.,"6","100",Boulevard Saint-Laurent,S.O.,S.O.,non,PPU Quartier des spectacles,oui,"Situé près du Quartier des spectacles, dans le Quartier latin, il est desservi par les stations de métro Place-des-Arts et Saint-Laurent. Il est localisé à proximité du Cégep du Vieux-Montréal.",299658.979460910020862,5041264.763705899938941,-73.565797000000003,45.511284000000003
6.000000000000000,66023.000000000000000,Rem19,"1632",avenue,de Seaforth,1632 avenue de Seaforth,"26227000",NICULESCU,MIHAELA,4042 BOUL DORCHESTER O,WESTMOUNT QC,H3Z1T9,392800.000000000000000,163100.000000000000000,R.2,14.000000000000000,"3","3","85",Maisons en Rangées,S.O.,S.O.,non,S.O.,non,"Situé sur le flanc du mont Royal, près de l'Hôpital général de Montréal,  il est à proximité du Musée des beaux-arts de Montréal.",298097.259230659983587,5039543.267505800351501,-73.585761000000005,45.495780000000003
38.000000000000000,66023.000000000000000,Rem19,"1815",rue,Sainte-Catherine Est,1815 rue Sainte-Catherine Est,"22066150",PRODUITS SUNCOR ENERGIE INC.,,2489  NORTH SHERIDAN WAY,MISSISSAUGA ON,L5K1A8,1352800.000000000000000,1119100.000000000000000,M.7C,14.000000000000000,"3","3","100",Artère Commerciale,S.O.,S.O.,non,PPU Sainte-Marie,oui,"Situé sur une artère commerciale à  proximité du pont Jacques-Cartier, le site est desservi par la station de métro Papineau. De nombreuses compagnies de télécommunications sont voisines.",300692.229890319984406,5042582.120888699777424,-73.552583999999996,45.523145000000000
35.000000000000000,66023.000000000000000,Rem19,"1892",rue,Saint-Timothée,1892 rue Saint-Timothée,"20133600",TAILLEFER,MARCEL H,916 ONTARIO E 210,MONTREAL QC,H2L1P4,154400.000000000000000,243900.000000000000000,M.7C,16.000000000000000,"4","3","85",Artère Commerciale,S.O.,S.O.,non,S.O.,non,"Situé près du centre ville de Montréal, à proximité du Cégep du Vieux-Montréal, de l'UQAM et de la Grande Bibliothèque. Le site est bien desservi en services grâce à la proximité de la rue Ontario Est, du marché Saint-Jacques et de la rue Ahm",299869.163126669998746,5042168.860991000197828,-73.563115999999994,45.519421000000001
14.000000000000000,66023.000000000000000,Rem19,"2025",rue,Peel,2025 rue Peel,"14084800",SPARTACUS N V,,1501 MCGILL COLLEGE 26E,MONTREAL QC,H3A3N9,1062100.000000000000000,1034600.000000000000000,M.7C,44.000000000000000,S.O.,"12","100",Centre-Ville,S.O.,S.O.,non,Quartier des affaires,oui,"Situé au centre-ville de Montréal, à proximité de l'université McGill, du  Musée des beaux-arts de Montréal et des galeries d'arts, il est desservi par les stations de métro Peel et McGill.",298931.296258629998192,5040163.757410299964249,-73.575097000000000,45.501370999999999
42.000000000000000,66023.000000000000000,Rem19,"2041",rue,Bercy,2041 rue Bercy,"30118800",KONDRECKI-ROBINSON,STEPHANIA,14337 YATES,PIERREFONDS QC,H9H1P3,124000.000000000000000,95800.000000000000000,R.2,12.500000000000000,"3","3","70",Frontenac,S.O.,S.O.,non,PPU Sainte-Marie,oui,"Désservi par de nombreux services, dont une école primaire, le centre Jean-Claude Mallépart et le métro Frontenac, l'emplacement est situé sur une rue résidentielle, dans un secteur en redéveloppement, tout près du centre ville.",300713.263103869976476,5043924.350472900085151,-73.552325999999994,45.535223000000002
13.000000000000000,66023.000000000000000,Rem19,"2063",rue,Stanley,2063 rue Stanley,"14072800",LES IMMEUBLES DOMINIC-TRIOMPHE INC,,435 DE PORT-ROYAL O,MONTREAL QC,H3L2C3,493600.000000000000000,410200.000000000000000,M.7C,44.000000000000000,S.O.,"12","100",Centre-Ville,Mount Royal Club,Aire de protection,non,Quartier des affaires,oui,"Situé au centre ville près de l'université McGill, du  Musée des beaux-arts de Montréal et de nombreuses galeries d'arts, l'emplacement est facilement accessible par les stations de métro Peel et McGill.",298837.933535429998301,5040109.622183900326490,-73.576290999999998,45.500883000000002
3.000000000000000,66023.000000000000000,Rem19,"2065",rue,Chomedey,2065 rue Chomedey,"26186200",NARRAINEN,SARUSVADEE,55 CH BELVEDERE,WESTMOUNT QC,H3Y1P7,503200.000000000000000,294000.000000000000000,R.3,14.000000000000000,"3","3","85",Conciergeries,Les tours du Fort-des-Messieurs-de-Saint-Sulpice,Aire de protection,non,PPU Des Grands Jardins,oui,"Situé au centre ville dans un secteur en redéveloppement, le site est facilement accessible par la station de métro Atwater. Le collège Dawson est à proximité.",298216.958836560021155,5039140.628633400425315,-73.584224000000006,45.492158000000003
12.000000000000000,66023.000000000000000,Rem19,"2067",rue,Stanley,2067 rue Stanley,"14072700",LES IMMEUBLES DOMINIC-TRIOMPHE INC,,435 DE PORT-ROYAL O,MONTREAL QC,H3L2C3,285000.000000000000000,450600.000000000000000,M.7C,44.000000000000000,S.O.,"12","100",Centre-Ville,L'édifice du Mount Royal Club,Aire de protection,non,Quartier des affaires,oui,"Situé au centre ville à proximité de l'université McGill, du Musée des beaux-arts de Montréal et de galeries d'arts, il est desservi par les stations de métro Stations Peel et McGill.",298832.151463780028280,5040113.622570100240409,-73.576364999999996,45.500919000000003
8.000000000000000,66023.000000000000000,Rem19,"2075",rue,Bishop,2075 rue Bishop,"26130600",MUSEE DES BEAUX-ARTS DE MONTREAL,,3430 AV DU MUSÉE,Montréal QC,H3G2C7,441700.000000000000000,524800.000000000000000,M.8C,14.000000000000000,"3","3","100",Maisons en Rangées,La façade des Appartements-Bishop Court,Aire de protection,non,S.O.,oui,"Situé au centre ville  à proximité de l'université Concordia, du Musée des beaux-arts de Montréal et de galeries d'arts, il est desservi par les stations de métro Stations Peel et Guy-Concordia.",298661.073078589979559,5039778.170184199698269,-73.578550000000007,45.497898999999997
4.000000000000000,66023.000000000000000,Rem19,"2077",rue,Tupper,2077 rue Tupper,"26176300",DESMARAIS,JUSTIN,4867 RUE SAINTE-CATHERINE E,Montréal QC,H1V1Z7,628500.000000000000000,273200.000000000000000,R.3,14.000000000000000,"3","3","70",Maisons en Rangées,S.O.,S.O.,non,PPU Des Grands Jardins,oui,"Situé au centre ville  dans un secteur en redéveloppement, le site est facilement accessible par la station de métro Atwater. Les collèges Dawson et Lassalle sont à proximité ainsi que l'université Concordia.",298443.037013099994510,5039018.366829800419509,-73.581329999999994,45.491059999999997
1.000000000000000,66023.000000000000000,Rem19,"2100",rue,Lambert-Closse,2100 rue Lambert-Closse,"26188000",NARRAIVEN,SARUSVADEE,55 CH BELVEDERE,WESTMOUNT QC,H3Y1P7,230700.000000000000000,759300.000000000000000,R.3,14.000000000000000,"3","3","85",Conciergeries,S.O.,S.O.,non,PPU Des Grands Jardins,oui,"Situé au centre-ville de Montréal dans un secteur en redéveloppement, le site est facilement accessible par la station de métro Atwater. Le collège Dawson est à proximité.",298094.520788740017451,5039031.068056000396609,-73.585789000000005,45.491171000000001
29.000000000000000,66023.000000000000000,Rem19,"22",rue,Notre-Dame Ouest,22 rue Notre-Dame Ouest,"11017100",VILLE DE MONTREAL,,303 RUE NOTRE-DAME E 3.500,MONTRÉAL QC,H2Y3Y8,342700.000000000000000,632300.000000000000000,M.6C,23.000000000000000,S.O.,"6","100",Vieux-Montréal,Le site patrimonial de Montréal,Site patrimonial,non,S.O.,oui,"Localisé dans le Vieux-Montréal, sur une artère commerciale, tout près du Palais de justice, il est desservi par les stations de métro Place d'Armes et Champs-de-Mars. Plusieures atractions touristiques sont à proximité.",300453.564778919972014,5040647.164080300368369,-73.555622000000000,45.505732000000002
2.000000000000000,66023.000000000000000,Rem19,"2200",rue,Sainte-Catherine Ouest,2200 rue Sainte-Catherine Ouest,"26053000",MAIDENHEAD INN PLAZA INC,,300 LEO-PARISEAU 1900,MONTREAL QC,H2X4B5,350000.000000000000000,635700.000000000000000,M.7C,14.000000000000000,S.O.,"6","100",Artère Commerciale,S.O.,S.O.,non,PPU Des Grands Jardins,oui,"Situé au centre ville dans un secteur en redéveloppement, le site est facilement accessible par la station de métro Atwater. Les collèges Dawson et Lasalle sont à proximité ainsi que l'université Concordia.",298307.946043880016077,5038919.047241100110114,-73.583056999999997,45.490164999999998
39.000000000000000,66023.000000000000000,Rem19,"2365",rue,Jean-Langlois,2365 rue Jean-Langlois,"23030690",9117 2684 QUEBEC INC,,1984 GILFORD,MONTREAL QC,H2H1G9,141600.000000000000000,99100.000000000000000,R.2,12.500000000000000,"3","3","100",Sainte-Marie--Saint-Jacques,S.O.,S.O.,non,PPU Sainte-Marie,non,"Localisé sur une rue résidentielle à proximité du centre ville de Montréal, le secteur est en redéveloppement Il est situé à côté du pont Jacques-Cartier",301193.702942939999048,5043039.225019400008023,-73.546167999999994,45.527261000000003
20.000000000000000,66023.000000000000000,Rem19,"271",rue,Queen,271 rue Queen,"12004700",128347 CANADA INC,,160  KING,MONTREAL QC,H3C2P3,122600.000000000000000,135300.000000000000000,M.3C,30.000000000000000,S.O.,"6","100",Faubourg des Récollets,S.O.,S.O.,non,S.O.,oui,"Localisé dans le Cité du Multimédia, à proximité de la rue McGill et du Vieux-Port, sur petite rue tranquille tout près de la station Square-Victoria",300354.766413460019976,5039833.085486000403762,-73.556878999999995,45.498406000000003
43.000000000000000,66023.000000000000000,Rem19,"2820",rue,Hochelaga,2820 rue Hochelaga,"30196000",HOULE,YVES,4611  DE MOBILE,MONTREAL QC,H1T2C3,233100.000000000000000,36900.000000000000000,M.1A,12.500000000000000,"3","3","70",Frontenac,S.O.,S.O.,non,PPU Sainte-Marie,non,"Localisé sur une grande artère, près d'une école primaire, l'emplacement est dans un secteur en redéveloppement.",300397.971108590019867,5044262.403109899722040,-73.556365999999997,45.538263000000001
32.000000000000000,66023.000000000000000,Rem19,"286",rue,Sainte-Catherine Est,286 rue Sainte-Catherine Est,"19097400",LUTERBAC LTD,,282 SAINTE-CATHERINE E,MONTREAL QC,H2X1L4,685800.000000000000000,260600.000000000000000,M.9C,23.000000000000000,S.O.,"6","100",Sainte-Catherine-Centre,S.O.,S.O.,non,PPU Quartier des spectacles,oui,"Localisé rue une artère commerciale en plein Quartier latin, à proximité du Cégep du Vieux-Montréal  et de l'UQAM. Il est desservi par les stations de métro Berri-UQAM, Champs-de-Mars et Saint-Laurent.",300021.938491909997538,5041400.386799399740994,-73.561153000000004,45.512506999999999
7.000000000000000,66023.000000000000000,Rem19,"3455",avenue,du Musée,3455 avenue du Musée,"26111900",2435 2221 QUEBEC INC,,7575 RTE TRANSCANADIENNE 550,SAINT-LAURENT QC,H4T1V6,117000.000000000000000,1084500.000000000000000,R.3,14.000000000000000,"3","3","70",Flanc Sud,S.O.,S.O.,non,S.O.,non,"Localisé près du centre ville de Montréal, sur une rue résidentielle, il est situé près de l'université McGill et du Musée des beaux-arts de Montréal.",298432.017258870007936,5040020.773606100119650,-73.581484000000003,45.500079999999997
19.000000000000000,66023.000000000000000,Rem19,"439",rue,McGill,439 rue McGill,"14019600",9054-3927 QUEBEC INC.,,124 RUE MCGILL  300,MONTREAL QC,H2Y2E5,65100.000000000000000,420200.000000000000000,M.7C,44.000000000000000,S.O.,"9","100",Vieux-Montréal,Le site patrimonial de Montréal,Site patrimonial,non,S.O.,oui,"Localisé sur une artère commerciale dans le Vieux-Montréal, il est situé près du Vieux-Port, du quartier des affaires et du métro Square-Victoria.",300251.637680520012509,5040097.210985699668527,-73.558200999999997,45.500782000000001
30.000000000000000,66023.000000000000000,Rem19,"51",rue,De Brésoles,51 rue De Brésoles,"11039100",VILLE DE MONTREAL,,303 RUE NOTRE-DAME E 3.500,MONTRÉAL QC,H2Y3Y8,564300.000000000000000,328200.000000000000000,M.6C,23.000000000000000,S.O.,"6","100",Vieux-Montréal,Le site patrimonial de Montréal,Site patrimonial,non,S.O.,oui,"Localisé dans le Vieux-Montréal, tout près du Vieux-Port et de la place Jacques-Cartier, dans un secteur en effervescence. Il est situé à proximité de l'Hôtel-de-ville, du Palais de justice et des stations Champs-de-Mars et Place d'Armes.",300473.096798399987165,5040638.373231600038707,-73.555372000000006,45.505653000000002
31.000000000000000,66023.000000000000000,Rem19,"57",rue,Charlotte,57 rue Charlotte,"19017200",8090556 CANADA INC.,,7317 BOUL SHAUGHNESSY,Montréal QC,H2A1J7,315400.000000000000000,174900.000000000000000,R.3,23.000000000000000,S.O.,"6","100",Centre-Ville,Monument national,Aire de protection,non,PPU Quartier des spectacles,oui,"Localisé rue résidentielle en plein Quartier latin  tout près de l'UQAM, et du Quartier chinois, il est situé dans un  secteur en développement. Il est desservi par les stations Place d'Armes, Champs-de-Mars et Saint-Laurent.",299951.324632619973272,5041124.280143000185490,-73.562054000000003,45.510021999999999
18.000000000000000,66023.000000000000000,Rem19,"628",rue,Saint-Jacques,628 rue Saint-Jacques,"13081800",7989288 CANADA INC.,,900 BOUL CURE-LABELLE  310,LAVAL QC,H7V2V5,98900.000000000000000,323600.000000000000000,M.7C,44.000000000000000,S.O.,"12","100",Centre-Ville,S.O.,S.O.,non,Quartier des affaires,oui,"Localisé tout près de la tour de la Bourse et du Quartier international, et  en périférie de la Cité du Multimédia, il est desservi par les stations Bonaventure et Square-Victoria. La rue McGill ainsi que le Vieux-Port sont à proximité.",300046.864912050019484,5040066.688038899563253,-73.560821000000004,45.500506000000001
15.000000000000000,66023.000000000000000,Rem19,"770",rue,Lucien-L'Allier,770 rue Lucien-L'Allier,"13017955",SOCIETE HABITATION DEVELOPPEMENT MONTREAL,,800 BOUL DE MAISONNEUVE,MONTREAL QC,H2L4L8,133300.000000000000000,125000.000000000000000,R.2,16.000000000000000,S.O.,"3","70",Centre-Ville,S.O.,S.O.,non,S.O.,oui,"Localisé près de la station de métro Lucien-L'Allier tout près de l'ÉTS, il est situé près du centre ville et facilement accessible par l'autoroute Bonaventure.",299377.950982920010574,5039309.094897800125182,-73.569372000000001,45.493684000000002
21.000000000000000,66023.000000000000000,Rem19,"785",rue,Mill,785 rue Mill,"12156750",3101 3402 QUEBEC INC,,5650  PHILIPPE-TURCOT,MONTREAL QC,H4C1V6,59800.000000000000000,85400.000000000000000,M.10C,44.000000000000000,S.O.,"3","70",Centre-Ville,S.O.,S.O.,oui,S.O.,non,Situé en bordure du canal Lachine dans le secteur industriel du port de Montréal  le site est desservi par un bon réseau routier grâce à la proximité de l'autoroute Bonaventure.,300789.139390709984582,5039466.850128100253642,-73.551317999999995,45.495113000000003
36.000000000000000,66023.000000000000000,Rem19,"965",rue,Saint-André,965 rue Saint-André,"11059800",PANNETON,JACQUELINE,993  SAINT-ANDRE  1,MONTREAL QC,H2L3S4,32500.000000000000000,239000.000000000000000,R.3,16.000000000000000,S.O.,"3","100",Maisons en Rangées,S.O.,S.O.,non,S.O.,non,"Localisé près du centre ville, à côté de l'autoroute Ville-Marie et de la Cité des ondes, l'emplacement est bien desservi en services grâce à la proximité de la rue Amherst, du Village et du Quartier latin.",300638.170407329977024,5041639.319866999983788,-73.553268000000003,45.514660999999997
41.000000000000000,66023.000000000000000,Rem19,"2420",rue,Frontenac,2420 rue Frontenac,"30073700",KWASNIAK-WIELGUS,IRENA,2477 HOCHELAGA 5,MONTREAL QC,H2K1J2,420200.000000000000000,122700.000000000000000,R.2,12.500000000000000,"3","3","70",Frontenac,S.O.,S.O.,non,PPU Sainte-Marie,non,"Localisé dans un secteur en redéveloppement, tout près du métro Frontenac et du magnifique parc Médéric-Martin.",300245.352461409987882,5043919.890042300336063,-73.558317000000002,45.535179999999997
37.000000000000000,66023.000000000000000,Rem19,"1811",rue,Sainte-Catherine Est,"1811, rue Sainte-Catherine Est","22065900",PRODUITS SUNCOR ENERGIE INC,,2489  NORTH SHERIDAN WAY,MISSISSAUGA ON,L5K1A8,32500.000000000000000,387300.000000000000000,M.7C,14.000000000000000,"3","3","100",Artère Commerciale,S.O.,S.O.,non,PPU Sainte-Marie,oui,"Il est situé à proximité du métro Papineau, près de la Cité des ondes, sur une artère commerciale importante. Le secteur est très dynamique.",300696.741720829973929,5042553.558131200261414,-73.552526000000000,45.522888000000002
28.000000000000000,66023.000000000000000,Rem19,"975",rue,Clark,975 rue Clark,"17122700",7783043 CANADA INC.,,2839 BOUL DE LA CÖTE-VERTU  510,Saint-Laurent QC,H4R1T7,819700.000000000000000,1280300.000000000000000,M.6C,16.000000000000000,S.O.,"6","100",Boulevard Saint-Laurent,S.O.,S.O.,non,S.O.,oui,"Situé au voisinage du Quartier des spectacles, le site est desservi par les stations de métro Place d'Armes, Champs-de-Mars et Saint-Laurent. Il est avantagé en services grâce à la proximité du Complexe Desjardins et du Quartier chinois.",300174.738602110010106,5040837.842489199712873,-73.559191999999996,45.507446000000002
40.000000000000000,66023.000000000000000,Rem19,"2331",rue,Ontario Est,2331 rue Ontario Est,"30175875",LES IMMEUBLES LEMARCO INC.,,2006 RUE PLESSIS  207,MONTREAL QC,H2L2Y3,155300.000000000000000,81000.000000000000000,M.7C,14.000000000000000,"3","3","85",Artère Commerciale,S.O.,S.O.,non,PPU Sainte-Marie,oui,"Localisé dans le centre névralgique de Sainte-Marie cet immeuble est desservi par la station de Métro Frontenac. Il offre un accès facile à une école primaire, à la maison de la culture Frontenac et du Centre culturel Jean-Claude Malépart.",300504.555887220019940,5043441.063814500346780,-73.554993999999994,45.530873000000000
