VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour juin 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1354014,19/06/2019,LES JARDINS MICHEL CORBEIL INC.,,"16378,1",Produits horticoles
,1352139,11/06/2019,LOCATION LORDBEC INC.,,"20399,07",Entrepreneur en routes et canalisation
,1352160,11/06/2019,,,"19496,18",Entrepreneur en routes et canalisation
,1320999,25/06/2019,PEPINIERE A. MUCCI INC.,1283714,"5472,47",Produits horticoles
"BROUSSEAU, HELENE",1351645,07/06/2019,BEC FIN INTERNATIONAL INC.,,"113,91",Service - Traiteur
"CARRIER, RAYMOND",1352173,11/06/2019,ALIMENTATION ERIC DA PONTE INC. – METRO,,"524,94",Breuvage et nourriture
,1353527,17/06/2019,AUVITEC LTEE,,"956,23",Fil et câble électrique
,1354392,20/06/2019,BOO! DESIGN INC.,,"1102,37",Service - Impression
,1353529,17/06/2019,EDITIONS ALBUM INC.,,"2160,44",Service - Production d'élément d'exposition
,1350354,04/06/2019,EXCELLE MACHINE A COUDRE,,"584,76",Outils manuels
,1353526,17/06/2019,HOMEWOOD SANTE INC.,,"698,17","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1354775,21/06/2019,LOCATION D'OUTILS SIMPLEX S.E.C.,,"373,76",Réparation/Entretien - Équipement de scène
,1356012,28/06/2019,LOCATION JEAN LEGARE LTEE,,"2815,08",Service - Transport de conteneur
"CARRIER, RAYMOND",1355939,28/06/2019,P.A.A.L. PARTAGEONS LE MONDE,,8000,Service - Artiste musical
,1352157,11/06/2019,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"477,8",Peinture - résidentielle et industrielle
,1352177,11/06/2019,SYNDICAT DE COPROPRIETE DES TERRAINS BENNY FARM,,"4601,76",Frais - Contribution à des organismes
,1350352,04/06/2019,TECHNO-GESTASS LTEE,,"692,12",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1354395,20/06/2019,TURCOTTE DESIGN INC.,,"1947,52",Service - Production d'élément d'exposition
,1350102,04/06/2019,ULINE CANADA CORP,,"168,26",Articles de papeterie
,1353214,14/06/2019,,,"712,19",Chaise et fauteuil ergonomique
,1353216,14/06/2019,VOXEL FACTORY INC.,,"1059,42","Photocopieur, télécopieur, imprimante et numériseur"
"DESJARDINS, STEVE",1354776,21/06/2019,BOUTY INC,1013950,"314,89",Chaise et fauteuil ergonomique
,1354773,21/06/2019,CAPREA EXPERTS IMMOBILIERS INC.,1347295,"1023,63",Évaluateur agréé
,1352885,13/06/2019,LES INSTRUMENTS I.T.M. INC./I.T.M. INSTRUMENTS INC.,,"884,52",Fournitures et accessoires scientifiques
"GAUDREAULT, GUYLAINE",1354561,21/06/2019,AUTOBUS GALLAND LTEE,,"367,46","Frais - Déplacement, hébergement et repas"
,1354713,21/06/2019,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ),,"272,97",Service - Formation en développement interpersonnel/relationnel
,1351653,07/06/2019,C.P.U. DESIGN INC.,1164102,"7112,67",Ordinateurs et accessoires
,1352013,11/06/2019,GESTION P3P,,"5564,34",Service - Formation en développement interpersonnel/relationnel
,1354506,20/06/2019,LES SERVICES EXP INC.,,"2782,17","Réparation/Entretien - Système de contrôle, de surveillance et d'incendie"
,1350028,04/06/2019,MONTREAL STENCIL INC,,"143,01","Articles, accessoires et équipement de bureau"
,1354196,19/06/2019,SOLIDCAD UNE COMPAGNIE CANSEL,,"3351,2",Logiciel et progiciel
"GAUDREAULT, SONIA",1352180,11/06/2019,ASS. QUEBECOISE DES ARENAS ET DES INSTAL. RECREATIVES ET SPORTIVES INC. (AQAIRS),,"708,67","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1355925,28/06/2019,COLLEGE JEAN-DE-BREBEUF,,"1159,95",Location - Salle
,1352184,11/06/2019,LES PAYSAGISTES DAMY & PAT INC.,,"9217,9",Service - Aménagement paysager
,1355930,28/06/2019,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DE-GRACE ,,"6026,22","Service - Installation, gestion, entretien"
,1355931,28/06/2019,,,"9779,32","Service - Installation, gestion, entretien"
,1352178,11/06/2019,SODEM INC.,,"13673,94",Location - Terrain
"GAUTHIER, STEPHANE",1350098,04/06/2019,BRAULT & BOUTHILLIER LTEE,,"296,75","Réparation/Entretien - Article, accessoire et équipement de bureau"
"HOOPER, CHANTAL",1355018,25/06/2019,3289419 CANADA (COLLINS),,"214,29","Bottes, souliers et couvres-chaussure"
,1353520,17/06/2019,ACKLANDS - GRAINGER INC.,,"42,59",Équipement - Véhicule et appareil
,1354668,21/06/2019,,,"337,64",Tuyauterie et raccord
,1355614,27/06/2019,ATELIER AUBIN INC.,,"1301,84",Outils manuels
,1353460,17/06/2019,CLEMENT HYDRAULITECH INC.,,"3739,85","Corde, chaîne et câble"
,1351346,07/06/2019,C.P.U. DESIGN INC.,1164102,"582,86",Ordinateur et accessoire
,1354643,21/06/2019,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"6425,59","Frais - Règlement, réclamation"
,1350347,04/06/2019,ECO-GRAFFITI INC,,"6173,26",Produits de peinture
,1353452,17/06/2019,JEAN GUGLIA & FILS ENR.,,"3791,5",Outils électriques
,1330052,04/06/2019,LES INDUSTRIES POLY INC.,1322302,"3499,36",Service - Numérisation de documents
,1319667,25/06/2019,LOCATION GAMMA INC.,,"1049,87",Outils manuels
,1350607,05/06/2019,LOCATION GUAY,,"1499,22","Location - Véhicule lourd, machinerie lourde et camion avec équipement spécialisé"
,1352182,11/06/2019,LOCATION SAUVAGEAU INC.,,"4434,67","Location - Automobile, camionnette et fourgonnette"
,1354654,21/06/2019,NOVAFOR EQUIPEMENT INC.,,"3766,79",Équipement contre les chutes
,1355986,28/06/2019,,,"5389,07",Équipement de protection
,1353021,13/06/2019,OLIVIER MONTULET,,"787,41",Service - Formation en développement organisationnel et technique
,1346803,10/06/2019,PRODUITS SANY,,"194,02",Équipement d'entretien manuel
,1354518,20/06/2019,SCIAGE DE BETON ST-LEONARD LTEE,,"776,9",Entrepreneur en routes et canalisation
,1354675,21/06/2019,SECURITE LANDRY INC,,"417,31","Bottes, souliers et couvres-chaussure"
,1350327,04/06/2019,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC. (S.I.A.Q.),,"302,36",Service - Formation en développement organisationnel et technique
,1350013,03/06/2019,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,1277188,"2435,81","Puisard, chambre de vanne, trou d'homme et regard"
"HOOPER, CHANTAL",1312804,25/06/2019,TENAQUIP LIMITED,,"229,29",Vêtements de travail
,1353462,17/06/2019,U. CAYOUETTE INC.,,122,Outils manuels
"LIMPERIS, APOSTOLOS MARIO",1350095,04/06/2019,AQUAM SPECIALISTE AQUATIQUE INC.,,"2017,84",Équipement pour piscine et jeu d'eau
,1347627,18/06/2019,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"2011,57",Traitement de l'eau
,1354431,20/06/2019,CENTAURECOM INC.,,"253,55",Vêtements de travail
,1352156,11/06/2019,INDIK INC,,"3149,62","Service - Installation, gestion, entretien"
,1350093,04/06/2019,LAVAGE DE VITRES FUTURE INC.,,"892,39","Service - Installation, gestion, entretien"
,1352116,11/06/2019,LES INDUSTRIES T.A.G. (1983) LTEE,,"2517,59",Réparation/Entretien - Équipement de sport et terrain de jeux
,1352123,11/06/2019,PRODUITS SANY,,"724,41",Distributeur de produit nettoyant
,1352135,11/06/2019,,,"465,34",Équipement d'entretien manuel
,1352284,11/06/2019,,1048199,"142,8",Équipement d'entretien manuel
,1352890,13/06/2019,,,"276,98",Équipement d'entretien manuel
,1353953,18/06/2019,,1048199,"309,11",Produits de papier
,1353954,18/06/2019,,1048199,"1903,34",Produits d'entretien ménager
,1354075,19/06/2019,,1048199,"132,06",Équipement d'entretien manuel
,1352169,11/06/2019,SERVI-GLACES 2000,,"1732,3",Service - Entretien d'immeuble
,1355727,27/06/2019,SHARP ELECTRONIQUE DU CANADA LTEE,,"1632,56","Articles, accessoires et équipement de bureau"
"OUELLET, MARIE-CLAUDE",1352891,13/06/2019,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"4593,15",Traitement de l'eau
,1352167,11/06/2019,ARIUM DESIGN INC.,,"2024,68","Service - Infographie, graphisme"
,1354777,21/06/2019,BOURASSA SPORT TECHNOLOGIE INC.,,"3359,6",Réparation/Entretien - Équipement de sport et terrain de jeux
,1354771,21/06/2019,COLLEGE NOTRE-DAME,,"4724,44",Location - Terrain
,1354779,21/06/2019,COOPERATIVE DE L'UNIVERSITE LAVAL,,"3475,09",Ordinateurs et accessoires
,1354427,20/06/2019,L'EMPREINTE IMPRIMERIE INC. ,,"2170,6","Service - Infographie, graphisme"
,1352130,11/06/2019,LOCATION CELEFETE INC.,,"478,74",Location - Meuble
,1354778,21/06/2019,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DE-GRACE,,"3653,83",Service - Organisation d'activités sportives
,1354772,21/06/2019,PRODUITS SANY,,"6751,59",Appareil d'entretien
,1352176,11/06/2019,SERVICES D'IMPRIMERIE AVANTAGES INC.,,"398,95","Service - Infographie, graphisme"
,1354774,21/06/2019,UNIVERSITE DE MONTREAL,,"1688,46",Location - Installation sportive
"PLANTE, STÉPHANE",1331515,21/06/2019,BOO! DESIGN INC.,,"7480,36",Service - Impression
,1339235,18/06/2019,,,"1797,13","Service - Infographie, graphisme"
,1354704,21/06/2019,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ),,"272,97",Service - Formation en développement interpersonnel/relationnel
,1351725,07/06/2019,COFFRES-FORTS C.B. 2000 INC.,1268879,"10543,84",Équipement sécurité
,1353562,17/06/2019,COMMISSION SCOLAIRE DE MONTREAL (CSDM),,"10498,75","Service - Formation, animation d'atelier"
,1349943,03/06/2019,CONTENEURS EXPERTS S.D. INC.,,"22482,41",Réservoir et contenant de stockage
,1320118,13/06/2019,DISTRIBUTIONS LG INC.,1152445,"12791,68",Service - Distribution
,1349999,03/06/2019,GROUPE ABS INC.,1338591,"11524,48",Conseiller - Protection et contrôle de la qualité du sol
,1354605,21/06/2019,IMPRIMERIE F.L. WEB INC.,,"22420,08",Service - Impression
,1338835,10/06/2019,LABARRE GAUTHIER INC.,,"3913,93",Service - Formation en informatique
,1349104,03/06/2019,MAKSE NATURALISATION INC.,,"20997,5",Service - Aménagement paysager
,1329278,10/06/2019,PAPRIKA COMMUNICATIONS INC.,,"1643,05","Concepteur graphique, infographiste"
,1353522,17/06/2019,SIGNALISATION S.A.I.C. INC,,"31182,53",Service - Reprographie
,1328513,18/06/2019,TABASKO COMMUNICATIONS INC.,,"18929,2","Service - Infographie, graphisme"
"POLISENO, MARTIN",1353446,17/06/2019,ABC RECREATION QUEBEC INC.,,"951,19","Corde, chaîne et câble"
,1355053,25/06/2019,AIGLON INDIGO,,"319,37",Produits horticoles
,1354036,19/06/2019,C.P.U. DESIGN INC.,1164102,"1684,28",Ordinateur et accessoire
,1351423,07/06/2019,DISTRIBUTIONS LIMOTRIQUE INC.,,"792,66",Équipement sécurité
,1351323,07/06/2019,GROUPE ENOV INC.,,"1585,84",Accessoires et fournitures de peinture
,1355035,25/06/2019,HERCULES SLR INC.,,"2476,63","Corde, chaîne et câble"
,1354660,21/06/2019,JEAN GUGLIA & FILS ENR.,,"378,84",Outils manuels
,1355048,25/06/2019,,,"222,79",Équipement de protection
,1355043,25/06/2019,LEE VALLEY TOOLS LTD.,,"171,61","Matériel de fixation, clou, vis"
,1353038,13/06/2019,LE GROUPE J.S.V. INC,,"229,39",Accessoires et pièces de remplacement pour outil
"POLISENO, MARTIN",1354666,21/06/2019,LES EQUIPEMENTS RAPCO INC,,"441,44","Matériel de fixation, clou, vis"
,1350345,04/06/2019,LES PEPINIERES JASMIN LTEE,,"2636,93",Produits horticoles
,1351715,10/06/2019,,,"744,75",Produits horticoles
,1352152,11/06/2019,,,"8713,4",Produits horticoles
,1352887,13/06/2019,,,"5853,97",Produits horticoles
,1352015,10/06/2019,MATERIAUX DE PLOMBERIE RAY-JEAN INC.,,"775,97",Accessoires et fournitures de plomberie
,1351841,10/06/2019,MONTREAL STENCIL INC,,"78,05","Articles, accessoires et équipement de bureau"
,1351408,07/06/2019,NOVAFOR EQUIPEMENT INC.,,"247,77","Corde, chaîne et câble"
,1352717,12/06/2019,,,"1590,94",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1355040,25/06/2019,,,"234,8",Outils manuels
,1352870,13/06/2019,PEPINIERE BOUCHER,,"3014,45",Produits horticoles
,1352171,11/06/2019,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"694,6",Peinture - résidentielle et industrielle
,1353043,13/06/2019,SECURITE LANDRY INC,,"338,57","Bottes, souliers et couvres-chaussure"
,1351804,10/06/2019,SECURMAX,,"1228,35",Produits de cadenassage
,1354662,21/06/2019,TENAQUIP LIMITED,,"77,86",Accessoires et fournitures de peinture
,1353630,17/06/2019,VORTEX STRUCTURES AQUATIQUES INTERNATIONALES INC,,"611,6",Réparation/Entretien - Équipement de sport et terrain de jeux
"REEVES, GENEVIEVE",1354072,19/06/2019,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"1781,64",Ordinateur et accessoire
,1349737,03/06/2019,C.P.U. DESIGN INC.,,"4271,14","Photocopieur, télécopieur, imprimante et numériseur"
,1350350,04/06/2019,PEAUSEIDON EAU DE SOURCE NATURELLE,,"111,56",Breuvage et nourriture
"STINGACIU, IRINEL-MARIA",1352110,11/06/2019,LIBRAIRIE RENAUD-BRAY INC,,"514,69",Livre
"TROTTIER, PASCAL",1353469,17/06/2019,L & T INSTRUMENT INC,,"440,95",Outils manuels
TOTAL ,,,,,"515743,84",
