VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour novembre 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1377677,01/11/2019,QUINCAILLERIE COTE DES NEIGES,,"94,48",Électroménager 
,1379981,13/11/2019,,,"207,66",Équipement d'entretien manuel 
,1378107,05/11/2019,SYLVIE GOSSELIN,,"5669,32",Service - Artiste musical 
,1377673,01/11/2019,TECHNO-GESTASS LTEE,,"144,41",Matériel artistique 
,1377675,01/11/2019,TEKNION ROY ET BRETON INC.,,"3924,05",Table de travail et table de conférence 
,1380406,14/11/2019,ULINE CANADA CORP,,"207,32",Fournitures et matériel médical 
,1382356,25/11/2019,,,"818,09","Articles, accessoires et équipement de bureau "
,1277529,27/11/2019,VOXEL FACTORY INC.,,"134,22",Matière plastique 
"CHAMBEROT, ROBERT",1380886,18/11/2019,BIBLIOFICHE,,"1550,66",Frais de transport
,1370204,29/11/2019,BRAULT & BOUTHILLIER LTEE,,"728,05",Matériel artistique
,1382878,26/11/2019,R.M. LEDUC & CIE INC.,,"371,34",Fournitures de classement et de rangement
"D'ANJOU BELANGER, RACHEL",1372637,05/11/2019,PRODUITS SANY,,"85,42",Produits d'entretien ménager
"DESJARDINS, STEVE",1378640,06/11/2019,CAPREA EXPERTS IMMOBILIERS INC.,1347295,"1023,63",Évaluateur agréé
,1379365,11/11/2019,GROUPE TRIUM INC.,,"1080,32",Vêtements de travail
,1383812,29/11/2019,LES ESTAMPES PANCO (1981) INC.,,"746,36","Articles, accessoires et équipement de bureau"
"GAUDREAULT, GUYLAINE",1382593,25/11/2019,A ACE PANNETON ET PANNETON,,"4724,44",Service – Déménagement
,1376602,29/11/2019,AMENAGEMENTS SUD-OUEST,,"1977,23",Service - Aménagement paysager
,1378099,05/11/2019,BRAULT ET MARTINEAU,,"624,68",Appareil électronique
,1382968,27/11/2019,ECOLE NATIONALE D'ADMINISTRATION PUBLIQUE,,1575,Service - Formation en développement interpersonnel/relationnel
,1380117,14/11/2019,GLT + INC,,"1364,84",Entrepreneur en systèmes d'extinction d'incendie
,1380113,14/11/2019,GROUPE ARCHAMBAULT INC.,,"277,16",Équipement d'éclairage et de sonorisation
,1383670,29/11/2019,LES TRANSPORTS LACOMBE INC,,"3674,56",Service – Déménagement
,1327598,29/11/2019,LOCATION SAUVAGEAU INC.,,"3053,04","Location - Automobile, camionnette et fourgonnette"
,1382993,27/11/2019,SIGNALISATION S.A.I.C. INC,,"487,97",Service – Signalement
,1382595,25/11/2019,SITE INTEGRATION PLUS INC.,,"5249,22","Système de contrôle, de surveillance et d'incendie"
,1380964,18/11/2019,SOLIDCAD UNE COMPAGNIE CANSEL,,"540,69",Logiciel et progiciel
"GAUDRAULT, SONIA",1383666,29/11/2019,IMPRIMERIE CDN,,"309,71","Service - Infographie, graphisme"
"HOOPER, CHANTAL",1383821,29/11/2019,ACKLANDS - GRAINGER INC.,,"111,49","Corde, chaîne et câble"
,1380853,18/11/2019,BUREAU EN GROS,,"120,01",Ordinateur et accessoire
,1379756,12/11/2019,GIVESCO INC.,,"2013,82","Ciment, mélange à béton ensaché"
,1379302,11/11/2019,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"1475,07",Produits horticoles
,1377674,01/11/2019,LOCATION GUAY,,"1249,35",Location - Machine et équipement pour traitement de l'eau
,1379261,11/11/2019,MINISTRE DES FINANCES,,570,Service - Formation en développement organisationnel et technique
,1381471,20/11/2019,NADEAU INC.,,"1423,63",Isolant pour conduite
,1383799,29/11/2019,NOVAFOR EQUIPEMENT INC.,,"2238,73",Accessoires et pièces de remplacement pour machinerie et équipement industriel 
,1379745,12/11/2019,OLIVIER MONTULET,,"1574,81",Service - Formation en développement organisationnel et technique 
,1375733,11/11/2019,PRESFAB RUBTECH INC.,1043338,"511,81","Puisard, chambre de vanne, trou d'homme et regard"
,1339781,28/11/2019,SANIVAC,,"132,28",Location - Toilette chimique
,1358642,28/11/2019,,,"170,08",Location - Toilette chimique
,1381296,19/11/2019,,1273977,"209,98",Location - Toilette chimique
,1381920,21/11/2019,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC. (S.I.A.Q.),,"201,58",Service - Formation en développement organisationnel et technique
,1378795,11/11/2019,ST-GERMAIN EGOUTS ET AQUEDUCS INC.,,"4789,8",Produits de branchement
,1377710,01/11/2019,TENAQUIP LIMITED,,160,Équipement de sécurité
,1379757,12/11/2019,,,"1980,48","Éclairage, lumière"
,1377709,01/11/2019,VERMEER CANADA INC.,,"83,76",Accessoires vestimentaires
,1372645,26/11/2019,WOLSELEY CANADA INC.,1137506,"253,9",Produits de branchement
"LEGER, APRIL",1379923,13/11/2019,MONTREAL STENCIL INC,,"56,41",Accessoires et fournitures de décoration
"LIMPERIS, APOSTOLOS MARIO",1380279,14/11/2019,AQUAM SPECIALISTE AQUATIQUE INC.,,"517,83",Réparation/Entretien - Appareil d'entretien
,1382877,26/11/2019,DMS DIVISION DE C.I.T.I.,,"393,7",Accessoires et fournitures de décoration
,1380081,14/11/2019,PRODUITS SANY,1048199,"1542,57",Produits d'entretien ménager
,1380248,14/11/2019,,,"202,09",Réparation/Entretien - Appareil d'entretien
,1380415,14/11/2019,,,"346,46",Réparation/Entretien - Appareil d'entretien
,1382118,22/11/2019,,,"4415,4",Chariot d'entretien
,1382479,25/11/2019,,1048199,"767,97",Produits d'entretien ménager
"OUELLET, MARIE-CLAUDE",1379064,08/11/2019,LE GROUPE BELLON PRESTIGE INC.,,"7069,86","Garage en toile, serre et abris temporaires"
,1383246,27/11/2019,SODEM INC.,,"4346,48","Service - Installation, gestion, entretien"
"PLANTE, STÉPHANE",1321491,11/11/2019,ABATTAGE D'ARBRES DES BASSE LAURENTIDES ENR.,,"2624,69","Service - Abattage, émondage, élagage"
,1321501,04/11/2019,ARBO-DESIGN INC.,,"3026,79","Service - Abattage, émondage, élagage"
,1372495,25/11/2019,BOUTY INC,1013950,"27016,19",Chaises
,1379273,11/11/2019,BRUCE LOCHHEAD,,200,Service - Artiste musical
,1334358,19/11/2019,ECHAFAUDS PLUS (LAVAL) INC,,"2467,21","Location - Clôture, barricade"
,1373750,28/11/2019,GESTION PROGELA INC.,,"3564,32",Ingénieur civil - Structure de bâtiment
,1379457,11/11/2019,ISM ART & DESIGN,,"29032,12",Accessoires et fournitures de décoration
,1321320,13/11/2019,MORNEAU SHEPELL LTD.,1310883,"4094,51","Conseiller, programme d'aide aux employés"
,1378287,05/11/2019,SIGNEL SERVICES INC,1232492,"26849,29",Signalisation lumineuse
,1365443,19/11/2019,VINACOUSTIK INC.,,"2309,72",Conseiller - Protection et contrôle de la qualité de l'air
"POLISENO, MARTIN",1377851,04/11/2019,ACKLANDS - GRAINGER INC.,,"121,05","Support, renfort et équerre"
,1378447,06/11/2019,NOVAFOR EQUIPEMENT INC.,,"597,32",Équipement contre les chutes
,1377706,01/11/2019,TENAQUIP LIMITED,,"83,6",Outils manuels
"REEVES, GENEVIEVE",1382382,25/11/2019,C.P.U. DESIGN INC.,1164102,"660,09",Ordinateur et accessoire
,1333208,11/11/2019,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"314,96","Service - Postal, messagerie"
"STINGACIU, IRINEL MARIA",1381481,20/11/2019,3308341 CANADA INC.,,"784,13",Composante électronique
,1381455,20/11/2019,ABRA ELECTRONIQUES CORPORATION,,"1013,68",Composante électronique
,1321077,25/11/2019,BIBLIO RPL LTEE,,"524,94",Fournitures de classement et de rangement
,1381660,20/11/2019,BRAULT & BOUTHILLIER LTEE,,"2506,79",Matériel artistique
,1381662,20/11/2019,,,"159,22",Matériel artistique
,1381648,20/11/2019,CARR MCLEAN LIMITED,,"444,5",Meuble
,1381668,20/11/2019,COOPERATIVE DE L'UNIVERSITE LAVAL,,"677,17",Appareil électronique
,1381625,20/11/2019,LONG & MCQUADE LIMITED,,"639,12",Matériel artistique
,1381468,20/11/2019,MONSIEUR MACARONS INC.,,"771,29",Matériel artistique
,1381646,20/11/2019,PLANTERRA LTEE,,"666,67",Accessoires et fournitures de décoration
,1381659,20/11/2019,ROBOTSHOP INC.,,"490,71",Appareil électronique
,1320960,27/11/2019,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"330,71",Produits de papeterie
,1381621,20/11/2019,TWIGG MUSIQUE,,"1038,12",Matériel artistique
"TROTTIER, PASCAL",1379970,13/11/2019,BARRIERE QMB INC.,,"2536,5",Signalisation routière
,1377884,07/11/2019,COLLEGE AHUNTSIC.,,"138,81",Service - Formation en développement organisationnel et technique
,1377829,04/11/2019,ENTERPRISE LOCATION D'AUTOS,,"3656,71","Location - Automobile, camionnette et fourgonnette "
TOTAL ,,,,,"305287,11",
