VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour septembre 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1369753,19/09/2019,GASTIER M.P. INC.,,"792,2",Entrepreneur en électricité
,1368474,12/09/2019,JOYAL GROUPE EXPERT CONSEIL INC,,"904,42","Pile, batterie"
,1368476,12/09/2019,PRODUITS SANY,,"6482,25",Équipement d'entretien manuel
,1369111,17/09/2019,SITE INTEGRATION PLUS INC.,,"6178,46",Porte et fenêtre
"PLANTE, STÉPHANE",1368180,24/09/2019,A.J. JEMMSAU INC.,,"8150,18",Service - Ébénisterie
,1318368,05/09/2019,ARBITRAGE MARCEL MORIN INC.,,"1811,03",Conseiller en relation de travail
,1320848,19/09/2019,"BEDARD, LUCIE",,"529,03",Frais - Dépenses de fonction
,1368099,11/09/2019,BOUTY INC,1013950,"314,89",Chaise et fauteuil ergonomique
,1361084,23/09/2019,DEMANDE SPECIALE S.E.N.C.,,"472,44","Service - Infographie, graphisme"
,1369947,20/09/2019,ECHAFAUDS PLUS (LAVAL) INC,,"4199,5","Location - Clôture, barricade"
,1366831,25/09/2019,GROUPE ALTUS,,"22808,53",Conseiller en contrôle des coûts
,1368171,11/09/2019,INFORMATIQUE PRO-CONTACT INC.,,"15226,38",Entrepreneur en électricité
,1367383,06/09/2019,LAFLEUR & FILS INC.,,"2429,1",Porte et fenêtre
,1367869,10/09/2019,LAVE AUTO 88 INC.,,"136,36",Service - Lavage de véhicules
,1366911,04/09/2019,MAHEU & MAHEU INC.,,"136,48","Service - Extermination, fumigation"
,1370438,25/09/2019,PEPINIERE AUCLAIR ET FRERES (1991) INC.,,"2847,26",Produits horticoles
,1361536,26/09/2019,PREVENTION COTE-DES-NEIGES NOTRE-DAME-DE-GRACE,,"244,2",Service - Aménagement paysager
,1367160,05/09/2019,SITE INTEGRATION PLUS INC.,,"16115,58","Système de contrôle, de surveillance et d'incendie"
,1370873,25/09/2019,SOCIETE CANADIENNE DES POSTES,,"11542,17","Service - Postal, messagerie"
,1365446,20/09/2019,TEKNION ROY ET BRETON INC.,,"8804,67",Bureau (Mobilier autoportant)
,1348660,03/09/2019,TUYAUX HITECH (HTP) LTEE,,"36330,34",Tuyau d'aqueduc
"POLISENO, MARTIN",1368149,11/09/2019,ABC RECREATION QUEBEC INC.,,"390,55",Isolant thermique et acoustique
,1367381,06/09/2019,ACKLANDS - GRAINGER INC.,,"351,04","Matériel de fixation, clou, vis"
,1367396,06/09/2019,,,"28,64",Outils manuels
,1370542,24/09/2019,,,"121,05","Support, renfort et équerre"
,1369247,17/09/2019,AIGLON INDIGO,,"295,2",Produits horticoles
,1369220,17/09/2019,ARBORICULTURE DE BEAUCE INC.,,"1990,56","Service - Abattage, émondage, élagage"
,1368203,11/09/2019,ATMOSPHARE INC.,,"307,78","Corde, chaîne et câble"
,1370553,24/09/2019,DENDROTIK INC.,,"408,41",Pesticide et insecticide
,1370562,24/09/2019,HILTI CANADA LTEE,,"247,88",Accessoires et pièces de remplacement pour outil
,1331931,24/09/2019,IRRIGLOBE INC.,,"60,78",Réparation/Entretien - Équipement de sport et terrain de jeux
,1367385,06/09/2019,JEAN GUGLIA & FILS ENR.,,"270,56",Outils manuels
,1366877,04/09/2019,LEE VALLEY TOOLS LTD.,,"407,04","Matériel de fixation, clou, vis"
,1368141,11/09/2019,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"708,77","Clôture, barrière, rampe et balustrade"
,1370040,20/09/2019,,,"458,79",Accessoire de charpente et de clôture
,1352152,09/09/2019,LES PEPINIERES JASMIN LTEE,,"82,68",Produits horticoles
,1367422,06/09/2019,NOVAFOR EQUIPEMENT INC.,,"214,13",Équipement contre les chutes
,1369521,18/09/2019,,,"316,98",Équipement de protection
,,18/09/2019,,,"30,16",Vêtements de travail
,1370538,24/09/2019,,,"262,47",Outils manuels
,1370550,24/09/2019,,,"377,94",Vêtements de travail
,1371299,27/09/2019,,,"23,09","Support, renfort et équerre"
,1368170,11/09/2019,PLANT PRODUCTS,,"93,74",Produit d'extermination et de fumigation
,1370532,24/09/2019,RUIGROK FLOWERBULBS,,"1703,95",Produits horticoles
,1370220,23/09/2019,SOLUTIONS ALTERNATIVES ENVIRONNEMENT INC,,"986,88",Service - Formation en développement organisationnel et technique
,1370454,24/09/2019,,,"309,71",Service - Formation en développement organisationnel et technique
,1366873,04/09/2019,TENAQUIP LIMITED,,"149,02",Signalisation lumineuse
,1369249,17/09/2019,,,"73,83","Crochet, goupille, manille et poulie"
,1368143,11/09/2019,TESSIER RECREO-PARC INC.,,"148,03",Équipement et fourniture pour terrain de jeux
,1370557,24/09/2019,,,"1098,17",Équipement et fourniture pour terrain de jeux
"REEVES, GENEVIEVE",1367411,06/09/2019,AVEC PLAISIRS,,"188,75",Service - Traiteur
,1370841,25/09/2019,,,"188,75",Service - Traiteur
,1369960,20/09/2019,BOO! DESIGN INC.,,"1648,3",Service - Impression
,1366652,03/09/2019,"COMAQ, CORPORATION DES OFFICIERS MUNICIPAUX AGREES DU QUEBEC",,"593,18","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1326579,03/09/2019,LES TRADUCTIONS TERRY KNOWLES INC.,,"2099,75","Service - Rédaction, révision"
"STINGACIU, IRINEL MARIA",1321102,26/09/2019,R.M. LEDUC & CIE INC.,,"314,96","Articles, accessoires et équipement de bureau"
"STINGACIU, IRINEL MARIA",1320960,17/09/2019,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"327,25",Articles de papeterie
,1366600,03/09/2019,TECHNOLOGIES STAY CONNECTED INC.,,"309,71",Spécialiste Internet/Web
"TROTTIER, PASCAL",1370270,23/09/2019,ASSOCIATION QUEBECOISE DES TRANSPORTS,,"1368,72","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1366925,04/09/2019,S. BOUDRIAS HORTICOLE INC.,,"651,14",Couvre-sol
TOTAL ,,,,,"325907,77",
