VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour février 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1326997,02-08-19,CONVERBIT INC.,,"937,54",Ordinateur et accessoire
,1326206,02-06-19,COOPERATIVE DE L'UNIVERSITE LAVAL,,"123,89",Composante électronique
,1326995,02-08-19,COPIBEC,,"566,93",Service - Droit d'auteur
,1325501,02-04-19,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"1594,97",Service - Transport de conteneur
,1329235,02-20-19,KIRKWOOD INC.,,"2797,92",Service - Impression
,1328257,02-14-19,PHOTOSYNTHESE INC,,"5249,37","Service - Animation, entraînement"
,1329929,02-22-19,SOLUTIONS DE CONTROLE ET DE SECURITE CS INC.,,"8579,58",Service - Soutien informatique
,1329229,02-20-19,SURFACE SYNX INC.,,"99,74",Service - Transport de colis (Frais de transport)
,,02-20-19,,,"1669,30",Couvre-plancher
,1329930,02-22-19,TURCOTTE DESIGN INC.,,"629,92",Service - Formation en informatique
"DESJARDINS, STEVE",1316708,02-26-19,GROUPE TRIUM INC.,,"1089,77",Vêtements de travail
,1328281,02-14-19,"PARIS, LADOUCEUR & ASSOCIES INC.",1278192,"1207,36",Évaluateur agréé
,1325266,02-12-19,ROGERS COMMUNICATIONS CANADA INC.,1137408,"4299,24",Service - Téléphonie cellulaire
,1326459,02-07-19,SOCIETE CANADIENNE DES POSTES,,"7979,05","Service - Postal, messagerie"
,1326582,02-07-19,CLEB LABORATOIRE INC.,,"6719,20",Entrepreneur en bâtiments de tout genre
"GAUDREAULT, GUYLAINE",1326681,02-07-19,,,"6719,20",Entrepreneur en bâtiments de tout genre
,1327598,02-12-19,LOCATION SAUVAGEAU INC.,,"4579,55","Location - Automobile, camionnette et fourgonnette"
,1328273,02-14-19,MACONTECH INC.,,"5774,31",Entrepreneur en petits ouvrages de béton
,1328955,02-19-19,OMBRAGES,,"1889,77",Ingénieur électrique
,1327579,02-12-19,RAMCOR CONSTRUCTION INC.,,"8542,05",Panneau de finition
,1325271,02-05-19,ROGERS COMMUNICATIONS CANADA INC.,1137408,"2362,22",Service - Téléphonie cellulaire
,1325273,02-05-19,,1137408,"1574,81",Service - Téléphonie cellulaire
"GAUDREAULT, SONIA",1330175,02-25-19,"CHAMBEROT, ROBERT",,"536,75","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,,02-25-19,,,"1093,05","Frais - Déplacement, hébergement et repas"
,1320300,02-26-19,LOCATION SAUVAGEAU INC.,,"157,48","Location - Automobile, camionnette et fourgonnette"
,1326800,02-08-19,"RICHARD, CAROLINE",,"1664,35","Frais - Déplacement, hébergement et repas"
,,02-08-19,,,"422,17","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1326793,02-08-19,"ROBILLARD, MYLENE",,"422,17","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,,02-08-19,,,"1664,35","Frais - Déplacement, hébergement et repas"
"GAUTHIER, STEPHANE",1330693,02-27-19,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"180,58",Articles de papeterie
,1329927,02-22-19,ULINE CANADA CORP,,"439,36","Classeur, étagère et armoire de rangement"
"HOOPER, CHANTAL",1327298,02-11-19,3289419 CANADA (COLLINS),,"208,34","Bottes, souliers et couvres-chaussure"
,1314051,02-08-19,APSAM ASSOCIATION PARITAIRE SANTE & SECURITE AFFAIRES MUNICIPALES,,"65,00",Service - Formation en santé et sécurité
,1327784,02-13-19,C.P.U. DESIGN INC.,1164102,"1165,72",Ordinateur et accessoire
,1327672,02-12-19,DISTRIBUTION SPORTS LOISIRS - INSTALLATION INC.,,"464,89","Matériel de fixation, clou, vis"
,1326856,02-08-19,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"146,98",Vêtements de travail
,1321049,02-04-19,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"524,94",Service - Distribution
,1328959,02-19-19,GROUPE SDM INC,,"774,68",Entrepreneur en routes et canalisation
,1322648,02-13-19,HERCULES SLR INC.,,"11,55",Service - Transport de colis (Frais de transport)
"HOOPER, CHANTAL",1330580,02-27-19,IRRIGLOBE INC.,,"608,93",Réparation/Entretien - Équipement de sport et terrain de jeux
,1327293,02-11-19,JEAN GUGLIA & FILS ENR.,,"222,79",Équipement de protection
,1327674,02-12-19,,,"376,81",Équipement de protection
,1330381,02-26-19,LAVE AUTO 88 INC.,,"2099,75",Service - Lavage de véhicules
,1330052,02-25-19,LES INDUSTRIES POLY INC.,1322302,"876,65",Service - Numérisation de documents
,1330285,02-26-19,LES JARDINS MICHEL CORBEIL INC.,,"183,73",Service - Transport de colis (Frais de transport)
,,02-26-19,,,"4302,39",Produits horticoles
,1327260,02-11-19,LOCATION GUAY,,"4875,62",Service - Véhicule et appareil avec opérateur
,1326886,02-08-19,NOVAFOR EQUIPEMENT INC.,,"131,86","Bottes, souliers et couvres-chaussure"
,,02-08-19,,,"52,48",Accessoires vestimentaires
,,02-08-19,,,"26,39",Outils électriques
,,02-08-19,,,"385,87","Corde, chaîne et câble"
,,02-08-19,,,"113,39",Gants
,1327671,02-12-19,,,"52,08",Équipement de protection
,,02-12-19,,,"117,48",Outils manuels
,,02-12-19,,,"433,85",Vêtements de travail
,1329330,02-20-19,P2K MONTREAL,,"5185,33",Réparation de conduit d'aqueduc
,1317595,02-08-19,RSR INC. ENVIRONNEMENT (GROUPE SECURITE PRO INC.),,"9131,29","Service - Déglaçage, nettoyage et désobstruction de conduites"
,1327664,02-12-19,SECURITE LANDRY INC,,"738,58","Corde, chaîne et câble"
,,02-12-19,,,"563,82","Crochet, goupille, manille et poulie"
,1330145,02-25-19,SOCIETE CANADIENNE DES POSTES,,"209,97","Service - Postal, messagerie"
,1327170,02-11-19,STEPH OUTILLAGE 2010 INC.,,"60,76","Classeur, étagère et armoire de rangement"
,,02-11-19,,,"279,69","Classeur, étagère et armoire de rangement"
,1327534,02-12-19,TENAQUIP LIMITED,,"209,68",Équipement sécurité
"LEGER, APRIL",1325607,02-04-19,DISTRIBUTION SPORTS LOISIRS G.P. INC.,,"195,18",Accessoires de sport
"LIMPERIS, APOSTOLOS MARIO",1326309,02-06-19,MAGIC LIGHT (MC),,"297,49",Accessoires de sport
,1323947,02-20-19,PRODUITS SANY,1048199,"371,79",Équipement d'entretien manuel
,1326364,02-06-19,,,"125,98",Réparation/Entretien - Appareil d'entretien
,1327416,02-12-19,,,"156,85",Équipement d'entretien manuel
,1327688,02-13-19,,,"297,34",Réparation/Entretien - Appareil d'entretien
,,02-21-19,,,"298,16",Réparation/Entretien - Appareil d'entretien
"OUELLET, MARIE-CLAUDE",1327297,02-11-19,AQUAM SPECIALISTE AQUATIQUE INC.,,"4741,24",Entrepreneur en bâtiments de tout genre
,1327275,02-11-19,ENTREPRISES D'EXTERMINATION MAHEU LTEE,,"1889,77","Service - Extermination, fumigation"
,1330453,02-26-19,MONTREAL STENCIL INC,,"76,09",Matériel pour communication graphique
,1327283,02-11-19,RMB EXTERMINATION INC.,,"2015,76","Service - Extermination, fumigation"
,1320578,02-04-19,SOCIETE CANADIENNE DES POSTES,,"4199,50","Service - Postal, messagerie"
"PLANTE, STÉPHANE",1306568,02-12-19,ANDREE-ANNE ROY,,"6000,00",Conseiller en planification stratégique
,1326173,02-06-19,BOO! DESIGN INC.,,"22677,30",Service - Impression
,1317931,02-18-19,LAFARGE CANADA INC,1195735,"14740,24",Agrégat en vrac
,1329278,02-20-19,PAPRIKA COMMUNICATIONS INC.,,"14435,78","Concepteur graphique, infographiste"
,1325274,02-01-19,ROGERS COMMUNICATIONS CANADA INC.,1137408,"1889,77",Service - Téléphonie cellulaire
,1328513,02-15-19,TABASKO COMMUNICATIONS INC.,,"16797,97","Service - Infographie, graphisme"
,1325737,02-25-19,TRADUCTIONS TOM DONOVAN INC.,,"10393,75","Service - Rédaction, révision"
,1329786,02-22-19,TRANSVRAC MONTREAL LAVAL INC.,,"45654,86",Service - Transport de matières en vrac
"REEVES, GENEVIEVE",1325590,02-04-19,COMPUGEN INC.,,"53,85",Ordinateur et accessoire
,1330730,02-27-19,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"240,42",Ordinateur et accessoire
,1318142,02-27-19,LE DEVOIR INC.,1072498,"4199,50",Service - Placement média d'appel d'offres
,1326579,02-07-19,LES TRADUCTIONS TERRY KNOWLES INC.,,"3149,62","Service - Rédaction, révision"
,1325600,02-04-19,MEDIAS TRANSCONTINENTAL S.E.N.C,,"2099,75",Service - Placement média d'appel d'offres
,1325270,02-05-19,ROGERS COMMUNICATIONS CANADA INC.,1137408,"6299,25",Service - Téléphonie cellulaire
,1326052,02-05-19,THE SUBURBAN NEWSPAPER,,"1049,87",Service - Placement média d'avis public
"STINGACIU, IRINEL-MARIA",1327000,02-08-19,LES FILMS CRITERION PICTURES,,"1574,81",Service - Droit d'auteur
,1328248,02-14-19,TECHNO-GESTASS LTEE,,"524,94",Appareil électronique
,1327847,02-13-19,TEKNION ROY ET BRETON INC.,,"1042,74",Service - Aménagement de bureau
"TROTTIER, PASCAL",1328941,02-19-19,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ) ,,"283,47",Service - Formation en développement organisationnel et technique
,1328943,02-19-19,,,"188,98",Service - Formation en développement organisationnel et technique
,1326512,02-07-19,MONTREAL STENCIL INC,,"78,05",Service - Encadrement
,,,,,"442015,49",
