VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour octobre 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1376943,30/10/2019,,1164102,"1824,54",Ordinateur et accessoire 
,1376715,29/10/2019,HOMEWOOD SANTE INC.,,"2797,92",Service - Formation en développement interpersonnel/relationnel 
,1372481,04/10/2019,LES FILMS CRITERION PICTURES,,"330,71","Location - Film-musique, vidéo, banque d'images "
,1375416,22/10/2019,LES PAYSAGISTES DAMY & PAT INC.,,"5669,32","Service - Déneigement d'accès, stationnement et toiture "
,1376044,24/10/2019,,,"3412,09",Service - Aménagement paysager 
,1369103,04/10/2019,LOCATION D'OUTILS SIMPLEX S.E.C.,,"796,69",Réparation/Entretien - Équipement de scène 
,1375995,24/10/2019,MAGASINS BEST BUY LTEE,,"1007,85",Électroménager 
,1322110,29/10/2019,QUINCAILLERIE COTE DES NEIGES,,"761,16",Panneau de finition 
,1375992,24/10/2019,ULINE CANADA CORP,,"754,45",Produits de rangement 
"CHAMBEROT, ROBERT",1372591,04/10/2019,CPU SERVICE INC.,,"1509,83",Ordinateur et accessoire
"DESJARDINS, STEVE",1374052,15/10/2019,CAPREA EXPERTS IMMOBILIERS INC.,1347295,"1023,63",Évaluateur agréé 
,1376601,28/10/2019,,1347295,"1023,63",Évaluateur agréé 
,1376833,29/10/2019,,1347295,"1023,63",Évaluateur agréé 
,1376834,29/10/2019,COMPUGEN INC.,1163303,171,Ordinateur et accessoire 
,1375403,22/10/2019,LES ESTAMPES PANCO (1981) INC.,,"147,98","Articles, accessoires et équipement de bureau "
,1325266,04/10/2019,ROGERS COMMUNICATIONS CANADA INC.,1137408,"2099,75",Service - Téléphonie cellulaire 
"GAUDREAULT, GUYLAINE",1376602,28/10/2019,AMENAGEMENTS SUD-OUEST,,"1977,12",Service - Aménagement paysager 
,1375238,21/10/2019,C.P.U. DESIGN INC.,1164102,"1658,18",Ordinateur et accessoire 
,1333931,17/10/2019,DESJARDINS SECURITE DU BATIMENT,,"167,98",Pièces électriques 
,1362478,23/10/2019,FRANSTORES,,"472,44",Service - Aménagement paysager 
,1373734,10/10/2019,GROUPE AMEUBLEMENT FOCUS INC.,,"4611,05",Service - Aménagement de bureau 
,1375398,22/10/2019,MEDIAQMI INC.,1367462,"1049,87",Service - Placement média d'appel d'offres 
,1373984,11/10/2019,MONDEM PRO,,"18904,78",Service - Déménagement 
,1362989,29/10/2019,MONTREAL STENCIL INC,,"23,95","Articles, accessoires et équipement de bureau "
,1336933,16/10/2019,P.LAPLANTE & ASSOCIES INC.,,"2204,74",Conseiller en relation de travail 
,1373730,10/10/2019,SITE INTEGRATION PLUS INC.,,"9632,55","Système de contrôle, de surveillance et d'incendie "
,1373985,11/10/2019,TECHNIPARC,,"21259,97",Service - Aménagement paysager 
,1373738,23/10/2019,TEKNION ROY ET BRETON INC.,,"3019,78",Service - Aménagement de bureau 
,,10/10/2019,,,"8188,01",Service - Aménagement de bureau 
,1357909,16/10/2019,UNIQUE MOBILIER DE BUREAU,,"12480,04",Accessoires et fournitures de mobilier de bureau 
,1374924,18/10/2019,UNITED RENTALS DU CANADA,,"15169,64",Génératrice 
,1374925,18/10/2019,,,"9322,62",Génératrice 
,1374926,18/10/2019,,,"16474,27",Génératrice 
,1374927,18/10/2019,,,"7692,19","Carburant (essence, diesel, kérosène) "
,1374928,18/10/2019,,,"3717,5","Carburant (essence, diesel, kérosène) "
"GAUDRAULT, SONIA",1373296,09/10/2019,ASSOCIATION POUR LA SANTE PUBLIQUE DU QUEBEC,,"556,43","Frais - Inscription pour colloque, conférence, séminaire et congrès "
,1371713,01/10/2019,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"104,99","Service - Postal, messagerie "
,1372705,07/10/2019,LOISIRS SPORTIFS COTE-DES-NEIGES - NOTRE-DAME-DE-GRACE,,"16634,13","Service - Installation, gestion, entretien "
,1374581,17/10/2019,QUINCAILLERIE COTE DES NEIGES,,"164,4",Équipement sécurité 
,1320844,02/10/2019,TOSHIBA SOLUTIONS D'AFFAIRES,,"734,91","Réparation/Entretien - Photocopieur, télécopieur, imprimante et numériseur "
"HOOPER, CHANTAL",1373408,09/10/2019,ATELIER D'USINAGE INNOVA PRECISION 2014,,"272,86",Accessoires et pièces de remplacement pour outil 
,1370261,01/10/2019,CEGEP DE SAINT-LAURENT,,"1553,81",Service - Formation en développement organisationnel et technique 
,1370262,01/10/2019,,,"1553,81",Service - Formation en développement organisationnel et technique 
,1376052,24/10/2019,GAZTEK INC,,"1003,95",Réparation/Entretien - Outil à batterie 
,1370562,18/10/2019,HILTI CANADA LTEE,,"43,04",Accessoires et pièces de remplacement pour outil 
,1373659,10/10/2019,JEAN GUGLIA & FILS ENR.,,"364,41",Accessoires et pièces de remplacement pour outil 
,1375109,21/10/2019,,,"656,91",Tuyauterie et raccord 
,1373001,08/10/2019,LANAUCO LTEE,,"1732,29",Location - Signalisation routière 
,1349282,04/10/2019,LOCATION SAUVAGEAU INC.,,"1574,81","Location - Automobile, camionnette et fourgonnette "
,1375104,21/10/2019,NOVAFOR EQUIPEMENT INC.,,"104,91",Équipement contre les chutes 
,1375869,23/10/2019,,,"4510,26",Outils électriques 
,1317961,23/10/2019,PEPINIERE A. MUCCI INC.,1283714,"2188,99",Produits horticoles 
,1373304,09/10/2019,PRODUITS DE SERVICES PUBLICS INNOVA INC.,,0,Accessoires et pièces de remplacement pour outil 
,1372637,04/10/2019,PRODUITS SANY,1048199,"737,5",Équipement d'entretien manuel 
,1374079,15/10/2019,SOCIETE INTERNATIONALE D'ARBORICULTURE QUEBEC INC. (S.I.A.Q.),,"167,98","Frais - Inscription pour colloque, conférence, séminaire et congrès "
,1372736,07/10/2019,STELEM,,"89,24",Signalisation routière 
,1376054,24/10/2019,,,"1181,11",Outils manuels 
,1340166,04/10/2019,TESSIER RECREO-PARC INC.,,"656,17",Réparation/Entretien - Équipement de sport et terrain de jeux 
,1376505,29/10/2019,VORTEX STRUCTURES AQUATIQUES INTERNATIONALES INC,,"8803,2",Réparation/Entretien - Équipement de sport et terrain de jeux
"LIMPERIS, APOSTOLOS MARIO",1377162,30/10/2019,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"503,94",Produits d'entretien ménager 
,1362108,21/10/2019,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC. ,1305723,"110,19",Équipement de protection 
,1360948,08/10/2019,PRODUITS SANY,1048199,"39,06",Équipement d'entretien manuel
,1372501,04/10/2019,,,"205,78",Équipement d'entretien manuel 
,1374986,18/10/2019,,1048199,"1413,85",Équipement d'entretien manuel 
,1375750,23/10/2019,,1048199,"1760,51",Produits d'entretien ménager 
,1376003,24/10/2019,,,"1109,25",Service - Entretien d'immeuble 
,1375532,22/10/2019,SYLPROTEC INC.,,"821,1",Équipement contre les chutes 
"OUELLET, MARIE-CLAUDE",1327297,31/10/2019,AQUAM SPECIALISTE AQUATIQUE INC.,,"5654,42",Entrepreneur en bâtiments de tout genre 
,1376323,25/10/2019,ARIUM DESIGN INC.,,"1994,76","Concepteur graphique, infographiste "
,1374222,15/10/2019,LAROUCHE ELECTRIQUE INC.,,"560,68",Entrepreneur en électricité 
,1376326,25/10/2019,SERVICES D'IMPRIMERIE AVANTAGES INC.,,"351,7",Service - Impression 
"PLANTE, STÉPHANE",1374987,18/10/2019,8418748 CANADA INC.,,"18897,75",Ingénieur - Gestion de projet 
,1372495,04/10/2019,BOUTY INC,1013950,"25751,94",Chaise et fauteuil ergonomique 
,1364371,02/10/2019,CF SALUBRITE INC.,,"15695,62",Service - Entretien d'immeuble 
,1374980,18/10/2019,CONSTRUCTION PIRAVIC INC.,,"32538,25",Service - Aménagement paysager 
,1324892,07/10/2019,CYCLONE SANTE INC.,,"1832,03",Médecin 
,1374759,17/10/2019,DASSYLOI,,"16273,06",Entrepreneur en routes et canalisation 
,1372799,07/10/2019,EXPERTISE LASER 3D - ISCAN INC.,,"18950,24",Inspecteur en bâtiment 
,1371816,01/10/2019,FANNIE PILON-MILLETTE,,21000,Conseiller en communications 
,1373862,11/10/2019,"GAUDREAULT, GUYLAINE",,"971,78",Service - Organisation d'évènement corporatif 
,1373740,10/10/2019,GESTION PROGELA INC.,,"5511,84",Ingénieur civil - Structure de bâtiment 
,1373750,10/10/2019,,,"787,41",Ingénieur civil - Structure de bâtiment 
,1377088,30/10/2019,GHD CONSULTANTS LTEE,,"15748,12",Conseiller - Protection et contrôle de la qualité du sol 
,1348605,21/10/2019,GORL'EAU INC.,,"9128,66","Entrepreneur en isolation, étanchéité, couvertures et revêtement extérieur "
,1373402,09/10/2019,GROUPE AMEUBLEMENT FOCUS INC.,,"27762,33",Bureau (Mobilier système) 
,1373741,10/10/2019,GROUPE ORTAM INC.,,"1574,81",Ingénieur civil - Structure de bâtiment 
,1375507,22/10/2019,LEBLANC ILLUMINATIONS-CANADA INC.,,"21745,02",Décorations de Noël 
,1371969,02/10/2019,LES PLANTATIONS LETOURNEAU (PEPINIERE),,"8213,17",Produits horticoles 
,1371738,01/10/2019,PEPINIERE ABBOTSFORD INC.,,"13769,11",Produits horticoles 
,1375445,22/10/2019,PEPINIERE ROUGEMONT ENR,,"14047,32",Produits horticoles 
,1373971,11/10/2019,SIMO MANAGEMENT INC,,"24689,78",Entrepreneur en routes et canalisation 
"POLISENO, MARTIN",1375107,21/10/2019,ACKLANDS - GRAINGER INC.,,"504,11",Accessoires et pièces de remplacement pour outil 
,1375491,22/10/2019,BOUTY INC,1013950,"4093,56",Chaise et fauteuil ergonomique 
,1376051,24/10/2019,INDUSTRIES DESORMEAU INC.,,"6,33",Métal et alliage 
,1371412,02/10/2019,LES ENTREPRISES PREPA LTEE,,"157,48",Service - Transport de colis (Frais de transport) 
,1376039,24/10/2019,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"254,59",Matière plastique 
,1355986,22/10/2019,NOVAFOR EQUIPEMENT INC.,,"112,52","Matériel de fixation, clou, vis "
,1375475,22/10/2019,,,"330,12",Outils manuels 
,1321527,02/10/2019,SERRUMAX INC,,"839,9","Serrurerie, ferronnerie et accessoires de portes et fenêtres "
,1376043,24/10/2019,WURTH CANADA LTEE,,"165,89",Équipement d'entretien manuel 
"REEVES, GENEVIEVE",1369960,07/10/2019,BOO! DESIGN INC.,,"26,25",Service - Transport de colis (Frais de transport) 
,1372792,07/10/2019,PIERRE GAUMOND,,5000,Accessoires et fournitures de décoration 
,1321312,07/10/2019,WOLTERS KLUWER QUEBEC LTEE,,1000,"Guide, brochure et affiche "
"STINGACIU, IRINEL MARIA",1371901,02/10/2019,LES DISTRIBUTIONS PIERRE LAROCHELLE INC.,,"1803,69",Meuble 
"TROTTIER, PASCAL",1375486,22/10/2019,BOUTY INC,,"944,67",Chaise et fauteuil ergonomique 
,1376518,28/10/2019,C.P.U. DESIGN INC.,,"3003,1",Ordinateur et accessoire 
,1376774,29/10/2019,,1164102,"1655,6",Ordinateur et accessoire 
,1376279,25/10/2019,ECOLE DE TECHNOLOGIE SUPERIEURE ,,"920,74",Service - Formation en développement organisationnel et technique 
,1375100,21/10/2019,U. CAYOUETTE INC.,,"69,25",Produits de cadenassage
TOTAL ,,,,,"638 520,11",
