VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour mai 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1343112,05-02-19,SAKO ELECTRIQUE LTEE,,"14011,63",Entrepreneur en électricité
,1348590,05-28-19,UNITED RENTALS DU CANADA,,"8671,74",Location - Génératrice
,1345750,05-14-19,WOLTERS KLUWER QUEBEC LTEE,,"800,00","Guide, brochure et affiche"
"GAUTHIER, STEPHANE",1345715,05-14-19,R.M. LEDUC & CIE INC.,,"394,24",Articles de papeterie
,1345117,05-29-19,ULINE CANADA CORP,,"99,52",Accessoires et fournitures de mobilier de bureau
"HOOPER, CHANTAL",1342541,05-01-19,CEGEP DE SAINT-LAURENT,,"1469,82",Service - Formation en développement organisationnel et technique
,1346860,05-17-19,CLEMENT HYDRAULITECH INC.,,"314,96",Réparation/Entretien - Machine et équipement de construction
,1347302,05-22-19,CREUSAGE RL,,"1063,00","Service - Déglaçage, nettoyage et désobstruction de conduites"
,1347318,05-22-19,,,"1063,00","Service - Déglaçage, nettoyage et désobstruction de conduites"
,1343228,05-03-19,GAZTEK INC,,"2396,34",Accessoires et pièces de remplacement pour outil
,1346111,05-15-19,GLOCO INC.,,"390,81",Produits horticoles
,1348605,05-28-19,GORL'EAU INC.,,"9128,66","Entrepreneur en isolation, étanchéité, couvertures et revêtement extérieur"
,1348506,05-29-19,GROUPE SANYVAN INC.,,"5595,83",Entrepreneur en routes et canalisation
,1343598,05-30-19,INOLEC,,"587,93",Réparation/Entretien - Machine et équipement de construction
,1338056,05-10-19,LANAUCO LTEE,,"104,99",Poteau et fût pour signalisation lumineuse et éclairage urbain
,1348906,05-29-19,LES INDUSTRIES MC ASPHALT LTEE,,"1973,76","Adhésif, colle"
"HOOPER, CHANTAL",1336626,05-14-19,LES INDUSTRIES SIMEXCO INC,,"3254,61",Réparation/Entretien - Équipement de sport et terrain de jeux
,1343961,05-07-19,MULTI-PRESSIONS L.C. INC.,,"382,39","Service - Installation, gestion, entretien"
,1346803,05-17-19,PRODUITS SANY,,"323,36",Équipement d'entretien manuel
,1349047,05-29-19,SIGNEL SERVICES INC,,"591,92",Signalisation routière
,1346806,05-17-19,TENAQUIP LIMITED,,"207,88",Outils manuels
"LIMPERIS, APOSTOLOS MARIO",1346890,05-17-19,9387-9013 QUEBEC INC.,,"421,23",Service - Organisation d'activités sportives
,1347627,05-23-19,AQUATECHNO SPECIALISTES AQUATIQUES INC.,,"1062,05",Traitement de l'eau
,1349345,05-30-19,,,"598,43",Traitement de l'eau
,1347643,05-23-19,BOUTY INC,1013950,"1012,10",Chaise et fauteuil ergonomique
,1344544,05-09-19,DUBO ELECTRIQUE LTEE,,"504,92","Éclairage, lumière"
,1344602,05-09-19,EQUIPEMENT MEDICAL RCL INC.,,"1280,84",Fournitures et matériel médical
,1349342,05-30-19,GABRIEL REMORQUAGE ET TRANSPORT INC.,,"2015,76",Poubelle et conteneur
,1345116,05-10-19,GLOBAL INDUSTRIAL CANADA INC,,"1112,13",Accessoires et fournitures de mobilier de bureau
"LIMPERIS, APOSTOLOS MARIO",1349350,05-30-19,GROUPE TRIUM INC.,,"1765,15",Vêtements de travail
,1344404,05-08-19,PRODUITS SANY,1048199,"527,07",Équipement d'entretien manuel
,1344531,05-09-19,,,"406,72",Appareil d'entretien
,1346774,05-17-19,,1048199,"256,85",Produits d'entretien ménager
,1346917,05-17-19,,1048199,"174,87",Équipement d'entretien manuel
,1348827,05-29-19,,1048199,"282,39",Produits d'entretien ménager
,1349200,05-29-19,,1048199,"831,96",Produits d'entretien ménager
,1348698,05-28-19,TEKNION ROY ET BRETON INC.,,"1152,13",Articles de rengement
,1348688,05-28-19,TENAQUIP LIMITED,,"112,38","Adhésif, colle"
,1346892,05-17-19,ULINE CANADA CORP,,"357,22","Matériel pour loisir, jeu"
"OUELLET, MARIE-CLAUDE",1349355,05-30-19,AQUAM SPECIALISTE AQUATIQUE INC.,,"7880,26",Équipement pour piscine et jeu d'eau
,1342062,05-01-19,BOURASSA SPORT TECHNOLOGIE INC.,,"3674,56",Réparation/Entretien - Équipement de sport et terrain de jeux
,1346882,05-17-19,SERVICES D'ENTRETIEN ALPHANET INC.,,"5039,40",Service - Entretien d'immeuble
"PLANTE, STÉPHANE",1348664,05-28-19,ALAIN TRUDEAU,,"23250,00",Urbaniste - Design urbain
,1343383,05-03-19,ANDREE-ANNE ROY,,"3400,00",Conseiller en planification stratégique
,1323910,05-02-19,AXOR EXPERTS-CONSEILS INC.,,"5065,65",Ingénieur - Gestion de projet
,1331515,05-31-19,BOO! DESIGN INC.,,"9448,86",Service - Impression
,1348886,05-29-19,C.P.U. DESIGN INC.,1164102,"43,57",Ordinateur et accessoire
,1349139,05-29-19,,1164102,"1684,28",Ordinateur et accessoire
,1320118,05-13-19,DISTRIBUTIONS LG INC.,1152445,"1049,87",Service - Distribution
,1344239,05-08-19,DUROKING CONSTRUCTION,,"15025,81",Entrepreneur en routes et canalisation
,1345861,05-14-19,ENSEIGNES BARBO INC.,,"9207,41","Service - Infographie, graphisme"
,1349337,05-30-19,GESTION PROGELA INC.,,"1837,28",Ingénieur civil - Structure de bâtiment
,1336835,05-15-19,JEAN-GUY LAVALLEE,,"9129,71",Service - Nettoyage place publique
,1333158,05-14-19,LE GROUPE SPORTS INTER PLUS INC.,,"3454,09",Équipement et fourniture pour terrain de jeux
,1335818,05-16-19,LES PAVAGES CHENAIL INC.,,"6940,89","Asphalte, bitume"
,1346900,05-17-19,LISA MELONI,,"12443,00",Urbaniste - Design urbain
,1340484,05-17-19,LOCATION SAUVAGEAU INC.,,"15521,35","Location - Automobile, camionnette et fourgonnette"
,1346523,05-16-19,MONTREAL STENCIL INC,,"23,94","Articles, accessoires et équipement de bureau"
,1348005,05-24-19,SOCIETE CANADIENNE DES POSTES,,"11528,74","Service postal, messagerie"
,1347520,05-22-19,STUDIO ARCADIA INC.,,"19947,62",Architectes-paysagistes
,1328513,05-07-19,TABASKO COMMUNICATIONS INC.,,"17742,85","Service - Infographie, graphisme"
,1348660,05-28-19,TUYAUX HITECH (HTP) LTEE,,"26326,88",Tuyau d'aqueduc
"POLISENO, MARTIN",1346732,05-17-19,3289419 CANADA (COLLINS),,"237,43","Bottes, souliers et couvres-chaussure"
,1348903,05-29-19,,,"178,57","Bottes, souliers et couvres-chaussure"
"POLISENO, MARTIN",1346876,05-17-19,ABC RECREATION QUEBEC INC.,,"1590,56",Équipement et fourniture pour terrain de jeux
,1346808,05-17-19,ACKLANDS - GRAINGER INC.,,"591,83",Accessoires et fournitures de peinture
,1348904,05-29-19,,,"174,75","Calfeutrage, scellant, mastic et bouche-pore"
,1348865,05-29-19,ACTI-SOL INC,,"786,99",Produits horticoles
,1348915,05-29-19,BALISES ET POTEAUX DU NORD PLUS,,"4278,24",Signalisation routière
,1343418,05-03-19,B.G. TRANSPLANTATION INC.,,"1574,81",Service - Entretien paysager
,1346105,05-15-19,,,"1574,81",Service - Entretien paysager
,1345335,05-13-19,BOUTIQUE COURIR MONTREAL,,"2687,08",Équipement contre les chutes
,1346431,05-16-19,CARBEC.CA,,"493,45",Abreuvoir
,1321033,05-28-19,CENTRE DE SERVICES PARTAGES DU QUEBEC,,"1312,34","Guide, brochure et affiche"
,1346428,05-16-19,CHAINES ET ELINGUES ST-PIERRE CANADA LTEE,,"354,57",Outils manuels
,1348609,05-28-19,CHAUSSURES BELMONT INC,,"246,69","Bottes, souliers et couvres-chaussure"
,1346818,05-17-19,DISTRIBUTION SPORTS LOISIRS – INSTALLATION INC.,,"257,75","Crochet, goupille, manille et poulie"
,1348913,05-29-19,EQUIPEMENTS STINSON (QUEBEC) INC.,,"2150,93",Peinture - résidentielle et industrielle
,1345681,05-14-19,GLOCO INC.,,"3268,79",Produits horticoles
,1346688,05-17-19,GRAFFITI X INC.,,"440,79","Décapant, dissolvant"
,1348713,05-28-19,,,"1145,05",Accessoires et fournitures de peinture
,1346736,05-17-19,LA MAISON DU PEINTRE,,"1626,52",Accessoires et fournitures de peinture
,1346730,05-17-19,LEE VALLEY TOOLS LTD.,,"73,44",Accessoires et pièces de remplacement pour outil
,1346812,05-17-19,LE GROUPE J.S.V. INC,,"95,75","Matériel de fixation, clou, vis"
,1348861,05-29-19,LES EQUIPEMENTS RAPCO INC,,"498,68",Outils manuels
,1346703,05-17-19,LES MATERIAUX DE CONSTRUCTION R. OLIGNY LTEE,,"2501,33",Bois de construction
,1349282,05-30-19,LOCATION SAUVAGEAU INC.,,"2847,26","Location - Automobile, camionnette et fourgonnette"
,1346897,05-17-19,MARTECH SIGNALISATION INC.,,"49,45",Signalisation lumineuse
,1346104,05-15-19,MATERIAUX DE PLOMBERIE RAY-JEAN INC.,,"69,19","Matériel de fixation, clou, vis"
,1346696,05-17-19,NOVAFOR EQUIPEMENT INC.,,"700,17",Accessoires et pièces de remplacement pour outil
,1346824,05-17-19,,,"259,75",Outils manuels
,1348723,05-28-19,,,"110,09","Crochet, goupille, manille et poulie"
,1348856,05-29-19,,,"623,62",Accessoires vestimentaires
,1346436,05-16-19,OUTILLAGES EXPRESS,,"319,14",Équipement de protection
,1320999,05-23-19,PEPINIERE A. MUCCI INC.,1283714,"2101,42",Produits horticoles
,1346729,05-17-19,PPG REVETEMENTS ARCHITECTURAUX CANADA INC.,,"1603,34",Accessoires et fournitures de peinture
,1346707,05-17-19,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"175,91","Matériel de fixation, clou, vis"
,1346816,05-17-19,SECURITE LANDRY INC,,"366,13","Bottes, souliers et couvres-chaussure"
,,05-17-19,,,"393,91","Corde, chaîne et câble"
,1346699,05-17-19,TENAQUIP LIMITED,,"95,73",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1346887,05-17-19,,,"61,68",Produits d'entretien ménager
"REEVES, GENEVIEVE",1345264,05-13-19,PEAUSEIDON EAU DE SOURCE NATURELLE,,"30,18",Breuvage et nourriture
"STINGACIU, IRINEL MARIA",1344525,05-09-19,UGOBURO INC.,,"770,61",Chaise et fauteuil ergonomique
,1345267,05-13-19,,,"208,93",Chaise et fauteuil ergonomique
"TROTTIER, PASCAL",1348677,05-28-19,ART SERVICE DESSIN GRAPHIQUE & IMPRIMERIE (S.E.N.C.),,"220,47",Service - Impression
,1342995,05-02-19,LES INDUSTRIES POLY INC.,,"276,64",Articles de papeterie
,1348217,05-27-19,TRANSOFT SOLUTIONS INC,,"3076,14",Logiciel et progiciel
"VARIN, BENOIT",1345331,05-13-19,ADDISON ELECTRONIQUE MONTREAL,,"237,62",Ordinateur et accessoire
TOTAL ,,,,,"557322,04",
