UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANÃAIS,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNÃE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,RÃALISATION 
21659,Mommie Dearest,Maman trÃ¨s chÃ¨re,US,,,,,,1981,4,Drame biographique,2011-10-29T13:00:00,Frank Perry
9870,Interview With the Vampire,Entretien avec un vampire,US,,,,,,1994,3,Drame d'horreur,2011-10-29T21:00:00,Neil Jordan
44625,Funny Games,DrÃ´les de jeux,US,,,,,,2008,4,Thriller,2011-10-30T00:00:00,Michael Haneke
49516,Genius Within: The Inner Life of Glenn Gould,"Glenn Gould, le gÃ©nie et la passion",US,,,,,,2009,4,Documentaire,2011-10-31T23:00:00,"MichÃ¨le Hozer, Peter Raymont"
47570,Bright Star,Mon amour,GB,AU,FR,,,,2009,3,Drame sentimental,2011-11-01T22:00:00,Jane Campion
49516,Genius Within: The Inner Life of Glenn Gould,"Glenn Gould, le gÃ©nie et la passion",US,,,,,,2009,4,Documentaire,2011-11-02T02:00:00,"MichÃ¨le Hozer, Peter Raymont"
16935,"Bonfire of the Vanities, The","BÃ»cher des vanitÃ©s, Le",US,,,,,,1990,4,ComÃ©die satirique,2011-11-02T23:00:00,Brian De Palma
9870,Interview With the Vampire,Entretien avec un vampire,US,,,,,,1994,3,Drame d'horreur,2011-11-03T01:40:00,Neil Jordan
47570,Bright Star,Mon amour,GB,AU,FR,,,,2009,3,Drame sentimental,2011-11-03T13:00:00,Jane Campion
47570,Bright Star,Mon amour,GB,AU,FR,,,,2009,3,Drame sentimental,2011-11-04T01:30:00,Jane Campion
16935,"Bonfire of the Vanities, The","BÃ»cher des vanitÃ©s, Le",US,,,,,,1990,4,ComÃ©die satirique,2011-11-04T13:00:00,Brian De Palma
44625,Funny Games,DrÃ´les de jeux,US,,,,,,2008,4,Thriller,2011-11-05T02:30:00,Michael Haneke
23176,Being There,Bienvenue Mister Chance,US,,,,,,1979,3,ComÃ©die satirique,2011-11-05T13:00:00,Hal Ashby
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2011-11-05T20:00:00,Claude Jutra
43518,Red Road,Red Road,GB,,,,,,2006,4,Drame psychologique,2011-11-06T00:00:00,Andrea Arnold
49516,Genius Within: The Inner Life of Glenn Gould,"Glenn Gould, le gÃ©nie et la passion",US,,,,,,2009,4,Documentaire,2011-11-06T03:00:00,"Peter Raymont, MichÃ¨le Hozer"
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2011-11-07T13:00:00,Claude Jutra
24780,Mon oncle Antoine,Mon oncle Antoine,CA,QC,,,,,1971,1,Drame de moeurs,2011-11-08T22:00:00,Claude Jutra
4799,All That Jazz,Que le spectacle commence,US,,,,,,1979,2,ComÃ©die musicale,2011-11-09T23:00:00,Bob Fosse
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2011-11-10T01:30:00,Claude Jutra
24780,Mon oncle Antoine,Mon oncle Antoine,CA,QC,,,,,1971,1,Drame de moeurs,2011-11-10T13:00:00,Claude Jutra
24780,Mon oncle Antoine,Mon oncle Antoine,CA,QC,,,,,1971,1,Drame de moeurs,2011-11-11T01:30:00,Claude Jutra
4799,All That Jazz,Que le spectacle commence,US,,,,,,1979,2,ComÃ©die musicale,2011-11-11T13:00:00,Bob Fosse
43518,Red Road,Red Road,GB,,,,,,2006,4,Drame psychologique,2011-11-12T02:30:00,Andrea Arnold
26547,"Party, The","Party, La",US,,,,,,1967,3,ComÃ©die,2011-11-12T13:00:00,Blake Edwards
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-12T17:00:00,Pierre Aknine
422,Lost Highway,Route perdue,US,,,,,,1996,3,Drame fantastique,2011-11-12T23:59:00,David Lynch
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-13T11:00:00,Pierre Aknine
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-14T10:00:00,Pierre Aknine
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-15T04:00:00,Pierre Aknine
294,Cosmos,Cosmos,CA,QC,,,,,1996,5,Drame de moeurs,2011-11-15T22:00:00,"Marie-Julie Dallaire, Arto Paragamian, Jennifer Alleyn, AndrÃ© Turpin, Manon Briand, Denis Villeneuve"
17909,Gorillas in the Mist,Gorilles dans la brume,US,,,,,,1988,3,Drame biographique,2011-11-16T23:00:00,Michael Apted
294,Cosmos,Cosmos,CA,QC,,,,,1996,5,Drame de moeurs,2011-11-17T13:00:00,"Marie-Julie Dallaire, Arto Paragamian, Jennifer Alleyn, AndrÃ© Turpin, Manon Briand, Denis Villeneuve"
294,Cosmos,Cosmos,CA,QC,,,,,1996,5,Drame de moeurs,2011-11-18T01:30:00,"Manon Briand, Denis Villeneuve, Marie-Julie Dallaire, Arto Paragamian, Jennifer Alleyn, AndrÃ© Turpin"
17909,Gorillas in the Mist,Gorilles dans la brume,US,,,,,,1988,3,Drame biographique,2011-11-18T13:00:00,Michael Apted
422,Lost Highway,Route perdue,US,,,,,,1996,3,Drame fantastique,2011-11-19T02:30:00,David Lynch
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-11-19T13:00:00,Blake Edwards
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-19T17:00:00,Pierre Aknine
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2011-11-20T00:00:00,John Cameron Mitchell
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-20T11:00:00,Pierre Aknine
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-21T10:00:00,Pierre Aknine
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-22T04:00:00,Pierre Aknine
19638,"Matou, Le","Matou, Le",CA,QC,,,,,1985,4,ComÃ©die dramatique,2011-11-22T22:00:00,Jean Beaudin
372,"People Vs. Larry Flynt, The",Larry Flynt,US,,,,,,1996,4,Drame biographique,2011-11-23T23:00:00,Milos Forman
19638,"Matou, Le","Matou, Le",CA,QC,,,,,1985,4,ComÃ©die dramatique,2011-11-24T13:00:00,Jean Beaudin
19638,"Matou, Le","Matou, Le",CA,QC,,,,,1985,4,ComÃ©die dramatique,2011-11-25T01:30:00,Jean Beaudin
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-11-25T13:00:00,Blake Edwards
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2011-11-26T02:30:00,John Cameron Mitchell
4851,North By Northwest,"Mort aux trousses, La",US,,,,,,1959,1,Drame d'espionnage,2011-11-26T13:00:00,Alfred Hitchcock
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-26T17:00:00,Pierre Aknine
45608,All Together Now,All Together Now,CA,,,,,,2008,4,Documentaire,2011-11-26T20:00:00,Adrian Wills
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2011-11-27T00:00:00,Oskar Roehler
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-27T11:00:00,Pierre Aknine
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-28T10:00:00,Pierre Aknine
45608,All Together Now,All Together Now,CA,,,,,,2008,4,Documentaire,2011-11-28T13:00:00,Adrian Wills
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-11-29T04:00:00,Pierre Aknine
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2011-11-29T22:00:00,Sven Taddicken
43715,Modigliani,Modigliani,US,GB,FR,DE,IT,RO,2004,5,Drame biographique,2011-11-30T23:00:00,Mick Davis
45608,All Together Now,All Together Now,CA,,,,,,2008,4,Documentaire,2011-12-01T01:30:00,Adrian Wills
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2011-12-01T13:00:00,Sven Taddicken
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-01T20:00:00,John Alexander
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2011-12-02T01:30:00,Sven Taddicken
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-02T10:00:00,John Alexander
43715,Modigliani,Modigliani,US,GB,FR,DE,IT,RO,2004,5,Drame biographique,2011-12-02T13:00:00,Mick Davis
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2011-12-03T02:30:00,Oskar Roehler
25704,Midnight Cowboy,Macadam cowboy,US,,,,,,1969,2,Drame de moeurs,2011-12-03T13:00:00,John Schlesinger
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-12-03T17:00:00,Pierre Aknine
60015,Je suis venu vous dire...,Je suis venu vous dire...,FR,,,,,,2011,,Documentaire,2011-12-03T20:00:00,Pierre-Henry Salfati
45482,GegenÃ¼ber,"Un contre l'autre, L'",DE,,,,,,2007,3,Drame de moeurs,2011-12-04T00:00:00,Jan Bonny
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-12-04T11:00:00,Pierre Aknine
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-04T17:00:00,John Alexander
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-12-05T10:00:00,Pierre Aknine
60015,Je suis venu vous dire...,Je suis venu vous dire...,FR,,,,,,2011,,Documentaire,2011-12-05T13:00:00,Pierre-Henry Salfati
49403,D'Artagnan et les trois mousquetaires,D'Artagnan et les trois mousquetaires,FR,,,,,,2004,4,Aventures,2011-12-06T04:00:00,Pierre Aknine
24823,Harold and Maude,Harold et Maude,US,,,,,,1971,3,ComÃ©die de moeurs,2011-12-06T22:00:00,Hal Ashby
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-07T21:00:00,John Alexander
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2011-12-07T23:00:00,Bob Balaban
60015,Je suis venu vous dire...,Je suis venu vous dire...,FR,,,,,,2011,,Documentaire,2011-12-08T01:30:00,Pierre-Henry Salfati
24823,Harold and Maude,Harold et Maude,US,,,,,,1971,3,ComÃ©die de moeurs,2011-12-08T13:00:00,Hal Ashby
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-08T20:00:00,John Alexander
24823,Harold and Maude,Harold et Maude,US,,,,,,1971,3,ComÃ©die de moeurs,2011-12-09T01:30:00,Hal Ashby
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-09T10:00:00,John Alexander
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2011-12-09T13:00:00,Bob Balaban
45482,GegenÃ¼ber,"Un contre l'autre, L'",DE,,,,,,2007,3,Drame de moeurs,2011-12-10T02:30:00,Jan Bonny
14443,"Hudsucker Proxy, The",OpÃ©ration Hudsucker,US,,,,,,1994,3,ComÃ©die fantaisiste,2011-12-10T13:00:00,Joel Coen
45826,Wolke 9,7e Ciel,DE,,,,,,2008,3,Drame sentimental,2011-12-11T00:00:00,Andreas Dresen
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-11T17:00:00,John Alexander
47515,Paris: The Luminous Years,"Paris, les annÃ©es lumineuses",US,,,,,,2010,4,Documentaire,2011-12-12T23:30:00,Perry Miller Adato
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2011-12-13T22:00:00,Ãmile Gaudreault
47515,Paris: The Luminous Years,"Paris, les annÃ©es lumineuses",US,,,,,,2010,4,Documentaire,2011-12-14T02:30:00,Perry Miller Adato
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-14T21:00:00,John Alexander
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2011-12-14T23:00:00,Thaddeus O'Sullivan
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2011-12-15T13:00:00,Ãmile Gaudreault
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-15T20:00:00,John Alexander
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2011-12-16T01:30:00,Ãmile Gaudreault
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-16T10:00:00,John Alexander
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2011-12-16T13:00:00,Thaddeus O'Sullivan
60094,Bag of Bones,"Maison sur le lac, La",US,CA,,,,,2011,,Drame d'horreur,2011-12-16T20:00:00,Mick Garris
45826,Wolke 9,7e Ciel,DE,,,,,,2008,3,Drame sentimental,2011-12-17T01:30:00,Andreas Dresen
47515,Paris: The Luminous Years,"Paris, les annÃ©es lumineuses",US,,,,,,2010,4,Documentaire,2011-12-17T06:00:00,Perry Miller Adato
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2011-12-17T08:00:00,Thaddeus O'Sullivan
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-17T13:00:00,Blake Edwards
27271,"Vie heureuse de LÃ©opold Z, La","Vie heureuse de LÃ©opold Z, La",CA,QC,,,,,1965,3,ComÃ©die,2011-12-17T16:00:00,Gilles Carle
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2011-12-18T00:00:00,John Cameron Mitchell
43116,EnfermÃ©s dehors,EnfermÃ©s dehors,FR,,,,,,2005,4,ComÃ©die,2011-12-18T02:00:00,Albert Dupontel
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-18T17:00:00,John Alexander
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2011-12-18T20:30:00,Gilles Carle
21321,Fanny och Alexander,Fanny et Alexandre,SE,FR,DE,,,,1982,1,Drame de moeurs,2011-12-18T22:30:00,Ingmar Bergman
27271,"Vie heureuse de LÃ©opold Z, La","Vie heureuse de LÃ©opold Z, La",CA,QC,,,,,1965,3,ComÃ©die,2011-12-19T21:30:00,Gilles Carle
42784,13 Tzameti,13 Tzameti,FR,,,,,,2005,4,Thriller,2011-12-20T00:30:00,Gela Babluani
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-20T13:00:00,Blake Edwards
21321,Fanny och Alexander,Fanny et Alexandre,SE,FR,DE,,,,1982,1,Drame de moeurs,2011-12-20T21:00:00,Ingmar Bergman
422,Lost Highway,Route perdue,US,,,,,,1996,3,Drame fantastique,2011-12-21T00:30:00,David Lynch
44622,Sense and Sensibility,Raison et sentiments,GB,,,,,,2008,4,ComÃ©die dramatique,2011-12-21T21:00:00,John Alexander
44625,Funny Games,DrÃ´les de jeux,US,,,,,,2008,4,Thriller,2011-12-22T00:30:00,Michael Haneke
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2011-12-22T13:00:00,Gilles Carle
27271,"Vie heureuse de LÃ©opold Z, La","Vie heureuse de LÃ©opold Z, La",CA,QC,,,,,1965,3,ComÃ©die,2011-12-22T14:45:00,Gilles Carle
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-22T21:00:00,Blake Edwards
43518,Red Road,Red Road,GB,,,,,,2006,4,Drame psychologique,2011-12-23T00:30:00,Andrea Arnold
49817,Joulutarina,"VÃ©ritable Histoire du pÃ¨re NoÃ«l, La",FI,,,,,,2007,4,Conte,2011-12-23T14:30:00,Juha Wuolijoki
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2011-12-23T23:30:00,Gilles Carle
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-24T01:30:00,Blake Edwards
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-24T09:00:00,Blake Edwards
49817,Joulutarina,"VÃ©ritable Histoire du pÃ¨re NoÃ«l, La",FI,,,,,,2007,4,Conte,2011-12-24T16:00:00,Juha Wuolijoki
21321,Fanny och Alexander,Fanny et Alexandre,SE,FR,DE,,,,1982,1,Drame de moeurs,2011-12-25T00:45:00,Ingmar Bergman
49817,Joulutarina,"VÃ©ritable Histoire du pÃ¨re NoÃ«l, La",FI,,,,,,2007,4,Conte,2011-12-25T09:00:00,Juha Wuolijoki
49817,Joulutarina,"VÃ©ritable Histoire du pÃ¨re NoÃ«l, La",FI,,,,,,2007,4,Conte,2011-12-25T20:15:00,Juha Wuolijoki
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-26T00:40:00,Blake Edwards
28311,"Pink Panther, The","PanthÃ¨re rose, La",GB,,,,,,1963,4,ComÃ©die policiÃ¨re,2011-12-30T00:45:00,Blake Edwards
25704,Midnight Cowboy,Macadam cowboy,US,,,,,,1969,2,Drame de moeurs,2012-01-02T01:30:00,John Schlesinger
48906,Death Defying Acts,Au-delÃ  de l'illusion,GB,AU,,,,,2007,5,Drame sentimental,2012-01-02T03:45:00,Gillian Armstrong
44169,Toi et moi,Toi et moi,FR,,,,,,2006,4,ComÃ©die sentimentale,2012-01-03T02:15:00,Julie Lopes-Curval
14071,Million Dollar Babies,"Jumelles Dionne, Les",CA,QC,,,,,1994,4,Drame biographique,2012-01-03T10:00:00,Christian Duguay
48906,Death Defying Acts,Au-delÃ  de l'illusion,GB,AU,,,,,2007,5,Drame sentimental,2012-01-04T02:15:00,Gillian Armstrong
14071,Million Dollar Babies,"Jumelles Dionne, Les",CA,QC,,,,,1994,4,Drame biographique,2012-01-04T10:00:00,Christian Duguay
15523,LÃ©olo,LÃ©olo,CA,QC,FR,,,,1992,3,Chronique,2012-01-04T22:05:00,Jean-Claude Lauzon
21761,"French Lieutenant's Woman, The","MaÃ®tresse du lieutenant franÃ§ais, La",GB,,,,,,1981,3,Drame sentimental,2012-01-05T02:15:00,Karel Reisz
44169,Toi et moi,Toi et moi,FR,,,,,,2006,4,ComÃ©die sentimentale,2012-01-05T04:20:00,Julie Lopes-Curval
14071,Million Dollar Babies,"Jumelles Dionne, Les",CA,QC,,,,,1994,4,Drame biographique,2012-01-05T10:00:00,Christian Duguay
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2012-01-06T00:45:00,Sven Taddicken
14071,Million Dollar Babies,"Jumelles Dionne, Les",CA,QC,,,,,1994,4,Drame biographique,2012-01-06T10:00:00,Christian Duguay
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2012-01-07T00:40:00,John Cameron Mitchell
18642,"FrÃ¨re AndrÃ©, Le","FrÃ¨re AndrÃ©, Le",CA,QC,,,,,1987,4,Drame biographique,2012-01-07T13:00:00,Jean-Claude Labrecque
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2012-01-08T00:00:00,Oskar Roehler
15523,LÃ©olo,LÃ©olo,CA,QC,FR,,,,1992,3,Chronique,2012-01-09T01:30:00,Jean-Claude Lauzon
24792,Nicholas and Alexandra,Nicolas et Alexandra,GB,,,,,,1971,3,Drame historique,2012-01-10T22:00:00,Franklin J. Schaffner
43738,Direktoren For Det Hele,"Directeur, Le",DK,SE,FR,IT,,,2006,4,ComÃ©die,2012-01-11T23:00:00,Lars von Trier
18642,"FrÃ¨re AndrÃ©, Le","FrÃ¨re AndrÃ©, Le",CA,QC,,,,,1987,4,Drame biographique,2012-01-12T01:30:00,Jean-Claude Labrecque
24792,Nicholas and Alexandra,Nicolas et Alexandra,GB,,,,,,1971,3,Drame historique,2012-01-12T13:00:00,Franklin J. Schaffner
47648,Antichrist,AntÃ©christ,DK,DE,FR,SE,IT,PL,2009,3,Drame d'horreur,2012-01-12T22:40:00,Lars von Trier
18642,"FrÃ¨re AndrÃ©, Le","FrÃ¨re AndrÃ©, Le",CA,QC,,,,,1987,4,Drame biographique,2012-01-13T13:00:00,Jean-Claude Labrecque
47648,Antichrist,AntÃ©christ,DK,DE,FR,SE,IT,PL,2009,3,Drame d'horreur,2012-01-14T02:00:00,Lars von Trier
21042,Sophie's Choice,"Choix de Sophie, Le",US,,,,,,1982,3,Drame psychologique,2012-01-14T13:00:00,Alan J. Pakula
47648,Antichrist,AntÃ©christ,DK,DE,FR,SE,IT,PL,2009,3,Drame d'horreur,2012-01-15T00:00:00,Lars von Trier
43738,Direktoren For Det Hele,"Directeur, Le",DK,SE,FR,IT,,,2006,4,ComÃ©die,2012-01-16T01:30:00,Lars von Trier
44016,"Cri au bonheur, Un","Cri au bonheur, Un",CA,QC,,,,,2007,4,Film d'essai,2012-01-17T01:00:00,collectif
21042,Sophie's Choice,"Choix de Sophie, Le",US,,,,,,1982,3,Drame psychologique,2012-01-17T22:00:00,Alan J. Pakula
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2012-01-18T23:00:00,Sven Taddicken
21042,Sophie's Choice,"Choix de Sophie, Le",US,,,,,,1982,3,Drame psychologique,2012-01-19T13:00:00,Alan J. Pakula
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2012-01-19T22:40:00,John Cameron Mitchell
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2012-01-20T13:00:00,Sven Taddicken
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2012-01-21T02:00:00,John Cameron Mitchell
49787,Fighter,Fighter - Combattre pour survivre,DK,,,,,,2007,5,Drame social,2012-01-21T13:00:00,Natasha Arthy
21479,This Is Elvis,This Is Elvis,US,,,,,,1981,5,Film de montage,2012-01-21T21:00:00,"Andrew Solt, Malcolm Leo"
42764,Shortbus,Shortbus,US,,,,,,2006,4,ComÃ©die de moeurs,2012-01-22T00:00:00,John Cameron Mitchell
44154,Emmas GlÃ¼ck,"Bonheur d'Emma, Le",DE,,,,,,2006,4,ComÃ©die dramatique,2012-01-23T01:30:00,Sven Taddicken
21479,This Is Elvis,This Is Elvis,US,,,,,,1981,5,Film de montage,2012-01-23T13:00:00,"Andrew Solt, Malcolm Leo"
49787,Fighter,Fighter - Combattre pour survivre,DK,,,,,,2007,5,Drame social,2012-01-24T22:00:00,Natasha Arthy
44169,Toi et moi,Toi et moi,FR,,,,,,2006,4,ComÃ©die sentimentale,2012-01-25T23:00:00,Julie Lopes-Curval
21479,This Is Elvis,This Is Elvis,US,,,,,,1981,5,Film de montage,2012-01-26T01:30:00,"Malcolm Leo, Andrew Solt"
49787,Fighter,Fighter - Combattre pour survivre,DK,,,,,,2007,5,Drame social,2012-01-26T13:00:00,Natasha Arthy
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2012-01-26T22:40:00,Oskar Roehler
44169,Toi et moi,Toi et moi,FR,,,,,,2006,4,ComÃ©die sentimentale,2012-01-27T13:00:00,Julie Lopes-Curval
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2012-01-28T02:00:00,Oskar Roehler
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2012-01-28T13:00:00,Roman Polanski
59399,From the Sky Down,U2: Du ciel vers la terre,US,GB,,,,,2011,5,Documentaire,2012-01-28T21:00:00,Davis Guggenheim
42892,Elementarteilchen,"Particules Ã©lÃ©mentaires, Les",DE,,,,,,2006,4,Drame de moeurs,2012-01-29T00:00:00,Oskar Roehler
44169,Toi et moi,Toi et moi,FR,,,,,,2006,4,ComÃ©die sentimentale,2012-01-30T01:30:00,Julie Lopes-Curval
59399,From the Sky Down,U2: Du ciel vers la terre,US,GB,,,,,2011,5,Documentaire,2012-01-30T13:00:00,Davis Guggenheim
850,"Enfants de Refus global, Les","Enfants de Refus global, Les",CA,QC,,,,,1997,4,Documentaire,2012-01-31T01:00:00,Manon Barbeau
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2012-01-31T22:00:00,Roman Polanski
45327,Enfances,Enfances,FR,,,,,,2007,5,Film Ã  sketches,2012-02-01T23:00:00,collectif
59399,From the Sky Down,U2: Du ciel vers la terre,US,GB,,,,,2011,5,Documentaire,2012-02-02T01:30:00,Davis Guggenheim
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2012-02-02T13:00:00,Roman Polanski
55894,"Sentiment de la chair, Le","Sentiment de la chair, Le",FR,,,,,,2010,4,Drame sentimental,2012-02-02T22:40:00,Roberto Garzelli
45327,Enfances,Enfances,FR,,,,,,2007,5,Film Ã  sketches,2012-02-03T13:00:00,collectif
55894,"Sentiment de la chair, Le","Sentiment de la chair, Le",FR,,,,,,2010,4,Drame sentimental,2012-02-04T02:00:00,Roberto Garzelli
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2012-02-04T13:00:00,William Friedkin
55894,"Sentiment de la chair, Le","Sentiment de la chair, Le",FR,,,,,,2010,4,Drame sentimental,2012-02-05T00:00:00,Roberto Garzelli
45327,Enfances,Enfances,FR,,,,,,2007,5,Film Ã  sketches,2012-02-06T01:30:00,collectif
57000,Johnny Cash's America,"AmÃ©rique de Johnny Cash, L'",US,,,,,,2008,,Documentaire,2012-02-07T01:00:00,"Robert Gordon, Morgan Neville"
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2012-02-07T22:00:00,William Friedkin
60497,Temps mort,Temps mort,CA,,,,,,2010,,Film catastrophe,2012-02-08T23:00:00,Ãric Piccoli
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2012-02-09T13:00:00,William Friedkin
1911,Ã ma soeur!,Ã ma soeur!,FR,IT,,,,,2001,4,Drame de moeurs,2012-02-09T22:40:00,Catherine Breillat
