ï»¿id,municipalite,parc_id,parc,type_installation,description,longitude,latitude 
2052,94068,102,parc de la colline                                ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.07208999947028,48.4486899996823
2053,94068,102,parc de la colline                                ,terrain de sport,Balle - Midget et majeures - Gravier,-71.07065999962093,48.44861999989671
2054,94068,102,parc de la colline                                ,terrain de sport,Balle - Peewee - Gravier,-71.06945000008115,48.44873000010886
2055,94068,102,parc de la colline                                ,terrain de sport,Basketball - Terrain de pratique - Pavage avec marquage,-71.07131999977831,48.4477300004242
2056,94068,102,parc de la colline                                ,terrain de sport,Patinoire temporaire - ÃclairÃ© - Gravier,-71.07121999943473,48.44863000008662
2057,94068,102,parc de la colline                                ,terrain de sport,Pumptrack - autre - Pavage,-71.07336800026165,48.447286999973095
2058,94068,102,parc de la colline                                ,terrain de sport,Skatepark - autre - Pavage,-71.07109800046231,48.44778499968981
2059,94068,103,parc de la croix-de-sainte-anne                   ,infrastructure aquatique,Plan d'eau,-71.08429000051963,48.438330000014496
2060,94068,103,parc de la croix-de-sainte-anne                   ,parois d'esclade,BÃ©ton,-71.08288999944426,48.43960999986731
2061,94068,104,parc du diamant                                      ,aire de jeux,18 mois Ã  12 ans,-71.04146099962294,48.44690900007122
2062,94068,104,parc du diamant                                      ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.04134999933137,48.44689999960683
2063,94068,104,parc du diamant                                      ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.04159000051877,48.446849999685746
2064,94068,104,parc du diamant                                      ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.04142999975568,48.44701000006604
2065,94068,104,parc du diamant                                      ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.04142999975568,48.44701000006604
2066,94068,104,parc du diamant                                      ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04138999941779,48.446970000208346
2067,94068,104,parc du diamant                                      ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04148000055231,48.446820000334505
2068,94068,104,parc du diamant                                      ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04137000062425,48.44695000026774
2069,94068,104,parc du diamant                                      ,module de jeux,Ãquipement pour le haut du corps - 5 Ã  12 ans,-71.04161000046602,48.44672999977735
2070,94068,104,parc du diamant                                      ,terrain de sport,Basketball - Terrain de pratique - Pavage,-71.04089999981595,48.44697000010404
2071,94068,105,parc don-bosco                                    ,aire de jeux,18 mois Ã  12 ans,-71.0651709997026,48.40901000039267
2072,94068,105,parc don-bosco                                    ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.06513000017236,48.40892000018552
2073,94068,105,parc don-bosco                                    ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.06515800048112,48.40909499989926
2074,94068,105,parc don-bosco                                    ,module de jeux,Parcours psychomoteur - 18 mois Ã  12 ans,-71.06511200029303,48.40903100041979
2075,94068,105,parc don-bosco                                    ,module de jeux,Parcours psychomoteur - 5 Ã  12 ans,-71.06531599968557,48.40903599995163
2076,94068,105,parc don-bosco                                    ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.06508200026403,48.4090719998317
2077,94068,105,parc don-bosco                                    ,module de jeux,Ãquipement fixe - 18 mois Ã  12 ans,-71.06501700007371,48.4090380001269
2078,94068,105,parc don-bosco                                    ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.06505299948387,48.409052000423415
2079,94068,105,parc don-bosco                                    ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.06523299968805,48.40910300031721
2080,94068,105,parc don-bosco                                    ,terrain de sport,Basketball - Terrain rÃ©glementaire - Pavage,-71.06526500053774,48.409341999796766
2081,94068,105,parc don-bosco                                    ,terrain de sport,Soccer - RÃ©gional / local - Gazon,-71.064809999776,48.409849999572685
2082,94068,105,parc don-bosco                                    ,terrain de sport,VolleyBall - Terrain de pratique - Sable,-71.06548600034233,48.4091959997359
2083,94068,107,parc des ecorceurs                                ,aire de jeux,18 mois Ã  12 ans,-71.07250099938835,48.409080999813966
2084,94068,107,parc des ecorceurs                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.0726199999386,48.40900999982854
2085,94068,107,parc des ecorceurs                                ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.07255999934765,48.40911999967822
2086,94068,107,parc des ecorceurs                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.07248999971407,48.40905000041411
2087,94068,107,parc des ecorceurs                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.07251999984697,48.40902999981446
2088,94068,108,parc vanier                                 ,aire de jeux,18 mois Ã  5 ans,-71.06275599935837,48.452051999868495
2089,94068,108,parc vanier                                 ,aire de jeux,5 Ã  12 ans,-71.06263400016975,48.45233999956398
2090,94068,108,parc vanier                                 ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.06266999948386,48.45229999978847
2091,94068,108,parc vanier                                 ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.06278999991261,48.4520400004211
2092,94068,108,parc vanier                                 ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.06260999988523,48.452420000079194
2093,94068,108,parc vanier                                 ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.06277000064352,48.452120000295146
2094,94068,108,parc vanier                                 ,module de jeux,Ãquipement pour le haut du corps - 5 Ã  12 ans,-71.06258000066053,48.45259999990932
2095,94068,110,parc gobeil-hamel-et-fradette                     ,aire de jeux,18 mois Ã  5 ans,-71.02808899971916,48.42282000007847
2096,94068,110,parc gobeil-hamel-et-fradette                     ,aire de jeux,5 Ã  12 ans,-71.02785199951467,48.42303300011737
2097,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.02813500019106,48.422816999960666
2098,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.02788399976362,48.42305399970204
2099,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.02804899971694,48.42278499963134
2100,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.0278900005504,48.42298000030854
2101,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-71.02784299992501,48.422995000037595
2102,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.02803800051456,48.42283600036881
2103,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.02807100066828,48.422821000054725
2104,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Ãquipement fixe - 2 Ã  12 ans,-71.02800499943214,48.42284999966012
2105,94068,110,parc gobeil-hamel-et-fradette                     ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.0279150006155,48.422946000319556
2106,94068,110,parc gobeil-hamel-et-fradette                     ,terrain de sport,Balle - Peewee - Gazon,-71.02717000003715,48.42390000010665
2107,94068,110,parc gobeil-hamel-et-fradette                     ,terrain de sport,Basketball - Terrain de pratique - Pavage,-71.02764000023619,48.42333000016641
2108,94068,110,parc gobeil-hamel-et-fradette                     ,terrain de sport,Patinoire permanente - ÃclairÃ© - Surface synthÃ©tique,-71.02810000061248,48.42308000008837
2109,94068,110,parc gobeil-hamel-et-fradette                     ,terrain de sport,Tennis - Terrain rÃ©glementaire - Pavage avec polymÃ¨re,-71.02801100050834,48.423458999964126
2110,94068,110,parc gobeil-hamel-et-fradette                     ,terrain de sport,Tennis - Terrain rÃ©glementaire - Pavage avec polymÃ¨re,-71.02783800001957,48.42338700000353
2111,94068,112,parc des oiseaux                     ,aire de jeux,18 mois Ã  5 ans,-71.046123000652,48.399611000168804
2112,94068,112,parc des oiseaux                     ,aire de jeux,5 Ã  12 ans,-71.04610100029844,48.39984999985594
2113,94068,112,parc des oiseaux                     ,infrastructure aquatique,Jeux d'eau,-71.04592799997842,48.40009299976829
2114,94068,112,parc des oiseaux                     ,module de jeux,Appareil Ã  grimper - 18 mois Ã  5 ans,-71.0462299999831,48.39967000043414
2115,94068,112,parc des oiseaux                     ,module de jeux,Appareil Ã  grimper - 18 mois Ã  5 ans,-71.04617000043794,48.39965999983009
2116,94068,112,parc des oiseaux                     ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-71.04623000011827,48.399860000320594
2117,94068,112,parc des oiseaux                     ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-71.04628999983396,48.39976000001189
2118,94068,112,parc des oiseaux                     ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.04628000062458,48.399530000424605
2119,94068,112,parc des oiseaux                     ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.04606000026317,48.39993000008231
2120,94068,112,parc des oiseaux                     ,module de jeux,CarrÃ© de sable - 18 mois Ã  5 ans,-71.04617700057499,48.39968899983306
2121,94068,112,parc des oiseaux                     ,module de jeux,Glisseur sur rail - 5 Ã  12 ans,-71.04570500018525,48.39998400010567
2122,94068,112,parc des oiseaux                     ,module de jeux,Glissoire - 18 mois Ã  5 ans,-71.04605999983968,48.39963000021704
2123,94068,112,parc des oiseaux                     ,module de jeux,Glissoire - 5 Ã  12 ans,-71.04611000027069,48.39982999965916
2124,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.0460899997604,48.399580000108934
2125,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.04624000010988,48.399559999742216
2126,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.0461999994091,48.399510000037914
2127,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.04614000009003,48.399539999820966
2128,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.0461199996631,48.399650000303325
2129,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.04597999993238,48.399740000305634
2130,94068,112,parc des oiseaux                     ,module de jeux,Ãquipement tournant - 5 Ã  12 ans,-71.04597000034754,48.39980000024147
2131,94068,112,parc des oiseaux                     ,terrain de sport,Patinoire permanente - ÃclairÃ© - Pavage,-71.04570999966882,48.39962999959674
2132,94068,113,parc jean-beliveau                                ,aire de jeux,18 mois Ã  12 ans,-71.06563499971043,48.422705999950495
2133,94068,113,parc jean-beliveau                                ,aire de jeux,5 Ã  12 ans,-71.06561400044401,48.422607999782755
2134,94068,113,parc jean-beliveau                                ,module de jeux,Parcours psychomoteur - 18 mois Ã  5 ans,-71.06563200031266,48.42271200011813
2135,94068,113,parc jean-beliveau                                ,module de jeux,Parcours psychomoteur - 5 Ã  12 ans,-71.06563199982236,48.42259200024206
2136,94068,113,parc jean-beliveau                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.06568699955912,48.42270100005844
2137,94068,113,parc jean-beliveau                                ,module de jeux,Ãquipement tournant - 5 Ã  12 ans,-71.0656830002428,48.42260799966712
2138,94068,113,parc jean-beliveau                                ,terrain de sport,Patinoire permanente - Terrain de pratique - Pavage,-71.0658509999686,48.42246300003254
2139,94068,113,parc jean-beliveau                                ,terrain de sport,Soccer - Provincial / national - 2 terrains - Gazon,-71.06455999963016,48.422460000242715
2140,94068,113,parc jean-beliveau                                ,terrain de sport,Soccer - RÃ©gional / local - 2 terrains - Gazon,-71.06484000028351,48.423129999999155
2141,94068,114,parc levis                                        ,module de jeux,Ãquipement bersant - Autre,-71.05579999964937,48.426509999628294
2142,94068,115,parc maurice-gauthier                             ,aire de jeux,18 mois Ã  12 ans,-71.04756200022872,48.43848699994724
2143,94068,115,parc maurice-gauthier                             ,module de jeux,Appareil Ã  grimper - 18 mois Ã  12 ans,-71.04760000053386,48.438429999598064
2144,94068,115,parc maurice-gauthier                             ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.04756999965193,48.43836000023919
2145,94068,115,parc maurice-gauthier                             ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.04750000062427,48.43841000001663
2146,94068,115,parc maurice-gauthier                             ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.0476199996066,48.43838999962872
2147,94068,115,parc maurice-gauthier                             ,module de jeux,Glissoire - 2 Ã  12 ans,-71.0474889999971,48.43846199991576
2148,94068,115,parc maurice-gauthier                             ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04767799989592,48.438380999574726
2149,94068,115,parc maurice-gauthier                             ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04756999965193,48.43836000023919
2150,94068,115,parc maurice-gauthier                             ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.04759999996675,48.43847999999495
2151,94068,115,parc maurice-gauthier                             ,terrain de sport,Basketball - Terrain de pratique - Pavage,-71.04792000000093,48.43800999988406
2152,94068,115,parc maurice-gauthier                             ,terrain de sport,Patinoire permanente - ÃclairÃ© - Surface synthÃ©tique,-71.0478000005849,48.43857999954535
2153,94068,115,parc maurice-gauthier                             ,terrain de sport,Soccer - Terrain de pratique - Gazon,-71.0473999998843,48.43780000034328
2154,94068,116,parc murdock                                      ,aire de jeux,18 mois Ã  12 ans,-71.04400999995426,48.41549599961989
2155,94068,116,parc murdock                                      ,infrastructure aquatique,Jeux d'eau,-71.0442170004218,48.415683000105986
2156,94068,116,parc murdock                                      ,module de jeux,Appareil Ã  sauter - 13 ans et plus,-71.0443519996118,48.41564099956808
2157,94068,116,parc murdock                                      ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.04403900066197,48.41547400017692
2158,94068,116,parc murdock                                      ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.04392800027804,48.41553599992544
2159,94068,116,parc murdock                                      ,module de jeux,Poutre d'Ã©quilibre - 13 ans et plus,-71.04427400013572,48.415602999740024
2160,94068,116,parc murdock                                      ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04400699959837,48.41557100029831
2161,94068,116,parc murdock                                      ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-71.0441370003792,48.41562299981895
2162,94068,116,parc murdock                                      ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-71.0441739993612,48.415590999995636
2163,94068,116,parc murdock                                      ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-71.04410300015257,48.41565900031911
2164,94068,116,parc murdock                                      ,module de jeux,Ãquipement fixe - 18 mois Ã  12 ans,-71.04405500021257,48.415549000061894
2165,94068,116,parc murdock                                      ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.0438870001352,48.41551499964666
2166,94068,116,parc murdock                                      ,module de jeux,Ãquipement pour le haut du corps - 13 ans et plus,-71.04424400035988,48.41563000006876
2167,94068,116,parc murdock                                      ,module de jeux,Ãquipement pour le haut du corps - 13 ans et plus,-71.0443249999693,48.41564199970111
2168,94068,116,parc murdock                                      ,terrain de sport,Aire d'entrainement 13 et + - Circuit d'entrainement - PoussiÃ¨re de pierre,-71.04430400048935,48.41563199980811
2169,94068,116,parc murdock                                      ,terrain de sport,Patinoire permanente - ÃclairÃ© - Pavage,-71.04416000066898,48.416009000196446
2170,94068,116,parc murdock                                      ,terrain de sport,Tennis - Terrain rÃ©glementaire - Terre battue,-71.04380899988645,48.415853000436556
2171,94068,116,parc murdock                                      ,terrain de sport,Tennis - Terrain rÃ©glementaire - Terre battue,-71.04361999957723,48.41576300044074
2172,94068,116,parc murdock                                      ,terrain de sport,Tennis de table - autre - BÃ©ton,-71.04389899977784,48.41595600019813
2173,94068,117,parc peter mc leod                                 ,aire de jeux,18 mois Ã  5 ans,-71.032929000609,48.42902800018215
2174,94068,117,parc peter mc leod                                 ,infrastructure aquatique,Plan d'eau,-71.0330499997758,48.42884999988835
2175,94068,117,parc peter mc leod                                 ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.03249000018485,48.42865999989854
2176,94068,117,parc peter mc leod                                 ,module de jeux,Ãquipement bersant - 2 Ã  5 ans,-71.03254000018362,48.428680000203585
2177,94068,117,parc peter mc leod                                 ,module de jeux,Ãquipement tournant - 18 mois Ã  5 ans,-71.03254000018362,48.428680000203585
2178,94068,118,parc des copains                                  ,aire de jeux,18 mois Ã  12 ans,-71.11603100038482,48.38100799994683
2179,94068,118,parc des copains                                  ,module de jeux,BalanÃ§oire Ã  axe simple - 2 Ã  12 ans,-71.11603699951196,48.380906999948905
2180,94068,118,parc des copains                                  ,module de jeux,Bascule - 5 Ã  12 ans,-71.11598500031023,48.38100099982313
2181,94068,118,parc des copains                                  ,module de jeux,Bloc psychomoteur - 2 Ã  12 ans,-71.11607099975922,48.38100699968936
2182,94068,118,parc des copains                                  ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.1160030004416,48.38104800026159
2183,94068,118,parc des copains                                  ,terrain de sport,Jeu de pÃ©tanque - autre - PoussiÃ¨re de pierre,-71.11641199986256,48.38067200038597
2184,94068,118,parc des copains                                  ,terrain de sport,Patinoire temporaire - Terrain de pratique - Gravier,-71.11651999981815,48.38066999974025
2185,94068,119,parc du poitou                                    ,aire de jeux,18 mois Ã  5 ans,-71.01824199981502,48.432029999667
2186,94068,119,parc du poitou                                    ,module de jeux,Appareil Ã  grimper - 18 mois Ã  5 ans,-71.01821999961088,48.432010000182395
2187,94068,119,parc du poitou                                    ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.01823000067007,48.43196999995524
2188,94068,119,parc du poitou                                    ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.0182999993463,48.43200000027666
2189,94068,120,parc de la zone-portuaire                                   ,aire de jeux,13 ans et plus - Zone d'entrainement pour adultes,-71.06085499938563,48.4303199998815
2190,94068,120,parc de la zone-portuaire                                   ,aire de jeux,18 mois Ã  12 ans,-71.06465699985385,48.429902999891546
2191,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.06476800017256,48.43008899958387
2192,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.06238499966597,48.43069500021115
2193,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.0598089997914,48.43021400015321
2194,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,DÃ©barcadÃ¨re,-71.0574499997439,48.43070999997321
2195,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Fontaine,-71.05988000040237,48.43063999975571
2196,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Jeux d'eau,-71.0603400001414,48.43026999992465
2197,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Plan d'eau,-71.06024999976216,48.430979999863084
2198,94068,120,parc de la zone-portuaire                                   ,infrastructure aquatique,Plan d'eau,-71.06206000029302,48.4304400003994
2199,94068,120,parc de la zone-portuaire                                   ,module de jeux,Appareil Ã  grimper - Autre,-71.0606249997156,48.430227999998635
2200,94068,120,parc de la zone-portuaire                                   ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.06093399940585,48.43025700044514
2201,94068,120,parc de la zone-portuaire                                   ,module de jeux,Bascule - 5 Ã  12 ans,-71.06078800019948,48.430235999957205
2202,94068,120,parc de la zone-portuaire                                   ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.0609309996254,48.43039800015437
2203,94068,120,parc de la zone-portuaire                                   ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.06080099987177,48.43029999988608
2204,94068,120,parc de la zone-portuaire                                   ,module de jeux,Glissoire pour talus - 5 Ã  12 ans,-71.06454000017654,48.430129999852504
2205,94068,120,parc de la zone-portuaire                                   ,module de jeux,Poutre d'Ã©quilibre - 18 mois Ã  12 ans,-71.06068800018737,48.430279000334814
2206,94068,120,parc de la zone-portuaire                                   ,module de jeux,Ãquipement bersant - 18 mois Ã  12 ans,-71.06099100039904,48.43031799955675
2207,94068,120,parc de la zone-portuaire                                   ,module de jeux,Ãquipement bersant - 18 mois Ã  12 ans,-71.06097300022986,48.4303650001927
2208,94068,120,parc de la zone-portuaire                                   ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.06094700002932,48.43031800000039
2209,94068,120,parc de la zone-portuaire                                   ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.06095799988785,48.43034100034583
2210,94068,120,parc de la zone-portuaire                                   ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.06087699996489,48.430328999835396
2211,94068,120,parc de la zone-portuaire                                   ,terrain de sport,Jeu de pÃ©tanque - Terrain de pratique - Gravier,-71.06347999981865,48.43062000044191
2212,94068,121,parc de provence                                  ,aire de jeux,18 mois Ã  12 ans,-71.02411199934225,48.41999900003082
2213,94068,121,parc de provence                                  ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.02415000062649,48.42001000002351
2214,94068,121,parc de provence                                  ,module de jeux,Bloc psychomoteur - 2 Ã  12 ans,-71.02416999943411,48.419909999598815
2215,94068,121,parc de provence                                  ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.02412000055669,48.41989000012966
2216,94068,121,parc de provence                                  ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.02406000002547,48.419969999586534
2217,94068,121,parc de provence                                  ,module de jeux,Ãquipement fixe - 2 Ã  5 ans,-71.0240899999651,48.419960000272646
2218,94068,121,parc de provence                                  ,module de jeux,Ãquipement tournant - 2 Ã  5 ans,-71.02406000053847,48.42002000011548
2219,94068,122,parc rimbaud                                      ,aire de jeux,18 mois Ã  12 ans,-71.07894000059599,48.395353999893985
2220,94068,122,parc rimbaud                                      ,module de jeux,Appareil Ã  grimper - 18 mois Ã  12 ans,-71.07897000024933,48.395359999878465
2221,94068,122,parc rimbaud                                      ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-71.07900999987679,48.39532999993367
2222,94068,122,parc rimbaud                                      ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.07910000006672,48.39538000017007
2223,94068,122,parc rimbaud                                      ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.07888999951037,48.395430000072714
2224,94068,122,parc rimbaud                                      ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.07886999962808,48.395339999608886
2225,94068,122,parc rimbaud                                      ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.07890000005771,48.39530000020388
2226,94068,123,parc rosaire-gauthier                             ,aire de jeux,18 mois Ã  12 ans,-71.06546700033522,48.41797899998648
2227,94068,123,parc rosaire-gauthier                             ,aire de jeux,18 mois Ã  12 ans,-71.06524299951653,48.41814900027552
2228,94068,123,parc rosaire-gauthier                             ,aire de jeux,18 mois Ã  5 ans,-71.06535600036172,48.4180510000106
2229,94068,123,parc rosaire-gauthier                             ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.06312000018895,48.41856999997576
2230,94068,123,parc rosaire-gauthier                             ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.06579000034164,48.41805000005379
2231,94068,123,parc rosaire-gauthier                             ,infrastructure aquatique,Pataugeuse,-71.06534999986552,48.41746000009394
2232,94068,123,parc rosaire-gauthier                             ,infrastructure aquatique,Piscine,-71.06566000058065,48.41758000011432
2233,94068,123,parc rosaire-gauthier                             ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.06544999948768,48.41798000000834
2234,94068,123,parc rosaire-gauthier                             ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.06533000063376,48.41806999961472
2235,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-71.06524999988899,48.41813999988638
2236,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.06532000065059,48.41802999988699
2237,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06412999987268,48.41830399995884
2238,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06448400003345,48.41821399972697
2239,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06493199948278,48.41837400036093
2240,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06476199981297,48.418386999989444
2241,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06428100032808,48.41829799993867
2242,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06466299972848,48.418290000269224
2243,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06439099956336,48.41830800038616
2244,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06446900010421,48.41821499968108
2245,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement de mise en forme - Autre,-71.06412500042882,48.41825000002125
2246,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement fixe - 18 mois Ã  12 ans,-71.06537000048708,48.41805999975444
2247,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement fixe - 2 Ã  5 ans,-71.06539000055079,48.41800000042996
2248,94068,123,parc rosaire-gauthier                             ,module de jeux,Ãquipement tournant - 5 Ã  12 ans,-71.06521999974389,48.41816999974721
2249,94068,123,parc rosaire-gauthier                             ,terrain de sport,Aire d'entrainement 13 et + - Circuit rÃ©crÃ©o-forme - BÃ©ton,-71.06413000005173,48.41830999977634
2250,94068,123,parc rosaire-gauthier                             ,terrain de sport,Anneau de glace - ÃclairÃ© - Pavage,-71.06557999995914,48.41806999964503
2251,94068,123,parc rosaire-gauthier                             ,terrain de sport,Tennis - Terrain rÃ©glementaire - Terre battue,-71.06269099940968,48.41866199967286
2252,94068,123,parc rosaire-gauthier                             ,terrain de sport,Tennis - Terrain rÃ©glementaire - Terre battue,-71.06308999989648,48.418737999586135
2253,94068,123,parc rosaire-gauthier                             ,terrain de sport,Tennis - Terrain rÃ©glementaire - Terre battue,-71.0628959997223,48.41869299994108
2254,94068,124,parc du roussillon                                ,aire de jeux,18 mois Ã  12 ans,-71.0206050003113,48.42377400015087
2255,94068,124,parc du roussillon                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.02063999994769,48.42370999974417
2256,94068,124,parc du roussillon                                ,module de jeux,Bloc psychomoteur - 2 Ã  12 ans,-71.02065999933882,48.42381999956337
2257,94068,124,parc du roussillon                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.0205300001745,48.4238200004002
2258,94068,124,parc du roussillon                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.02058000015353,48.42383999961429
