Liste des contrats de 25 000 $ et plus,,
Octroyés du 1er juin 2016 au 31 mai 2017,,
,,
COBALT ARCHITECTES INC.,"Centre communautaire de loisir de la CDN : service professionnel pour la préparation des plans, du devis et de la surveillance des travaux de maçonnerie","80 711,76"
COMITÉ JEUNESSE DE NOTRE-DAME-DE-GRÂCE,Contribution financière : réalisation des activités de sports et de loisirs - année 2016,"158 420,00"
,Contribution financière : gestion de centres,"32 133,00"
,Organisation de la semaine italienne - année 2016,"2 498,44"
,Contribution financière : réalisation des activités de sports et de loisirs pour divers centres - année 2017,"599 412,46"
,Contribution financière - année 2017,"10 000,00"
,Organisation du camp de jour Walkley - année 2017,"20 342,50"
,Organisation du camp de jour St-Raymond - année 2017,"18 932,37"
COMMISSION SCOLAIRE DE MONTRÉAL (CSDM),Location d'écoles - année 2016,"46 586,94"
,Paniers de basketball - année 2017,"2 206,84"
,Location d'écoles - année 2017,"50 394,00"
,Projets de médiation culturelle : ateliers de danse et de musique en milieu scolaire,"10 000,00"
CONSEIL COMMUNAUTAIRE NOTRE-DAME-DE-GRÂCE INC.,Contributions financières - année 2016,"34 768,00"
,Entente de partenariat pour la réalisation d’activités liées à la concertation et au soutien en développement social local - année 2017,"42 500,00"
CONSTRUCTION BAU-VAL INC.,Planage et revêtement bitumineux des trottoirs,"4 278 185,91"
CONSTRUCTION DJL INC.,Asphalte Enroplus 0-10 mm,"2 497,50"
CONSTRUCTION DJL INC./ Entente 1092608,Asphalte EC- 5,"47 222,50"
,Asphalte ESG-10,"3 045,13"
,Asphalte EC- 10,"42 918,96"
,Asphalte CH-10 -2017,"26 475,87"
CONSTRUCTION MORIVAL LTÉE,Contrat pour la réalisation des travaux du projet de la phase 2 au parc Trenholme,"758 550,54"
CONSTRUCTIONS D G A V INC.,Centre communautaire Notre-Dame-de-Grâce : travaux de remplacement du drain du fond de la piscine et le rejointoiement de la céramique,"165 232,74"
CONSTRUCTION SOTER INC.,Construction de dos d'âne allongés - année 2016,"378 332,95"
COOPÉRATIVE FLEUR-DE-L'ÎLE,Contribution financière en compensation des frais d'étude de permis permettant la réalisation d'un projet d'habitation sociale de 44 unités,"77 131,25"
CORPORATION DE DÉVELOPPEMENT COMMUNAUTAIRE DE CÔTE-DESNEIGES,Entente de partenariat pour la réalisation d’activités liées à la concertation et au soutien en développement social local - année 2016,"43 616,00"
,Contribution financière - Hiver en fête 2017,"3 000,00"
,Entente de partenariat pour la réalisation d’activités liées à la concertation et au soutien en développement social local - année 2017,"42 500,00"
,Contribution financière - Table de famille de CDN - année 2017,"10 000,00"
,Contrat de service pour la coordination des travaux de la Table ronde sur la réduction de la pauvreté dans Côte-des-Neiges–Notre-Dame-de-Grâce,"158 070,00"
C.P.U. DESIGN INC./ Entente 1164102,Équipements informatiques pour le Centre culturel de Notre-Dame-de-Grâce,"5 908,61"
,Achat d'écrans pour la bibliothèque interculturelle,"11 554,63"
,Achat d'imprimante,"5 397,15"
,Équipements informatiques pour le Centre culturel de Notre-Dame-de-Grâce,"13 990,18"
DASSYLOI,Réparation de conduit d'égout sur la rue Saint-Jacques,"32 128,80"
DEMIX BÉTON/ Entente 1109344,Béton 35 MPA - année 2016,"59 009,53"
DEMIX BÉTON/ Entente 1109344,Béton 32 MPA - année 2016,"18 004,29"
DEMIX BÉTON/ Entente C1109384,Béton à remblai sans retrait - année 2017,"3 517,09"
DÉPÔT ALIMENTAIRE NDG,Fonds de développement social local 2016 - Le réseau des jardins de NDG,"20 250,00"
,Contribution financière: cultiver des fruits et légumes - année 2017,"6 000,00"
,Contribution financière - Le réseau des jardins de NDG,"3 000,00"
,Contribution financière - année 2017,"17 250,00"
,Achat de bacs en cèdre,"4 199,50"
,Contribution pour la gestion des inscriptions pour les jardins communautaires de NDG,"3 000,00"
DISCOUNT LOCATION D'AUTOS ET CAMIONS,Location de voitures - Travaux publics CDN-NDG - année 2016,"12 025,98"
,Location de camionnettes - été 2016,"3 962,58"
,Location de voitures et de camions - été 2016,"5 700,83"
,Location de voitures et de camions - année 2017,"6 063,03"
DUOSON MULTIMÉDIA INC.,Location d'équipements,"3 241,71"
,Services de webdiffusion des séances du conseil d'arrondissement - année 2016,"14 022,80"
,Location d'équipements pour les séances du conseil d'arrondissement,"30 766,80"
ÉCHAFAUDS PLUS (LAVAL) INC.,Location de clôtures et de barricades,"5 249,37"
,Location d'escaliers - année 2017,"19 643,69"
ENGLOBE CORP.,Analyse et essai en laboratoire,"3 863,71"
ENGLOBE CORP./ Entente 1095990,Contrôle qualitatif des matériaux de construction pour le PRR-1 - année 2016,"82 182,00"
,Contrôle qualitatif des matériaux de construction pour le RMTUP-1 - année 2016-2017,"22 113,02"
,Agglo : contrôle qualitatif des matériaux dans le cadre de la construction de saillies - année 2016,"6 848,50"
,Test de caractérisation de sol - année 2016,"16 348,37"
,Parc Notre-Dame-de-Grâce: surveillance des travaux et vérification de la qualité des sols - année 2016,"5 984,29"
,Traitement et valorisation des sols contaminés - année 2016-2017,"3 499,70"
,Traitement et valorisation des sols contaminés - année 2017,"6 217,73"
ENGLOBE CORP./ Entente 994083,Contrôle qualitatif des matériaux de construction PRR-1 - année 2015,"2 084,53"
,Contrôle qualitatif des matériaux pour la construction de saillies - année 2016,"19 632,37"
ENTRETIEN MANA INC.,Entretien d'immeubles - année 2016,"4 024,70"
,Service d'entretien ménager - année 2017,"23 097,25"
ÉQUIPEMENT DE THÉÂTRE G.C.,Contrat pour l'achat et l'installation de l'habillage de scène et d'exposition (rideaux) de la salle multifonctionnelle et de la salle d'exposition du Centre culturel de Notre-Dame-de-Grâce,"138 336,93"
ÉQUIPEMENTS TWIN INC.,Ajustement de deux unités,"3 368,92"
ÉQUIPEMENTS TWIN INC./ Entente 789455,Fourniture et installation de bennes basculantes,"133 799,60"
,Ajustement d'une unité pour répondre aux normes SST,"2 699,13"
,Fourniture et installation d'un élévateur hydraulique,"14 808,17"
,Achat d'une lame à neige et d'une épandeuse d'abrasifs,"21 327,06"
EXCAVATION PATRICE COUTURE INC.,Contrat pour la démolition de la pataugeoire et pour la préparation des sols au parc Trenholme,"220 946,18"
FLORENCE MÉTHOT,Bourse dans le cadre du processus d'idéation du legs pour le 375e de la Ville de Montréal,"2 500,00"
,Contrat pour la conception et la mise en plan d'aménagements paysagers,"24 725,00"
FONDERIE LAPERLE DIR. TUYAUTERIES CANADA LTÉE,Équipements pour égouts et aqueducs - année 2016,"11 087,39"
,Équipements pour égouts et aqueducs - année 2017,"20 960,11"
GLOBOCAM (MONTRÉAL) INC./ Entente 706217,Achat de deux camions châssis 4 x 2,"260 628,89"
,Achat d'un camion châssis 6 x 4,"134 008,00"
GROUPE ABF INC.,Construction de trottoirs élargis (saillies) sur différentes rues locales et artérielles,"316 323,42"
,Dalle de béton,"9 133,91"
GROUPE ARCHAMBAULT INC.,Piano pour le Centre culturel de Notre-Dame-de-Grâce,"38 760,86"
GROUPE GEYSER INC.,Montant additionnel : construction du Centre culturel de Notre-Dame-de-Grâce - CA13 170177,"254 661,62"
IGF AXIOM INC.,Surveillance de chantiers dans le cadre de la construction de trottoirs élargis (saillies) sur différentes rues locales et artérielles - année 2016,"15 829,73"
,Surveillance de chantiers dans le cadre de la construction de trottoirs élargis (saillies) sur différentes rues locales et artérielles - année 2017,"44 241,87"
INSTA-MIX,Achat de rouleau vibrant avec châssis,"35 013,33"
JEUNESSE BENNY,Contributions financières pour la réalisation d'activités de sports et de loisirs - année 2016,"14 602,33"
,Contributions financières pour la réalisation d'activités de sports et de loisirs - année 2017,"43 809,00"
,Contributions financières pour l'organisation du camp de jour Benny,"21 570,02"
K+S SEL WINDSOR LTÉE,Sel de déglaçage - année 2017,"996 015,91"
LABO S.M. INC.,Contrôle qualitatif: mise aux normes de l'aréna Bill-Durnan,"14 880,42"
,Travaux de carottage dans la chaussée de différentes rues - PRR-1 - année 2017,"7 979,05"
LA COMPAGNIE DE CONSTRUCTION EDILBEC INC.,Chalet du parc Notre-Dame-de-Grâce: travaux de réaménagement et de rénovation,"1 172 185,43"
LAFARGE CANADA INC.,Pierre concassée,"156 960,83"
LEBLANC ILLUMINATIONS-CANADA INC.,"Installation, démontage et entreposage des décorations de Noël sur la rue Sherbrooke - année 2016",20 710 41
,Décorations de Noël sur la rue Sherbrooke - année 2016,"2 519,70"
,Décorations de Noël - année 2017,"4 277,25"
LE DEVOIR INC.,Service de publication d'avis publics - année 2016,"13 195,18"
,Service de publication d'avis publics - année 2017,"16 667,82"
LES CONSTRUCTIONS ARGOZY INC.,Parc Jean-Brillant : travaux de finition du sentier en asphalte suite au déplacement du lampadaire,"3 254,61"
,Parc Loyola : réfection du terrain suite à la démolition des roulottes,"14 969,12"
,Parc Georges-Saint-Pierre : nettoyage et ajout de scellant pour joints d'expansion de la dalle de béton des jeux d'eau,"2 824,16"
,Parc Loyola : réaménagement de l'aire de jeux de ping-pong,"10 026,31"
,Construction d'un mur de séparation,"4 566,96"
,Parc Mackenzie-King : aménagement de la place,"7 559,10"
,Parc Mackenzie-King : réaménagement d'un terrain de volleyball,"11 023,69"
LES ENTREPRISES DOMENICK SIGOUIN INC./ Entente 1174732,Location d'une rétrocaveuse avec opérateur - année 2016,"9 682,48"
,Location d'une rétrocaveuse avec opérateur - année 2017,"63 202,47"
LES ENTREPRISES DOUGLAS POWERTECH INC.,Location d'une déchiqueteuse à branches,"8 063,04"
,Réparation d’une déchiqueteuse à branches,"2 698,50"
,Achat d'un hache-branches remorqué,"87 925,23"
,Réparation d'une essoucheuse,"4 491,45"
LES ENTREPRISES KEPASC,Contrat pour des travaux d'essouchement,"88 413,37"
,Prolongation du contrat pour des travaux d'essouchement,"119 234,64"
LES ENTREPRISES VENTEC INC.,Passage pour piétons (av. Victoria et av. Grosvenor) : contingences pour la réfection de l'asphalte type 2,"19 002,73"
,Chalet du parc Notre-Dame-de-Grâce : échafaudage pour l'exploration du plafond,"2 194,24"
,Réfection d'une partie du sentier de la Place du 6 décembre : contingences,"6 614,21"
,Construction de trottoirs élargis (saillies) sur différentes rues locales et artérielles,"780 303,17"
,Parc Marie-Gérin-Lajoie: travaux de plantation,"161 662,38"
,Parc de Kent et parc Notre-Dame-de-Grâce : travaux d'aménagement de deux places multifonctionnelles,"411 902,70"
LES HABITATIONS COMMUNAUTAIRES NOTRE-DAME-DE-GRÂCE,Contribution financière pour les frais d'études des demandes de deux permis visant la transformation des bâtiments en logements sociaux situés sur Grand Boulevard,"34 996,00"
LES SOLUTIONS DE RANGEMENT PRISMA INC.,Achat d'étagères pour le Centre culturel de Notre-Dame-de-Grâce - année 2016,"3 000,02"
,Acquisition et installation de rayonnage au Centre culturel de Notre-Dame-de-Grâce - année 2016,"15 548,65"
,Achat de fournitures de classement et de rangement - année 2017,"3 543,33"
LOCATION HEWITT INC.,"Achat, montage et livraison d'un mât vertical et d'un élévateur de personnes pour le Centre culturel de Notre-Dame-de-Grâce","36 280,62"
LOCATION SAUVAGEAU INC.,Location d'une fourgonnette pour l'aqueduc,"15 156,67"
,Location d’un camion 2 x 4 - Parcs CDN-NDG,"6 088,88"
,Location d'une nacelle,"2 402,11"
,Location de véhicules pour équipe multi - année 2017,"9 285,09"
,Location de véhicules,"4 472,47"
,Location d'un camion spécialisé pour l'aqueduc,"13 648,37"
,Location de quatre véhicules pour les étudiants aux Études techniques - été 2017,"20 724,53"
,Location de trois véhicules pour les étudiants aux Parcs - été 2017,"6 661,46"
LOISIRS SOLEIL INC.,Contribution pour l'organisation de camp de jour,"24 620,50"
LOISIRS SPORTIFS CÔTE-DES-NEIGES–NOTRE-DAME-DE-GRÂCE,Personnel de soutien pour la Marche du Maire,"2 250,00"
,Contribution financière,"1 158 644,00"
,Activités au parc de Kent : Hiver en Fête à CDN-NDG,"6 235,21"
,Loisirs sportifs CDN-NDG : Camp de jour Simonne-Monet,"13 554,95"
,Gestion et exploitation : contrat de service (Centre sportif Notre-Dame-de-Grâce),"140 121,44"
,Gestion et exploitation : contrat de service (Centre sportif Trenholme),"2 282,52"
,Gestion et exploitation: contrat de service : (Centre sportif Confédération),"17 573,00"
LV CONSTRUCTION,"Parc Marie-Gérin-Lajoie : travaux d'infrastructures, sentiers et mobilier urbain","114 851,86"
MAISON DES JEUNES CÔTE-DES-NEIGES,Contributions pour les activités de loisir - année 2016,"37 285,00"
,Contributions pour les activités de loisir - année 2017,"111 860,00"
MAXI-MÉTAL INC./ Entente 817906,Fourniture et installation d'un ensemble grue et benne basculante en acier,"190 909,05"
"ME FRANCOIS DUPUIS, NOTAIRE","Projet Le Triangle : acquisition des droits de l'emphytéote au 4815 et 4815A rue Buchan, aux fins d'aménagement d'un parc","2 500 000,00"
MORENCY PERRAULT ARCHITECTES S.E.N.C.R.L.,Parc de Kent et parc Notre-Dame-de-Grâce : services professionnels en architecture dans le cadre du projet d'aménagement,"131 665,87"
NCL ENVIROTEK INC.,Parc de Kent et parc Notre-Dame-de-Grâce : inspection des travaux de construction,"8 016,85"
,Parc Georges-Saint-Pierre : incidences - réalisation de forages géotechniques et de tests de caractérisation environnementale,"8 923,94"
,Parc Jean-Brillant : incidences - réalisation de forages géotechniques,"4 934,41"
,Parc Loyola : incidences - réalisation de forages géotechniques et de tests de caractérisation environnementale,"10 183,79"
NEOLECT INC.,Contrat pour l'éclairage de la place de Vimy au parc Notre-Dame-de-Grâce,"125 013,87"
,Contrat pour l'éclairage de la place de Vimy au parc Notre-Dame-de-Grâce,"13 358,20"
NORGEREQ LTÉE,Travaux de mise aux normes de l'aréna Bill-Durnan,"1 763 544,93"
OMBRAGES,Honoraires professionnels pour l'éclairage de la place de Vimy au parc Notre-Dame-de-Grâce - année 2016,"20 857,79"
,Honoraires professionnels pour l'éclairage de la place de Vimy au parc Notre-Dame-de-Grâce - année 2017,"7 963,30"
(OMHM) OFFICE MUNICIPAL D'HABITATION DE MONTRÉAL,Projet au Centre communautaire Abe-Limonchik : taxes foncières pour la période d'occupation du 1er décembre 2014 et du 15 juillet 2015 avant l'achat,"48 828,28"
,Frais de service du syndicat de copropriété Victoria-Barclay,"10 582,74"
,Frais de service du syndicat de copropriété Victoria-Barclay,"11 972,99"
PÉPINIÈRE A. MUCCI INC.,Mélange de terre pour lit de plantation - année 2016,"7 480,36"
,Mélange de terre pour gazon et fosses d'arbres - année 2016,"6 000,56"
,Mélange de terre pour gazon et fosses d'arbres - année 2017,"6 179,57"
,Mélange de terre pour les parcs,"9 149,66"
PÉPINIÈRE AUCLAIR ET FRÈRES (1991) INC.,Achat d'arbres pour le nouveau Centre culturel de Notre-Dame-de-Grâce - année 2016,"3 131,76"
,Achat de fleurs - année 2016,"5 907,00"
,Achat d'arbres - année 2017,"16 685,00"
PÉPINIÈRE ROUGEMONT ENR.,Achat de fleurs - année 2016,"17 569,66"
,Achat de fleurs - année 2017,"22 740,29"
PRÉVENTION CÔTE-DES-NEIGES–NOTRE-DAME-DE-GRÂCE,Fonds de développement social local - année 2016,"82 707,00"
,Contribution financière du Fonds de développement social local pour les travailleurs du milieu des aînés,"39 500,00"
,Contribution pour le projet pilote d'art mural 2016-2017 pour l'entrepôt Sutton Plumbing,"10 000,00"
,Contribution pour la réalisation des activités reliées au Programme montréalais de soutien à l’action citoyenne en sécurité urbaine,"250 300,00"
,Entente de partenariat pour la réalisation d’activités liées à la concertation et au soutien en développement social local,"70 000,00"
PRODUITS SANY,Achat de produits et d'équipements d'entretien - année 2016,"17 858,48"
,Achat de produits et d'équipements d'entretien - année 2017,"8 089,46"
QUALINET ENVIRONNEMENT INC./ Entente: 1122657,Contrat pour le nettoyage des conduits d'égouts - année 2016,"32 789,82"
RECYCLAGE NOTRE-DAME INC./ Entente 883323 et 1159087,Service de disposition de terre - année 2016,"223 895,85"
RECYCLAGE NOTRE-DAME INC./ Entente 1159087,Service de disposition de terre - année 2017,"124 672,66"
RECYCLAGE NOTRE-DAME INC./ Entente 951328,Disposition de résidus de balai et dépôt à neige - année 2017,"144 999,41"
REMORQUAGE BL,Service: remorquage pour les opérations de déneigement - années 2016-2017,"20 661,54"
REMORQUAGE BL/ Entente 1172756,Service: remorquage pour les opérations de déneigement - années 2016-2017 et 2017-2018.,"100 788,00"
REMORQUAGE BURSTALL CONRAD,Service de remorquage sur le territoire CDN-NDG - année 2016,"29 821,70"
,Service de remorquage sur le territoire CDN-NDG - année 2017,"22 047,37"
ROGERS COMMUNICATIONS CANADA INC.,Frais d'utilisation de cellulaires pour les travaux publics et le bureau technique - année 2016,"8 047,29"
,"Frais d'utilisation de cellulaires pour les sports, la culture et les loisirs - année 2016","6 226,92"
,Frais d'utilisation de cellulaires pour les travaux publics et le bureau technique - année 2017,"12 598,50"
SANEXEN SERVICES ENVIRONNEMENTAUX INC.,Élimination et traitement des sols contaminés catégorisés AB - année 2016,"6 187,12"
,Élimination et traitement de terre AB (voirie) - année 2017,"31 496,25"
SCIAGE DE BÉTON 2000 INC.,Location d'une scie à béton à lame de 36 pouces - année 2016,"2 715,51"
,"Location d'une scie à béton à lame de 36 pouces avec opérateur, incluant les accessoires, pour la réalisation en régie des travaux de réfection mineure de trottoirs","27 267,88"
,Location d'une scie à béton - année 2017,"15 111,36"
SOCIÉTÉ CANADIENNE DES POSTES,Frais postaux - année 2016,"20 367,05"
,Frais postaux - année 2017,"2 964,02"
SOCIÉTÉ EN COMMANDITE STRONGCO,Contrat de location de quatre niveleuses,"82 217,81"
SOCIÉTÉ ENVIRONNEMENTALE CÔTE-DES-NEIGES,Fonds de développement social local 2016: Réseau des jardins urbains de CDN,"20 250,00"
,Projet Darlington communauté durable (Programme Quartier 21) CDN-NDG 2016,"30 000,00"
,Service d'ébénisterie: planification du projet pour l'amélioration des jardins communautaires,"3 674,56"
,Contribution financière pour la réalisation du programme Éco-quartier - année 2017,"325 000,00"
SOCIÉTÉ ENVIRONNEMENTALE CÔTE-DES-NEIGES (suite),Contribution financière : évictions - année 2017,"114 086,37"
,Contribution financière - année 2017,"22 989,41"
SOCOMEC INDUSTRIEL INC.,"Contrat de réfection mineure de trottoirs, de bordures et de travaux d'utilités publiques sur les différentes rues - RMTUP - année 2016","910 676,52"
SOLOTECH INC.,Garde-corps pour le Centre culturel de Notre-Dame-de-Grâce,"8 768,56"
,Équipement pour la salle de spectacle du Centre culturel de Notre-Dame-de-Grâce,"2 322,09"
,Achat de fournitures électriques pour la Maison de la culture de Côte-des-Neiges,"3 149,62"
,Achat de diverses fournitures pour la Maison de la culture de Notre-Dame-de-Grâce,"6 125,13"
,Achat de diverses fournitures pour le Centre culturel de Notre-Dame-de-Grâce,"8 756,65"
(S.P.C.A) SOCIÉTÉ POUR LA PRÉVENTION DE LA CRUAUTÉ ENVERS LES ANIMAUX,Service de fourrière et de contrôle animal,"112 867,00"
STELEM,Achat de scies hydrauliques pour la voirie,"22 519,82"
,Achat de lame,"3 244,12"
ST-GERMAIN ÉGOUTS ET AQUEDUC,Achat de chambre de vanne - année 2016,"7 793,86"
,Achat de couronne - année 2016,"3 256,72"
,Achat de chambre de vanne - année 2017,"11 361,75"
SYNDICAT DE COPROPRIÉTÉ DES TERRAINS BENNY FARM,Cotisation 2016,"17 336,67"
,Cotisation 2017,"22 548,60"
TABASKO COMMUNICATIONS INC.,Service: infographie et graphisme - année 2016,"6 991,11"
,Service: infographie et graphisme - année 2017,"15 748,12"
TECHNOLOGIES STAY CONNECTED INC.,Bibliothèque interculturelle : acquisition d'équipements pour le prêt en libre-service de tablettes Netspot - année 2016,"51 439,68"
,Achat de licence,"6 194,26"
TELUS,Travaux de télécommunication du Centre culturel de Notre-Dame-de-Grâce,"32 101,61"
TESSIER RÉCRÉO-PARC INC.,Parc de la Savane: ouverture et fermeture de jeux d'eau (2016-2020),"5 196,88"
,Parc Mackenzie-King : installation de la glissoire,"5 156,99"
,Parc Maurice-Cullen : travaux de remplacement de 2 paniers de basketball et réparation du gazon au pourtour,"10 520,79"
TRANSELEC / COMMON INC.,Plan de signalisation pour entraves diverses,"18 651,90"
,Signalisation routière : rue de la Savane entre le boulevard Décarie et l'avenue Victoria,"2 762,85"
,Travaux de signalisation - année 2017,"62 992,50"
TRANSPORT MOTTILLO ET FILS INC.,Réparation de drains privés - année 2016,"10 802,04"
,Travaux d'excavation,"22 782,29"
,Travaux d'excavation pour le remplacement d'un égout du domaine public,"18 897,75"
,Réparation de drains privés - année 2016,"19 174,54"
,Réparation de drains privés - année 2017,"20 262,58"
TRANSVRAC MONTRÉAL LAVAL INC.,Transport de terre - année 2016,"3 954,53"
,Transport de terre - année 2017,"36 525,15"
UNIVERSITÉ CONCORDIA,Location de la patinoire de l'Université Concordia,"5 610,27"
,Utilisation des terrains sportifs de l'Université Concordia - Campus Loyola,104 987 50
VILLE MONT-ROYAL,"Échange de service entre l'arrondissement et Ville Mont-Royal: permettre aux résidants du secteur Glenmount d'utiliser les services de sports, de loisirs et de bibliothèque de Ville Mont-Royal","141 733,13"
VINACOUSTIK INC.,Études de bruit,"24 999,62"
WESTHAVEN ELMHURST COMMUNITY RECREATION ASSOCIATION,Contributions financières pour la réalisation d'activités de sports et de loisirs - année 2016,"19 162,00"
,Contributions financières pour la réalisation d'activités de sports et de loisirs - année 2017,"57 488,00"
,Contributions financières pour la réalisation du camp de jour - année 2017,"17 989,17"
2946-8980 QUÉBEC INC.,Stationnement pour les employés - juin à décembre 2016,"18 408,72"
,Stationnement pour les employés - janvier à juin 2017,"18 406,41"
9297-6646 QUÉBEC INC./ Entente 1182973,Location d'une rétrocaveuse avec opérateur,"138 669,17"
9499237 CANADA INC./ Entente 1172750,Service: remorquage de véhicules pour l'opération de déneigement - année 2016-2017,"22 352,36"
,Service: remorquage de véhicules pour l'opération de déneigement - années 2016-2017 et 2017-2018,"97 008,44"
