ï»¿OBJECTID,LABEL,REFERENCED_PIPE,DIAMETER__VALVE_,PROPRIETAIRE,TYPE,PARTIELLEMENT_FERMEE 
2868118,43V5588,43C5922,300,Ville,RÃ©seau,Non
2868119,43S0151,43C7207,50,Ville,purge,Non
2868120,26G0519,26F0519,150,Ville,poteau incendie,Non
2868121,54G0016,54F0016,150,Ville,poteau incendie,Non
2868122,61V0028,61C0110,150,Ville,RÃ©seau,Non
2868124,61V0606,61C1144,200,Ville,RÃ©seau,Non
2868125,43V5887,43C6813,150,Ville,RÃ©seau,Non
2868126,42V2150,42C2354,150,Ville,RÃ©seau,Non
2868127,54G4014,54F4014,150,Ville,poteau incendie,Non
2868128,25G1215,25F1215,150,Ville,poteau incendie,Non
2868129,43G4170,43F4170,150,Ville,poteau incendie,Non
2868130,11G0450,11F0450,150,Ville,poteau incendie,Non
2868133,42G9106,42F9106,150,Ville,poteau incendie,Non
2868134,37G0344,37F0344,150,Ville,poteau incendie,Non
2868136,61G0108,61F0108,150,Ville,poteau incendie,Non
2868137,13G0568,13F0568,150,Ville,poteau incendie,Non
2868138,26V0866,26C4189,150,Ville,RÃ©seau,Non
2868139,61G0120,61F0120,150,Ville,poteau incendie,Non
2868140,26G0315,26F0315,150,Ville,poteau incendie,Non
2868142,42G2068,42F2068,150,Ville,poteau incendie,Non
2868143,37V0497,37C1022,150,Ville,RÃ©seau,Non
2868144,25G1148,25F1148,150,Ville,poteau incendie,Non
2868145,54G8024,54F8024,150,Ville,poteau incendie,Non
2868146,37V1160,37C2302,200,Ville,RÃ©seau,Non
2868147,42V3137,42C3046,150,Ville,RÃ©seau,Non
2868148,25V0758,25C4070,150,Ville,RÃ©seau,Non
2868149,43G5220P,,150,Prive,poteau incendie,Non
2868150,43V2216,43C2519,150,Ville,RÃ©seau,Non
2868151,43V5682,43C6588,300,Ville,RÃ©seau,Non
2868152,43V2202,43C2500,150,Ville,RÃ©seau,Non
2868153,42V2151,42C2356,200,Ville,RÃ©seau,Non
2868154,43V6030,43C7128,150,Ville,RÃ©seau,Non
2868155,43G2186,43F2186,150,Ville,poteau incendie,Non
2868156,25G1217,25F1217,150,Ville,poteau incendie,Non
2868157,61V0306,61C0574,150,Ville,RÃ©seau,Non
2868158,12V5045,12C5464,150,Ville,RÃ©seau,Non
2868159,43G5172,43F5172,150,Ville,poteau incendie,Non
2868160,42V5594,42C4542,150,Ville,RÃ©seau,Non
2868162,42G9104,42F9104,150,Ville,poteau incendie,Non
2868163,37G0342,37F0342,150,Ville,poteau incendie,Non
2868164,43S0145,43C7174,50,Ville,purge,Non
2868165,61G0109,61F0109,150,Ville,poteau incendie,Non
2868166,13G0576,13F0576,150,Ville,poteau incendie,Non
2868167,54G7026,54F7026,150,Ville,poteau incendie,Non
2868168,61G0173,61F0173,150,Ville,poteau incendie,Non
2868169,26G0302,26F0302,150,Ville,poteau incendie,Non
2868171,42G2080,42F2080,150,Ville,poteau incendie,Non
2868172,37V0010,37C0432,150,Ville,RÃ©seau,Non
2868173,42G5124,42F5124,150,Ville,poteau incendie,Non
2868174,54G8022,54F8022,150,Ville,poteau incendie,Non
2868175,43V5582,43C6442,300,Ville,RÃ©seau,Non
2868176,42V3142,42C3038,150,Ville,RÃ©seau,Non
2868177,37V1166,37C2315,100,Ville,RÃ©seau,Non
2868178,43G5224P,,150,Prive,poteau incendie,Non
2868179,43V5680,43C6582,200,Ville,RÃ©seau,Non
2868180,43V6080,43C7230,300,Ville,RÃ©seau,Non
2868181,61V0612,61C1148,150,Ville,RÃ©seau,Non
2868182,42V2197,42C2433,200,Ville,RÃ©seau,Non
2868183,43V5928,43C6870,200,Ville,RÃ©seau,Non
2868184,54G4060,54F4060,150,Ville,poteau incendie,Non
2868185,25G1214,25F1214,150,Ville,poteau incendie,Non
2868186,42G3042,42F3042,150,Ville,poteau incendie,Non
2868187,43G5158,43F5158,150,Ville,poteau incendie,Non
2868188,11G0448,11F0448,150,Ville,poteau incendie,Non
2868189,25V0721,25C3990,200,Ville,RÃ©seau,Non
2868190,42G9105,42F9105,150,Ville,poteau incendie,Non
2868191,37G0338,37F0338,150,Ville,poteau incendie,Non
2868192,61G0110,61F0110,150,Ville,poteau incendie,Non
2868193,13G0586,13F0586,150,Ville,poteau incendie,Non
2868194,42V5028,42C5334,150,Ville,RÃ©seau,Non
2868195,61G0114,61F0114,150,Ville,poteau incendie,Non
2868196,26G0374,26F0374,150,Ville,poteau incendie,Non
2868197,54V2336,54C2570,150,Ville,RÃ©seau,Non
2868199,42V5577,42C4564,300,Ville,RÃ©seau,Non
2868200,42G2066,42F2066,150,Ville,poteau incendie,Non
2868201,37V0166,37C2345,150,Ville,RÃ©seau,Non
2868202,12S0022,12C1944,100,Ville,RÃ©seau,Non
2868203,64G8012,64F8012,150,Ville,poteau incendie,Non
2868204,37V1159,37C2307,200,Ville,RÃ©seau,Non
2868206,61V0013,61C0016,200,Ville,RÃ©seau,Non
2868207,42G3152,42F3152,150,Ville,poteau incendie,Non
2868208,61V0277,61C1372,150,Ville,RÃ©seau,Non
2868209,13G0385P,13F0385P,150,Prive,poteau incendie,Non
2868210,43G5222P,43F5222P,150,Prive,poteau incendie,Non
2868211,43V6079,43C7229,300,Ville,RÃ©seau,Non
2868212,61V0608,61C1184,200,Ville,RÃ©seau,Non
2868213,54G0058,54F0058,150,Ville,poteau incendie,Non
2868214,42V2198,42C2438,150,Ville,RÃ©seau,Non
2868215,13V4158,13C6176,150,Ville,RÃ©seau,Non
2868216,54G4058,54F4058,150,Ville,poteau incendie,Non
2868217,25G1213,25F1213,150,Ville,poteau incendie,Non
2868218,42G3044,42F3044,150,Ville,poteau incendie,Non
2868219,43G5156,43F5156,150,Ville,poteau incendie,Non
2868220,11G0610,11F0610,150,Ville,poteau incendie,Non
2868221,61G0217,61F0217,150,Ville,poteau incendie,Non
2868222,42G4154,42F4154,150,Ville,poteau incendie,Non
2868223,37G0334,37F0334,150,Ville,poteau incendie,Non
2868224,61G0111,61F0111,150,Ville,poteau incendie,Non
2868225,13G0580,13F0580,150,Ville,poteau incendie,Non
2868226,61G0250,61F0250,150,Ville,poteau incendie,Non
2868227,11V3096,11C5154,150,Ville,RÃ©seau,Non
2868228,61G0115,61F0115,150,Ville,poteau incendie,Non
2868229,26G0330,26F0330,150,Ville,poteau incendie,Non
2868231,11G0980,11F0980,150,Ville,poteau incendie,Non
2868232,61G0268,61F0268,150,Ville,poteau incendie,Non
2868233,37V0448,37C0448,250,Ville,RÃ©seau,Non
2868234,11V3259,11C5470,200,Ville,RÃ©seau,Non
2868235,64G8020,64F8020,150,Ville,poteau incendie,Non
2868236,42V3019,42C3026,150,Ville,RÃ©seau,Non
2868237,43G5202,43F5202,150,Ville,poteau incendie,Non
2868238,61V9045,61C3538,150,Ville,RÃ©seau,Non
2868239,11V3164,11C5244,150,Ville,RÃ©seau,Non
2868240,61V0614,61C1218,150,Ville,RÃ©seau,Non
2868241,42G5208,42F5208,150,Ville,poteau incendie,Non
2868242,61V0706,61C1136,150,Ville,RÃ©seau,Non
2868243,54G0059,54F0059,150,Ville,poteau incendie,Non
2868244,42V2199,42C2434,200,Ville,RÃ©seau,Non
2868245,43V5926,43C6868,300,Ville,RÃ©seau,Non
2868246,61V0302,61C0640,150,Ville,RÃ©seau,Non
2868247,26G0515,26F0515,150,Ville,poteau incendie,Non
2868248,42G5342,42F5342,150,Ville,poteau incendie,Non
2868249,43V5902,43C6843,200,Ville,RÃ©seau,Non
2868250,43G5150,43F5150,150,Ville,poteau incendie,Non
2868251,11G0604,11F0604,150,Ville,poteau incendie,Non
2868252,42G4096,42F4096,150,Ville,poteau incendie,Non
2868253,37G0330,37F0330,150,Ville,poteau incendie,Non
2868254,11G1046,11F1046,150,Ville,poteau incendie,Non
2868255,61G0150,61F0150,150,Ville,poteau incendie,Non
2868256,13G0588,13F0588,150,Ville,poteau incendie,Non
2868258,61G0119,61F0119,150,Ville,poteau incendie,Non
2868259,26G0336,26F0336,150,Ville,poteau incendie,Non
2868260,11G1050,11F1050,150,Ville,poteau incendie,Non
2868262,11G0972,11F0972,150,Ville,poteau incendie,Non
2868263,43V5518,43C5328,150,Ville,RÃ©seau,Non
2868264,42G2058,42F2058,150,Ville,poteau incendie,Non
2868265,37V1151,37C2292,150,Ville,RÃ©seau,Non
2868266,43V5734,43C5728,200,Ville,RÃ©seau,Non
2868267,64G8018,64F8018,150,Ville,poteau incendie,Non
2868268,13V3590,13C2544,150,Ville,RÃ©seau,Non
2868269,43V3140,43C3078,200,Ville,RÃ©seau,Non
2868270,42G3154,42F3154,150,Ville,poteau incendie,Non
2868271,43G5204,43F5204,150,Ville,poteau incendie,Non
2868272,61V9047,61C3542,150,Ville,RÃ©seau,Non
2868273,37V1110,37C2168,200,Ville,RÃ©seau,Non
2868274,61V0640,61C1080,150,Ville,RÃ©seau,Non
2868275,11V3193,11C5295,200,Ville,RÃ©seau,Non
2868276,43V6029,43C7142,150,Ville,RÃ©seau,Non
2868277,42V2031,42C2162,150,Ville,RÃ©seau,Non
2868278,43V6107,43C7109,300,Ville,RÃ©seau,Non
2868279,54V2220,54C2434,150,Ville,RÃ©seau,Non
2868280,42V5408,42C5654,150,Ville,RÃ©seau,Non
2868281,13V4157,13C6128,150,Ville,RÃ©seau,Non
2868282,54G4054,54F4054,150,Ville,poteau incendie,Non
2868283,26G0514,26F0514,150,Ville,poteau incendie,Non
2868284,42V4158,42C4090,150,Ville,RÃ©seau,Non
2868285,43G1046,43F1046,150,Ville,poteau incendie,Non
2868286,11G0612,11F0612,150,Ville,poteau incendie,Non
2868287,42G5176,42F5176,150,Ville,poteau incendie,Non
2868288,42G4086,42F4086,150,Ville,poteau incendie,Non
2868289,37G0374,37F0374,150,Ville,poteau incendie,Non
2868291,61G0008,61F0008,150,Ville,poteau incendie,Non
2868292,13G0368,13F0368,150,Ville,poteau incendie,Non
2868293,42V5026,42C5254,300,Ville,RÃ©seau,Non
2868294,12G1100,12F1100,150,Ville,poteau incendie,Non
2868295,61G0124,61F0124,150,Ville,poteau incendie,Non
2868296,26G0324,26F0324,150,Ville,poteau incendie,Non
2868297,11G1051,11F1051,150,Ville,poteau incendie,Non
2868299,11G0974,11F0974,150,Ville,poteau incendie,Non
2868300,42G2108,42F2108,150,Ville,poteau incendie,Non
2868301,64G8016,64F8016,150,Ville,poteau incendie,Non
2868302,42V3148,42C3030,150,Ville,RÃ©seau,Non
2868303,54G0046,54F0046,150,Ville,poteau incendie,Non
2868304,43G5206,43F5206,150,Ville,poteau incendie,Non
2868305,42V1051,42C1074,150,Ville,RÃ©seau,Non
2868306,42V5038,42C2000,200,Ville,RÃ©seau,Non
2868307,61G0244,61F0244,150,Ville,poteau incendie,Non
2868308,61V0641,61C1028,150,Ville,RÃ©seau,Non
2868309,43V6072,43C7216,200,Ville,RÃ©seau,Non
2868311,11G1028P,11F1028P,150,Prive,poteau incendie,Non
2868312,42V2030,42C2200,150,Ville,RÃ©seau,Non
2868313,23V6088,23C5220,250,Ville,RÃ©seau,Non
2868314,61V0712,61C3594,50,Ville,RÃ©seau,Non
2868315,54G4052,54F4052,150,Ville,poteau incendie,Non
2868316,26G0513,26F0513,150,Ville,poteau incendie,Non
2868317,42G5338,42F5338,150,Ville,poteau incendie,Non
2868318,43G5152,43F5152,150,Ville,poteau incendie,Non
2868319,11G0622,11F0622,150,Ville,poteau incendie,Non
2868321,37G0627,37F0627,150,Ville,poteau incendie,Non
2868322,42G4088,42F4088,150,Ville,poteau incendie,Non
2868323,37G0370,37F0370,150,Ville,poteau incendie,Non
2868325,13G0358,13F0358,150,Ville,poteau incendie,Non
2868328,61G0123,61F0123,150,Ville,poteau incendie,Non
2868329,26G0372,26F0372,150,Ville,poteau incendie,Non
2868330,11G1052,11F1052,150,Ville,poteau incendie,Non
2868331,43G1124,43F1124,150,Ville,poteau incendie,Non
2868332,43G3124,43F3124,150,Ville,poteau incendie,Non
2868334,42G2110,42F2110,150,Ville,poteau incendie,Non
2868335,54V2339,54C2578,200,Ville,RÃ©seau,Non
2868336,61G0247,61F0247,150,Ville,poteau incendie,Non
2868337,42V3015,42C3028,150,Ville,RÃ©seau,Non
2868338,43G5208,43F5208,150,Ville,poteau incendie,Non
2868339,42V1052,42C1064,150,Ville,RÃ©seau,Non
2868340,37S0079,37C2263,150,Ville,purge,Non
2868341,43V6078,43C7227,350,Ville,RÃ©seau,Non
2868342,61V0548,61C0834,150,Ville,RÃ©seau,Non
2868343,43V2036,43C2336,200,Ville,RÃ©seau,Non
2868344,54G8032,54F8032,150,Ville,poteau incendie,Non
2868345,43G1052,43F1052,150,Ville,poteau incendie,Non
2868346,26G0512,26F0512,150,Ville,poteau incendie,Non
2868347,43G4026,43F4026,150,Ville,poteau incendie,Non
2868348,11G0620,11F0620,150,Ville,poteau incendie,Non
2868349,42G5178,42F5178,150,Ville,poteau incendie,Non
2868351,43G3056,43F3056,150,Ville,poteau incendie,Non
2868352,37G0366,37F0366,150,Ville,poteau incendie,Non
2868353,13V4118,13C6154,150,Ville,RÃ©seau,Non
2868354,13G0572,13F0572,150,Ville,poteau incendie,Non
2868355,35V0590,35C0728,300,Ville,RÃ©seau,Non
2868356,54G7024,54F7024,150,Ville,poteau incendie,Non
2868357,26G0296,26F0296,150,Ville,poteau incendie,Non
2868358,11G1054,11F1054,150,Ville,poteau incendie,Non
2868359,42G5292,42F5292,150,Ville,poteau incendie,Non
2868360,42G3015,42F3015,150,Ville,poteau incendie,Non
2868361,37V0422,37C0135,150,Ville,RÃ©seau,Non
2868362,43V5580,43C6358,250,Ville,RÃ©seau,Non
2868363,64G8014,64F8014,150,Ville,poteau incendie,Non
2868365,42V3013,42C3022,200,Ville,RÃ©seau,Non
2868366,43G5210,43F5210,150,Ville,poteau incendie,Non
2868367,42V1018,42C1058,150,Ville,RÃ©seau,Non
2868368,43V6077,43C7226,150,Ville,RÃ©seau,Non
2868369,61V0546,61C0832,150,Ville,RÃ©seau,Non
2868370,42V5091,42C2202,150,Ville,RÃ©seau,Non
2868371,61V0731,61C0316,200,Ville,RÃ©seau,Non
2868372,54G1686,54F1686,150,Ville,poteau incendie,Non
2868373,26G0511,26F0511,150,Ville,poteau incendie,Non
2868374,43V5870,43C6787,150,Ville,RÃ©seau,Non
2868375,43G5148,43F5148,150,Ville,poteau incendie,Non
2868376,11G0618,11F0618,150,Ville,poteau incendie,Non
2868378,42G4094,42F4094,150,Ville,poteau incendie,Non
2868379,37G0362,37F0362,150,Ville,poteau incendie,Non
2868380,43V6033,43C7153,150,Ville,RÃ©seau,Non
2868381,61G0127,61F0127,150,Ville,poteau incendie,Non
2868382,26G0334,26F0334,150,Ville,poteau incendie,Non
2868383,11G1056,11F1056,150,Ville,poteau incendie,Non
2868385,42G5290,42F5290,150,Ville,poteau incendie,Non
2868386,42G2114,42F2114,150,Ville,poteau incendie,Non
2868387,37V0424,37C0137,150,Ville,RÃ©seau,Non
2868388,54G8010,54F8010,150,Ville,poteau incendie,Non
2868389,42V3016,42C3014,150,Ville,RÃ©seau,Non
2868390,54V2305,54C2502,200,Ville,RÃ©seau,Non
2868391,43G5212,43F5212,150,Ville,poteau incendie,Non
2868392,42V1030,42C1042,200,Ville,RÃ©seau,Non
2868393,37V1107,37C2162,200,Ville,RÃ©seau,Non
2868394,26V0880,26C4214,150,Ville,RÃ©seau,Non
2868395,61V0201,61C0828,150,Ville,RÃ©seau,Non
2868396,42G5369,42F5369,150,Ville,poteau incendie,Non
2868397,42G5385,42F5385,150,Ville,poteau incendie,Non
2868398,42V5604,42C4616,200,Ville,RÃ©seau,Non
2868399,42V5605,42C4617,250,Ville,RÃ©seau,Non
2868400,42V5603,42C4615,250,Ville,RÃ©seau,Non
2868401,42G5384,42F5384,150,Ville,poteau incendie,Non
2868402,37V1191,37C2384,150,Ville,RÃ©seau,Non
2868403,37G0661,37F0661,150,Ville,poteau incendie,Non
2868404,37G0662,37F0662,150,Ville,poteau incendie,Non
2868405,26V0951,26C0380,350,Ville,RÃ©seau,Non
2868406,11V3274,11C1862,200,Ville,RÃ©seau,Non
2868407,37V1194,37C2388,150,Ville,RÃ©seau,Non
2868409,37V1192,37C2385,150,Ville,RÃ©seau,Non
2868410,26V0950,26C4306,200,Ville,RÃ©seau,Non
2868411,11G0806,11F0806,150,Ville,poteau incendie,Non
2868412,54V2367,54C2625,150,Ville,RÃ©seau,Non
2868413,54V2368,54C2624,150,Ville,RÃ©seau,Non
2868414,37V1193,37C2384,150,Ville,RÃ©seau,Non
2868415,26V0949,26C4305,150,Ville,RÃ©seau,Non
2868416,25V0768,25C4083,150,Ville,RÃ©seau,Non
2868417,26G0549,26F0549,150,Ville,poteau incendie,Non
2868418,26G0548,26F0548,150,Ville,poteau incendie,Non
2868419,26G0547,26F0547,150,Ville,poteau incendie,Non
2868420,26G0546,26F0546,150,Ville,poteau incendie,Non
2868421,26G0545,26F0545,150,Ville,poteau incendie,Non
2868422,37S0172,37C2096,40,Ville,RÃ©seau,Non
2868423,12S0034,12C5643,50,Ville,purge,Non
2868424,37G0667,37F0667,150,Ville,poteau incendie,Non
2868425,37S0169,37C0296,50,Ville,RÃ©seau,Non
2868426,42V5607,42C4620,200,Ville,RÃ©seau,Non
2868427,42V5606,42C4621,250,Ville,RÃ©seau,Non
2868428,42V5608,42C4622,150,Ville,RÃ©seau,Non
2868429,37S0171,37C1940,40,Ville,RÃ©seau,Non
2868430,37S0170,37C1938,50,Ville,RÃ©seau,Non
2868432,43V6167,43C7301,150,Ville,RÃ©seau,Non
2868433,43V6166,43C7301,150,Ville,RÃ©seau,Non
2868434,37V1204,37C2318,100,Ville,RÃ©seau,Non
2868435,37V1201,37C2402,200,Ville,RÃ©seau,Non
2868436,37V1200,37C2401,200,Ville,RÃ©seau,Non
2868439,26V0963,26C4329,200,Ville,RÃ©seau,Non
2868440,26V0962,26C4342,200,Ville,RÃ©seau,Non
2868441,26V0959,26C4323,150,Ville,RÃ©seau,Non
2868442,26G0542,26F0542,150,Ville,poteau incendie,Non
2868443,26G0544,26F0544,150,Ville,poteau incendie,Non
2868444,26G0539,26F0539,150,Ville,poteau incendie,Non
2868445,26V0952,26C4324,150,Ville,RÃ©seau,Non
2868446,26G0543,26F0543,150,Ville,poteau incendie,Non
2868447,26G0541,26F0541,150,Ville,poteau incendie,Non
2868448,26G0538,26F0538,150,Ville,poteau incendie,Non
2868449,26V0957,26C4313,150,Ville,RÃ©seau,Non
2868450,26G0540,26F0540,150,Ville,poteau incendie,Non
2868451,26G0537,26F0537,150,Ville,poteau incendie,Non
2868452,61S0017,61C1541,150,Ville,purge,Non
2868453,61S0016,61C1540,50,Ville,purge,Non
2868454,13CV0034A,13C2330,150,Ville,RÃ©seau,Non
2868455,26V0969,26C4345,200,Ville,RÃ©seau,Non
2868456,26V0953,26C4325,150,Ville,RÃ©seau,Non
2868457,43V6165,43C7299,200,Ville,RÃ©seau,Non
2868458,37V1206,37C1502,150,Ville,RÃ©seau,Non
2868459,37V1205,37C2323,150,Ville,RÃ©seau,Non
2868461,37G0668,37F0668,150,Ville,poteau incendie,Non
2868462,26V0955,26C4322,150,Ville,RÃ©seau,Non
2868463,37G0666,37F0666,150,Ville,poteau incendie,Non
2868464,37V1203,37C2405,150,Ville,RÃ©seau,Non
2868465,37G0664,37F0664,150,Ville,poteau incendie,Non
2868466,37V1202,37C2403,150,Ville,RÃ©seau,Non
2868467,37G0665,37F0665,150,Ville,poteau incendie,Non
2868468,26V0958,26C4318,150,Ville,RÃ©seau,Non
2868469,37V1199,37C2398,150,Ville,RÃ©seau,Non
2868470,37V1198,37C2390,200,Ville,RÃ©seau,Non
2868471,43S0157,43C7102,50,Ville,purge,Non
2868472,37V1197,37C2389,200,Ville,RÃ©seau,Non
2868473,37V1196,37C2397,200,Ville,RÃ©seau,Non
2868474,37V1195,37C2393,200,Ville,RÃ©seau,Non
2868475,26V0956,26C4321,150,Ville,RÃ©seau,Non
2868476,42G5387,42F5387,150,Ville,poteau incendie,Non
2868477,26V0973,26C4326,200,Ville,RÃ©seau,Non
2868479,26V0970,26C4336,200,Ville,RÃ©seau,Non
2868482,26V0954,26C4315,150,Ville,RÃ©seau,Non
2868483,26V0966,26C4332,200,Ville,RÃ©seau,Non
2868484,37G0663,37F0663,150,Ville,poteau incendie,Non
2868486,25G1224,25F1224,150,Ville,poteau incendie,Non
2868487,25G1223,25F1223,150,Ville,poteau incendie,Non
2868488,26V0961,26C4327,200,Ville,RÃ©seau,Non
2868489,42G5386,42F5386,150,Ville,poteau incendie,Non
2868490,25V0770,25C4081,200,Ville,RÃ©seau,Non
2868491,26V0960,26C4341,200,Ville,RÃ©seau,Non
2868492,25V0769,25C4082,150,Ville,RÃ©seau,Non
2868493,13V4245,13C0238,100,Ville,RÃ©seau,Non
2868494,13V3974P,13C1745P,150,APTR,RÃ©seau,Non
2868495,37V0896P,37C1876P,150,Prive,RÃ©seau,Non
2868496,26G0554,26F0554,150,Ville,poteau incendie,Non
2868497,26G0553,26F0553,150,Ville,poteau incendie,Non
2868498,13V4034P,13C2621P,200,Prive,RÃ©seau,Non
2868499,26G0552,26F0552,150,Ville,poteau incendie,Non
2868500,26G0551,26F0551,150,Ville,poteau incendie,Non
2868501,26G0550,26F0550,150,Ville,poteau incendie,Non
2868502,26V0980,26C3810,150,Ville,RÃ©seau,Non
2868503,26V0979,26C4357,150,Ville,RÃ©seau,Non
2868504,26V0977,26C4353,150,Ville,RÃ©seau,Non
2868505,11V3280,11C5521,150,Ville,RÃ©seau,Non
2868506,11V3279,11C5519,250,Ville,RÃ©seau,Non
2868507,11V3275,11C5513,250,Ville,RÃ©seau,Non
2868508,13V4246,13C2100,100,Ville,RÃ©seau,Non
2868509,VannePrive-24,,150,Prive,RÃ©seau,Non
2868510,VannePrive-1,,150,Prive,RÃ©seau,Non
2868511,VannePrive-23,,150,Prive,RÃ©seau,Non
2868512,23V5980P,23C5406P,100,Prive,RÃ©seau,Non
2868513,VannePrive-25,,150,Prive,RÃ©seau,Non
2868514,23G2542P,,150,Prive,poteau incendie,Non
2868515,11V3276,11C5515,200,Ville,RÃ©seau,Non
2868516,26V0975,26C4351,150,Ville,RÃ©seau,Non
2868517,26V0978,26C4354,150,Ville,RÃ©seau,Non
2868518,42V5609,42C5900,150,Ville,RÃ©seau,Non
2868519,11V3281,11C5523,250,Ville,RÃ©seau,Non
2868520,43V6168,43C4246,150,Ville,RÃ©seau,Non
2868521,11V3278,11C5518,250,Ville,RÃ©seau,Non
2868522,26V0974,26C4348,150,Ville,RÃ©seau,Non
2868523,13V4244,13C0254,200,Ville,RÃ©seau,Non
2868524,26V0976,26C4352,150,Ville,RÃ©seau,Non
2868525,VannePrive-21,,150,Prive,RÃ©seau,Non
2868526,11V3277,11C5514,150,Ville,RÃ©seau,Non
2868527,26V0982,26C4361,150,Ville,RÃ©seau,Non
2868530,26G0555,26F0555,150,Ville,poteau incendie,Non
2868531,42V5610,42C4624,150,Ville,RÃ©seau,Non
2868532,43V6169,43C7304,150,Ville,RÃ©seau,Non
2868534,43V6170,43C7066,300,Ville,RÃ©seau,Non
2868535,15CV0016A,15C1072,400,Ville,RÃ©seau,Non
2868536,15CV0019A,15C3784,150,Ville,RÃ©seau,Non
2868537,26V0983,26C4288,250,Ville,RÃ©seau,Non
2868538,12V5118,12C5647,450,Ville,RÃ©seau,Non
2868540,12CV0025A,12C5666,600,Ville,RÃ©seau,Non
2868541,61V0748,61C1550,150,Ville,RÃ©seau,Non
2868542,61V0747,61C1553,150,Ville,RÃ©seau,Non
2868543,61V0746,61C1549,100,Ville,RÃ©seau,Non
2868544,61V0744,61C1547,100,Ville,RÃ©seau,Non
2868545,61V0743,61C1546,100,Ville,RÃ©seau,Non
2868546,61V0745,61C1548,100,Ville,RÃ©seau,Non
2868547,61V0749,61C1551,150,Ville,RÃ©seau,Non
2868548,37G0673P,37F0673P,150,Prive,poteau incendie,Non
2868549,12CV0025B,12C5667,100,Ville,RÃ©seau,Non
