TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0144",817,"Aucune influence","Limit̩e",93.3,2.2,4.8,6.2,7.2,8.6,0.8,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0146",628,"Aucune influence","Limit̩e",92.7,2.3,4.7,6.4,7.1,8.4,1.8,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0149",8246,"Aucune influence","Mod̩r̩e",80.9,2.9,4.5,5.1,6.8,7.1,0.9,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0151",7950,"Aucune influence","Mod̩r̩e",80.5,3.3,4.5,5.2,7,6.9,1,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0153",7800,"Aucune influence","Mod̩r̩e",79.8,3.3,4.5,5.2,7.1,6.9,0.7,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0155",7653,"Aucune influence","Mod̩r̩e",79.2,3.4,4.5,5.1,7,6.9,0.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0156",7211,"Aucune influence","Mod̩r̩e",78.6,3.3,4.6,5.3,7,7.1,1.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0160",7038,"Aucune influence","Mod̩r̩e",77.8,3.2,4.5,5.2,6.9,7,1.6,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0162",6971,"Aucune influence","Mod̩r̩e",77.3,3.2,4.5,5.3,7,7.1,1.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0163",6899,"Aucune influence","Mod̩r̩e",76.9,3.3,4.5,5.1,7,7.1,1.4,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0164",431,"Aucune influence","Limit̩e",120.3,1.6,4.2,4.8,5.9,6.1,1.6,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0167",6446,"Aucune influence","Mod̩r̩e",74,3,4.4,5,6.9,7.2,1.5,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0168",1015,"Aucune influence","Mod̩r̩e",85.5,2.9,4.3,4.8,7.2,6.8,2.4,"Absence de consensus","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0170",912,"Aucune influence","Mod̩r̩e",83.2,2.7,3.9,4.6,6.9,6.7,1.4,"Absence de consensus","Absence de consensus","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0172",830,"Aucune influence","Mod̩r̩e",82.2,2.7,4.3,4.6,7.4,6.9,2.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0174",676,"Aucune influence","Mod̩r̩e",80,2.8,4.2,4.5,7.3,6.8,3.6,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0175",485,"Aucune influence","Mod̩r̩e",73.7,2.9,4.4,4.8,7.6,7,3.6,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0180",5400,"Aucune influence","Mod̩r̩e",71.9,2.8,4.6,5.6,6.6,6.8,1.5,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0182",5169,"Aucune influence","Mod̩r̩e",70.2,2.7,4.5,5.5,6.3,6.4,1,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0184",4916,"Aucune influence","Mod̩r̩e",68.7,2.6,4.8,5,6.1,6.5,0.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0185",4750,"Aucune influence","Mod̩r̩e",67.9,2.5,4.4,4.7,5.9,6.2,-0.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0186",4135,"Aucune influence","Mod̩r̩e",65.5,1.8,3.8,3,4.8,4.6,-1.4,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0187",4084,"Aucune influence","Mod̩r̩e",65.4,1.7,3.6,2.8,4.5,4.4,-1.4,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0188",3843,"Aucune influence","Mod̩r̩e",68,2.2,4,3.4,5.2,5.3,-0.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0189",332,"Aucune influence","Limit̩e",142.8,2.2,5,5.3,6.8,6.6,2.2,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0192",3183,"Aucune influence","Mod̩r̩e",73.8,0.7,3,1.4,2.8,2.5,-4.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0193",3182,"Aucune influence","Mod̩r̩e",74,0.7,2.9,1.4,2.9,2.5,-4.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0194",3149,"Aucune influence","Mod̩r̩e",74.6,0.7,2.9,1.5,2.9,2.6,-4.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0195",3054,"Aucune influence","Mod̩r̩e",75.5,0.8,2.9,1.3,3,2.7,-4.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0197",2936,"Aucune influence","Mod̩r̩e",80.3,1,2.8,1.8,3.3,2.9,-4.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0199",2417,"Aucune influence","Mod̩r̩e",80.9,1.5,4.1,3.9,4.2,4.8,-6.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0201",2147,"Aucune influence","Mod̩r̩e",76.2,1.4,3.9,3.7,4.1,4.5,-6.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0202",1224,"Aucune influence","Mod̩r̩e",115.5,1.1,4.1,3.5,4.2,4.5,-7.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0204",1072,"Aucune influence","Mod̩r̩e",114.9,1.1,4,3.2,3.8,4.4,-8.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0205",1062,"Aucune influence","Mod̩r̩e",115.2,1.1,4.1,3,3.9,4.3,-9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0206",688,"Aucune influence","Mod̩r̩e",127.5,1.6,4.1,3.2,3.2,3.9,-10.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0208",429,"Aucune influence","Mod̩r̩e",120.7,1.8,4.2,3.4,3.4,4.2,-12.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0209",357,"Aucune influence","Mod̩r̩e",115.3,1,3.8,2.6,1.8,3.8,-12.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0220",304,"Aucune influence","Limit̩e",137.1,2.3,4.5,4,5.5,4.6,-2.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0223",918,"Aucune influence","Mod̩r̩e",42.6,0.5,3,0.2,2.3,1.3,-4.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0225",779,"Aucune influence","Mod̩r̩e",58.2,1.8,3.8,2,3.1,2.9,-8,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0226",251,"Aucune influence","Mod̩r̩e",59,3.8,4.4,4.2,4.7,4.6,-8.1,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0229",508,"Aucune influence","Limit̩e",59.7,1.6,3.2,0.7,2.5,2.2,-9.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0241",458,"Aucune influence","Mod̩r̩e",138.9,2.9,3.9,5.6,5.2,6.1,0.8,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0242",311,"Aucune influence","Mod̩r̩e",132.9,2.9,3.7,5.5,4.8,5.6,-0.9,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0252",441,"Aucune influence","Limit̩e",86.9,3.9,6.1,7.1,8.2,9.7,-2.3,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0258",22064,"Aucune influence","Mod̩r̩e",76.5,0.1,3,2.8,6.4,4.6,3.2,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0260",21762,"Aucune influence","Mod̩r̩e",75.8,0,3,2.6,6.4,4.3,3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0262",21663,"Aucune influence","Mod̩r̩e",75.7,0.1,3,2.6,6.5,4.3,3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0264",20931,"Aucune influence","Mod̩r̩e",73.7,0.3,3.1,2.5,6.4,4.2,2.8,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0265",20332,"Aucune influence","Mod̩r̩e",71.6,-0.1,3.3,2.4,6.7,4.2,2.6,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0266",16621,"Aucune influence","Mod̩r̩e",59.5,-0.2,3.5,1.1,5.5,2.9,-0.5,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0272",16292,"Aucune influence","Mod̩r̩e",58.5,-0.5,3.7,1.2,5.3,2.7,-0.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0276",16133,"Aucune influence","Mod̩r̩e",57.9,-0.4,3.8,1.1,5,2.7,-0.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0277",15667,"Aucune influence","Mod̩r̩e",56.8,-0.5,4.1,0.9,4.5,2.8,-1.1,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0278",685,"Aucune influence","Limit̩e",112.5,-1.9,3.1,1.6,5.4,2.4,3.2,"Absence de consensus","Absence de consensus","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0283",14960,"Aucune influence","Mod̩r̩e",54.7,-0.3,3.7,0.7,3.7,2.7,-1.9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0284",486,"Aucune influence","Mod̩r̩e",48.6,-0.5,3.4,0.7,4.6,1.9,-0.4,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0286",290,"Aucune influence","Limit̩e",96.3,-2.8,2,0,3.9,0.2,-0.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0291",14086,"Aucune influence","Mod̩r̩e",54,-0.2,3.5,0.5,3.2,2.2,-2.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0292",13391,"Aucune influence","Mod̩r̩e",53,-0.1,3.1,0.1,2.5,1.8,-2.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0293",733,"Aucune influence","Mod̩r̩e",131.1,1.4,6.5,5,6.9,5.7,-2.2,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0297",385,"Aucune influence","Limit̩e",141.1,2.7,6.5,5.5,7.8,6.5,-0.1,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0302",12493,"Aucune influence","Mod̩r̩e",54,-0.3,3,0.2,2.7,1.6,-2.8,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0304",1232,"Aucune influence","Mod̩r̩e",109.8,-2.4,1.8,0.1,4.1,0.7,-0.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0305",631,"Aucune influence","Mod̩r̩e",104.1,-2.3,2.2,-0.3,4.2,1.1,-0.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0309",416,"Aucune influence","Mod̩r̩e",97.3,-2.3,2.1,0.1,4.2,1.1,-0.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0326",600,"Aucune influence","Mod̩r̩e",114.2,-2.3,2.1,0.2,3.3,1.1,-1.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0327",259,"Aucune influence","Mod̩r̩e",115.4,-2.9,1,-0.9,1.7,0.4,-1.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0342",8204,"Aucune influence","Mod̩r̩e",62.9,-0.6,2.7,0.5,3,1,-2.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0344",7828,"Aucune influence","Mod̩r̩e",61.9,-1,2.7,0.1,2.4,0.5,-2.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0346",7577,"Aucune influence","Mod̩r̩e",61.4,-1,2.7,-0.2,2.1,0.5,-3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0347",7384,"Aucune influence","Mod̩r̩e",61.7,-1,2.6,-0.2,2,0.4,-3.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0348",6363,"Aucune influence","Mod̩r̩e",62,-1,2.4,-0.4,2.4,0.5,-3.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0351",6076,"Aucune influence","Mod̩r̩e",62.9,-1,2.6,-0.3,2.5,0.6,-3.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0352",5924,"Aucune influence","Mod̩r̩e",63.1,-1.1,2.7,-0.3,2.7,0.3,-3.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
