TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0283",14960,"Aucune influence","Mod̩r̩e",35.9,2.4,3.8,3,5.4,3.1,-1.4,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0284",486,"Aucune influence","Mod̩r̩e",33.8,1.5,3.1,3.2,5.5,2.5,-1.7,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0286",290,"Aucune influence","Limit̩e",83.4,2.2,5.7,4.9,5.7,4.1,-1.1,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0291",14086,"Aucune influence","Mod̩r̩e",34.5,2.1,2.9,1.2,4.2,1.7,-2.6,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0292",13391,"Aucune influence","Mod̩r̩e",33.3,1,2.3,-0,3.3,0.6,-3.3,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0293",733,"Aucune influence","Mod̩r̩e",157.6,2.4,4,3.1,1.4,1.9,-13.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0297",385,"Aucune influence","Limit̩e",179,1.7,3.1,2,1.5,2,-9.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0302",12493,"Aucune influence","Mod̩r̩e",32.3,0.4,2.7,0.2,2.7,0.1,-4.6,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0304",1232,"Aucune influence","Mod̩r̩e",82.9,2,6.6,4.3,6.3,2.9,-5.1,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0305",631,"Aucune influence","Mod̩r̩e",72.4,1.9,6.3,4.6,5.9,2.8,-7.2,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0309",416,"Aucune influence","Mod̩r̩e",61.7,1.3,5.6,3,5.6,0.9,-9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0326",600,"Aucune influence","Mod̩r̩e",94.4,2,6.7,4.4,6.2,3.3,-2.9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0327",259,"Aucune influence","Mod̩r̩e",80.4,0.5,4.9,2.1,3.2,-0.4,-10.1,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0342",8204,"Aucune influence","Mod̩r̩e",41.7,2.3,4.3,1.6,3.6,0.7,-6.7,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0344",7828,"Aucune influence","Mod̩r̩e",40.2,1,3.5,0.9,3.1,0.2,-6.7,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0346",7577,"Aucune influence","Mod̩r̩e",39.6,0.5,2.9,0.4,2.5,-0.4,-6.7,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0347",7384,"Aucune influence","Mod̩r̩e",39.1,-0.4,2.4,0.4,1.9,-1.1,-7.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0348",6363,"Aucune influence","Mod̩r̩e",38.3,-1,2.3,-0.5,1.6,-1.6,-8.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0351",6076,"Aucune influence","Mod̩r̩e",39.5,-0.9,2.3,-0.1,2.3,-1.4,-8.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0352",5924,"Aucune influence","Mod̩r̩e",39.3,-0.6,2.7,0.2,2.2,-1.4,-8.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
