TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0119",1790,"Aucune influence","Limit̩e",12.7,-5.6,-7.2,-8.7,-23.1,-17.3,-39.2,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0120",1118,"Aucune influence","Limit̩e",13.8,-5.7,-5.6,-7.8,-22.4,-16,-35.5,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0121",546,"Aucune influence","Limit̩e",11,-11.2,-12.9,-17.5,-30.4,-22.9,-46.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",16.9,-3.9,-2,-2.9,-17.5,-13.9,-25.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0129",425,"Aucune influence","Limit̩e",11.9,-6.7,-8.8,-9.5,-24.2,-20.6,-42.3,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0131",267,"Aucune influence","Limit̩e",13.5,-4.3,-5.1,-5,-20.5,-16.4,-35.4,"Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0135",361,"Aucune influence","Limit̩e",8,-9.2,-6.4,-14.3,-26.2,-24.5,-42.6,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0140",9929,"Aucune influence","Limit̩e",12.4,-8.5,-11.1,-15.9,-23.4,-19.2,-38.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Limit̩e",12.7,-8.4,-11.3,-15.7,-22.8,-18.5,-38.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Limit̩e",7.7,-13.5,-12.9,-22.5,-34.7,-30.6,-56.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0144",817,"Aucune influence","Limit̩e",7.9,-13.2,-13.8,-22.4,-34.5,-30.7,-56.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",8,-13.9,-14.6,-23.9,-34.8,-30.5,-56.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Limit̩e",13.3,-8,-11.4,-15.3,-21.7,-17.7,-37,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Limit̩e",13.4,-8,-11.2,-15.5,-21.4,-17.6,-36.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Limit̩e",13.4,-8,-11.1,-15.5,-21.3,-17.4,-36.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Limit̩e",13.5,-8,-11,-15.6,-21.2,-17.3,-36.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Limit̩e",13.8,-8,-10.7,-15.5,-20.7,-16.8,-35.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Limit̩e",13.9,-8,-10.5,-15.5,-20.5,-16.5,-35.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Limit̩e",13.9,-8,-10.5,-15.4,-20.4,-16.5,-35.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Limit̩e",13.9,-8,-10.5,-15.4,-20.4,-16.4,-34.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",9.7,-12.7,-17.9,-23.9,-36.7,-28.5,-57.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Limit̩e",14.2,-8,-10.2,-15,-19.8,-15.8,-34,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Limit̩e",10.4,-12.5,-19.3,-20.3,-32.8,-26.7,-52.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Limit̩e",10.6,-12.4,-18.7,-20.2,-32.2,-26.1,-52.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Limit̩e",10.8,-12.3,-18.7,-20.2,-31.8,-25.4,-51.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Limit̩e",11.3,-11.7,-17.9,-20.1,-30.3,-24.3,-49.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Limit̩e",12.2,-11.6,-16.9,-20.7,-28.9,-22.3,-46.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Limit̩e",15.1,-7.9,-9,-13.7,-18.3,-14.4,-31.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Limit̩e",15.4,-7.8,-8.6,-13.4,-17.9,-14.1,-31,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Limit̩e",15.7,-7.8,-8.2,-13,-17.5,-13.7,-30.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Limit̩e",16,-7.9,-7.9,-12.7,-17.3,-13.5,-29.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Limit̩e",16.3,-9.1,-8.7,-13,-16.8,-13.7,-29.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0187",4084,"Aucune influence","Limit̩e",16.3,-9,-8.7,-13.3,-16.8,-13.8,-29.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0188",3843,"Aucune influence","Limit̩e",15.9,-9.5,-8.3,-13.3,-17,-13.7,-29.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0189",332,"Aucune influence","Limit̩e",10,-12,-12.9,-16.7,-32.6,-21.5,-46.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Limit̩e",15.6,-9.2,-8.2,-13.3,-16.7,-13.4,-28.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0193",3182,"Aucune influence","Limit̩e",15.5,-9.2,-8.2,-13.3,-16.7,-13.4,-28.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0194",3149,"Aucune influence","Limit̩e",15.4,-9.3,-8.4,-13.5,-16.9,-13.5,-29,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0195",3054,"Aucune influence","Limit̩e",15.3,-9.2,-8.3,-13.7,-16.6,-13.8,-28.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0197",2936,"Aucune influence","Limit̩e",14.6,-9.5,-9,-14.2,-17.2,-13.8,-30.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0199",2417,"Aucune influence","Limit̩e",14.1,-9.9,-10.1,-17.3,-19.8,-16.8,-35.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Limit̩e",14.9,-10.1,-9.8,-17.3,-18.9,-16.1,-34.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Limit̩e",11.3,-11.1,-11.6,-19.3,-24.2,-20,-41.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Limit̩e",11.7,-10.5,-11.1,-18.8,-23.3,-19,-39.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Limit̩e",11.7,-10.5,-11.1,-18.9,-23.3,-19,-40,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Limit̩e",10.4,-11.7,-12.2,-19.9,-27.4,-22.4,-43.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Limit̩e",11.1,-10.4,-10.9,-18.8,-25.5,-20.1,-40,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Limit̩e",11.1,-10.6,-11.1,-18.9,-25.2,-20.1,-40.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",9.3,-12.8,-15,-22.6,-31.8,-25.5,-53.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Limit̩e",19.6,-9.7,-7.8,-13.7,-15.7,-14.3,-27,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0225",779,"Aucune influence","Limit̩e",15,-11.9,-12.3,-17.1,-21.2,-16.1,-33,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Limit̩e",14.8,-10.9,-11.1,-16.7,-20.2,-15.1,-32.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",14.9,-12.4,-12.9,-18,-22.1,-17,-34.1,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Limit̩e",15.2,-2.1,-3.8,-4.8,-22,-17.1,-29.2,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0242",311,"Aucune influence","Limit̩e",14.2,-3.9,-4.7,-6.6,-22.8,-15.9,-31.8,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0252",441,"Aucune influence","Limit̩e",9.7,-15.3,-16.8,-22.5,-33.7,-26.2,-53.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Limit̩e",18.1,-12.1,-13.7,-19.2,-23.8,-21.4,-39,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Limit̩e",18.1,-12.1,-13.6,-19.2,-23.8,-21.7,-39,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Limit̩e",18.1,-12.2,-13.6,-19.2,-23.8,-21.7,-39,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0264",20931,"Aucune influence","Limit̩e",18.2,-12.2,-13.4,-19,-23.6,-21.9,-38.9,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0265",20332,"Aucune influence","Limit̩e",18.4,-12.3,-13.1,-18.9,-23.5,-21.7,-38.7,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0266",16621,"Aucune influence","Limit̩e",19.5,-12.7,-12.3,-18.4,-22.2,-21.1,-37.2,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0272",16292,"Aucune influence","Limit̩e",19.6,-12.7,-12.4,-18.5,-22,-21,-37.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0276",16133,"Aucune influence","Limit̩e",19.6,-12.8,-12.5,-18.5,-21.9,-20.9,-37.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0277",15667,"Aucune influence","Limit̩e",19.7,-12.7,-12.4,-18.6,-21.7,-20.8,-37,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0278",685,"Aucune influence","Limit̩e",11.1,-12,-16.5,-21.7,-28.8,-25.4,-54.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0283",14960,"Aucune influence","Limit̩e",20,-12.7,-12.1,-18.4,-21.6,-20.6,-36.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0284",486,"Aucune influence","Limit̩e",19.8,-10.5,-10.4,-15.5,-18,-17.2,-33.4,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0286",290,"Aucune influence","Limit̩e",11.3,-10.1,-17.6,-21.1,-28.5,-25.4,-51.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0291",14086,"Aucune influence","Limit̩e",20,-12.7,-12.2,-18.3,-21.9,-20.7,-36.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0292",13391,"Aucune influence","Limit̩e",20.2,-12.8,-12,-18.2,-22,-20.6,-36.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0293",733,"Aucune influence","Limit̩e",8.8,-11.2,-17.4,-23.7,-34,-27.6,-57.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0297",385,"Aucune influence","Limit̩e",8.9,-12.4,-15.3,-24.4,-34.1,-26.5,-55.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0302",12493,"Aucune influence","Limit̩e",20.8,-12.9,-11.8,-18,-21.7,-20.4,-35.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0304",1232,"Aucune influence","Limit̩e",11.5,-7.4,-13.1,-19,-25.2,-21.9,-49.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0305",631,"Aucune influence","Limit̩e",12.1,-7,-13.8,-18,-23.6,-20.9,-47.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0309",416,"Aucune influence","Limit̩e",13.3,-6.4,-12.2,-16.3,-21.6,-19.1,-44.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
