TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0108",959,"Aucune influence","Limit̩e",21,-5.1,-5.3,-7,-12.7,-5.9,-24.4,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0110",668,"Aucune influence","Limit̩e",21.8,-6.6,-6,-8,-14.4,-7.9,-25.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0112",551,"Aucune influence","Limit̩e",22.3,-8.4,-6.8,-9.7,-15.3,-9.9,-27.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0117",2949,"Aucune influence","Limit̩e",14.5,-11.3,-11.9,-14.8,-20.6,-12.4,-36.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0118",2067,"Aucune influence","Limit̩e",16.1,-10.5,-10.8,-14.3,-19.1,-13.6,-35.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0119",1790,"Aucune influence","Limit̩e",17,-9.5,-10.4,-13.9,-19.2,-13.3,-35.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0120",1118,"Aucune influence","Limit̩e",18,-7.9,-8.7,-11.4,-17.2,-10.2,-32.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0121",546,"Aucune influence","Limit̩e",17.2,-15.5,-17.3,-19.9,-28.9,-23.2,-44.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",19.1,-2.2,-0.6,-3.4,-9.3,-1.2,-20.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0129",425,"Aucune influence","Limit̩e",16.5,-12.1,-13.8,-16.1,-22,-16.1,-39,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable"
"ABI0131",267,"Aucune influence","Limit̩e",17.1,-8,-9,-11.1,-15.8,-11.5,-32.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0135",361,"Aucune influence","Limit̩e",12.7,-11,-13.7,-16.4,-21.2,-13.3,-38.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0140",9929,"Aucune influence","Limit̩e",21.7,-12.1,-13.1,-17.1,-21.7,-19.8,-35.1,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Limit̩e",22.3,-12.2,-12.6,-16.8,-21.6,-19.6,-34.5,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Limit̩e",14.1,-16.8,-19.9,-23,-29,-23.7,-50.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0144",817,"Aucune influence","Limit̩e",14.4,-17.1,-20.2,-23.2,-29.2,-24.3,-50.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",14.6,-17.5,-20.3,-23.4,-30.8,-25.2,-51.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Limit̩e",23.3,-11.7,-11.7,-16.4,-20.9,-19.1,-33.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Limit̩e",23.5,-11.6,-11.3,-16.1,-20.7,-18.8,-33.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Limit̩e",23.6,-11.6,-11.1,-16,-20.6,-18.6,-33.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Limit̩e",23.7,-11.5,-10.8,-15.8,-20.5,-18.5,-33.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Limit̩e",24.2,-11.1,-10.6,-15.5,-20.1,-18.2,-32.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Limit̩e",24.3,-11,-10.6,-15.3,-19.9,-18,-32.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Limit̩e",24.3,-10.9,-10.5,-15.3,-19.8,-18,-32.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Limit̩e",24.3,-10.9,-10.5,-15.2,-19.7,-17.9,-32.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",17.5,-18.2,-21.8,-23.5,-33.1,-28.3,-51.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Limit̩e",24.8,-10.7,-10.4,-14.8,-19.2,-17.5,-31.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Limit̩e",20,-20.5,-21.2,-25.5,-34.1,-29,-50.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Limit̩e",20.4,-20.3,-21.3,-25.6,-33.7,-29,-50.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Limit̩e",20.7,-20.6,-21.4,-25.8,-33.2,-29.2,-50.2,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Limit̩e",21.8,-20.8,-21.6,-25.7,-32.6,-29.6,-49.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Limit̩e",23.8,-20.5,-21.3,-25.3,-32,-30,-48.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Limit̩e",25.7,-9.2,-9.1,-13.1,-17.3,-16.1,-28.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Limit̩e",26.1,-8.9,-8.7,-12.9,-16.9,-16,-27.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Limit̩e",26.5,-8.3,-8.1,-12.5,-16.4,-15.7,-27,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Limit̩e",27,-8.2,-7.9,-12.3,-16.1,-15.5,-26.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Limit̩e",27.8,-9,-8.1,-12.6,-16.5,-15.7,-26.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0187",4084,"Aucune influence","Limit̩e",27.9,-9.1,-8.2,-12.7,-16.7,-15.8,-26.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0188",3843,"Aucune influence","Limit̩e",26.7,-9,-8,-12.6,-16.6,-16,-26.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0189",332,"Aucune influence","Limit̩e",16.3,-12.5,-15.4,-19.9,-22.9,-20.4,-40.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Limit̩e",25.2,-9.3,-7.6,-13.4,-16.6,-16,-26,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0193",3182,"Aucune influence","Limit̩e",25.2,-9.3,-7.6,-13.4,-16.6,-16,-26,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0194",3149,"Aucune influence","Limit̩e",24.9,-9.5,-7.6,-13.5,-16.8,-16.2,-26.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0195",3054,"Aucune influence","Limit̩e",25,-9.7,-7.9,-14.1,-17.2,-16.2,-26.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0197",2936,"Aucune influence","Limit̩e",23.3,-10.5,-8.2,-14.1,-17.5,-16.9,-27.2,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0199",2417,"Aucune influence","Limit̩e",22.6,-12.3,-10.6,-15.2,-19,-18.6,-30.5,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Limit̩e",23.7,-11.9,-9.6,-15,-18.1,-18.2,-29.8,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Limit̩e",19,-16.4,-17.2,-20.4,-24.5,-23.6,-36.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Limit̩e",19.5,-16.3,-16.9,-19.8,-23.9,-23.2,-35.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Limit̩e",19.5,-16.4,-17,-19.8,-24,-23.3,-35.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Limit̩e",16.2,-15.1,-15.7,-20.7,-22.8,-21.7,-38.6,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Limit̩e",17.2,-13.7,-14.4,-19.3,-21.1,-20.7,-36.2,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Limit̩e",17.5,-14.2,-14.4,-19.2,-21.7,-21,-35.7,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",15.8,-18.7,-19.6,-23.2,-29,-25,-42.3,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Limit̩e",29.7,-6.8,-6.2,-12,-14.7,-12.8,-24.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0225",779,"Aucune influence","Limit̩e",25.8,-13.8,-11.1,-16.5,-20.7,-20.9,-31.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Limit̩e",24.6,-12.5,-9.9,-14.8,-18.8,-19,-29.8,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",26.5,-15,-11.7,-18.7,-22.1,-22.5,-33.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Limit̩e",20.1,-2.7,-1.4,-6.4,-12.1,-4.2,-25.5,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0242",311,"Aucune influence","Limit̩e",19.3,-5.4,-4.8,-8.7,-14,-6.7,-28,"Diminution probable","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0252",441,"Aucune influence","Limit̩e",17.5,-19.1,-21.7,-23.4,-32.6,-28.1,-50.2,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Limit̩e",28.9,-13.7,-12.8,-18.4,-21.2,-22,-34.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Limit̩e",29,-13.8,-12.7,-18.4,-21.2,-22,-34.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Limit̩e",29,-13.8,-12.7,-18.4,-21.2,-22,-34.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0264",20931,"Aucune influence","Limit̩e",29.2,-13.7,-12.6,-18.4,-21.1,-21.8,-34.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0265",20332,"Aucune influence","Limit̩e",29.4,-13.6,-12.4,-18.4,-20.9,-21.7,-34.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0266",16621,"Aucune influence","Limit̩e",31.1,-13,-11.3,-17.7,-20.3,-20.8,-33.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0272",16292,"Aucune influence","Limit̩e",31.2,-13.2,-11.2,-17.6,-20.2,-20.8,-33.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0276",16133,"Aucune influence","Limit̩e",31.3,-13.2,-11.2,-17.5,-20.1,-20.7,-33.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0277",15667,"Aucune influence","Limit̩e",31.4,-13.2,-11.1,-17.4,-19.9,-20.6,-33.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0278",685,"Aucune influence","Limit̩e",19.2,-18,-22.3,-25.6,-31.9,-28.8,-47.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0283",14960,"Aucune influence","Limit̩e",31.8,-13.2,-10.8,-17.1,-19.6,-20.4,-33.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0284",486,"Aucune influence","Limit̩e",29,-11.3,-10.9,-17,-18.7,-19,-31.5,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0286",290,"Aucune influence","Limit̩e",19.7,-18.2,-19,-25.8,-31.3,-28.7,-46.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0291",14086,"Aucune influence","Limit̩e",31.9,-13.2,-10.8,-17,-19.5,-20.5,-33.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0292",13391,"Aucune influence","Limit̩e",32.3,-13,-10.6,-16.7,-19.1,-20.2,-33.3,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0293",733,"Aucune influence","Limit̩e",15,-17.6,-18.8,-25.8,-28,-26.1,-48,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0297",385,"Aucune influence","Limit̩e",14.5,-17.2,-18.9,-26,-27.6,-25.1,-46.8,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
