TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0162",6971,"Aucune influence","Mod̩r̩e",15,-0.3,-1,-2.7,-4.6,-3.5,-8.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0163",6899,"Aucune influence","Mod̩r̩e",15,-0.3,-1,-2.7,-4.5,-3.5,-8.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0164",431,"Aucune influence","Limit̩e",14.4,-3.2,-2.6,-4.1,-9.6,-6.7,-17.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0167",6446,"Aucune influence","Mod̩r̩e",15,-0.1,-0.8,-2.5,-4.2,-3.3,-8.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0168",1015,"Aucune influence","Mod̩r̩e",13.7,-2.1,-2.5,-4.2,-9.6,-5.9,-15.5,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0170",912,"Aucune influence","Mod̩r̩e",13.7,-2,-2.5,-4.2,-9.4,-5.8,-15.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0172",830,"Aucune influence","Mod̩r̩e",13.6,-2,-2.5,-4.1,-9.4,-5.8,-15.2,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0174",676,"Aucune influence","Mod̩r̩e",13.7,-1.8,-2.3,-4,-9.1,-5.6,-14.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0175",485,"Aucune influence","Mod̩r̩e",13.7,-1.6,-2.1,-3.7,-8.6,-5.2,-14.1,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0180",5400,"Aucune influence","Mod̩r̩e",15.5,0.1,-0.3,-2,-3.4,-2.8,-7.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0182",5169,"Aucune influence","Mod̩r̩e",15.5,0.3,-0.2,-1.9,-3.1,-2.7,-7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0184",4916,"Aucune influence","Mod̩r̩e",15.7,0.3,0,-1.6,-2.8,-2.5,-6.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0185",4750,"Aucune influence","Mod̩r̩e",15.8,0.3,0.1,-1.5,-2.6,-2.3,-6.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0186",4135,"Aucune influence","Mod̩r̩e",15.7,-0,-0.2,-2.2,-3.1,-2.7,-7.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0187",4084,"Aucune influence","Mod̩r̩e",15.6,-0.1,-0.2,-2.3,-3.2,-2.8,-7.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0188",3843,"Aucune influence","Mod̩r̩e",15.6,-0.1,-0.3,-2.4,-3.2,-2.9,-7.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0189",332,"Aucune influence","Limit̩e",14.4,-1.1,-1.1,-2.4,-5.8,-4,-11.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0192",3183,"Aucune influence","Mod̩r̩e",14.7,-0.3,-0.3,-2.6,-3.3,-3.2,-7.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0193",3182,"Aucune influence","Mod̩r̩e",14.7,-0.3,-0.3,-2.6,-3.3,-3.2,-7.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0194",3149,"Aucune influence","Mod̩r̩e",14.7,-0.3,-0.4,-2.7,-3.5,-3.3,-7.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0195",3054,"Aucune influence","Mod̩r̩e",14.6,-0.5,-0.6,-3.1,-3.8,-3.6,-8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0197",2936,"Aucune influence","Mod̩r̩e",14.5,-0.6,-0.7,-3.3,-4,-3.8,-8.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0199",2417,"Aucune influence","Mod̩r̩e",14.2,-1.2,-1.4,-4.2,-5.3,-4.7,-10.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0201",2147,"Aucune influence","Mod̩r̩e",14.3,-1.1,-1.3,-4,-5,-4.5,-10.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0202",1224,"Aucune influence","Mod̩r̩e",14.5,-1.8,-2,-4.8,-6.3,-5.1,-13.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0204",1072,"Aucune influence","Mod̩r̩e",14.7,-1.8,-1.8,-4.7,-6.1,-4.9,-12.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0205",1062,"Aucune influence","Mod̩r̩e",14.7,-1.8,-1.9,-4.7,-6.1,-4.9,-12.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0206",688,"Aucune influence","Mod̩r̩e",14.3,-1.9,-2,-4.9,-6.5,-5.2,-13.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0208",429,"Aucune influence","Mod̩r̩e",14.3,-1.6,-1.7,-4.4,-5.9,-4.8,-12.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0209",357,"Aucune influence","Mod̩r̩e",14.1,-1.7,-1.9,-4.6,-5.9,-5.1,-12.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0220",304,"Aucune influence","Limit̩e",14,-2.9,-3.6,-6.4,-8.8,-7.1,-17,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0223",918,"Aucune influence","Mod̩r̩e",14.2,0.2,-0.3,-2.6,-3.4,-2.7,-6.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0225",779,"Aucune influence","Mod̩r̩e",13.6,-0.2,-1,-3.6,-4.6,-3.8,-7.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0226",251,"Aucune influence","Mod̩r̩e",13.6,-0.2,-1.1,-3.7,-4.9,-3.8,-8.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0229",508,"Aucune influence","Limit̩e",13.4,-0.4,-1.3,-4,-4.8,-4.2,-7.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0241",458,"Aucune influence","Mod̩r̩e",17.5,2.7,3.5,3.4,2.4,2.4,2,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0242",311,"Aucune influence","Mod̩r̩e",16.7,2.2,2.9,2.2,1.2,1.2,0.2,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0252",441,"Aucune influence","Limit̩e",14.5,-3.1,-2.9,-4,-9.2,-5.6,-15.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0258",22064,"Aucune influence","Mod̩r̩e",17.2,-2.8,-1.1,-2.5,-4,-4.6,-11,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0260",21762,"Aucune influence","Mod̩r̩e",17.2,-2.8,-1,-2.5,-4,-4.6,-11,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0262",21663,"Aucune influence","Mod̩r̩e",17.3,-2.8,-1,-2.5,-4,-4.6,-11,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0264",20931,"Aucune influence","Mod̩r̩e",17.3,-2.7,-1,-2.5,-3.9,-4.5,-10.8,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0265",20332,"Aucune influence","Mod̩r̩e",17.3,-2.7,-1,-2.5,-3.9,-4.4,-10.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0266",16621,"Aucune influence","Mod̩r̩e",17.6,-2.5,-0.9,-2.4,-3.2,-3.6,-9.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0272",16292,"Aucune influence","Mod̩r̩e",17.6,-2.5,-0.9,-2.4,-3.1,-3.6,-9.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0276",16133,"Aucune influence","Mod̩r̩e",17.7,-2.5,-0.9,-2.4,-3.1,-3.6,-9.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0277",15667,"Aucune influence","Mod̩r̩e",17.7,-2.5,-0.9,-2.4,-3,-3.5,-9.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0278",685,"Aucune influence","Limit̩e",16.1,-2.8,-1.7,-3.3,-5.2,-5.8,-14.6,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0283",14960,"Aucune influence","Mod̩r̩e",17.7,-2.5,-0.8,-2.4,-2.9,-3.4,-9.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0284",486,"Aucune influence","Mod̩r̩e",17.2,-1.4,-0.1,-1.3,-2.1,-3.3,-9.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0286",290,"Aucune influence","Limit̩e",15.8,-2.3,-1.5,-2.9,-4.8,-5.4,-13.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0291",14086,"Aucune influence","Mod̩r̩e",17.7,-2.4,-0.8,-2.5,-2.9,-3.4,-9.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0292",13391,"Aucune influence","Mod̩r̩e",17.6,-2.4,-0.8,-2.5,-2.9,-3.4,-9.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0293",733,"Aucune influence","Mod̩r̩e",14.2,-3.4,-2.6,-3.9,-6.5,-6.7,-15.7,"Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0297",385,"Aucune influence","Limit̩e",14,-2.8,-2.5,-3.7,-7.2,-6.3,-14.6,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0302",12493,"Aucune influence","Mod̩r̩e",17.8,-2.4,-0.7,-2.5,-2.8,-3.2,-8.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0304",1232,"Aucune influence","Mod̩r̩e",16.3,-1.7,-0.6,-1.9,-2.8,-3.7,-10.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0305",631,"Aucune influence","Mod̩r̩e",16.7,-1.6,-0.3,-1.5,-2.3,-3.5,-10.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0309",416,"Aucune influence","Mod̩r̩e",17.1,-1.4,0.1,-1,-1.5,-2.9,-8.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0326",600,"Aucune influence","Mod̩r̩e",15.8,-1.7,-1.1,-2.3,-3.5,-4,-11.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0327",259,"Aucune influence","Mod̩r̩e",16.8,-1.3,-0.1,-1.4,-2.6,-2.9,-9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0342",8204,"Aucune influence","Mod̩r̩e",18,-2.3,-0.4,-2.2,-2.7,-3.1,-8.8,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0344",7828,"Aucune influence","Mod̩r̩e",18.1,-2.2,-0.3,-2.1,-2.5,-3,-8.5,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0346",7577,"Aucune influence","Mod̩r̩e",18.2,-2.2,-0.2,-1.9,-2.3,-2.9,-8.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
