TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0029",719,"Aucune influence","Limit̩e",34.6,5.6,3.2,2.7,-0.9,-0.4,-11.2,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0030",696,"Aucune influence","Limit̩e",33.4,4.7,2.5,2.5,-1.6,-1.8,-12,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0031",598,"Aucune influence","Limit̩e",44.3,7.2,6.1,4.3,2.4,1.8,-5.8,"Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0032",562,"Aucune influence","Limit̩e",44.2,7.6,5.4,5.2,3.2,1.9,-4.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0033",420,"Aucune influence","Limit̩e",61.7,9.5,8.6,8.5,8.6,6.4,1.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0041",6048,"Aucune influence","Limit̩e",80.7,9.9,7.7,7.3,6.4,4.7,-0.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0042",5066,"Aucune influence","Limit̩e",87,10.1,7.8,8.4,7.3,5.9,0.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0043",263,"Aucune influence","Limit̩e",64.4,9.9,7.8,8.3,9.7,6.7,1.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0046",4749,"Aucune influence","Limit̩e",88.8,9.9,7.8,8,7.4,5.7,0,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0054",4523,"Aucune influence","Limit̩e",90.7,10.2,7.8,8.3,7.6,5.8,0,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0055",2122,"Aucune influence","Limit̩e",73.3,8.6,6.5,6.5,6.7,5.2,-1.1,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0056",767,"Aucune influence","Limit̩e",44.4,8.3,7.4,5.9,4.6,3.7,-3.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0057",376,"Aucune influence","Limit̩e",28.4,5.4,3.1,2.5,-3.5,-2,-14.3,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0058",366,"Aucune influence","Limit̩e",28,5,2.4,1.7,-4.7,-2.4,-16.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0064",291,"Aucune influence","Limit̩e",32.3,7.1,4.6,1,-4.1,-1.9,-19.4,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0077",1100,"Aucune influence","Limit̩e",88,9.8,8.3,7.6,7.1,5.8,-0.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus"
"ABI0081",894,"Aucune influence","Limit̩e",91,9.9,8.2,7.8,7,5.8,-0.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0082",681,"Aucune influence","Limit̩e",80.1,8.8,7.3,6.9,6.9,5.3,-0.3,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0084",472,"Aucune influence","Limit̩e",75.2,10.2,8.3,7.8,7.7,6.6,-0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0092",2380,"Aucune influence","Limit̩e",106,9.7,8.6,9.1,8.8,7.4,3.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0093",773,"Aucune influence","Limit̩e",102.2,11,8.9,8.3,8.2,6.7,0.3,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0094",339,"Aucune influence","Limit̩e",99.3,10.8,8.9,8.8,8.4,6.2,0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0102",1606,"Aucune influence","Limit̩e",110.6,10.4,9,9.3,9.8,9.7,7.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"ABI0104",1380,"Aucune influence","Limit̩e",113.1,10.9,9.9,9.5,10.4,10,8.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"ABI0106",1190,"Aucune influence","Limit̩e",110.6,11.1,9.9,9.8,10.1,9.8,7.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"ABI0108",959,"Aucune influence","Limit̩e",125.9,10.9,10.3,11.1,12.2,10.6,10.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0110",668,"Aucune influence","Limit̩e",108.2,10.9,10.1,10.8,11.9,10.6,9.7,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0112",551,"Aucune influence","Limit̩e",92.2,10.7,9.7,10,10.8,10.9,8.6,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0117",2949,"Aucune influence","Limit̩e",71.6,8.4,6.1,3.9,1.1,1.4,-7,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0118",2067,"Aucune influence","Limit̩e",86.4,9.9,9.1,7.6,5.6,5.8,1.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0119",1790,"Aucune influence","Limit̩e",96.2,10.7,8.6,8.2,8.4,7.1,5.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0120",1118,"Aucune influence","Limit̩e",107.8,9.9,8.3,8.7,7.8,9,5.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0121",546,"Aucune influence","Limit̩e",71.4,6.6,4.8,4.8,-0.9,1.6,-6.9,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0126",500,"Aucune influence","Limit̩e",139.7,12,10.8,11.5,11.5,11,9.8,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0129",425,"Aucune influence","Limit̩e",83.9,10.1,9.4,8.4,9.4,8.3,6.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"ABI0131",267,"Aucune influence","Limit̩e",122.1,10.6,9.9,10.1,12.4,11.5,10.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0135",361,"Aucune influence","Limit̩e",43.3,5.8,3.9,-0.4,-3.8,-2.7,-13.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0140",9929,"Aucune influence","Limit̩e",33.4,8.7,6.3,5.3,2.1,2.9,-6.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0141",9218,"Aucune influence","Limit̩e",32.4,7.2,5.4,4.8,2.3,1.8,-5.3,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0142",873,"Aucune influence","Limit̩e",60.8,7.8,4.5,0.8,-3.4,-2.3,-21.8,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0144",817,"Aucune influence","Limit̩e",60.1,7.9,4.4,1.2,-3.9,-2.6,-22.4,"Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0146",628,"Aucune influence","Limit̩e",58.8,6.8,3.5,-0.4,-5.1,-4.1,-24.6,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0149",8246,"Aucune influence","Limit̩e",29.5,6.6,5.6,5,4.2,2.5,-1.5,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0151",7950,"Aucune influence","Limit̩e",28.7,6.7,5.7,5.2,4.9,2.7,-1.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0153",7800,"Aucune influence","Limit̩e",28,6.6,5.6,5.2,4.7,2.7,-0.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0155",7653,"Aucune influence","Limit̩e",27.7,6.5,5.4,5.2,4.7,2.6,-0.8,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0156",7211,"Aucune influence","Limit̩e",27.1,6.8,5.7,5.5,4.9,2.7,0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0160",7038,"Aucune influence","Limit̩e",26.6,6.8,5.8,5.4,5,2.8,0.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0162",6971,"Aucune influence","Limit̩e",26.6,6.9,5.7,5.5,5,2.9,0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0163",6899,"Aucune influence","Limit̩e",26.3,6.9,5.7,5.4,4.8,2.8,-0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0164",431,"Aucune influence","Limit̩e",53.6,9.9,8.8,8.7,8.8,6.4,3.3,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0167",6446,"Aucune influence","Limit̩e",24.8,6.9,5.7,5.2,4.7,2.7,-0.5,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0168",1015,"Aucune influence","Limit̩e",38.7,7.4,6.3,5.8,5.3,3.2,-1.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0170",912,"Aucune influence","Limit̩e",36.5,7.2,6.3,5.5,5.2,3.1,-2,"Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0172",830,"Aucune influence","Limit̩e",35.7,7.2,6.5,5.4,5.5,3,-2,"Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0174",676,"Aucune influence","Limit̩e",33.8,8.1,6.6,5.3,6,3.2,-0.4,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0175",485,"Aucune influence","Limit̩e",26.9,6.2,4.5,4,3.5,1.9,-4.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0180",5400,"Aucune influence","Limit̩e",22.9,8.3,6.9,6.6,5.1,3.8,-0.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus"
"ABI0182",5169,"Aucune influence","Limit̩e",21.6,7.9,6.8,6.1,4.6,3.9,-1.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0184",4916,"Aucune influence","Limit̩e",20.5,5.4,5,4.2,1.9,2.9,-2.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0185",4750,"Aucune influence","Limit̩e",19.6,7,6.6,6,3.3,3.4,-1.9,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0186",4135,"Aucune influence","Limit̩e",15.5,3,1.9,0.8,-0.9,-0.8,-8.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0187",4084,"Aucune influence","Limit̩e",15.4,2.8,1.9,0.3,-1.1,-1,-8.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0188",3843,"Aucune influence","Limit̩e",19.9,4.4,5.1,3.5,3,3.3,-2.3,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0189",332,"Aucune influence","Limit̩e",86,7.3,8.8,8.6,6.9,6.8,5.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0192",3183,"Aucune influence","Limit̩e",20.8,2.4,1.3,0.6,-2.8,-1,-9.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0193",3182,"Aucune influence","Limit̩e",20.8,2.4,1.3,0.7,-2.8,-0.9,-9.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0194",3149,"Aucune influence","Limit̩e",22.5,2.6,1.5,0.7,-1.9,-0.2,-8.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0195",3054,"Aucune influence","Limit̩e",20.8,1.5,0.7,-0.4,-4.1,-2.4,-11,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0197",2936,"Aucune influence","Limit̩e",24.9,2.1,0.6,0.4,-3.2,-1.8,-10.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0199",2417,"Aucune influence","Limit̩e",25.7,4.5,2.1,2,1.1,-0.2,-5.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0201",2147,"Aucune influence","Limit̩e",22.9,3,1.3,0,-0.4,-2.5,-7.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0202",1224,"Aucune influence","Limit̩e",30.6,4.3,2.7,2.1,1.4,-1.1,-4.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0204",1072,"Aucune influence","Limit̩e",29.3,3.8,1.9,0.9,-0.2,-2.3,-9.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0205",1062,"Aucune influence","Limit̩e",29.4,3.8,1.9,0.9,-0.5,-2.4,-9.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0206",688,"Aucune influence","Limit̩e",45.4,9,4.9,5,3.8,1.6,-2.8,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0208",429,"Aucune influence","Limit̩e",33.6,1.8,-0.6,-0.3,-9.5,-5.1,-23.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0209",357,"Aucune influence","Limit̩e",31.5,2.6,-0.3,-0,-7.1,-5.3,-18.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0220",304,"Aucune influence","Limit̩e",41,6.6,5.6,4.9,5.5,3.5,0.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0223",918,"Aucune influence","Limit̩e",17.5,0.6,-0.5,-3,-6.5,-2.8,-16.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0225",779,"Aucune influence","Limit̩e",19.7,1.6,-0.6,-0.8,-5.1,-3.9,-14.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0226",251,"Aucune influence","Limit̩e",19,-2.2,-5.5,-5.1,-13.9,-8.7,-29,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0229",508,"Aucune influence","Limit̩e",18.5,2.5,0.8,0.1,-2.8,-3.1,-11.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0241",458,"Aucune influence","Limit̩e",114.6,9.6,10.2,10.4,11.8,8.7,8.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0242",311,"Aucune influence","Limit̩e",99,9.7,9.4,9.5,10.1,7.7,6.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"ABI0252",441,"Aucune influence","Limit̩e",38.6,5.3,2.6,0.9,-3.3,-1.1,-10.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0258",22064,"Aucune influence","Limit̩e",28.4,3,4.7,2.2,2,0.9,-4.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0260",21762,"Aucune influence","Limit̩e",28.2,3.1,4.6,2.3,1.9,1,-4.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0262",21663,"Aucune influence","Limit̩e",28.1,3,4.7,2.3,1.8,0.7,-4.4,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0264",20931,"Aucune influence","Limit̩e",27.5,2.5,4.6,2,1.6,0.8,-5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0265",20332,"Aucune influence","Limit̩e",27,2.5,4.5,2,1.1,0.2,-5.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0266",16621,"Aucune influence","Limit̩e",23,2.2,2.3,0.6,-1.5,-1.7,-8.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0272",16292,"Aucune influence","Limit̩e",22.7,2.2,2.4,0.5,-1.5,-1.7,-8.9,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0276",16133,"Aucune influence","Limit̩e",22.6,2,2.3,0.5,-1.7,-1.9,-9.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0277",15667,"Aucune influence","Limit̩e",22.1,1.5,1.8,0.1,-2.1,-2.4,-11.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0278",685,"Aucune influence","Limit̩e",60.5,7.8,8.5,6.9,7.5,6.8,4.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0283",14960,"Aucune influence","Limit̩e",21.2,0.9,0.8,-1.1,-3.9,-3.6,-15,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0284",486,"Aucune influence","Limit̩e",24.8,1.3,0.6,-0.7,-3.2,-3.9,-11.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0286",290,"Aucune influence","Limit̩e",50.9,5.8,7.5,5.8,5.3,6.4,-0.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Absence de consensus"
"ABI0291",14086,"Aucune influence","Limit̩e",20.8,0.3,-0,-2.3,-5.8,-4.9,-18.1,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0292",13391,"Aucune influence","Limit̩e",20.3,-0,-0.2,-3,-6.6,-5.2,-20.5,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0293",733,"Aucune influence","Limit̩e",54.7,7.6,7.4,6.2,6.1,5.6,-0.5,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0297",385,"Aucune influence","Limit̩e",62.8,8.9,8.9,8.1,10.4,8.7,6.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0302",12493,"Aucune influence","Limit̩e",19.1,-0,-0.3,-3,-7.3,-5.9,-26,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0304",1232,"Aucune influence","Limit̩e",52.4,5.6,6.2,3.1,1.4,3.6,-4.3,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0305",631,"Aucune influence","Limit̩e",46.9,5.5,5.9,3,0.4,1.3,-6.7,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0309",416,"Aucune influence","Limit̩e",35.7,1.6,1.8,-0.2,-1.8,-3.2,-20.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0326",600,"Aucune influence","Limit̩e",59.5,5.6,7.2,4.2,3.3,4.8,-2,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus"
"ABI0327",259,"Aucune influence","Limit̩e",43.2,2.8,2.5,-0,-1.6,-2.4,-21.2,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0342",8204,"Aucune influence","Limit̩e",22.6,-3.1,-2.8,-4.9,-7.6,-8.3,-31,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0344",7828,"Aucune influence","Limit̩e",22.4,-3.5,-2.7,-4.6,-7.9,-8,-31,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0346",7577,"Aucune influence","Limit̩e",22.3,-3.1,-2.6,-4.4,-7.7,-7.9,-30.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0347",7384,"Aucune influence","Limit̩e",22,-2.5,-2,-4.2,-7.1,-7.7,-29.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable"
"ABI0348",6363,"Aucune influence","Limit̩e",21.8,-1.7,-1.2,-3.9,-6.6,-6.5,-27.8,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0351",6076,"Aucune influence","Limit̩e",22.3,-2.2,-1.7,-4,-6.9,-7.1,-26.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0352",5924,"Aucune influence","Limit̩e",22.3,-2.1,-1.6,-4,-7,-7,-26.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
"ABI0353",452,"Aucune influence","Limit̩e",27.7,-2.1,-2.3,-3,-6.1,-7.5,-25.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0355",351,"Aucune influence","Limit̩e",23.7,-2.8,-3,-3.9,-6.5,-7.4,-26.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0372",5424,"Aucune influence","Limit̩e",22.6,-2.1,-1.4,-3.8,-6.5,-6.9,-27.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable"
