TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0029",719,"Aucune influence","Mod̩r̩e",14,-6.8,-10.5,-11,-24.3,-17.4,-46.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0030",696,"Aucune influence","Mod̩r̩e",14,-7.3,-11.3,-11.8,-25.4,-18.2,-47.8,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0031",598,"Aucune influence","Mod̩r̩e",14,-7.2,-11,-11.9,-25.9,-18.4,-50.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0032",562,"Aucune influence","Mod̩r̩e",14,-8,-12.5,-12.8,-27.6,-20,-53.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0033",420,"Aucune influence","Limit̩e",13.9,-7.3,-12,-12.2,-26.2,-19,-52.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0041",6048,"Aucune influence","Mod̩r̩e",14.6,-0.3,-4.1,-2.2,-11.5,-6.8,-29.3,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0042",5066,"Aucune influence","Mod̩r̩e",14.8,-1.5,-6,-3.8,-13.3,-8.3,-32,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Absence de consensus","Diminution tr̬s probable"
"ABI0043",263,"Aucune influence","Limit̩e",13.2,-8.9,-13.6,-13,-26.4,-20.4,-56.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0046",4749,"Aucune influence","Mod̩r̩e",14.9,-1,-5.1,-3.2,-12.6,-7.4,-30.4,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Absence de consensus","Diminution probable"
"ABI0054",4523,"Aucune influence","Mod̩r̩e",15,-0.5,-4.9,-2.8,-12,-6.9,-29.4,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Absence de consensus","Diminution probable"
"ABI0055",2122,"Aucune influence","Mod̩r̩e",14.4,-6.3,-9.9,-12.6,-24.4,-16.6,-49,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0056",767,"Aucune influence","Mod̩r̩e",14.5,-6,-10.8,-11.6,-23.2,-16.4,-48.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0057",376,"Aucune influence","Mod̩r̩e",14.4,-6.6,-11.5,-11.5,-23,-16.9,-45.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0058",366,"Aucune influence","Mod̩r̩e",14.5,-6.6,-11.6,-11.4,-22.8,-16.7,-45.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0064",291,"Aucune influence","Limit̩e",14.6,-5.3,-10.5,-10.1,-20.7,-15,-43.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0077",1100,"Aucune influence","Mod̩r̩e",14.7,-6.5,-11.4,-12.8,-25.3,-16.8,-50,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0081",894,"Aucune influence","Mod̩r̩e",14.9,-6.8,-12.3,-12.3,-26.2,-17.6,-51.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0082",681,"Aucune influence","Mod̩r̩e",15,-6.8,-12.6,-12.5,-26.5,-18.6,-52,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0084",472,"Aucune influence","Mod̩r̩e",15.5,-8.2,-13.7,-13.2,-28.7,-20.9,-54.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0092",2380,"Aucune influence","Mod̩r̩e",15.5,3.5,1.5,2.6,-1.8,1.8,-12.8,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0093",773,"Aucune influence","Mod̩r̩e",14,-6.1,-10.6,-8.6,-21.4,-15.2,-48.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0094",339,"Aucune influence","Mod̩r̩e",14.3,-6.7,-11.4,-11.1,-22.9,-17,-49.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0102",1606,"Aucune influence","Mod̩r̩e",16.2,6.8,6.2,7.1,6.7,9.1,0.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0104",1380,"Aucune influence","Mod̩r̩e",16.6,8.1,8.7,9.8,11.2,12.4,6.9,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0106",1190,"Aucune influence","Mod̩r̩e",16.7,7.9,8.7,10,11.2,12.4,7,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable"
"ABI0108",959,"Aucune influence","Mod̩r̩e",17.2,10.8,11.9,13.2,15.6,17.1,15.9,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"ABI0110",668,"Aucune influence","Mod̩r̩e",17.6,10.2,10.6,12.5,13.8,15.6,13.9,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"ABI0112",551,"Aucune influence","Limit̩e",17.7,9.3,9.7,12.1,12.7,14.9,12.3,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"ABI0117",2949,"Aucune influence","Mod̩r̩e",14.5,6.3,3.1,3.9,-0.8,2.5,-15.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0118",2067,"Aucune influence","Mod̩r̩e",15.1,4.4,1.2,2,-2.7,1,-16.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0119",1790,"Aucune influence","Mod̩r̩e",15.4,3.8,0.6,1.6,-3.3,-0.2,-16.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0120",1118,"Aucune influence","Mod̩r̩e",15.9,6.2,4,5.3,3,4.8,-6.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Diminution probable"
"ABI0121",546,"Aucune influence","Limit̩e",15.5,-2.5,-7.3,-4.9,-16.2,-11.4,-39.1,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",16.4,12.1,15.1,17.9,21,20.9,20.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"ABI0129",425,"Aucune influence","Mod̩r̩e",15.3,3.9,-0.3,0.7,-5.1,-2.8,-19.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0131",267,"Aucune influence","Mod̩r̩e",15.6,7.8,6.5,7.2,4.8,7.5,-2.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0135",361,"Aucune influence","Limit̩e",13.9,10.1,7.3,8.6,2.9,6.8,-10.2,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0140",9929,"Aucune influence","Mod̩r̩e",15.1,-5.9,-9.7,-7.4,-18.6,-13.7,-39.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Mod̩r̩e",15.2,-6.4,-9.6,-7.5,-18.7,-14.2,-39.5,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Mod̩r̩e",14.2,1.3,-4.4,-1.2,-10.7,-7.5,-32,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0144",817,"Aucune influence","Limit̩e",14.3,0.6,-5,-2.1,-11.8,-8.3,-33.6,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Absence de consensus","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",14.4,-0.6,-6,-2.8,-12.9,-9,-34.8,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Mod̩r̩e",15.3,-6.9,-10.2,-8,-19.5,-15.7,-40.3,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Mod̩r̩e",15.3,-6.8,-10.2,-7.6,-19.4,-16,-40,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Mod̩r̩e",15.4,-6.9,-10.2,-7.5,-19.3,-16,-39.8,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Mod̩r̩e",15.3,-6.9,-10.1,-7.3,-19.2,-15.9,-39.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Mod̩r̩e",15.3,-7,-10.2,-7.3,-19.1,-15.8,-38.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Mod̩r̩e",15.3,-7,-10.2,-7.3,-19,-15.8,-38.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Mod̩r̩e",15.3,-7,-10.2,-7.3,-19,-15.8,-38.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Mod̩r̩e",15.3,-7,-10.3,-7.3,-18.9,-15.8,-38.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",15.9,-4.4,-11.3,-9.3,-25.2,-16.8,-50.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Mod̩r̩e",15.2,-6.8,-10.3,-7.2,-18.8,-15.5,-37.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Mod̩r̩e",15.2,-7.6,-13,-10.2,-27.4,-20.3,-55.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Mod̩r̩e",15.1,-7.9,-13.2,-10,-27.4,-20.6,-55.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Mod̩r̩e",15,-8.3,-13.6,-10.4,-27.8,-21.4,-55.8,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Mod̩r̩e",15,-9.1,-14.1,-10.9,-28.6,-22.2,-56.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Mod̩r̩e",14.8,-10.9,-16.1,-11.5,-30.3,-24.2,-58,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Mod̩r̩e",15.4,-6.5,-9.3,-6.5,-17.6,-14.1,-33.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Mod̩r̩e",15.5,-6.5,-9.1,-6.4,-17.1,-13.7,-32.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Mod̩r̩e",15.5,-6.5,-8.8,-6.5,-16.4,-13.2,-31.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Mod̩r̩e",15.5,-6.6,-8.5,-6.4,-16.1,-12.9,-30.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Mod̩r̩e",15.4,-8.5,-10.6,-8.5,-20.4,-15.2,-35.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0187",4084,"Aucune influence","Mod̩r̩e",15.4,-8.8,-11,-8.9,-21.1,-15.7,-36.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0188",3843,"Aucune influence","Mod̩r̩e",15.4,-9.1,-10.8,-9,-20.9,-15.4,-35.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0189",332,"Aucune influence","Limit̩e",15.9,-4,-7.5,-5.1,-15.9,-12.1,-34.7,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Mod̩r̩e",14.5,-11.2,-12.5,-11.6,-24.3,-18.3,-39,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0193",3182,"Aucune influence","Mod̩r̩e",14.5,-11.2,-12.5,-11.6,-24.3,-18.3,-39,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0194",3149,"Aucune influence","Mod̩r̩e",14.4,-11.4,-12.5,-11.7,-24.6,-18.5,-39.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0195",3054,"Aucune influence","Mod̩r̩e",14.4,-12.1,-13.6,-12.8,-26.2,-19.9,-42.3,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0197",2936,"Aucune influence","Mod̩r̩e",14.4,-12.2,-13.6,-12.7,-26.3,-19.5,-42.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0199",2417,"Aucune influence","Mod̩r̩e",14.1,-11.6,-13.8,-11.3,-25.7,-18.7,-45.8,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Mod̩r̩e",14,-12.2,-13.9,-12.2,-25.7,-18.7,-45,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Mod̩r̩e",15.2,-11.6,-14.1,-11.4,-25.7,-19.5,-48.3,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Mod̩r̩e",15.2,-11.7,-14.3,-11.2,-25.8,-19.7,-48.1,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Mod̩r̩e",15.2,-11.8,-14.5,-11.2,-26,-19.8,-48.4,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Mod̩r̩e",15,-10.1,-11.9,-9,-22.9,-17.3,-44.8,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Mod̩r̩e",14.7,-9.5,-11.5,-8.6,-22.4,-17.2,-43.2,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Mod̩r̩e",14.4,-10.4,-12.4,-10.2,-23.3,-18.3,-44.3,"Absence de consensus","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",15.1,-14.5,-17.5,-15.4,-31.2,-24,-56,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Mod̩r̩e",12.5,-11.1,-13.3,-12.9,-24.6,-20.4,-40.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0225",779,"Aucune influence","Mod̩r̩e",12.9,-12.4,-13.7,-12.3,-26.3,-20.8,-44.6,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Mod̩r̩e",13.1,-11.9,-12.7,-11.2,-24.6,-18.9,-42.3,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",12.7,-13.4,-15.6,-14.3,-29,-23.3,-48.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Mod̩r̩e",17.7,8.2,8.6,11.2,13,12,8,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"ABI0242",311,"Aucune influence","Mod̩r̩e",17.3,7,6.1,8.9,9.1,7.1,2.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0252",441,"Aucune influence","Limit̩e",15.8,-2.7,-10.7,-8.1,-22.3,-15.7,-47.6,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Mod̩r̩e",18.2,-11.6,-11.5,-11,-23.7,-20.2,-47.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Mod̩r̩e",18.2,-11.6,-11.5,-11,-23.8,-20.3,-47.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Mod̩r̩e",18.2,-11.6,-11.5,-11.1,-23.9,-20.3,-47.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0264",20931,"Aucune influence","Mod̩r̩e",18.1,-11.7,-11.2,-11.1,-24,-20.4,-47.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0265",20332,"Aucune influence","Mod̩r̩e",18,-11.7,-11.1,-11.2,-24,-20.5,-47.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0266",16621,"Aucune influence","Mod̩r̩e",17.4,-12.4,-10.6,-12.1,-24.2,-21.4,-47.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0272",16292,"Aucune influence","Mod̩r̩e",17.3,-12.5,-10.6,-12.2,-24.3,-21.6,-47.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0276",16133,"Aucune influence","Mod̩r̩e",17.2,-12.6,-10.6,-12.3,-24.3,-21.7,-47.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0277",15667,"Aucune influence","Mod̩r̩e",17.1,-12.7,-10.7,-12.5,-24.4,-21.8,-47.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0278",685,"Aucune influence","Limit̩e",18,-6.4,-6.6,-7.9,-17.2,-15,-43.3,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0283",14960,"Aucune influence","Mod̩r̩e",16.9,-13.1,-11,-13,-24.6,-22.2,-47.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0284",486,"Aucune influence","Mod̩r̩e",16.5,-10.2,-10.9,-10.6,-22.7,-18,-43.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0286",290,"Aucune influence","Limit̩e",17.4,-6.3,-7.1,-7.8,-17.7,-15,-42.5,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0291",14086,"Aucune influence","Mod̩r̩e",16.7,-13.4,-11.4,-13.3,-24.8,-22.4,-47.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0292",13391,"Aucune influence","Mod̩r̩e",16.4,-13.9,-12.1,-14.2,-25.4,-23.1,-48.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0293",733,"Aucune influence","Mod̩r̩e",15.7,-8.3,-8.4,-8.6,-19,-18.9,-46.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0297",385,"Aucune influence","Limit̩e",15.3,-8.7,-8.2,-8.3,-19.3,-18.1,-44.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0302",12493,"Aucune influence","Mod̩r̩e",16.3,-14.4,-12.6,-15,-25.5,-23.6,-48.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0304",1232,"Aucune influence","Mod̩r̩e",17.9,-4.8,-2.6,-1.7,-10.2,-9.8,-31.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0305",631,"Aucune influence","Mod̩r̩e",18.3,-4.6,-2.9,-1.7,-10.2,-10,-31.3,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0309",416,"Aucune influence","Mod̩r̩e",18.5,-4.2,-2.3,-1.4,-9.1,-9.3,-29,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0326",600,"Aucune influence","Mod̩r̩e",17.3,-4.2,-2.6,-2.1,-9.5,-9.5,-31.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
