VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour décembre 2017,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,1246116,21-déc.-2017,LEON DESLIPPE,,"283,47",Équipement et fourniture pour terrain de jeux
,1232896,20-déc.-2017,LES CONSULTANTS S.M. INC.,,"5078,25",Service - Travail technique en architecture et génie civil
,1243233,8-déc.-2017,LES MATERIAUX DE CONSTRUCTION R. OLIGNY,,"262,05",Équipement et fourniture pour terrain de jeux
,1244222,13-déc.-2017,,,"679,79",Bois de construction
,1245130,18-déc.-2017,LION DISTRIBUTION INC,,"14806,39",Meuble
,1242777,6-déc.-2017,SECURITE LANDRY INC,,"406,20",Équipement de protection
,1242707,6-déc.-2017,TENAQUIP LIMITED,,"26,67",Accessoire vestimentaire
,1244245,13-déc.-2017,,,"956,35",Gants
,1242573,6-déc.-2017,VERMEER CANADA INC.,,"265,87",Équipement de protection
,1241810,4-déc.-2017,ACKLANDS - GRAINGER INC.,,"238,51",Accessoire et pièce de remplacement pour outil
,,4-déc.-2017,,,"19,80",Produit d'hygiène corporelle
"BROUSSEAU, HELENE",1246329,21-déc.-2017,SIMON GUAY,,"2251,97",Décoration temporaire
"CARRIER, RAYMOND",1244958,15-déc.-2017,ACCES COMMUNICATIONS,,"545,93",Réparation/Entretien - Appareil de communication
,1243872,12-déc.-2017,ADZIF INC.,,"5048,85",Proposition Habillage Mur Bibliothèque Interculturelle
,1236755,1-déc.-2017,AUDIO CINE FILMS INC,,"5,25",Service - frais de transport
,1243934,12-déc.-2017,BIBLIO RPL LTEE,,"376,91","Papier, article de papeterie"
,1243935,12-déc.-2017,BRAULT & BOUTHILLIER LTEE,,"231,97",Appareil électronique
,1243869,12-déc.-2017,CARR MCLEAN LIMITED,,"555,78","Classeur, étagère et armoire de rangement"
,1190666,12-déc.-2017,CHARLES BOIVIN,,"146,98",Réparation/Entretien - Matériel artistique
,1245160,18-déc.-2017,COOP-UQAM,,"202,91","Papier, article de papeterie"
,1245159,18-déc.-2017,CORBEIL ELECTRIQUE INC.,,"1656,15",Électroménager
,1243868,12-déc.-2017,GROUPE LINCORA INC,952798,"383,94","Classeur, étagère et armoire de rangement"
,1243870,12-déc.-2017,LES EMBALLAGES CARROUSEL INC,,"206,30",Accessoire et équipement de restauration
,1245152,18-déc.-2017,LIEBERMAN TRANCHEMONTAGNE,,"381,44",Accessoire et équipement de restauration
,1245157,18-déc.-2017,MOBICO INC.,,"234,12",Meuble
,1234022,5-déc.-2017,MULTI-GRAF INC,,"15,75",Service - frais de transport
,1243863,12-déc.-2017,PSP,,"144,42",Fournitures et matériel médical
,1189363,11-déc.-2017,QUINCAILLERIE COTE DES NEIGES,,"27,96","Matériel de fixation, clou, vis"
,1189367,15-déc.-2017,,,"1,98","Matériel de fixation, clou, vis"
,1241742,1-déc.-2017,R.M. LEDUC & CIE INC.,,"279,69","Papier, article de papeterie"
,1241741,1-déc.-2017,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"705,52","Papier, article de papeterie"
,1234945,5-déc.-2017,SOLOTECH INC,,"15,75",Service - frais de transport
,1239355,20-déc.-2017,,,"15,75",Service - frais de transport
,1245158,20-déc.-2017,,,"2399,16",Composante électronique
,1200747,5-déc.-2017,PLANTERRA LTEE,,"21,00",Service - Entretien paysager
,1190663,5-déc.-2017,VIDEOTRON S.E.N.C,,"122,46","Service - Accès internet, ligne téléinformatique"
"DESJARDINS, STEVE",1236535,7-déc.-2017,LES INSTRUMENTS I.T.M. INC.,,"712,45",Fourniture et accessoire scientifique
,1179440,19-déc.-2017,"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE",,"1088,52",Huissier de justice
"FRAPPIER, GENEVIEVE",1243163,7-déc.-2017,AUVITEC LTEE,,"879,16",Équipement d'éclairage et de sonorisation
,1196561,19-déc.-2017,CIMCO REFRIGERATION,,"1092,92",Réparation/Entretien - Équipement de sport et terrain de jeux
,1242466,5-déc.-2017,LUMIPRO INC.,,"629,92",Drapeau et bannière
,1224555,18-déc.-2017,PRODUITS SANY,,"30,97",Équipement d'entretien manuel
,1242556,6-déc.-2017,,1048199,"304,68",Équipements et produits d'entretien
,1184360,6-déc.-2017,SERVICES FINANCIERS MODSPACE CANADA LTD,,"37,80",Location - Bureau mobile
,1242916,7-déc.-2017,SUPERIEUR PROPANE,,"1782,99",Propane
,1244077,13-déc.-2017,SONITEC-VORTISAND INC.,,"1578,75",Service - Entretien d'immeuble
"GARNEAU, NICOLE",1229257,15-déc.-2017,BIO-CONTROLE ARBORICOLE INC.,,"380,05",Service - Inspection
,1189517,1-déc.-2017,HOPITAL VETERINAIRE SHERWOOD PARK,,"1573,76",Vétérinaire
"GAUDREAULT, SONIA",1243484,8-déc.-2017,ASS. QUEBECOISE DU LOISIR MUNIC.,,"1147,03",Frais - Adhésion et cotisation
,1245732,20-déc.-2017,ATCO STRUCTURES ET LOGISTICS LTD,,"7864,62",Location - Véhicule utilitaire
,1243481,8-déc.-2017,CTRE COMMUNAUTAIRE DE LOISIR DE LA CDN,,"1241,48",Service - Téléphonie
,1182599,12-déc.-2017,LOCATION SAUVAGEAU INC.,,"2183,48",Location - Automobile
,1243480,8-déc.-2017,LOISIRS SPORTIFS CDN / NDG,,"15819,09",Service - Arbitrage et surveillance
,1244555,14-déc.-2017,PMP ELECTRIQUE INC.,,"11230,51",Entrepreneur en électricité
,1242726,6-déc.-2017,PRODUITS SANY,,"21410,42",Équipement - Véhicule et appareil
,1243485,8-déc.-2017,SOLOTECH INC,,"15241,67",Équipement de scène
"GENDRON, DENIS",1244623,14-déc.-2017,GEOPOSITION ARPENTEURS-GEOMETRES,,"2624,69",Architecte - Gestion de projet
,1178828,8-déc.-2017,LA NOUVELLE TABLEE (1996) INC,,"629,92",Accessoire et fourniture de décoration
,1195385,7-déc.-2017,LOCATION SAUVAGEAU INC.,,"1762,74",Location - Automobile
,1230612,14-déc.-2017,MBI EXPERTS-CONSEILS,,"2099,75",Ingénieur environnement
,1231057,5-déc.-2017,SYSTEMES CANADIEN KRONOS INC,,"154,73",Service - Frais de transport
"HOOPER, CHANTAL",1230958,21-déc.-2017,ACKLANDS - GRAINGER INC.,,"208,04",Service - Formation en santé et sécurité
,1241825,4-déc.-2017,COMPUGEN INC.,,"728,61",Appareil électronique
,1246106,21-déc.-2017,DAMOTECH INC.,,"1818,18",Équipement et fourniture d'emballage et d'entreposage
,1246123,21-déc.-2017,,,"1994,76",Équipement et fourniture d'emballage et d'entreposage
,1244615,15-déc.-2017,P2K MONTREAL,,"2094,50",Entrepreneur en routes et canalisation
,1239795,11-déc.-2017,PRODUITS SANY,,"10,50",Service - Frais de transport
"OUELLET, M-CLAUDE",1241744,1-déc.-2017,BOUTY INC,1013950,"5082,93",Chaise et fauteuil ergonomique
,1223024,1-déc.-2017,COLLEGE JEAN-DE-BREBEUF,,"343,12",Location - Édifice
,1245208,18-déc.-2017,COMMISSION SCOLAIRE ENGLISH-MONTREAL,,"3685,06",Location - Salle de sport
,1242802,6-déc.-2017,CONG.CHEVRA KADISHA BNAI J.,,"5000,00",Service - Organisation de festivals et spectacles
,1241584,1-déc.-2017,SECURMAX,,"2813,67",Cles intelligentes
,1244846,15-déc.-2017,SERVICES D'ENTRETIEN ALPHANET,,"4787,44",Service - Entretien d'immeuble
"PLANTE, STÉPHANE",1242755,6-déc.-2017,BOO! DESIGN INC.,,"1412,08",Service - Impression
,1234568,4-déc.-2017,BOUTY INC,1013950,"24289,69",Meuble
,1245976,20-déc.-2017,CARDIN RAMIREZ JULIEN INC.,,"21312,46",Architecte - Gestion de projet
,1245349,18-déc.-2017,COMCOMTECH INC.,,"577,73","Service - Rédaction, révision"
,1242817,6-déc.-2017,CUISINE-ATOUT ENTREPRISE D'INSERTION INC.,,"2892,25",Service - Traiteur
,1243557,11-déc.-2017,HARDY EXPERT CONSEIL INC.,,"14257,30",Ingénieur - Gestion de projet
,1246015,20-déc.-2017,LA SEMAINE DES ARTS,,"2624,69",Décoration temporaire
,1179519,6-déc.-2017,LES MORDUS DE LA LANGUE INC.,,"52,49","Service - Rédaction, révision"
,1245981,20-déc.-2017,LES SERVICES TOPO. ALEXANDRE LEPINE,,"524,94",Architecte - Gestion de projet
,1246070,21-déc.-2017,METABO CONSTRUCTION,,"2952,25",Mobilier pour espace public et jardin
,1245982,20-déc.-2017,META + FORME PAYSAGES INC.,,"15275,68",Architecte - Gestion de projet
,1183862,19-déc.-2017,OMBRAGES,,"1364,84",Ingénieur électrique
,1243581,11-déc.-2017,PATRICK DOSS CONSULTANT,,"18372,81",Conseiller en aménagement d'intérieur
,1245694,19-déc.-2017,PAYSAGEMENT BELLE ROCAILLE,,"1574,81",Service - Aménagement paysager
,1245346,18-déc.-2017,SHRED-IT INTERNATIONAL ULC,,"310,76",Service - Destruction de documents
,1241895,4-déc.-2017,SOFTCHOICE LP,,"187,82",Ordinateur et accessoire
,1192501,14-déc.-2017,SYNDICAT DE COPROPRIETE DES TERRAINS BENNY FARM,,"10400,00",Frais - Adhésion et cotisation
,1180727,13-déc.-2017,TABASKO COMMUNICATIONS INC.,,"1574,81","Service - Infographie, graphisme"
,1246135,21-déc.-2017,VILLE DE BEACONSFIELD,,"10437,26",Remboursement main-d'oeuvre pour l'orage de août 2017
"REEVES, GENEVIÈVE",1172894,8-déc.-2017,ALERTE COURRIER P.M.E.,,"15,75","Service - Postal, messagerie"
,1244767,15-déc.-2017,BOSSY-LABELLE INC.,,"403,15",Service - Impression
,1243158,7-déc.-2017,CORPORATION DES OFFICIERS MUNIC AGREES DU QC,,"535,44",Frais - Adhésion et cotisation
,1241788,4-déc.-2017,COOPERATIVE DE L'UNIVERSITE LAVAL,,"52,06",Ordinateur et accessoire
,,4-déc.-2017,,,"3954,88",Ordinateur et accessoire
,1243578,11-déc.-2017,LE DEVOIR INC.,1072498,"2099,75",Service - Placement média d'avis public
,1189518,15-déc.-2017,MEDIAS TRANSCONTINENTAL S.E.N.C,,"62,99",Service - Placement média d'appel d'offres
,1214442,11-déc.-2017,ROGERS COMMUNICATIONS CANADA INC.,,"2624,69",Service - Téléphonie cellulaire
,1243157,7-déc.-2017,SERVICE 2000 ELECTROMENAGERS,,"94,44",Réparation/Entretien - Électroménager
,1244757,15-déc.-2017,SISCA SOLUTIONS D'AFFAIRES CANADA INC.,,"152,23",Service - Impression
,1239185,8-déc.-2017,WOLTERS KLUWER QUEBEC LTEE,,"20,00",Service - Frais de transport
,1242344,5-déc.-2017,,,"24,00",Service - Frais de transport
"TROTTIER, PASCAL",1245774,20-déc.-2017,BUREAU DE NORMALISATION DU QC,,"419,95","Guide, brochure et affiche"
,1242396,5-déc.-2017,SIGNEL SERVICES INC,,"62,37",Signalisation routière
,,,,,"398 253,62",
