VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour octobre 2017,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,,2-oct.-2017,,926254,"11 785,20",Service - Numérisation de documents 
"BOUTIN, PIERRE",1234041,30-oct.-2017,ENGLOBE CORP.,1229286,"10 288,77",Traitement/valorisation de matériaux de construction 
,1233971,27-oct.-2017,GROUPE ABS INC.,,"4 881,92",Travail technique en architecture et génie civil 
,1232896,24-oct.-2017,LES CONSULTANTS S.M. INC.,,"2 676,13",Travail technique en architecture et génie civil 
,1233965,27-oct.-2017,LES ENTREPRISES KEPASC,,"14 038,93",Service - Nettoyage après sinistre 
,1231387,17-oct.-2017,PEPINIERE DOMINIQUE SAVIO LTEE,,"14 640,34",Végétaux 
,1232122,19-oct.-2017,PEPINIERES Y. YVON AUCLAIR ET FILS,,"9 102,42",Végétaux 
,1234010,30-oct.-2017,RECYCLAGE NOTRE-DAME INC.,,"12 191,15",Traitement/valorisation de matières organiques 
"BROUSSEAU, HELENE",1215060,2-oct.-2017,LE DEVOIR INC.,,"9 590,60",Service - Placement média d'avis public 
,1233555,26-oct.-2017,MONTREAL STENCIL INC,,"67,24","Article, accessoire et équipement de bureau "
"CARRIER, RAYMOND",1231007,13-oct.-2017,COMPUGEN INC.,,"344,78",Ordinateur et accessoire 
,1231005,13-oct.-2017,C.P.U. DESIGN INC.,,"1 679,07",Ordinateur et accessoire 
,1231003,13-oct.-2017,DULCINEE LANGFELDER ET CIE,,"4 724,44",Service - Artiste de la scène 
,1231062,16-oct.-2017,GROUPE ARCHAMBAULT INC.,,"94,72","Article, accessoire et équipement de bureau "
,1228915,3-oct.-2017,GROUPE LETTRA INC.,,"1 696,44",Service - Reprographie 
,1213163,5-oct.-2017,LOCATION D'OUTILS SIMPLEX S.E.C.,,"79,62",Location - Appareil et système de ventilation 
,1230264,11-oct.-2017,M V SONORISATION INC.,,"433,18",Composante électronique 
,1230620,12-oct.-2017,NUSPACE MOBILIER INC,,"3 836,24",Tapis amovible
"CARRIER, RAYMOND",1230272,11-oct.-2017,ORSINI ENTREPRISE,,"2 729,67","Service - Déneigement d'accès, stationnement et toiture "
,1231010,13-oct.-2017,PPG REVETEMENTS ARCHITEC. CANADA INC.,,"248,67",Accessoire et fourniture de peinture 
,1231012,13-oct.-2017,R.M. LEDUC & CIE INC.,,"1 123,36","Papier, article de papeterie "
,1212511,4-oct.-2017,SOLOTECH INC,,"21,00",Ruban 
,1231008,13-oct.-2017,,,"2 394,48","Matériel de fixation, clou, vis "
,1231009,13-oct.-2017,TENAQUIP LIMITED,,"1 192,60","Classeur, étagère et armoire de rangement "
,1231016,13-oct.-2017,,,"126,66","Corde, chaîne et câble "
,1231006,13-oct.-2017,TURCOTTE DESIGN INC.,,"944,89",Service - Impression 
,1230201,10-oct.-2017,UGOBURO INC.,,"1 371,14",Chaise et fauteuil ergonomique 
,1230266,11-oct.-2017,ULINE CANADA,,"146,98",Fourniture d'expédition et étiquette 
"CHAMBEROT, ROBERT",1197518,24-oct.-2017,COOPERATIVE DE TAXI MONTREAL,,"52,49",Frais - Taxi 
,1233444,26-oct.-2017,GROUPE LINCORA INC,952798,"343,29",Armoire de rangement 
,1225333,18-oct.-2017,KELLY SANI-VAC INC,,"88,19",Location - Scène et estrade 
,1234022,30-oct.-2017,MULTI-GRAF INC,,"388,45",Service - Impression 
,1234016,30-oct.-2017,R.M. LEDUC & CIE INC.,,"341,63","Papier, article de papeterie "
,1232470,20-oct.-2017,SOLOTECH INC,,"282,02",Réparation/Entretien - Équipement de scène 
"DESJARDINS, STEVE",1229257,4-oct.-2017,BIO-CONTROLE ARBORICOLE INC.,,"8 858,00",Service - Aménagement paysager 
,1230628,12-oct.-2017,LES TRADUCTIONS TERRY KNOWLES INC.,,"59,06","Service - Rédaction, révision "
,1211949,13-oct.-2017,ROGERS COMMUNICATIONS CANADA INC.,,"4 617,35",Service - Téléphonie cellulaire 
"FRAPPIER, GENEVIEVE",1232180,19-oct.-2017,7761023 CANADA INC,,"461,94",Accessoire de sport 
,1230202,10-oct.-2017,CHAUSSURES BELMONT INC,,"293,91",Bottes 
,1233442,26-oct.-2017,COFFRES-FORTS C.B. 2000 INC.,,"1 574,81","Article, accessoire et équipement de bureau "
,1233449,26-oct.-2017,LES EQUIP. DE RESTAURANT DE L'EST INC.,,"3 248,31",Électroménager 
,1233446,26-oct.-2017,LES INSTALLATIONS SPORTIVES AGORA INC.,,"77,43",Équipement et fourniture pour terrain de jeux 
,1233448,26-oct.-2017,MGR CANADA,,"1 591,56",Réparation/Entretien - Équip. de sport et terrain de jeux 
,1230176,10-oct.-2017,PRODUITS SANY,1048199,"318,95",Produits et équipements d'entretien 
,1230177,10-oct.-2017,,1048199,"825,22",Produits et équipements d'entretien 
,1231002,13-oct.-2017,,,"1 653,83",Poubelles 
,1233513,26-oct.-2017,,1048199,"133,03",Produits et équipements d'entretien 
,1233919,27-oct.-2017,,1048199,"787,74",Produits et équipements d'entretien 
,1231018,13-oct.-2017,SERRUMAX INC,,"5,77",Service - Serrurier 
,1230203,10-oct.-2017,TENAQUIP LIMITED,,"864,26",Équipement de protection 
"GAUDREAULT, SONIA",1229466,26-oct.-2017,ASSOCIATION SAINT-RAYMOND NDG,,"1 929,56",Article promotionnel 
,1232828,24-oct.-2017,CARR MCLEAN LIMITED,,"552,34","Papier, article de papeterie "
,1233451,26-oct.-2017,COOPERATIVE DE L'UNIVERSITE LAVAL,,"22 202,76",Ordinateur et accessoire 
,1201648,23-oct.-2017,DISCOUNT LOCATION D'AUTOS ET CAMIONS,,"2 099,75",Location - Automobile 
,1231055,16-oct.-2017,INTELCOM EXPRESS,,"72,89","Service - Postal, messagerie "
,1182599,12-oct.-2017,LOCATION SAUVAGEAU INC.,,"1 259,85",Location - Automobile 
,1205903,4-oct.-2017,ROGERS COMMUNICATIONS CANADA INC.,,"199,34",Service - Téléphonie 
,1230626,12-oct.-2017,SIMPLEVU INC.,,"15 012,81",Location - Équipement d'éclairage et de sonorisation 
,1202411,3-oct.-2017,UBA INC.,,"2 624,69",Traitement de l'eau 
,1229262,4-oct.-2017,UNIVERSITE CONCORDIA,,"1 476,39",Location – Édifice
"GENDRON, DENIS",1232392,20-oct.-2017,AGENCE FRANCYNE CARON,,"8 522,04",Réparation/Entretien - Équip. de sport et terrain de jeux 
,1234061,30-oct.-2017,ARBORICULTURE DUMOULIN INC.,,"9 538,11",Service - Aménagement et conservation de la faune 
,1232900,24-oct.-2017,ATMOSPHARE MOBILIER D'ESPACE PUBLICS,,"13 361,88",Service - Installation Garde-corps 
,1232872,24-oct.-2017,AZUR INTECH INC.,,"5 119,19",Appareil électronique 
,1232876,24-oct.-2017,,,"5 994,79",Appareil électronique 
,1233172,25-oct.-2017,,,"8 295,06",Appareil électronique 
,1230686,12-oct.-2017,LES CONSTRUCTIONS ARGOZY INC.,,"16 210,07",Entrepreneur en structures d'ouvrages de génie civil 
,1230612,12-oct.-2017,MBI EXPERTS-CONSEILS,,"6 824,19",Ingénieur électromécanique 
,1230625,12-oct.-2017,,,"5 774,31",Ingénieur électromécanique 
,1230638,12-oct.-2017,,,"4 986,91",Ingénieur électromécanique 
,1214431,16-oct.-2017,ROGERS COMMUNICATIONS CANADA INC.,,"1 574,81",Service - Téléphonie cellulaire 
,1232455,20-oct.-2017,SOLIDCAD UNE COMPAGNIE CANSEL,,"735,23",Logiciel et progiciel 
,1231057,16-oct.-2017,SYSTEMES CANADIEN KRONOS INC,,"6 290,85",Kronos 
,,16-oct.-2017,,,"598,43",Service - Soutien informatique 
,1036042,6-oct.-2017,TECHNORM INC.,,"343,83",Architecte - Gestion de projet 
,1225405,13-oct.-2017,TECHSPORT INC.,,"1 587,41",Mobilier pour espace public et jardin 
,1230924,13-oct.-2017,TEKNION ROY ET BRETON INC.,,"10 850,76",Mobilier de bureau 
,1230933,13-oct.-2017,,,"3 925,49",Mobilier de bureau 
"HOOPER, CHANTAL",1230958,13-oct.-2017,ACKLANDS - GRAINGER INC.,,"893,34",Formation en santé et sécurité 
,1233379,25-oct.-2017,FONDERIE LAPERLE DIR. TUYAUTERIES CANADA LTEE ,1005686,"1 668,13",Puisard et chambre de vanne 
,1232986,24-oct.-2017,GROUPE SANYVAN INC.,,"1 037,79",Service - Traitement/valorisation de matières organiques 
,1178272,24-oct.-2017,LOCATION GAMMA INC.,,"262,47",Location - Outil manuel 
,1213381,4-oct.-2017,REVOLUTION ENVIRONMENTAL SOLUTIONS LP,,"228,87",Service - Collecte de matières dangereuses 
,1228811,3-oct.-2017,SERVICES MATREC INC.,,"629,92",Location - Toilette chimique 
"LEGER, APRIL",1232190,19-oct.-2017,DISTRIBUTION SPORTS LOISIRS - INSTALLATION INC.,,"682,37",Équipements de sport 
"OUELLET, M-CLAUDE",1218675,4-oct.-2017,EQUIPEMENT MEDICAL RCL INC.,,"15,75",Service - Frais de transport 
,1229799,6-oct.-2017,SERVICES D'ENTRETIEN ALPHANET INC.,,"8 313,24",Service - Entretien d'immeuble 
,1231060,16-oct.-2017,,,"5 826,80",Service - Entretien d'immeuble 
"PLANTE, STÉPHANE",1154220,6-oct.-2017,ADT DEMENAGEMENT & ENTREPOSAGE INC,,"721,79",Service - Déménagement 
,1232178,19-oct.-2017,DISTRIBUTIONS LG INC.,,"8 715,64","Service - Postal, messagerie "
,1233517,26-oct.-2017,CHAPITEAU MONTREAL INC.,,"874,02",Location - Chapiteau 
,1232829,24-oct.-2017,EMMANUELLE LOSLIER,,"19 000,00",Service - Aménagement paysager 
,1231358,17-oct.-2017,ERIC LORD LE JARDINIER,,"5 385,86",Service - Aménagement paysager 
,1231404,17-oct.-2017,,,"1 595,81",Service - Aménagement paysager 
,1231419,17-oct.-2017,,,"2 593,19",Service - Aménagement paysager 
,1231427,17-oct.-2017,,,"4 027,85",Service - Aménagement paysager 
,1234020,30-oct.-2017,FLORENCE METHOT,,"5 000,00",Service - Aménagement paysager 
,1232816,24-oct.-2017,IMPRIMERIES TRANSCONTINENTAL INC.,,"7 703,46",Service - Impression 
,1230543,11-oct.-2017,LES PEPINIERES JASMIN LTEE,,"209,19",Végétaux 
,1214271,16-oct.-2017,MAUD LA RUE,,"2 099,75",Urbaniste - Design urbain 
,1231584,17-oct.-2017,MIDES PHOTOCOPIEURS & FAX,,"448,26",Réparation/Entretien – Imprimante
"PLANTE, STÉPHANE",1186643,13-oct.-2017,MORNEAU SHEPELL LTD.,,"2 000,00","Conseiller, programme d'aide aux employés "
,1231346,17-oct.-2017,PATRICK DOSS CONSULTANT,,"1 500,00",Service - Production multimédia 
,1212128,30-oct.-2017,PAYSAGEMENT BELLE ROCAILLE,,"2 204,74",Service - Aménagement paysager 
,1231447,17-oct.-2017,,,"839,90",Service - Déménagement 
,1231457,17-oct.-2017,,,"524,94",Service - Aménagement paysager 
,1231489,17-oct.-2017,,,"524,94",Service - Aménagement paysager 
,1231497,17-oct.-2017,,,"4 724,44",Service - Aménagement paysager 
,1231513,17-oct.-2017,,,"4 724,44",Service - Aménagement paysager 
,1232230,19-oct.-2017,SOCIETE CANADIENNE DES POSTES,,"4 736,89","Service - Postal, messagerie "
"REEVES, GENEVIÈVE",1232109,19-oct.-2017,GARDEX (LMC),,"176,38",Réparation/Entretien - Mobilier de bureau 
,1214442,13-oct.-2017,ROGERS COMMUNICATIONS CANADA INC.,,"1 049,87",Service - Téléphonie cellulaire 
,1229269,4-oct.-2017,WOLTERS KLUWER QUEBEC LTEE,,"619,00",Mises à jour 
"TASSE, RICHARD",1229577,5-oct.-2017,ACKLANDS - GRAINGER INC.,,"102,57",Accessoire et pièce de remplacement pour outil 
,1231260,16-oct.-2017,,,"224,31",Outil manuel 
,1233813,27-oct.-2017,,,"91,10",Accessoire et pièce de remplacement pour outil 
,1203711,17-oct.-2017,KELLY SANI-VAC INC,1201908,"156,43",Location - Toilette chimique 
,1230705,12-oct.-2017,AVANTAGE EXTERMINATION,,"419,95","Service - Extermination, fumigation "
,1218627,4-oct.-2017,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE,,"10,50",Service - Frais de transport 
,1231262,16-oct.-2017,,,"138,58",Bottes 
,1221245,17-oct.-2017,FASTENAL CANADA LTEE,,"17,98",Service - Frais de transport 
,1229852,6-oct.-2017,GESTION NOVAFOR INC.,,"286,82",Équipements pour élagueurs 
,1232307,20-oct.-2017,,,"1 067,48",Équipement contre les chutes 
,1232923,24-oct.-2017,JEAN GUGLIA & FILS ENR.,,"222,79",Équipement de protection individuelle 
,1201973,17-oct.-2017,KELLY SANI-VAC INC,1201908,"651,97",Location - Toilette chimique 
,1203626,17-oct.-2017,,1201908,"818,90",Location - Toilette chimique 
,1229101,4-oct.-2017,LA MAISON DU PEINTRE,,"31,54",Accessoire et fourniture de peinture 
,1232962,24-oct.-2017,LEE VALLEY TOOLS LTD.,,"28,82",Outil manuel 
,1233767,27-oct.-2017,LE GROUPE J.S.V. INC,,"851,87",Équipement de manutention 
,1230175,10-oct.-2017,LINDE CANADA LIMITEE,,"88,69",Gants 
,1231216,16-oct.-2017,PRODUITS SANY,1048199,"326,93",Produits et équipements d'entretien 
,1228517,2-oct.-2017,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"533,22",Accessoire et pièce de remplacement pour outil 
,1231250,16-oct.-2017,,,"1 431,98",Bois de construction 
,1233812,27-oct.-2017,,,"66,64",Outil manuel 
,1233815,27-oct.-2017,,,"67,15",Accessoire et pièce de remplacement pour outil 
,1232922,24-oct.-2017,SECURITE LANDRY INC,,"614,16",Bottes 
,1232811,24-oct.-2017,TESSIER RECREO-PARC INC,,"514,44",Réparation/Entretien - Équip. de sport et terrain de jeux 
,1230168,10-oct.-2017,VERMEER CANADA INC.,,"273,71",Équipement contre les chutes 
,1232958,24-oct.-2017,,,"381,99",Accessoires vestimentaires
"TROTTIER, PASCAL",1233590,26-oct.-2017,ASS. PARITAIRE SANTE & SECURITE AFF. MUN.,,"306,00",Formation en développement interpersonnel/relationnel 
,1230699,12-oct.-2017,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"524,94",Tuyauterie et raccord 
,1230782,13-oct.-2017,TELTECH TELECOMMUNICATION INC.,1225128,"2 099,75",Location - Signalisation routière 
,1231319,17-oct.-2017,TRAFFIC LOGIX CORPORATION,,"313,92",Mobilier pour protection et sécurité
,,,,,"451 331,17",
