"VILLE DE MONTRÉAL  ";;;;;;
"Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce";;;;;;
"Listes des bons de commandes approuvés pour septembre 2017";;;;;;
"CARRIER, RAYMOND";1225330;"15-sept.-2017";"BRAULT & BOUTHILLIER LTEE";;"1 190,79";"Matériel pour loisir, jeu"
;1225525;"15-sept.-2017";;;"6 057,67";"Matériel pour loisir, jeu"
;1209057;"27-sept.-2017";"BRODART CANADA COMPAGNY";;"76,02";"Équipement de bureau"
;1227104;"26-sept.-2017";"CARR MCLEAN LIMITED";;"299,19";"Étiquettes"
;1224176;"8-sept.-2017";"COOPERATIVE DE L'UNIVERSITE LAVAL";;"3 174,82";"Ordinateur et accessoire"
;1224283;"11-sept.-2017";"C.P.U. DESIGN INC.";;"8 344,91";"Ordinateur et accessoire"
;1225332;"15-sept.-2017";"LANIEL PRODAMEX INC";;"2 155,18";"Terre"
;1188455;"28-sept.-2017";"L'EMPREINTE IMPRIMERIE INC.";;"2 099,75";"Service - Impression"
;1196533;"15-sept.-2017";;;"2 099,75";"Service - Impression"
;1225331;"15-sept.-2017";;;"608,93";"Service - Impression"
;1223023;"1-sept.-2017";"LOCATION BRAVO INC.";;"238,11";"Location - Accessoire et équipement de restauration"
;1213163;"25-sept.-2017";"LOCATION D'OUTILS SIMPLEX S.E.C.";;"604,73";"Location - Appareil et système de ventilation"
;1200747;"8-sept.-2017";"PLANTERRA LTEE";;"1 496,07";"Service - Entretien paysager"
;1223236;"6-sept.-2017";"PRODUITS SANY";;"30,76";"Produit d'entretien"
"CARRIER, RAYMOND";1223234;"5-sept.-2017";"R.M. LEDUC & CIE INC.";;"428,12";"Produit d'entretien"
;1227798;"27-sept.-2017";;;"1 027,67";"Adhésif, colle"
;1202834;"19-sept.-2017";"SOLOTECH INC";;"6 193,37";"Pièces et accessoires électrique"
;1202859;"5-sept.-2017";;;"62,99";"Service - Frais de transport"
;1208328;"27-sept.-2017";;;"273,78";"Réparation/Entretien - Équipement de scène"
;1212513;"18-sept.-2017";;;"1 424,34";"Réparation/Entretien - Matériel artistique"
;1212495;"28-sept.-2017";"TRANSPORT & ACCORD";;"1 364,84";"Service - Transport de valeurs"
;1220024;"18-sept.-2017";"TURCOTTE DESIGN INC.";;"314,96";"Service - Impression"
;1195351;"6-sept.-2017";"VIDEOTRON S.E.N.C";;"419,95";"Service - Accès internet, ligne téléinformatique"
"CHAMBEROT, ROBERT";1225333;"15-sept.-2017";"KELLY SANI-VAC INC";;"618,52";"Location - Toilette chimique"
"DESJARDINS, STEVE";1225334;"15-sept.-2017";"ARBO-DESIGN INC.";;"3 832,04";"Service - Abattage"
;1225415;"15-sept.-2017";"LES MEDAILLES LANAUDIERE";1222533;"1 307,10";"Service - Recensement et délivrance de licences"
;1225408;"15-sept.-2017";"MP REPRODUCTIONS INC.";;"101,73";"Service - Numérisation de documents"
;1179440;"20-sept.-2017";"PAQUETTE & ASSOCIES, HUISSIERS DE JUSTICE";;"1 574,81";"Huissier de justice"
"DUBE, MARIE-CLAIRE";1216357;"20-sept.-2017";"GROUPE SANYVAN INC.";;"1 417,33";"Service - Vidange de puisards et regards"
"FRAPPIER, GENEVIEVE";1224336;"11-sept.-2017";"AQUATECHNO SPECIALISTES AQUATIQUES";;"1 261,11";"Équipement pour piscine et jeu d'eau"
;1223462;"6-sept.-2017";"PRODUITS SANY";1048199;"223,73";"Équipement et produit d'entretien"
;1223651;"6-sept.-2017";;1048199;"529,86";"Équipement et produit d'entretien"
;1224334;"11-sept.-2017";;;"46,04";"Service - Frais de transport"
;1224553;"12-sept.-2017";;1048199;"120,95";"Distributeur de produit nettoyant"
;1224555;"12-sept.-2017";;1048199;"1 010,67";"Équipement et produit d'entretien"
"GAUDREAULT, SONIA";1224337;"11-sept.-2017";"BRAULT & BOUTHILLIER LTEE";;"246,62";"Matériel pour loisir, jeu"
;1201648;"22-sept.-2017";"DISCOUNT LOCATION D'AUTOS ET CAMIONS";;"1 812,94";"Location - Automobile"
;1182599;"19-sept.-2017";"LOCATION SAUVAGEAU INC.";;"1 049,87";"Location - Automobile"
;1217774;"19-sept.-2017";"ROBERT BOILEAU INC";;"123,12";"Service - Frais de transport"
;1222023;"15-sept.-2017";"SOLOTECH INC";;"15,75";"Service - Frais de transport"
"GENDRON, DENIS";1226686;"21-sept.-2017";"BELL CANADA";;"629,92";"Frais d'analyse en télécommunication"
;1224559;"12-sept.-2017";"CLOTURE SOLIVAL INC.";;"13 910,84";"Réparation/Entretien - Équipement de sport et terrain de jeux"
;1223275;"5-sept.-2017";"CONSULTATION TK";;"10 604,05";"Conseiller en relation de travail"
;1226854;"22-sept.-2017";"SOLOTECH INC";;"5 981,97";"Location - Équipement de scène"
;1225405;"15-sept.-2017";"TECHSPORT INC.";;"19 274,03";"Mobilier pour espace public et jardin"
"HOOPER, CHANTAL";1223602;"6-sept.-2017";"3289419 CANADA (COLLINS)";;"242,07";"Bottes de travail"
;1225103;"14-sept.-2017";"9262-1580 QUEBEC INC.";;"1 244,10";"Équipement et produit d'entretien"
;1225135;"14-sept.-2017";;;"2 073,50";"Équipement et produit d'entretien"
;1223331;"8-sept.-2017";"ACIER LACHINE INC";;"1 700,88";"Tuyau d'aqueduc"
;1225608;"19-sept.-2017";"CORPORATION D'URGENCES-SANTE";;"142,45";"Service - Transport ambulancier"
;1223414;"12-sept.-2017";"FONDERIE LAPERLE DIR. TUYAUTERIES CANADA LTEE";1005686;"4 700,37";"Puisard et chambre de vanne"
;1223432;"20-sept.-2017";"GROUPE SANYVAN INC.";;"513,39";"Service - Traitement/valorisation de matières organiques"
;1225812;"20-sept.-2017";"LES ENTREPRISES JALLEX INC";;"157,48";"Service - Traitement/valorisation de matières organiques"
;1226173;"20-sept.-2017";"RENO-DEPOT";;"1 049,87";"Accessoire et pièce de remplacement pour outil"
;1223584;"18-sept.-2017";"STELEM";;"556,44";"Produit de branchement"
;1223578;"6-sept.-2017";"ST-GERMAIN EGOUTS ET AQUEDUCS INC.";;"1 858,28";"Puisard et chambre de vanne"
;;"6-sept.-2017";;1191511;"892,39";"Puisard et chambre de vanne"
"HOOPER, CHANTAL";1224700;"12-sept.-2017";"ST-GERMAIN EGOUTS ET AQUEDUCS INC.";;"1 858,28";"Puisard et chambre de vanne"
;;"12-sept.-2017";;1191511;"1 212,60";"Puisard et chambre de vanne"
;1223705;"7-sept.-2017";"U. CAYOUETTE INC.";;"281,85";"Agrégat ensaché"
"OUELLET, MARIE-CLAUDE";1226551;"21-sept.-2017";"CHAUSSURES BELMONT INC";;"178,43";"Soulier spécialisé"
;1223024;"1-sept.-2017";"COLLEGE JEAN-DE-BREBEUF";;"2 161,40";"Location - Aréna"
;1223682;"7-sept.-2017";"IMPRESSION MULTI-SOURCES";;"488,20";"Service - Impression"
;1223018;"1-sept.-2017";"MAGASINS BEST BUY LTEE";;"62,95";"Appareil électronique"
;1201318;"20-sept.-2017";"PRODUITS SANY";1048199;"522,96";"Équipement et produit d'entretien"
;1226031;"19-sept.-2017";;;"144,35";"Équipement d'entretien"
;1226419;"20-sept.-2017";;1048199;"506,57";"Distributeur de produit nettoyant"
;1223026;"1-sept.-2017";"SUPERIEUR PROPANE";;"23,62";"Location de cylindre"
"PLANTE, STÉPHANE";1223694;"7-sept.-2017";"9365-0513 QUEBEC INC.";;"3 230,99";"Service - Impression"
;1225898;"26-sept.-2017";;;"3 023,64";"Service - Impression"
;1224165;"8-sept.-2017";"AVEC PLAISIRS";;"188,98";"Service - Traiteur"
;1223458;"6-sept.-2017";"BUREAU EN GROS";;"1 062,96";"Article, accessoire et équipement de bureau"
;1223466;"6-sept.-2017";"C.P.U. DESIGN INC.";;"177,43";"Appareil électronique"
;1223029;"1-sept.-2017";"CUISINE-ATOUT ENTREPRISE D'INSERTION";;"195,00";"Service - Traiteur"
;1225612;"18-sept.-2017";"DISTRIBUTIONS LG INC.";;"2 498,70";"Service - Distribution"
;1226086;"19-sept.-2017";"ENSEIGNES BARBO INC.";;"3 748,05";"Service - Infographie, graphisme"
;1228154;"28-sept.-2017";"IMPRIMERIE REFLET LTEE";;"5 921,29";"Service - Impression"
;1228246;"29-sept.-2017";"INGETEC, EXPERTS-CONSEILS EN BATIMENT";;"1 627,30";"Ingénieur civil - Structure de bâtiment"
;1226857;"22-sept.-2017";"LE GOUT DU PALAIS CHEZ MIMI INC.";;"314,96";"Service - Traiteur"
;;"22-sept.-2017";;;"150,00";"Location salle"
;1214288;"12-sept.-2017";"LES ENTREPRISES PNH INC";;"12,60";"Guide, brochure et affiche"
;1186643;"27-sept.-2017";"MORNEAU SHEPELL LTD.";;"2 000,00";"Conseiller, programme d'aide aux employés"
;1224874;"13-sept.-2017";"NCL ENVIROTEK INC";;"11 245,21";"Ingénieur environnement"
;1225601;"18-sept.-2017";"PUBLICATION 9417";;"1 154,86";"Service - Distribution"
;1177394;"1-sept.-2017";"ROBERT DEVOST GRAPHISTE INC.";;"524,94";"Service - Infographie, graphisme"
;1223356;"5-sept.-2017";"SOCIETE CANADIENNE DES POSTES";;"13 398,24";"Service - Postal, messagerie"
"REEVES, GENEVIÈVE";1223027;"1-sept.-2017";"ENVELOPPE LAURENTIDE INC";;"374,81";"Service - Impression"
;1224163;"8-sept.-2017";"THE SUBURBAN NEWSPAPER";;"8 399,00";"Service - Placement média d'avis public"
;1224333;"11-sept.-2017";"WOLTERS KLUWER QUEBEC LTEE";;"639,00";"Mise à jour"
"TASSE, RICHARD";1226703;"21-sept.-2017";"ACKLANDS - GRAINGER INC.";;"115,65";"Outil manuel"
;1228272;"29-sept.-2017";;;"745,96";"Outil manuel"
;1228439;"29-sept.-2017";;;"266,86";"Accessoire et pièce de remplacement pour appareil"
;1228247;"29-sept.-2017";"ATMOSPHARE INC.";;"4 142,14";"Équipement et fourniture pour terrain de jeux"
;1227755;"27-sept.-2017";"EQUIPEMENTS STINSON (QUEBEC) INC.";;"4 983,97";"Machine et équipement d'aménagement paysager"
;1223712;"7-sept.-2017";"GESTION NOVAFOR INC.";;"794,45";"Équipement de protection"
;1225947;"19-sept.-2017";;;"2 146,00";"Vêtements et accessoires vestimentaires"
;1226700;"21-sept.-2017";;;"620,64";"Vêtements et accessoires vestimentaires"
;1214739;"11-sept.-2017";"GLOCO INC.";;"13,65";"Service - Frais de transport"
;1225989;"19-sept.-2017";;;"380,06";"Graine et semence"
"TASSE, RICHARD";1225914;"19-sept.-2017";"GRAVI T ZERO INTERNATIONAL INC.";;"598,43";"Service - Formation en santé et sécurité"
;;"19-sept.-2017";;;"183,73";"Service - Formation en santé et sécurité"
;1199210;"14-sept.-2017";"GROUPE CAMERON";;"1 259,85";"Service - Extermination, fumigation"
;1225369;"15-sept.-2017";"HILTI CANADA LTEE";;"186,21";"Accessoire et pièce de remplacement pour outil"
;1228430;"29-sept.-2017";"J. CARRIER FOURNITURES INDUSTRIELLES";;"1 645,16";"Outil à batterie"
;1223183;"5-sept.-2017";"JEAN GUGLIA & FILS ENR.";;"1 034,08";"Accessoire et pièce de remplacement pour outil"
;1228279;"29-sept.-2017";;;"1 418,68";"Outil à batterie"
;1224691;"12-sept.-2017";"KELLY SANI-VAC INC";1201908;"217,32";"Location - Toilette chimique"
;1228270;"29-sept.-2017";"LE GROUPE J.S.V. INC";;"251,97";"Équipement de protection"
;1225983;"19-sept.-2017";"LES EQUIPEMENTS RAPCO INC";;"113,14";"Accessoire et pièce de remplacement pour outil"
;1226142;"20-sept.-2017";"LES JARDINS MICHEL CORBEIL INC.";;"2 846,74";"Végétaux"
;1228266;"29-sept.-2017";"LINDE CANADA LIMITEE";;"62,97";"Équipement de protection"
;1204714;"11-sept.-2017";"LOCATION SAUVAGEAU INC.";;"2 309,72";"Location - Automobile"
;1223715;"13-sept.-2017";"MULTI-PRESSIONS L.C. INC.";;"3 530,73";"Réparation/Entretien - Appareil automobile spécialisé"
;1228412;"29-sept.-2017";"PLANTATION GABRIEL THIBAULT";;"1 380,58";"Végétaux"
;1224877;"13-sept.-2017";"PRODUITS SANY";1048199;"321,26";"Produit de papier, papier hygiénique"
;1226712;"21-sept.-2017";"SECURITE LANDRY INC";;"134,79";"Accessoire et pièce de remplacement pour machinerie"
;1228420;"29-sept.-2017";;;"113,32";"Accessoire et pièce de remplacement pour outil"
;1226156;"20-sept.-2017";"SPECIALITE GRACO";;"118,11";"Réparation/Entretien - Équipement spécialisé"
;1226096;"19-sept.-2017";"TECHSPORT INC.";;"388,19";"Réparation/Entretien - Équipement de sport et terrain de jeux"
;1227501;"26-sept.-2017";"TESSIER RECREO-PARC INC";;"603,68";"Service - Installation, gestion, entretien"
;1204829;"12-sept.-2017";"VERMEER CANADA INC.";;"87,97";"Équipement de protection"
;1225940;"19-sept.-2017";;;"55,82";"Accessoire et pièce de remplacement pour outil"
;1227545;"26-sept.-2017";;;"101,96";"Équipement de protection"
"TROTTIER, PASCAL";1212918;"8-sept.-2017";"MIOVISION TECHNOLOGIES INC.";;"965,35";"Ingénieur civil - Circulation et transport"
;;;;;"253 890,85";
