an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2019,2018,46112,Farnham,V,9239,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,850343593.500000,,16582561.000000,,10847798.000000,,16089180.000000,,8758384.000000,,2089414.000000,,1151926.000000,,761982.000000,,890130.000000,,15908930.000000,,14865746.000000,,,14865746.000000,2045164.000000,62321125.000000,16787711.000000,3096551.000000,,,,,,,,0.017400,,3538.000000,,,,3226.000000,,,2897.000000,,,,2371.000000,,,0.674200,0.544400,0.129900,0.047400,0.055300,0.223100,0.192500,0.512000,0.037100,0.017500,,,3564.000000,,,,3249.000000,,,0.151800,0.269400,1.173300,,1727.000000,,,113.000000,126.000000
2019,2018,47010,Saint-Alphonse-de-Granby,M,3086,2 000 @ 9 999,AR470,La Haute-Yamaska,16,Montérégie,,,433953045.000000,,6058069.000000,,3480079.000000,,5581751.000000,,3000737.000000,,479342.000000,,28350.000000,,21338.000000,,195259.000000,,4094870.000000,,2119115.000000,,,2119115.000000,320053.000000,17425583.000000,1348042.000000,5230843.000000,,,,,,,,0.009400,,2342.000000,,,,2977.000000,,,2361.000000,,,,2548.000000,,,0.623500,0.537600,0.085900,0.003800,0.035000,0.337700,0.937100,0.766900,0.063000,0.004900,,,1221.000000,,,,1551.000000,,,0.079100,0.077400,0.774900,,1640.000000,,,75.000000,68.000000
2019,2018,47017,Granby,V,68410,25 000 @ 99 999,AR470,La Haute-Yamaska,16,Montérégie,,,6572505571.100000,,124487164.000000,,85060420.000000,,109715620.000000,,66787607.000000,,18204798.000000,,4579691.000000,,2477916.000000,,2406882.000000,,102282880.000000,,86568028.000000,,,86568028.000000,11181221.000000,473001181.000000,76204717.000000,20179444.000000,,,,,,,,0.014900,,4454.000000,,,,2837.000000,,,3941.000000,,,,2470.000000,,,0.774700,0.608700,0.165900,0.022600,0.021900,0.180800,0.183900,0.609100,0.071400,0.013200,,,3946.000000,,,,2514.000000,,,0.125100,0.161100,1.090100,,1753.000000,,,102.000000,95.000000
2019,2018,47025,Waterloo,V,4691,2 000 @ 9 999,AR470,La Haute-Yamaska,16,Montérégie,,,362002814.400000,,10791690.000000,,6271392.000000,,9770544.000000,,3930154.000000,,2341238.000000,,1125671.000000,,202938.000000,,491203.000000,,9278526.000000,,15117571.000000,,,15117571.000000,1674480.000000,46485904.000000,19101911.000000,1719290.000000,,0.000000,,,,,,0.022500,,3681.000000,,,,3242.000000,,,3145.000000,,,,2494.000000,,,0.641900,0.402200,0.239600,0.020800,0.050300,0.287100,0.176000,0.649900,0.044600,0.041800,,,6825.000000,,,,6011.000000,,,0.225400,0.410900,1.556300,,2001.000000,,,150.000000,162.000000
2019,2018,47030,Warden,VL,369,1 @ 1 999,AR470,La Haute-Yamaska,16,Montérégie,,,26680401.000000,,597653.000000,,396217.000000,,469236.000000,,251971.000000,,144246.000000,,,,,,55115.000000,,497381.000000,,7915.000000,,,7915.000000,,1513985.000000,,324517.000000,,,,,,,,0.018600,,2564.000000,,,,2978.000000,,,2358.000000,,,,2373.000000,,,0.844400,0.537000,0.307400,,0.117500,0.038200,0.691600,0.509200,0.057900,0.000300,,,41.000000,,,,47.000000,,,,,1.447100,,2098.000000,,,133.000000,114.000000
2019,2018,47035,Shefford,CT,6788,2 000 @ 9 999,AR470,La Haute-Yamaska,16,Montérégie,,,954281522.400000,,9591950.000000,,7803200.000000,,9591950.000000,,6845434.000000,,957766.000000,,86189.000000,,36568.000000,,830711.000000,,8264808.000000,,1536047.000000,,,1536047.000000,349622.000000,23745201.000000,1759900.000000,4076716.000000,,,,,,,,0.008600,,1929.000000,,,,2606.000000,,,1980.000000,,,,2487.000000,,,0.813500,0.713700,0.099900,0.003800,0.086600,0.096100,0.425000,0.713500,0.015900,0.001600,,,362.000000,,,,489.000000,,,0.045000,0.074100,0.791600,,2221.000000,,,76.000000,62.000000
2019,2018,47040,Saint-Joachim-de-Shefford,M,1412,1 @ 1 999,AR470,La Haute-Yamaska,16,Montérégie,,,179567687.900000,,1954972.000000,,1266006.000000,,1954972.000000,,1095484.000000,,170522.000000,,,,14297.000000,,524723.000000,,1978963.000000,,35230.000000,,,35230.000000,,5039990.000000,,749880.000000,,,,,,,,0.011000,,2117.000000,,,,3102.000000,,,1525.000000,,,,1984.000000,,,0.647600,0.560400,0.087200,0.007300,0.268400,0.076700,0.383600,0.635200,0.026200,0.000200,,,38.000000,,,,55.000000,,,,,0.683700,,1367.000000,,,63.000000,67.000000
2019,2018,47047,Roxton Pond,M,3782,2 000 @ 9 999,AR470,La Haute-Yamaska,16,Montérégie,,,484941164.400000,,6212587.000000,,4663511.000000,,5755932.000000,,4038957.000000,,624554.000000,,211866.000000,,202895.000000,,217466.000000,,5584849.000000,,9356013.000000,,,9356013.000000,1462574.000000,51165640.000000,17018126.000000,1601021.000000,,,,,,,,0.011100,,2321.000000,,,,2806.000000,,,2198.000000,,,,2435.000000,,,0.810200,0.701700,0.108500,0.035200,0.037800,0.116800,0.278200,0.728400,0.013900,0.019300,,,4041.000000,,,,4886.000000,,,0.294300,0.332600,0.982000,,1989.000000,,,95.000000,80.000000
2019,2018,47055,Sainte-Cécile-de-Milton,M,2104,2 000 @ 9 999,AR470,La Haute-Yamaska,16,Montérégie,,,244542215.050000,,2509083.000000,,1901251.000000,,2418992.000000,,1618984.000000,,282267.000000,,74499.000000,,21489.000000,,157589.000000,,2427311.000000,,400912.000000,,,400912.000000,82476.000000,10476819.000000,350461.000000,1385683.000000,,,,,,,,0.009600,,1992.000000,,,,2495.000000,,,1749.000000,,,,2016.000000,,,0.786000,0.669300,0.116700,0.008900,0.065100,0.140000,0.572800,0.657500,0.040000,0.001600,,,339.000000,,,,425.000000,,,0.040400,0.033500,0.766200,,1446.000000,,,74.000000,69.000000
2019,2018,48005,Béthanie,M,350,1 @ 1 999,AR480,Acton,16,Montérégie,,,49202000.000000,,903326.000000,,412152.000000,,586048.000000,,343064.000000,,69088.000000,,7261.000000,,,,112927.000000,,543889.000000,,32180.000000,,,32180.000000,12601.000000,1808261.000000,73143.000000,470849.000000,,,,,,,,0.010900,,2104.000000,,,,3233.000000,,,1732.000000,,,,2483.000000,,,0.703300,0.585400,0.117900,,0.192700,0.104000,0.803400,0.571200,0.166300,0.000700,,,126.000000,,,,194.000000,,,0.025300,0.040400,0.829800,,1378.000000,,,76.000000,67.000000
2019,2018,48010,Roxton Falls,VL,1234,1 @ 1 999,AR480,Acton,16,Montérégie,,,101072906.050000,,1412410.000000,,972222.000000,,1389832.000000,,795277.000000,,176945.000000,,44158.000000,,24678.000000,,104196.000000,,1409655.000000,,1101944.000000,,,1101944.000000,159712.000000,6055977.000000,1556500.000000,367492.000000,,,,,,,,0.013500,,1996.000000,,,,1929.000000,,,1626.000000,,,,1373.000000,,,0.699500,0.572200,0.127300,0.017800,0.075000,0.207700,0.264400,0.526200,0.009400,0.010900,,,1611.000000,,,,1556.000000,,,0.128500,0.257000,0.961000,,1252.000000,,,88.000000,83.000000
2019,2018,48015,Roxton,CT,1070,1 @ 1 999,AR480,Acton,16,Montérégie,,,173004100.000000,,2230479.000000,,1183222.000000,,1608839.000000,,999081.000000,,184141.000000,,26550.000000,,,,305018.000000,,1618137.000000,,1661192.000000,,,1661192.000000,196042.000000,7876352.000000,2024100.000000,703846.000000,,,,,,,,0.009200,,2015.000000,,,,2997.000000,,,1576.000000,,,,2228.000000,,,0.735500,0.621000,0.114500,,0.189600,0.075000,0.437500,0.730900,0.080400,0.009600,,,2103.000000,,,,3128.000000,,,0.127700,0.257000,0.676600,,1135.000000,,,62.000000,56.000000
2019,2018,48020,Sainte-Christine,P,659,1 @ 1 999,AR480,Acton,16,Montérégie,,,112814165.000000,,1358158.000000,,787133.000000,,1172733.000000,,660892.000000,,126241.000000,,7954.000000,,6616.000000,,290397.000000,,1070806.000000,,353774.000000,,,353774.000000,139050.000000,5557881.000000,1132500.000000,262826.000000,,,,,,,,0.009400,,1731.000000,,,,2827.000000,,,1359.000000,,,,2093.000000,,,0.671200,0.563500,0.107600,0.005600,0.247600,0.075500,0.224100,0.758200,0.043500,0.003100,,,576.000000,,,,941.000000,,,0.132500,0.203800,0.686100,,1130.000000,,,63.000000,58.000000
2019,2018,48028,Acton Vale,V,7791,2 000 @ 9 999,AR480,Acton,16,Montérégie,,,663975600.000000,,11037665.000000,,7976299.000000,,10433519.000000,,6180870.000000,,1795429.000000,,218430.000000,,309695.000000,,344439.000000,,10758037.000000,,9298418.000000,,,9298418.000000,1700248.000000,55473373.000000,13687249.000000,3014309.000000,,,,,,,,0.015900,,2914.000000,,,,2632.000000,,,2369.000000,,,,1992.000000,,,0.764500,0.592400,0.172100,0.029700,0.033000,0.172800,0.288900,0.556700,0.021900,0.014000,,,2571.000000,,,,2322.000000,,,0.174200,0.246700,1.123800,,1442.000000,,,109.000000,115.000000
2019,2018,48038,Upton,M,2131,2 000 @ 9 999,AR480,Acton,16,Montérégie,,,279784655.000000,,4464886.000000,,2596320.000000,,3196378.000000,,1693922.000000,,902398.000000,,18139.000000,,11120.000000,,250621.000000,,3138292.000000,,1947945.000000,,,1947945.000000,142242.000000,15034318.000000,707629.000000,447682.000000,,,,,,,,0.011200,,2626.000000,,,,3105.000000,,,2354.000000,,,,2583.000000,,,0.812300,0.530000,0.282300,0.003500,0.078400,0.105800,0.140100,0.637300,0.086700,0.007000,,,1640.000000,,,,1938.000000,,,0.051300,0.047100,0.917700,,1489.000000,,,89.000000,81.000000
2019,2018,48045,Saint-Théodore-d'Acton,M,1494,1 @ 1 999,AR480,Acton,16,Montérégie,,,184183832.250000,,1991288.000000,,1504315.000000,,1977538.000000,,1283626.000000,,220689.000000,,,,4176.000000,,215672.000000,,1960279.000000,,538493.000000,,,538493.000000,55046.000000,9430004.000000,494100.000000,801475.000000,,,,,,,,0.010600,,2128.000000,,,,2849.000000,,,1791.000000,,,,2187.000000,,,0.760700,0.649100,0.111600,0.002100,0.109100,0.128100,0.405300,0.656900,0.034300,0.002900,,,585.000000,,,,783.000000,,,0.032400,0.052400,0.795900,,1232.000000,,,73.000000,65.000000
2019,2018,48050,Saint-Nazaire-d'Acton,P,831,1 @ 1 999,AR480,Acton,16,Montérégie,,,138948830.000000,,1268397.000000,,993766.000000,,1268397.000000,,862609.000000,,131157.000000,,15511.000000,,4666.000000,,127038.000000,,1319764.000000,,945870.000000,,,945870.000000,86218.000000,4692778.000000,857036.000000,833150.000000,,,,,,,,0.009400,,2384.000000,,,,3205.000000,,,1952.000000,,,,2442.000000,,,0.783500,0.680100,0.103400,0.003700,0.100200,0.112700,0.656900,0.591200,0.041900,0.006800,,,1729.000000,,,,2324.000000,,,0.071300,0.182600,0.708400,,1109.000000,,,65.000000,58.000000
2019,2018,49005,Saint-Félix-de-Kingsey,M,1596,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,195476455.450000,,3626932.000000,,1894796.000000,,2557316.000000,,1677760.000000,,217036.000000,,79031.000000,,5675.000000,,438406.000000,,2409368.000000,,320392.000000,,,320392.000000,76187.000000,8834919.000000,289089.000000,854980.000000,,,,,,,,0.011900,,2168.000000,,,,2838.000000,,,1794.000000,,,,2308.000000,,,0.740900,0.656100,0.084900,0.002200,0.171400,0.085400,0.334300,0.579300,0.126100,0.001600,,,298.000000,,,,390.000000,,,0.040000,0.032700,0.960900,,1360.000000,,,88.000000,73.000000
2019,2018,49015,Durham-Sud,M,1025,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,106839697.750000,,1847643.000000,,731555.000000,,1374323.000000,,566438.000000,,165117.000000,,110862.000000,,4902.000000,,350359.000000,,1373687.000000,,145776.000000,,,145776.000000,5323.000000,3546972.000000,27780.000000,495980.000000,,,,,,,,0.011800,,2162.000000,,,,2438.000000,,,1306.000000,,,,1412.000000,,,0.532300,0.412200,0.120100,0.003600,0.254900,0.209200,0.360900,0.460100,0.108800,0.001400,,,250.000000,,,,281.000000,,,0.004700,0.007800,0.679600,,921.000000,,,63.000000,72.000000
2019,2018,49020,Lefebvre,M,883,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,86824710.600000,,1076956.000000,,734078.000000,,1047809.000000,,595369.000000,,138709.000000,,22202.000000,,,,199327.000000,,1059313.000000,,3890.000000,,,3890.000000,29099.000000,3051182.000000,0.000000,387720.000000,,,,,,,,0.011900,,1746.000000,,,,2523.000000,,,1266.000000,,,,1786.000000,,,0.700600,0.568200,0.132400,,0.190200,0.109200,0.370000,0.616700,0.018200,0.000000,,,7.000000,,,,9.000000,,,0.032200,0.000000,0.831700,,1274.000000,,,77.000000,73.000000
2019,2018,49025,L'Avenir,M,1248,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,137743366.800000,,1867872.000000,,1117115.000000,,1774237.000000,,874819.000000,,242296.000000,,4851.000000,,3491.000000,,433410.000000,,1843886.000000,,263791.000000,,,263791.000000,7522.000000,6339898.000000,185800.000000,514051.000000,,,,,,,,0.013400,,2030.000000,,,,2609.000000,,,1271.000000,,,,1585.000000,,,0.629600,0.493100,0.136600,0.002000,0.244300,0.124100,0.289700,0.564700,0.041100,0.001900,,,291.000000,,,,374.000000,,,0.005100,0.029300,0.797300,,1075.000000,,,73.000000,82.000000
2019,2018,49030,Saint-Lucien,M,1732,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,185607396.000000,,2674990.000000,,1546167.000000,,2100110.000000,,1141455.000000,,404712.000000,,,,,,366376.000000,,1992099.000000,,8411.000000,,,8411.000000,111317.000000,5894758.000000,100700.000000,712279.000000,,,,,,,,0.010700,,1322.000000,,,,1892.000000,,,1035.000000,,,,1468.000000,,,0.736200,0.543500,0.192700,,0.174500,0.089300,0.339200,0.733100,0.211000,0.000000,,,6.000000,,,,8.000000,,,0.057400,0.017100,0.814600,,1187.000000,,,75.000000,66.000000
2019,2018,49040,Wickham,M,2533,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,272741380.000000,,3200339.000000,,2364133.000000,,3200339.000000,,1708315.000000,,655818.000000,,115903.000000,,10783.000000,,234995.000000,,3503903.000000,,1983982.000000,,,1983982.000000,319114.000000,12186911.000000,2449165.000000,938535.000000,,,,,,,,0.012400,,2471.000000,,,,2888.000000,,,1747.000000,,,,2015.000000,,,0.738700,0.533800,0.204900,0.003400,0.073400,0.184500,0.293300,0.544100,0.006800,0.007300,,,1447.000000,,,,1691.000000,,,0.109700,0.201000,0.848300,,1407.000000,,,82.000000,90.000000
2019,2018,49048,Saint-Germain-de-Grantham,M,4930,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,564893747.000000,,11599295.000000,,5154761.000000,,7175103.000000,,3580894.000000,,1573867.000000,,112554.000000,,71223.000000,,978566.000000,,6967782.000000,,13350015.000000,,,13350015.000000,1484860.000000,47104562.000000,15036582.000000,4159058.000000,,,,,,,,0.012100,,3048.000000,,,,3080.000000,,,2345.000000,,,,2316.000000,,,0.718400,0.499100,0.219400,0.009900,0.136400,0.135300,0.579700,0.670600,0.107700,0.023600,,,5936.000000,,,,5997.000000,,,0.228500,0.319200,0.842100,,1463.000000,,,81.000000,87.000000
2019,2018,49058,Drummondville,V,77235,25 000 @ 99 999,AR490,Drummond,17,Centre-du-Québec,,,7642725390.000000,,135020677.000000,,95348409.000000,,119543230.000000,,74939520.000000,,19496752.000000,,1090240.000000,,4075025.000000,,3395921.000000,,114816547.000000,,146560469.000000,,,146560469.000000,21045510.000000,544617013.000000,166472374.000000,14680470.000000,,,,,,,,0.014900,,3937.000000,,,,2843.000000,,,3407.000000,,,,2384.000000,,,0.790000,0.626900,0.163100,0.034100,0.028400,0.147500,0.122800,0.620900,0.061500,0.019200,,,5074.000000,,,,3664.000000,,,0.194300,0.305700,1.064100,,1549.000000,,,100.000000,95.000000
2019,2018,49070,Saint-Cyrille-de-Wendover,M,4858,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,434454683.850000,,14319143.000000,,4644335.000000,,6376823.000000,,3913796.000000,,730539.000000,,137739.000000,,19311.000000,,219099.000000,,5386351.000000,,16180637.000000,,,16180637.000000,509129.000000,49260671.000000,4441939.000000,2159135.000000,,,,,,,,0.012100,,2441.000000,,,,2509.000000,,,2209.000000,,,,2220.000000,,,0.728300,0.613800,0.114600,0.003000,0.034400,0.234300,0.338600,0.814900,0.317600,0.037200,,,7526.000000,,,,7735.000000,,,0.105600,0.090200,0.999400,,1692.000000,,,96.000000,87.000000
2019,2018,49075,Notre-Dame-du-Bon-Conseil,VL,1483,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,119041598.700000,,4180976.000000,,1544012.000000,,2247719.000000,,827703.000000,,705944.000000,,248761.000000,,37263.000000,,148359.000000,,2423239.000000,,389909.000000,,,389909.000000,79181.000000,12618506.000000,1181778.000000,841716.000000,,,,,,,,0.018300,,3305.000000,,,,2691.000000,,,2409.000000,,,,1911.000000,,,0.682300,0.368200,0.314100,0.016600,0.066000,0.235100,0.374500,0.573200,0.171800,0.003300,,,593.000000,,,,483.000000,,,0.045800,0.093700,1.274800,,1802.000000,,,117.000000,112.000000
2019,2018,49080,Notre-Dame-du-Bon-Conseil,P,1034,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,147853290.000000,,1351659.000000,,790325.000000,,1351659.000000,,656839.000000,,133486.000000,,42445.000000,,,,447837.000000,,1643750.000000,,266931.000000,,,266931.000000,20011.000000,2442430.000000,192300.000000,628315.000000,,,,,,,,0.010800,,2479.000000,,,,3177.000000,,,1254.000000,,,,1568.000000,,,0.584700,0.486000,0.098800,,0.331300,0.084000,0.464800,0.387800,0.008300,0.001800,,,413.000000,,,,530.000000,,,0.013900,0.078700,0.523300,,847.000000,,,48.000000,66.000000
2019,2018,49085,Sainte-Brigitte-des-Saults,P,790,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,120929588.000000,,1666657.000000,,971929.000000,,1460907.000000,,723214.000000,,248715.000000,,42844.000000,,3306.000000,,242167.000000,,1462572.000000,,4045183.000000,,,4045183.000000,223901.000000,8504073.000000,2375404.000000,1109639.000000,,,,,,,,0.011700,,2945.000000,,,,3333.000000,,,2155.000000,,,,2282.000000,,,0.665300,0.495000,0.170200,0.002300,0.165800,0.166700,0.759600,0.699400,0.029400,0.033500,,,8392.000000,,,,9496.000000,,,0.175200,0.279300,0.784000,,1110.000000,,,72.000000,72.000000
2019,2018,49095,Saint-Majorique-de-Grantham,P,1341,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,143780600.250000,,1573632.000000,,1230658.000000,,1522883.000000,,897561.000000,,333097.000000,,17231.000000,,13721.000000,,156512.000000,,1530796.000000,,398979.000000,,,398979.000000,126113.000000,5251252.000000,441231.000000,898192.000000,,,,,,,,0.010500,,2246.000000,,,,2637.000000,,,1851.000000,,,,2144.000000,,,0.808100,0.589400,0.218700,0.009000,0.102800,0.080100,0.589800,0.593800,0.015000,0.002800,,,592.000000,,,,695.000000,,,0.092200,0.084000,0.866700,,1647.000000,,,80.000000,64.000000
2019,2018,49100,Saint-Edmond-de-Grantham,P,726,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,106071154.000000,,730378.000000,,596246.000000,,720383.000000,,503753.000000,,92493.000000,,,,,,75718.000000,,767647.000000,,4514.000000,,,4514.000000,296.000000,1673958.000000,,341740.000000,,,,,,,,0.007200,,1640.000000,,,,2355.000000,,,1299.000000,,,,1829.000000,,,0.827700,0.699300,0.128400,,0.105100,0.067200,0.474400,0.442900,0.004900,0.000000,,,10.000000,,,,14.000000,,,0.000500,,0.546700,,1177.000000,,,50.000000,44.000000
2019,2018,49105,Saint-Eugène,M,1153,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,171392362.050000,,1168605.000000,,876964.000000,,1143605.000000,,706732.000000,,170232.000000,,,,2405.000000,,177793.000000,,1152195.000000,,322227.000000,,,322227.000000,33771.000000,3595766.000000,199946.000000,195400.000000,,,,,,,,0.006700,,1364.000000,,,,1963.000000,,,1058.000000,,,,1494.000000,,,0.766800,0.618000,0.148900,0.002100,0.155500,0.075600,0.170900,0.700600,0.034000,0.001900,,,381.000000,,,,549.000000,,,0.032000,0.055600,0.513100,,778.000000,,,47.000000,41.000000
2019,2018,49113,Saint-Guillaume,M,1580,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,189346073.100000,,2155108.000000,,1740159.000000,,2146739.000000,,1208723.000000,,531436.000000,,98137.000000,,6607.000000,,182493.000000,,2273155.000000,,962722.000000,,,962722.000000,152701.000000,10009784.000000,851389.000000,1024942.000000,,,,,,,,0.011500,,2390.000000,,,,2836.000000,,,1955.000000,,,,2269.000000,,,0.810600,0.563100,0.247600,0.003100,0.085000,0.101300,0.477400,0.495400,0.012500,0.005100,,,1058.000000,,,,1255.000000,,,0.087600,0.085100,0.915300,,1166.000000,,,84.000000,71.000000
2019,2018,49125,Saint-Bonaventure,M,1049,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,159837377.600000,,1676475.000000,,1243938.000000,,1666475.000000,,907719.000000,,336219.000000,,16737.000000,,3647.000000,,313159.000000,,1692414.000000,,633696.000000,,,633696.000000,199157.000000,5998701.000000,523464.000000,442776.000000,,,,,,,,0.010500,,2337.000000,,,,3120.000000,,,1764.000000,,,,2316.000000,,,0.746400,0.544700,0.201800,0.002200,0.187900,0.063400,0.265700,0.559200,0.011700,0.004000,,,884.000000,,,,1180.000000,,,0.125800,0.087300,0.769900,,1198.000000,,,71.000000,64.000000
2019,2018,49130,Saint-Pie-de-Guire,P,460,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,87962927.000000,,1137715.000000,,623898.000000,,785415.000000,,453715.000000,,170183.000000,,16477.000000,,,,121773.000000,,800708.000000,,264487.000000,,,264487.000000,72049.000000,3663375.000000,705078.000000,216944.000000,,,,,,,,0.008900,,1824.000000,,,,3440.000000,,,1468.000000,,,,2736.000000,,,0.794400,0.577700,0.216700,,0.155000,0.050600,0.276200,0.552200,0.127400,0.003000,,,615.000000,,,,1160.000000,,,0.098400,0.192500,0.702400,,1026.000000,,,65.000000,55.000000
2019,2018,50005,Sainte-Eulalie,M,916,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,126333543.000000,,1913872.000000,,1428747.000000,,1898938.000000,,1186477.000000,,242270.000000,,11650.000000,,10133.000000,,436461.000000,,1582609.000000,,1309125.000000,,,1309125.000000,457179.000000,10114435.000000,2402811.000000,1653951.000000,,,,,,,,0.012400,,2040.000000,,,,2970.000000,,,1928.000000,,,,2701.000000,,,0.752400,0.624800,0.127600,0.005300,0.229800,0.012400,0.871000,0.590300,0.025200,0.010400,,,1700.000000,,,,2475.000000,,,0.273100,0.237600,0.933600,,1279.000000,,,86.000000,76.000000
2019,2018,50013,Aston-Jonction,M,448,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,45810454.200000,,543949.000000,,362044.000000,,531949.000000,,335456.000000,,26588.000000,,2.000000,,3081.000000,,142128.000000,,531657.000000,,291557.000000,,,291557.000000,17134.000000,2461993.000000,169834.000000,327137.000000,,,,,,,,0.011600,,2069.000000,,,,2713.000000,,,1478.000000,,,,1847.000000,,,0.680600,0.630600,0.050000,0.005800,0.267200,0.046400,0.615000,0.635500,0.093600,0.006400,,,1134.000000,,,,1488.000000,,,0.037200,0.069000,0.776000,,810.000000,,,71.000000,71.000000
2019,2018,50023,Saint-Wenceslas,M,1116,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,160536656.700000,,2273087.000000,,1415459.000000,,1780771.000000,,1182682.000000,,232777.000000,,11835.000000,,10924.000000,,175367.000000,,1854502.000000,,552891.000000,,,552891.000000,290240.000000,11462470.000000,503196.000000,336555.000000,,,,,,,,0.011500,,2315.000000,,,,2982.000000,,,1885.000000,,,,2290.000000,,,0.794900,0.664100,0.130700,0.006100,0.098500,0.100500,0.189000,0.544700,0.045800,0.003400,,,695.000000,,,,895.000000,,,0.182300,0.043900,0.862400,,1213.000000,,,79.000000,71.000000
2019,2018,50030,Saint-Célestin,VL,795,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,63234968.800000,,2463091.000000,,853500.000000,,1267440.000000,,582711.000000,,270789.000000,,3421.000000,,65643.000000,,138620.000000,,1195100.000000,,1145733.000000,,,1145733.000000,88556.000000,8068600.000000,458635.000000,632287.000000,,,,,,,,0.018800,,3434.000000,,,,2759.000000,,,2579.000000,,,,1976.000000,,,0.673400,0.459800,0.213700,0.051800,0.109400,0.165400,0.498900,0.656900,0.107800,0.018100,,,3302.000000,,,,2652.000000,,,0.084900,0.056800,1.448300,,1806.000000,,,133.000000,115.000000
2019,2018,50035,Saint-Célestin,M,625,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,121312000.000000,,2201108.000000,,868052.000000,,2201108.000000,,809389.000000,,58663.000000,,21329.000000,,,,1244284.000000,,2131272.000000,,39708.000000,,,39708.000000,40542.000000,3682263.000000,12916.000000,680251.000000,,,,,,,,0.017400,,4368.000000,,,,6635.000000,,,1816.000000,,,,2730.000000,,,0.394400,0.367700,0.026700,,0.565300,0.040300,0.309000,0.629700,,0.000300,,,82.000000,,,,125.000000,,,0.020600,0.003500,0.697300,,918.000000,,,64.000000,107.000000
2019,2018,50042,Saint-Léonard-d'Aston,M,2455,2 000 @ 9 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,284606689.950000,,5470276.000000,,2686921.000000,,4013620.000000,,1999881.000000,,687040.000000,,11718.000000,,89057.000000,,358261.000000,,4395010.000000,,5360678.000000,,,5360678.000000,797008.000000,25483372.000000,5991356.000000,1543247.000000,,,,,,,,0.015400,,3129.000000,,,,3424.000000,,,1980.000000,,,,2099.000000,,,0.669500,0.498300,0.171200,0.022200,0.089300,0.219100,0.384500,0.608000,0.026000,0.018800,,,3826.000000,,,,4188.000000,,,0.204800,0.235100,0.955300,,1285.000000,,,92.000000,111.000000
2019,2018,50050,Sainte-Perpétue,P,964,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,172027649.050000,,4335717.000000,,1085512.000000,,1437869.000000,,849894.000000,,235618.000000,,23857.000000,,5734.000000,,119063.000000,,1314117.000000,,2932490.000000,,,2932490.000000,411224.000000,14700387.000000,2514099.000000,593779.000000,,,,,,,,0.007500,,2150.000000,,,,2622.000000,,,1885.000000,,,,2206.000000,,,0.754900,0.591100,0.163900,0.004000,0.082800,0.158300,0.413000,0.708800,0.318600,0.017000,,,4887.000000,,,,5960.000000,,,0.318900,0.171000,0.636800,,938.000000,,,59.000000,46.000000
