ï»¿IDMOBILIER,TYPE,MATERIAU,COULEUR,FORME,DATEINSTAL,DATERELEVE,MISEAJOUR,SPECIFICAT,MOBREDUITE,IDPARC,NOMPARC,LONGITUDE,LATITUDE 
30840,Coro 4x8,,Multicolore,,,2023-04-20,2023-04-20,,,1253,Parc Maurice-Richard,-73.40856025754789,45.78820645484378
30841,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,1207,Parc Saint-Laurent,-73.45782372721752,45.72625429385322
30842,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,1251,Parc de l'Ãle-Lebel,-73.45079913735567,45.734586732334584
30844,BanniÃ¨re,,Multicolore,,,2023-04-20,2023-05-15,,,1251,Parc de l'Ãle-Lebel,-73.44464856887059,45.736053158785204
30846,BanniÃ¨re,,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.450795749816,45.74199906034564
30847,BanniÃ¨re,,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.43799089167777,45.76581931515888
30848,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,1253,Parc Maurice-Richard,-73.40809667753416,45.789270218951096
30849,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.47655662443995,45.74654897117086
30850,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,1204,Parc LaverdiÃ¨re,-73.47563584707729,45.754712522575865
30851,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.47619029128592,45.76188627915633
30852,Coro 4x8,Bois,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.410845128094,45.791318855753325
30853,Coro 4x8,Bois,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.41703550393855,45.77999424014734
30854,Coro 4x8,Bois,Multicolore,,,2023-04-20,2023-05-15,,,,,-73.46190502230971,45.75278026507816
30855,Coro 4x8,Bois,Multicolore,,,2023-04-20,2023-05-15,,,1215,Parc des Moissons,-73.42767417100146,45.77296483559479
30857,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.44751653203299,45.764015787074925
30858,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.43260677876023,45.76176044929765
30859,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.43794775744733,45.76587905835396
30860,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.45715689298922,45.770547589387206
30861,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.46004840692561,45.76218253940278
30862,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.47528521903567,45.76125657100126
30863,Coro 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.48015565800864,45.74677783706842
30864,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-24,2023-05-15,,,1207,Parc Saint-Laurent,-73.4573986469566,45.72710470002271
30865,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.44976620424067,45.73844149668325
30843,Toile laminÃ©e 12x8,,Multicolore,,,2023-04-20,2023-05-15,,,1251,Parc de l'Ãle-Lebel,-73.44745751662093,45.7376099847388
30866,Coro temporaire 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.46545235562084,45.755285050505684
30867,Coro temporaire 4x8,Bois,Multicolore,,,2023-04-24,2023-05-15,,,,,-73.46389447688678,45.75568778859232
30869,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-05-15,2023-11-20,,,1205,Parc Thifault,-73.45023688100385,45.74020885707007
23524,Poubelle,Plastique recyclÃ©,Gris,Rond,,,2024-05-21,,,1239,Parc des Ãrables,-73.47540177371391,45.71661289767316
30870,Estrade,MÃ©tal,Acier inoxydable,Rectangulaire,,2023-08-01,2024-07-19,5 paliers,,1204,Parc LaverdiÃ¨re,-73.47693867500126,45.755460494292166
30871,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-23,2024-06-21,,,,,-73.47049386850921,45.71968919776771
30872,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-25,2024-06-21,,,1227,Parc AmÃ©dÃ©e-Meunier,-73.47239142442595,45.73035455443008
30873,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-25,2024-06-21,,,1224,Parc des Artisans,-73.46568975386191,45.76149333730076
30874,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-25,2024-06-21,,,2807,Parc Agathe-De St-PÃ¨re,-73.4706239169743,45.750450014655
30875,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,,,-73.47682097133537,45.74633719672378
30876,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,,,-73.47676610944727,45.71332292207898
30877,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1229,Parc Laforest,-73.47138154726322,45.72268806334034
30878,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1229,Parc Laforest,-73.47167196034516,45.72251738989303
30706,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2021-05-20,2023-11-20,,,4012,Halte Claude-Hunault-Dit-Deschamps,-73.4754025076205,45.71520435449453
30879,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1203,Parc Jean-Claude-Crevier,-73.47902849512425,45.76118183857852
16673,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-11-10,2023-10-26,,,1207,Parc Saint-Laurent,-73.45718846905778,45.725590879460334
30880,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1207,Parc Saint-Laurent,-73.45698169010588,45.72694609667245
30881,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1219,Parc de la Paix,-73.4463988890559,45.762997277426905
30889,Poubelle,Baril,Blanc,Rond,,2023-10-26,2023-10-27,,,,,-73.46467621110726,45.77835506975181
30882,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1229,Parc Laforest,-73.47256668241761,45.722905980777114
30883,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1203,Parc Jean-Claude-Crevier,-73.47985184259862,45.7615981812235
13561,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2023-11-15,,,1211,Parc Champigny,-73.47443591602635,45.72690168028437
30884,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1207,Parc Saint-Laurent,-73.45639042478373,45.72678318010439
30886,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1210,Parc du Moulin,-73.41974295382946,45.774218827394506
30887,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-10-26,2024-06-21,,,1210,Parc du Moulin,-73.41912045346372,45.77395237872166
13585,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-06-25,,,1212,Parc de la Tourterelle,-73.41618525536224,45.78199997090037
13707,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-06-25,,,1212,Parc de la Tourterelle,-73.41706600121545,45.782315104984214
13709,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-06-25,,,1212,Parc de la Tourterelle,-73.41646396532124,45.78213554975275
17132,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-11-14,2023-11-10,,,1214,Parc Catherine-Bousquet,-73.41932368342376,45.7888646111135
12963,Banc,,,,,2015-11-09,2024-07-19,,,,,-73.45242779270151,45.74338845316726
30890,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-11-16,2024-06-25,,,1253,Parc Maurice-Richard,-73.41090337567775,45.78981309085848
30891,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2023-11-16,2024-06-25,,,1253,Parc Maurice-Richard,-73.41058387987815,45.78958913537394
17519,Banc,,,,,2016-12-14,2024-07-19,,,4009,Halte Margerite-Nicollet,-73.47455288637754,45.71399570798608
17520,Banc,,,,,2016-12-14,2024-07-19,,,4009,Halte Margerite-Nicollet,-73.47451192277937,45.71400180631299
17521,Banc,,,,,2016-12-14,2024-07-19,,,4009,Halte Margerite-Nicollet,-73.47449426265767,45.71403300349647
30802,Banc,Plastique recyclÃ©,Gris,Rectangulaire,,2021-12-14,2024-07-19,3 places,,,,-73.42731582747545,45.75772997981323
13589,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-04-25,,,,,-73.42730948107403,45.75764934355088
24340,Table,Plastique recyclÃ©,Gris,Rectangulaire,,2016-11-11,2024-05-13,Standard,Non,1233,Parc Lajoie,-73.45912626218394,45.73821373193884
30892,Poubelle,Plastique,Blanc,Rond,,2024-05-15,2024-06-21,,,1211,Parc Champigny,-73.47604502745821,45.72825224234081
30898,Banc de joueur,Aluminium,Gris,Rectangulaire,,2024-05-15,2024-07-19,,,1211,Parc Champigny,-73.47630308262637,45.72801132862812
30893,Banc de joueur,Aluminium,Gris,,,2024-05-15,2024-07-19,,,1211,Parc Champigny,-73.4759390099885,45.728211800714945
13781,Poubelle,Baril,Bleu,,,2016-07-28,2024-05-15,,,1211,Parc Champigny,-73.47615010341995,45.72823209604021
30635,Estrade,Aluminium,Gris,Rectangulaire,,2020-10-27,2024-07-19,10 paliers,,1211,Parc Champigny,-73.4757588915878,45.728164868278355
30894,Poubelle,,,,,2024-05-15,2024-06-21,,,1211,Parc Champigny,-73.47583069417482,45.72819820425831
30899,Banc de joueur,Aluminium,Gris,Rectangulaire,,2024-05-15,2024-07-19,,,1211,Parc Champigny,-73.4763235035138,45.72796135665667
23927,Table,Plastique recyclÃ©,Gris,Rectangulaire,,,2024-06-21,Standard,Non,1211,Parc Champigny,-73.47628281370172,45.72812715573267
13674,Poubelle,Baril,Blanc,,,2016-07-28,2024-05-15,,,1211,Parc Champigny,-73.47606550242091,45.728380233435104
30896,Chaise,Bois,Beige,,,2024-05-15,2024-06-21,,,1211,Parc Champigny,-73.47447144336428,45.72675511856428
30445,Banc,MÃ©tal,Noir,Rectangulaire,,2019-07-16,2024-07-19,,,1205,Parc Thifault,-73.45074954770627,45.74076263683464
30900,Support Ã  vÃ©lo,MÃ©tal,Noir,,,2024-06-03,2024-06-21,,,1208,Parc Rivest,-73.43714607911282,45.75717126628049
20728,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,,2024-06-21,,,1208,Parc Rivest,-73.43744190961364,45.75734792226113
30901,Table,MÃ©tal et bois,,,,2024-06-03,2024-06-21,,,1208,Parc Rivest,-73.4376338336407,45.75698987146171
30902,Table,MÃ©tal et bois,,,,2024-06-03,2024-06-21,,,1208,Parc Rivest,-73.4376758874834,45.75694444806534
21126,Support Ã  vÃ©lo,Acier galvanisÃ©,Noir,,,,2024-07-19,10 places,,1208,Parc Rivest,-73.43878979091853,45.75726895047185
30905,Banc,Plastique recyclÃ©,Brun,Rectangulaire,,2024-06-06,2024-07-19,,,,,-73.47674311914226,45.76283021603718
30906,Bac de rÃ©cupÃ©ration mixte,,Noir,,,2024-06-10,2024-06-21,,,1231,Parc Jean-Duceppe,-73.45817886209534,45.77076881060483
17264,Estrade,Aluminium,Gris,,,2016-11-14,2024-07-19,5 paliers,,1220,Parc de la Seigneurie,-73.45979310892845,45.7679235285558
30909,Bac de rÃ©cupÃ©ration,,Gris,,,2024-06-11,2024-06-21,,,1224,Parc des Artisans,-73.4659588488579,45.76221048986753
1746,Banc,Plastique recyclÃ©,Gris,Rectangulaire,,2013-01-01,2024-07-19,Standard,Non,1224,Parc des Artisans,-73.46598938752176,45.76220623210072
1438,Estrade,Aluminium,Gris,,,2013-01-01,2024-07-19,5 paliers,,1224,Parc des Artisans,-73.46594681421622,45.76217530222235
30910,Table,Plastique recyclÃ©,Gris,,,2024-06-11,2024-06-21,,,1224,Parc des Artisans,-73.46565309656592,45.761522371900135
1413,Banc,Plastique recyclÃ©,Gris,,,2013-01-01,2024-07-19,,,1254,Enclos Lefebvre,-73.4742260877409,45.75652986314929
30472,Table,Bois,Naturel,Rectangulaire,,2019-07-24,2024-06-21,Standard,Non,1254,Enclos Lefebvre,-73.47423540896189,45.75655945976972
30915,Table,BÃ©ton,Gris,Rectangulaire,,2024-06-11,2024-06-21,,,2807,Parc Agathe-De St-PÃ¨re,-73.47038286280753,45.75028336452923
30917,Table,BÃ©ton et bois,,,,2024-06-11,2024-06-21,,,2807,Parc Agathe-De St-PÃ¨re,-73.47020697756426,45.75024577358307
30921,BoÃ®te de rangement,,,,,2024-06-11,2024-06-21,,,1220,Parc de la Seigneurie,-73.46064391170734,45.76755665282232
30922,BoÃ®te de rangement,,,,,2024-06-11,2024-06-21,,,1220,Parc de la Seigneurie,-73.46000530855561,45.768103081859664
30503,Table de ping-pong,,,,,2019-08-15,2024-06-21,,,1229,Parc Laforest,-73.47306553860835,45.72302079982418
17140,Estrade,Aluminium,Gris,,,2016-11-14,2024-07-19,5 paliers,,1253,Parc Maurice-Richard,-73.40973936886277,45.78859517557911
30943,Banc de joueur,MÃ©tal,Bleu,,,2024-06-25,2024-07-19,,,1253,Parc Maurice-Richard,-73.41070655082093,45.78967293408853
30944,Banc de joueur,MÃ©tal,Bleu,,,2024-06-25,2024-07-19,,,1253,Parc Maurice-Richard,-73.41080444907243,45.78974113243755
30945,Abri solaire,Acier inoxydable,Bleu,Rectangulaire,,2024-06-25,2024-06-28,,,1253,Parc Maurice-Richard,-73.41071052404618,45.78964705811152
30937,Support Ã  vÃ©lo,,Acier galvanisÃ©,Rectangulaire,,2024-06-25,2024-06-28,4 places,,1253,Parc Maurice-Richard,-73.41026700371219,45.79036970977361
30936,BoÃ®te de rangement,MÃ©tal,Bleu,Rectangulaire,,2024-06-25,2024-06-28,,,1212,Parc de la Tourterelle,-73.41565907323458,45.781748247371254
30946,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2024-06-25,2024-06-28,,,1212,Parc de la Tourterelle,-73.41631745663132,45.780359289633616
30947,Poubelle,Baril,Blanc,Rond,,2024-06-26,2024-06-28,,,1204,Parc LaverdiÃ¨re,-73.4799831600221,45.756933263768076
30952,Table,Plastique recyclÃ©,Beige,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42098153643163,45.7890534445317
30423,Poubelle,Baril,Transparent,,,2019-07-15,2024-07-12,,,1214,Parc Catherine-Bousquet,-73.42042176741636,45.78871437664116
30953,Banc de joueur,,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42003826358665,45.787831597894474
30954,Banc de joueur,,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.41985755145946,45.7880268930098
30955,Banc de joueur,,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.41960321435465,45.7883222286732
13558,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-07-12,,,1214,Parc Catherine-Bousquet,-73.41983495748379,45.7880520112166
30956,Parasol,,,,,2024-07-16,2024-07-19,,,,,-73.47648885500884,45.761546088015564
30957,Table,Bois,,,,2024-07-16,2024-07-19,,,,,-73.47658083249647,45.761524326294676
30679,Support Ã  vÃ©lo,Acier galvanisÃ©,Noir,,,2020-10-20,2024-07-16,7 places,,,,-73.47699268821077,45.762250538548884
30958,BoÃ®te de rangement,,,,,2024-07-16,2024-07-19,,,1203,Parc Jean-Claude-Crevier,-73.47959720859262,45.76235824562951
30959,Table,Bois,,Rectangulaire,,2024-07-16,2024-07-19,,,1203,Parc Jean-Claude-Crevier,-73.47780466259142,45.76148717840961
30960,Poubelle,Plastique recyclÃ©,Gris,,,2024-07-17,2024-07-19,,,1603,Halte des HÃ´telleries,-73.47544294373022,45.746322091771546
30961,Table,Bois,Brun,,,2024-07-17,2024-07-19,,,1236,Halte Outaragasipi,-73.45274808880674,45.76801003043537
30907,Poubelle,,CÃ¨dre,,,2024-06-10,2024-06-21,,,1220,Parc de la Seigneurie,-73.4609052579993,45.76794833150679
30908,Poubelle,,Gris,,,2024-06-11,2024-06-21,,,1224,Parc des Artisans,-73.46594730735048,45.76222265175174
30911,Table,Plastique recyclÃ©,Gris,,,2024-06-11,2024-06-21,,,1224,Parc des Artisans,-73.46571490261664,45.7614626274043
1464,Banc,Plastique recyclÃ©,Gris,,,2013-01-01,2024-07-19,,,1254,Enclos Lefebvre,-73.47410741804578,45.75663709912456
1435,Banc,Plastique recyclÃ©,Gris,,,2013-01-01,2024-07-19,,,1254,Enclos Lefebvre,-73.47415380983018,45.75655851994197
1543,Banc,Plastique recyclÃ©,Gris,,,2013-01-01,2024-07-19,,,1254,Enclos Lefebvre,-73.47411982508629,45.7566287967547
30918,Table,BÃ©ton et bois,,,,2024-06-11,2024-06-21,,,2807,Parc Agathe-De St-PÃ¨re,-73.4702246369974,45.750234599922415
30916,Abri solaire,,,,,2024-06-11,2024-06-21,,,2807,Parc Agathe-De St-PÃ¨re,-73.47028948621652,45.75027131170749
30919,BoÃ®te de rangement,,,,,2024-06-11,2024-06-21,,,1231,Parc Jean-Duceppe,-73.45810469399947,45.77075520364174
30920,BoÃ®te de rangement,,,,,2024-06-11,2024-06-21,,,1208,Parc Rivest,-73.43743824241353,45.757580099066146
30923,BoÃ®te de rangement,,Bleu,,,2024-06-11,2024-06-21,,,1234,Parc Simard,-73.47832251614695,45.72671013822497
30929,Support Ã  vÃ©lo,,,,,2024-06-20,2024-06-21,,,1229,Parc Laforest,-73.47251394732999,45.72265099213417
30930,Table de ping-pong,,,,,2024-06-20,2024-06-21,,,1229,Parc Laforest,-73.47296002521347,45.72312681460026
30338,Table,Bois,Brun,,2019-07-08,2019-07-08,2024-06-21,,,,,-73.4487737158612,45.75248644922152
30935,Poubelle,Plastique,Blanc,Rond,,2024-06-25,2024-06-28,,,1253,Parc Maurice-Richard,-73.4102729606438,45.78873896783941
17135,Estrade,Aluminium,Gris,,,2016-11-14,2024-07-19,5 paliers,,1253,Parc Maurice-Richard,-73.40864154328645,45.78939616959437
13696,Bac de rÃ©cupÃ©ration mixte,MÃ©tal,Noir,Rectangulaire,,2016-07-28,2024-06-25,,,1253,Parc Maurice-Richard,-73.41128498451457,45.78926225987807
30934,Support Ã  vÃ©lo,,Acier galvanisÃ©,Rectangulaire,,2024-06-25,2024-06-28,4 places,,1253,Parc Maurice-Richard,-73.41054131277076,45.78956448358883
30933,Support Ã  vÃ©lo,,Acier galvanisÃ©,Rectangulaire,,2024-06-25,2024-06-28,4 places,,1253,Parc Maurice-Richard,-73.41052707083546,45.789554767219165
30948,Abri solaire,Acier inoxydable,Bleu,Rectangulaire,,2024-06-25,2024-06-28,,,1253,Parc Maurice-Richard,-73.41084210965673,45.78973991831
1914,Estrade,Aluminium,Gris,,,2013-01-01,2024-07-19,5 paliers,,1253,Parc Maurice-Richard,-73.40997941529989,45.79013233559749
30932,Support Ã  vÃ©lo,,Acier galvanisÃ©,Rectangulaire,,2024-06-25,2024-06-28,4 places,,1253,Parc Maurice-Richard,-73.41025290474596,45.7903621754926
30949,Poubelle,Plastique recyclÃ©,Gris,Rond,,2024-06-25,2024-06-28,,,1212,Parc de la Tourterelle,-73.41631511535866,45.782056654438605
30950,Bac de rÃ©cupÃ©ration mixte,,,,,2024-07-09,2024-07-12,,,,,-73.4711342226301,45.761177486775274
30962,Table,Bois,Brun,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42092349172414,45.78885551454101
30963,Table,Plastique recyclÃ©,Beige,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42047831536661,45.789654181008615
30964,Poubelle,Baril,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42055644863083,45.78858090256761
30965,Poubelle,Baril,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42059445228132,45.788538468422544
30966,Poubelle,Baril,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.4207360013471,45.788375572814985
30967,Poubelle,Baril,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.42080006484267,45.78829423321678
30968,Banc de joueur,,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.41976642033296,45.7881337277504
30969,Poubelle,Plastique recyclÃ©,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.4199403348119,45.78793910646777
30970,Poubelle,Plastique recyclÃ©,,,,2024-07-12,2024-07-19,,,1214,Parc Catherine-Bousquet,-73.41965076291771,45.7882799860143
30971,Support Ã  vÃ©lo,,,,,2024-07-16,2024-07-19,12 places,,,,-73.47691011996112,45.762394061908395
30972,Support Ã  vÃ©lo,,,,,2024-07-16,2024-07-19,12 places,,,,-73.47674771509598,45.76287354063568
30551,Support Ã  vÃ©lo,,,,,2020-10-20,2024-07-16,12 places,,,,-73.4767473584306,45.76289345407938
30973,Support Ã  vÃ©lo,,,,,2024-07-16,2024-07-19,12 places,,,,-73.47671506006184,45.76288270566643
17226,Bac de rÃ©cupÃ©ration,Plastique recyclÃ©,Gris,,,2016-11-14,2024-07-17,,,1603,Halte des HÃ´telleries,-73.47542358830252,45.746311013715356
30974,Table,Bois,,Rectangulaire,,2024-07-17,2024-07-19,,,1236,Halte Outaragasipi,-73.45298762879193,45.76760614822573
30980,Support Ã  vÃ©lo,MÃ©tal,,,,2024-07-25,2024-07-26,2 places,,4012,Halte Claude-Hunault-Dit-Deschamps,-73.47510389761723,45.715090930019215
30976,Poubelle,Aluminium,Gris,,,2024-07-16,2024-07-19,,,,,-73.47635710892516,45.76183331095551
21939,Poubelle,Baril,Blanc,,,2019-07-24,2024-07-19,,,,,-73.4764312316386,45.761824958334984
30931,Table,BÃ©ton,Gris,,,2024-06-27,2024-07-19,,Oui,,,-73.47641011139638,45.76183212134992
30924,Banc de joueur,,,,,2024-06-20,2024-07-19,,,1229,Parc Laforest,-73.4721437980486,45.72242417238999
30925,Banc de joueur,,,,,2024-06-20,2024-07-19,,,1229,Parc Laforest,-73.47224170568313,45.72248587965383
30928,Banc de joueur,,,,,2024-06-20,2024-07-19,,,1229,Parc Laforest,-73.47221190686992,45.7225187943716
30951,Banc de joueur,Bois,,,,2024-07-09,2024-07-19,,,1229,Parc Laforest,-73.47217815107948,45.722555342893536
30927,Banc de joueur,,,,,2024-06-20,2024-07-19,,,1229,Parc Laforest,-73.47219743326222,45.72244762073703
30926,Banc,Bois IPE,,,,2024-06-20,2024-07-19,,,1229,Parc Laforest,-73.47182371786381,45.72265522383665
30914,Banc,Bois,Brun,Ovale,,2024-06-11,2024-07-19,,,2807,Parc Agathe-De St-PÃ¨re,-73.47029244816034,45.75023378570532
30912,Banc,,Brun,Ovale,,2024-06-11,2024-07-19,,,2807,Parc Agathe-De St-PÃ¨re,-73.47059738999552,45.75038157459625
30913,Banc,Bois,Brun,Ovale,,2024-06-11,2024-07-19,,,2807,Parc Agathe-De St-PÃ¨re,-73.47061545863451,45.75042820033391
19926,Estrade,Aluminium,Gris,,,,2024-07-19,5 paliers,,1208,Parc Rivest,-73.43733025914734,45.75800531028162
30903,Banc de joueur,,,,,2024-06-03,2024-07-19,,,1208,Parc Rivest,-73.43730303961549,45.757962853229486
19923,Estrade,Aluminium,Gris,,,,2024-07-19,10 paliers,,1208,Parc Rivest,-73.43709064835626,45.757818308025534
20328,Estrade,Aluminium,Gris,,,,2024-07-19,10 paliers,,1208,Parc Rivest,-73.43700537740493,45.757805621739806
1949,Banc de joueur,Aluminium,Gris,,,2013-01-01,2024-07-19,,,1211,Parc Champigny,-73.47589897402278,45.72820450721092
30895,Banc de joueur,Aluminium,Gris,,,2024-05-15,2024-07-19,,,1211,Parc Champigny,-73.47585846309853,45.72819628026729
30820,Banc,MÃ©tal,Gris,,,2023-02-21,2024-07-19,,,,,-73.43471637230422,45.77551505043499
30817,Banc,Plastique,Gris,,,2023-02-13,2024-07-19,,,,,-73.47018948868694,45.776036775917746
30787,Estrade,Aluminium,Gris,Rectangulaire,2021-11-25,2021-11-25,2024-07-19,5 paliers,,1204,Parc LaverdiÃ¨re,-73.47880456663876,45.756357188596915
30741,Banc,Bois IPE,Brun,,2021-04-21,2021-04-21,2024-07-19,,,1251,Parc de l'Ãle-Lebel,-73.44711104644786,45.73731640311047
