TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0029",719,"Aucune influence","Limit̩e",32.9,-20.2,-17.6,-28.9,-34.8,-34.9,-53.8,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0030",696,"Aucune influence","Limit̩e",33.3,-19.9,-17.5,-28.8,-34.5,-34.5,-53.8,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0031",598,"Aucune influence","Limit̩e",31.6,-22.4,-20.1,-29.8,-37.4,-37,-55.6,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0032",562,"Aucune influence","Limit̩e",32,-21.9,-19.9,-29.4,-36.4,-36.6,-55,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0033",420,"Aucune influence","Limit̩e",29.4,-23.5,-21.1,-30.6,-38.7,-36.9,-56,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0041",6048,"Aucune influence","Limit̩e",32.3,-28.4,-23.7,-35.3,-43.9,-41,-59.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0042",5066,"Aucune influence","Limit̩e",33.3,-27.5,-23.5,-34.9,-43.2,-40.3,-59.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0043",263,"Aucune influence","Limit̩e",25,-25.5,-22.2,-32.3,-39.1,-37.9,-55.2,"Diminution tr̬s probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0046",4749,"Aucune influence","Limit̩e",33.8,-27.5,-23.6,-35.2,-43.4,-40.5,-59.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0054",4523,"Aucune influence","Limit̩e",34,-27.9,-24,-35.9,-44,-40.9,-59.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0055",2122,"Aucune influence","Limit̩e",32.4,-25.4,-21.6,-31.8,-42.1,-39.2,-59.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0056",767,"Aucune influence","Limit̩e",31.1,-21.7,-18.5,-28.4,-35.5,-37.2,-55.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0057",376,"Aucune influence","Limit̩e",31.2,-19.7,-17.3,-27.1,-32.7,-35.1,-52.2,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0058",366,"Aucune influence","Limit̩e",31.2,-19.6,-17.2,-27,-32.6,-35,-52.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0064",291,"Aucune influence","Limit̩e",30.6,-21.1,-18,-27.4,-34.2,-35.9,-52.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0077",1100,"Aucune influence","Limit̩e",34.4,-25.9,-22.4,-34.8,-43.7,-41.1,-62.3,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0081",894,"Aucune influence","Limit̩e",35.1,-27.2,-22.8,-35.8,-45.3,-41.8,-63.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0082",681,"Aucune influence","Limit̩e",37.2,-25.8,-21.8,-34.4,-45,-41.4,-62.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0084",472,"Aucune influence","Limit̩e",39.2,-23.9,-20.8,-34.1,-44.1,-40.1,-62.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0092",2380,"Aucune influence","Limit̩e",35.3,-30.3,-25.7,-38.7,-45.1,-42.4,-60.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0093",773,"Aucune influence","Limit̩e",33,-33.6,-27.9,-41.2,-49,-45.6,-65.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0094",339,"Aucune influence","Limit̩e",35.7,-32.6,-27.1,-40.5,-48.5,-45.1,-66.3,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0102",1606,"Aucune influence","Limit̩e",36.3,-29.1,-24.8,-37.3,-43.4,-40.9,-58.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0104",1380,"Aucune influence","Limit̩e",37.2,-28.8,-24.5,-36.9,-43,-40.5,-57.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0106",1190,"Aucune influence","Limit̩e",37.6,-28,-24.2,-36.4,-42.8,-40.1,-56.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0108",959,"Aucune influence","Limit̩e",38.2,-26.9,-23.1,-34.7,-41.3,-38.6,-54.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0110",668,"Aucune influence","Limit̩e",37.9,-24.1,-21.2,-31.3,-38,-35.7,-51.8,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0112",551,"Aucune influence","Limit̩e",39.2,-22.7,-20.6,-30.4,-36.4,-34.8,-51.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0117",2949,"Aucune influence","Limit̩e",31.5,-29.6,-27.9,-38.5,-46,-42.7,-61.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0118",2067,"Aucune influence","Limit̩e",34.4,-29.5,-26.9,-38.3,-45.8,-42.3,-61.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0119",1790,"Aucune influence","Limit̩e",36,-28.3,-26.3,-37.4,-45,-42.1,-60.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0120",1118,"Aucune influence","Limit̩e",38.3,-29.4,-26.6,-38.5,-45.8,-43,-61.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0121",546,"Aucune influence","Limit̩e",36.6,-25,-23.6,-34.5,-41.8,-39.3,-60.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",40.5,-34.8,-29.7,-42.2,-50.1,-46.4,-62.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0129",425,"Aucune influence","Limit̩e",35.9,-27.1,-23.6,-34.8,-43.8,-40.5,-61.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0131",267,"Aucune influence","Limit̩e",35.4,-28.8,-24.4,-36.4,-45,-41.1,-61,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0135",361,"Aucune influence","Limit̩e",28.4,-31.1,-26.6,-37.4,-47.2,-45.2,-62,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0140",9929,"Aucune influence","Limit̩e",40.5,-15.5,-15.2,-23.6,-28.2,-27.5,-43.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Limit̩e",41.1,-15.1,-14.3,-23.2,-27.5,-26.8,-42.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Limit̩e",35.3,-28.1,-27.1,-36.7,-46.8,-42.5,-65,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0144",817,"Aucune influence","Limit̩e",35.8,-27.6,-26.8,-36.4,-46.1,-42.2,-64.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",36.7,-27.8,-26.5,-37.4,-45.9,-42.5,-65.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Limit̩e",41.8,-13.7,-12.5,-21.8,-25.8,-24.9,-39.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Limit̩e",42,-13.3,-12.2,-21.6,-25.3,-24.5,-39.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Limit̩e",42,-13.1,-12,-21.4,-25.1,-24.3,-38.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Limit̩e",41.8,-12.9,-11.8,-21.2,-24.8,-23.9,-38.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Limit̩e",41.8,-12,-11,-20.4,-23.8,-22.4,-37,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Limit̩e",41.7,-11.6,-10.7,-20,-23.2,-21.7,-36.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Limit̩e",41.7,-11.5,-10.6,-19.9,-23,-21.5,-35.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Limit̩e",41.6,-11.4,-10.5,-19.8,-22.8,-21.3,-35.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",42.7,-23.5,-22.8,-34.9,-42.7,-39.3,-61,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Limit̩e",41.3,-10.6,-9.7,-18.7,-21.1,-19.9,-33.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Limit̩e",38.2,-16.6,-16.3,-25.3,-31.7,-29.4,-51.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Limit̩e",38,-16.1,-15.7,-24.3,-30.7,-28.5,-50.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Limit̩e",37.7,-15.2,-14.8,-23,-29.5,-27.6,-48.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Limit̩e",37.4,-12.9,-12.7,-20.8,-26.9,-25,-46,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Limit̩e",36.3,-8.8,-8.5,-16.1,-21.2,-18.8,-39.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Limit̩e",41.8,-9.8,-8.7,-16.8,-18.7,-16.8,-30,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Limit̩e",41.7,-9.2,-8.2,-15.7,-17.6,-15.7,-28.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Limit̩e",41.9,-8.5,-7.6,-14.3,-16.1,-14.5,-27.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Limit̩e",42.2,-7.7,-7.1,-13.7,-15,-13.8,-26.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Limit̩e",42.7,-4.4,-4.8,-9.3,-10.3,-9.7,-22.6,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0187",4084,"Aucune influence","Limit̩e",42.7,-4,-4.5,-8.9,-9.8,-9.4,-22.2,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0188",3843,"Aucune influence","Limit̩e",41.4,-4.9,-4.9,-9.6,-10.2,-9.5,-21.7,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0189",332,"Aucune influence","Limit̩e",36.2,-26.4,-23.3,-34.1,-41.3,-40.9,-55.2,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Limit̩e",39.7,-0.5,-0.6,-2.8,-3,-2.5,-14,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0193",3182,"Aucune influence","Limit̩e",39.6,-0.5,-0.6,-2.8,-3,-2.5,-14,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0194",3149,"Aucune influence","Limit̩e",39.5,-1,-1,-3.5,-3.6,-3.2,-15,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0195",3054,"Aucune influence","Limit̩e",39.7,0.4,-0.3,-2.5,-3.1,-1.9,-13.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0197",2936,"Aucune influence","Limit̩e",38.4,-3,-2.7,-6.2,-7.1,-6.2,-18.3,"Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable"
"ABI0199",2417,"Aucune influence","Limit̩e",37.6,-13.4,-13.7,-20.7,-23,-22.6,-35.7,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Limit̩e",37.2,-10.7,-11,-18.1,-20.9,-19.1,-32.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Limit̩e",44.1,-21.3,-20.6,-28.2,-34.8,-32.3,-48.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Limit̩e",44.1,-20.3,-19.8,-27.1,-33.3,-31.1,-47.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Limit̩e",44.1,-20.3,-19.8,-27.1,-33.3,-31.1,-47.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Limit̩e",39.5,-23.7,-21.6,-30.7,-37.6,-37.2,-49.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Limit̩e",39.9,-22.3,-20,-28.9,-35.6,-35,-47.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Limit̩e",40.1,-22.1,-19.5,-28.2,-35.2,-34,-47,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",39.1,-24.2,-23.5,-32.2,-39.9,-38,-51.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Limit̩e",28.7,6,5.1,5.7,4.3,6.7,-3.2,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"ABI0225",779,"Aucune influence","Limit̩e",35.9,-6.6,-7.2,-12.7,-14.6,-12.7,-29.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Limit̩e",34.1,-7.9,-8.4,-14,-16.7,-14.6,-29.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",36.3,-5.2,-6.3,-10.7,-13.7,-11.1,-28,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Limit̩e",35.5,-31.8,-25.5,-36.9,-43.2,-41.6,-55.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0242",311,"Aucune influence","Limit̩e",35.1,-30.4,-24.9,-37.4,-42.9,-41.2,-55.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0252",441,"Aucune influence","Limit̩e",41.2,-23.4,-22.9,-33,-42.7,-39,-61.9,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Limit̩e",46.6,-8.7,-4.8,-12.8,-13,-14,-26.5,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Limit̩e",46.6,-8.6,-4.5,-12.5,-12.7,-13.6,-26.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Limit̩e",46.6,-8.5,-4.5,-12.4,-12.6,-13.5,-26.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0264",20931,"Aucune influence","Limit̩e",46.4,-8.2,-4.1,-11.5,-11.7,-12.5,-25.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0265",20332,"Aucune influence","Limit̩e",46.1,-7.6,-3.6,-10.7,-10.8,-11.4,-23.9,"Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0266",16621,"Aucune influence","Limit̩e",44.9,-2,0.5,-4.3,-4,-4.5,-15.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable"
"ABI0272",16292,"Aucune influence","Limit̩e",44.6,-1.5,1,-3.7,-3.1,-3.8,-14,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable"
"ABI0276",16133,"Aucune influence","Limit̩e",44.4,-1.2,1.1,-3.4,-2.7,-3.4,-13.5,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable"
"ABI0277",15667,"Aucune influence","Limit̩e",44,-0.6,1.6,-2.7,-1.6,-2.6,-12.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable"
"ABI0278",685,"Aucune influence","Limit̩e",50.4,-21.2,-22.9,-31.2,-38.7,-37.9,-58.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0283",14960,"Aucune influence","Limit̩e",43.2,1,3,-0.9,1.1,-0.3,-9.5,"Absence de consensus","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
