TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0029",719,"Aucune influence","Limit̩e",10.1,-13.6,-18.7,-20,-34.5,-27.1,-53.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0030",696,"Aucune influence","Limit̩e",10.1,-13.8,-18.8,-20.9,-34.9,-27.2,-53.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0031",598,"Aucune influence","Limit̩e",10.1,-13.9,-20,-23,-36.7,-29.6,-56.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0032",562,"Aucune influence","Limit̩e",10,-14.8,-20,-24.3,-37.3,-29.3,-56.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0033",420,"Aucune influence","Limit̩e",10.1,-14.7,-20.6,-25,-37.9,-31,-58.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0041",6048,"Aucune influence","Limit̩e",13.9,-9.8,-11.6,-17.6,-28.1,-20.3,-41.9,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0042",5066,"Aucune influence","Limit̩e",14.5,-9.5,-11.5,-16.8,-27,-19.8,-39,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0043",263,"Aucune influence","Limit̩e",9,-16.2,-22.4,-26,-41.7,-34.9,-64.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0046",4749,"Aucune influence","Limit̩e",14.8,-8.9,-11.1,-16,-26.3,-19.6,-37.7,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0054",4523,"Aucune influence","Limit̩e",15,-8.7,-11,-15.6,-26,-19.6,-37.1,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0055",2122,"Aucune influence","Limit̩e",11.6,-14.5,-20.8,-25.8,-37.9,-29.9,-54.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0056",767,"Aucune influence","Limit̩e",12.1,-13,-15.9,-20.6,-32.7,-24.9,-50.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0057",376,"Aucune influence","Limit̩e",12.5,-10.7,-13.6,-18.3,-27.7,-22,-45.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0058",366,"Aucune influence","Limit̩e",12.6,-10.5,-13.4,-18.2,-27.4,-21.8,-45.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0064",291,"Aucune influence","Limit̩e",13,-10.5,-13.6,-20.6,-28.1,-22.5,-45.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0077",1100,"Aucune influence","Limit̩e",11.6,-15.1,-23.7,-29,-41.2,-33.3,-57.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0081",894,"Aucune influence","Limit̩e",11.6,-15.6,-25.9,-30.3,-42.2,-34.9,-57.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0082",681,"Aucune influence","Limit̩e",11.5,-15.1,-25.8,-30.6,-42.9,-34.8,-58.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0084",472,"Aucune influence","Limit̩e",11.4,-16.5,-27.2,-31.9,-46,-38.2,-62.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0092",2380,"Aucune influence","Limit̩e",17.9,-5.3,-5.8,-9.8,-19.8,-13.9,-29,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0093",773,"Aucune influence","Limit̩e",10.9,-15.6,-26.5,-27.5,-42.8,-35.6,-61.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0094",339,"Aucune influence","Limit̩e",11.1,-15.5,-27,-26,-42.4,-37.1,-59.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0102",1606,"Aucune influence","Limit̩e",21,-2.1,-4.6,-5.4,-13.9,-11.1,-21.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0104",1380,"Aucune influence","Limit̩e",22.7,-0.2,-3.3,-3.9,-11.4,-9.1,-18.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0106",1190,"Aucune influence","Limit̩e",22.7,0.2,-3.2,-2.8,-11.1,-9,-19.1,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0108",959,"Aucune influence","Limit̩e",25.2,1.6,-1.4,-0.2,-7.4,-6.2,-15.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"ABI0110",668,"Aucune influence","Limit̩e",24.4,2.3,-1.3,-0.5,-7.9,-6.3,-16.5,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0112",551,"Aucune influence","Limit̩e",23.5,2.4,-1.4,-0.9,-8.5,-6.5,-16.7,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Absence de consensus","Diminution probable"
"ABI0117",2949,"Aucune influence","Limit̩e",13.9,-8.6,-9.5,-15.5,-26.1,-20.2,-39.1,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0118",2067,"Aucune influence","Limit̩e",15.6,-7.2,-8.5,-12.6,-22.5,-16.7,-33.3,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0119",1790,"Aucune influence","Limit̩e",16.6,-6.5,-8.6,-10.9,-20.3,-16.1,-31,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0120",1118,"Aucune influence","Limit̩e",19.1,-5,-6.8,-7,-16.3,-12.9,-25.5,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0121",546,"Aucune influence","Limit̩e",12.3,-13.2,-12.7,-22.8,-31.5,-25.3,-49.7,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",26.5,0,-1.6,1,-7.1,-5,-14.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"ABI0129",425,"Aucune influence","Limit̩e",15.4,-5.8,-8.1,-14,-23.3,-17.9,-34.4,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0131",267,"Aucune influence","Limit̩e",19.4,-2.3,-6.5,-8.4,-16.3,-11.9,-24.7,"Absence de consensus","Diminution probable","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0135",361,"Aucune influence","Limit̩e",10.3,-14.3,-14.3,-21.8,-31.9,-26.4,-53.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0140",9929,"Aucune influence","Limit̩e",9.6,-12.7,-14.3,-20.3,-27.4,-22.1,-46.2,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Limit̩e",9.6,-12.3,-13.5,-19.6,-26.5,-21.4,-44.9,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Limit̩e",8.5,-17.8,-22.5,-29.8,-43.7,-37.1,-67,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0144",817,"Aucune influence","Limit̩e",8.5,-17.6,-22.7,-30.1,-43.6,-37,-67.1,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",8.5,-18.2,-24,-31.4,-44,-38.2,-68,"Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Limit̩e",9.6,-11.6,-12.8,-18.5,-25.1,-20,-43,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Limit̩e",9.6,-11.4,-12.5,-18.1,-24.8,-19.7,-42.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Limit̩e",9.5,-11.3,-12.3,-17.9,-24.6,-19.5,-41.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Limit̩e",9.6,-11.1,-12,-17.7,-24.3,-19.3,-41.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Limit̩e",9.6,-10.9,-11.4,-17.1,-23.7,-18.5,-40.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Limit̩e",9.6,-10.7,-11.1,-16.8,-23.4,-18.2,-39.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Limit̩e",9.6,-10.7,-11,-16.7,-23.3,-18.1,-39.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Limit̩e",9.6,-10.7,-10.9,-16.6,-23.2,-17.9,-39.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",8.7,-19.4,-25.6,-30.7,-44.5,-40.4,-71.9,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Limit̩e",9.6,-10.4,-10.1,-15.9,-22.3,-16.9,-37.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Limit̩e",7.9,-17.9,-26,-28.1,-39.8,-36.6,-65.3,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Limit̩e",8,-17.5,-25.4,-27.7,-39.1,-35.9,-64.4,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Limit̩e",7.9,-17.1,-24.9,-27.2,-38.3,-35.2,-63.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Limit̩e",7.9,-16.3,-23.5,-26.4,-36.6,-33.3,-61.4,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Limit̩e",7.9,-14.7,-20.2,-25.1,-34,-29.4,-57,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Limit̩e",10.1,-9.5,-9.1,-14.2,-20.3,-14.9,-33.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Limit̩e",10.3,-9.1,-8.7,-13.4,-19.6,-14.2,-32.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Limit̩e",10.5,-8.7,-8.2,-12.5,-18.7,-13.4,-31.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Limit̩e",10.6,-8.4,-7.8,-11.9,-18.1,-12.8,-30.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Limit̩e",10.1,-8.4,-9.2,-12.3,-18.6,-13.1,-31.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0187",4084,"Aucune influence","Limit̩e",9.9,-8.6,-9.7,-12.6,-18.9,-13.1,-32.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0188",3843,"Aucune influence","Limit̩e",10,-8.8,-9.6,-13.3,-18.6,-13.5,-31.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0189",332,"Aucune influence","Limit̩e",10,-13.6,-12.9,-20.8,-30.2,-24.6,-46.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Limit̩e",10.4,-9.7,-10.5,-14.4,-17.7,-14.1,-32.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0193",3182,"Aucune influence","Limit̩e",10.4,-9.7,-10.6,-14.4,-17.7,-14.1,-32.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0194",3149,"Aucune influence","Limit̩e",10.3,-9.9,-10.8,-14.6,-18,-14.4,-32.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0195",3054,"Aucune influence","Limit̩e",10,-10.4,-11.6,-15,-19.1,-15.7,-33.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0197",2936,"Aucune influence","Limit̩e",10,-10.5,-12.4,-15.7,-20.1,-16.1,-34.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0199",2417,"Aucune influence","Limit̩e",9.3,-12.6,-16.7,-20.5,-27.1,-23.2,-44,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Limit̩e",9.7,-12.1,-15.7,-19.5,-25.3,-21.6,-42.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Limit̩e",8.6,-14.3,-21.4,-26.7,-31.9,-31.6,-52.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Limit̩e",8.9,-13.3,-20.2,-25.5,-30,-29.7,-50.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Limit̩e",8.8,-13.4,-20.2,-25.6,-29.9,-29.8,-50.6,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Limit̩e",8.9,-17,-23.7,-27.4,-35.3,-34,-55.8,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Limit̩e",9,-15,-21.2,-24.7,-31.7,-30.5,-50.8,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Limit̩e",8.7,-15,-21,-24.7,-31.7,-29.5,-49.9,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",7.9,-21.3,-29.6,-37.6,-42.4,-41.9,-69.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Limit̩e",11.2,-10.3,-11.2,-13.8,-18,-13.5,-30.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0225",779,"Aucune influence","Limit̩e",9,-11.7,-14.7,-17.5,-23.2,-19,-37.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Limit̩e",9.3,-11.4,-14.2,-17.3,-22.6,-18.9,-36.7,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",8.4,-13,-16.1,-18.8,-24.7,-19.9,-39.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Limit̩e",18.8,-3.3,-3.4,-3.4,-10.3,-8.9,-18.9,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0242",311,"Aucune influence","Limit̩e",16.8,-4.8,-5.3,-6.1,-13.3,-11.3,-22.6,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0252",441,"Aucune influence","Limit̩e",9.2,-17.4,-25.8,-32.2,-44.5,-38,-67.5,"Absence de consensus","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Limit̩e",13.5,-13.4,-19.7,-24.4,-30.7,-28.1,-51.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Limit̩e",13.5,-13.6,-19.7,-24.2,-30.5,-27.9,-51.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Limit̩e",13.5,-13.7,-19.8,-24.2,-30.5,-27.9,-51.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0264",20931,"Aucune influence","Limit̩e",13.7,-14,-19.5,-24,-30.4,-27.5,-51,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0265",20332,"Aucune influence","Limit̩e",13.7,-13.9,-19.3,-23.8,-30.2,-27.1,-50.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0266",16621,"Aucune influence","Limit̩e",14.6,-12.9,-17.9,-22.2,-28.1,-24.9,-47.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0272",16292,"Aucune influence","Limit̩e",14.6,-12.8,-17.9,-21.9,-27.8,-24.6,-47,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0276",16133,"Aucune influence","Limit̩e",14.7,-12.8,-17.9,-21.7,-27.6,-24.5,-46.8,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0277",15667,"Aucune influence","Limit̩e",14.7,-12.7,-17.7,-21.3,-27.3,-24.2,-46.3,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0278",685,"Aucune influence","Limit̩e",11.7,-18.1,-24.2,-33.7,-42.7,-40.4,-69.5,"Absence de consensus","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0283",14960,"Aucune influence","Limit̩e",14.8,-12.4,-17.2,-20.8,-26.8,-23.5,-45.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0284",486,"Aucune influence","Limit̩e",15.3,-10.9,-14.8,-18.5,-24.1,-21.8,-41.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0286",290,"Aucune influence","Limit̩e",11.7,-17.2,-23.1,-32.4,-41.1,-38.9,-66.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0291",14086,"Aucune influence","Limit̩e",14.9,-12.3,-17.1,-20.6,-26.8,-23.3,-44.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0292",13391,"Aucune influence","Limit̩e",14.8,-12.2,-17,-20.6,-26.3,-23.2,-44.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0293",733,"Aucune influence","Limit̩e",9.5,-24.7,-27.5,-38.4,-48.2,-44.7,-72.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
