TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8
"ABI0029",719,"Aucune influence","Limit̩e",4.9,-19.3,-21.9,-23.6,-33.7,-27.3,-51.4,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0030",696,"Aucune influence","Limit̩e",4.9,-19.5,-22.2,-23.9,-34.4,-28,-52.1,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0031",598,"Aucune influence","Limit̩e",4.1,-23.1,-26.1,-28.8,-40.6,-33.8,-60.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0032",562,"Aucune influence","Limit̩e",4.1,-23.7,-27.1,-30,-42.1,-35.3,-62.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0033",420,"Aucune influence","Limit̩e",3.4,-26.7,-30.3,-33.9,-47,-39.9,-68.2,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0041",6048,"Aucune influence","Limit̩e",4,-15.3,-16.7,-19.3,-24.9,-21.5,-39.9,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0042",5066,"Aucune influence","Limit̩e",4.2,-15.6,-17.4,-20.1,-26,-22.6,-41.6,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0043",263,"Aucune influence","Limit̩e",3,-29,-32.3,-35.6,-50.1,-42.6,-72.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0046",4749,"Aucune influence","Limit̩e",4.3,-15.3,-16.4,-19.4,-25.2,-21.9,-40,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0054",4523,"Aucune influence","Limit̩e",4.2,-14.9,-16,-19.1,-24.7,-21.6,-39.1,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0055",2122,"Aucune influence","Limit̩e",3.8,-20.9,-25.3,-27.2,-34.7,-31,-52.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0056",767,"Aucune influence","Limit̩e",4.6,-21.6,-25.5,-27.1,-37.4,-32.3,-57.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0057",376,"Aucune influence","Limit̩e",5.7,-19.1,-22,-23.2,-32.9,-27.7,-51,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0058",366,"Aucune influence","Limit̩e",5.8,-18.9,-21.8,-23,-32.7,-27.5,-50.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0064",291,"Aucune influence","Limit̩e",5.2,-20.7,-23.7,-24.6,-35.2,-30.1,-53.7,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0077",1100,"Aucune influence","Limit̩e",3.2,-22,-25.7,-29.6,-36.9,-32.7,-51.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0081",894,"Aucune influence","Limit̩e",3.1,-23.9,-27.2,-32,-39.2,-35.1,-53.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0082",681,"Aucune influence","Limit̩e",3,-25.9,-29.2,-34.6,-42.2,-38.1,-57.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0084",472,"Aucune influence","Limit̩e",2.8,-30.2,-34.3,-41.2,-49.7,-45.1,-64.4,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0092",2380,"Aucune influence","Limit̩e",4.5,-10.5,-11.9,-12.5,-18.8,-15.3,-28.7,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0093",773,"Aucune influence","Limit̩e",3.5,-16.3,-17.7,-19.8,-27,-22.8,-40.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0094",339,"Aucune influence","Limit̩e",3.5,-15.8,-17.9,-19.6,-26.5,-22.2,-39.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0102",1606,"Aucune influence","Limit̩e",4.9,-9,-10.4,-10.5,-16.2,-13.1,-24.8,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0104",1380,"Aucune influence","Limit̩e",5.2,-7.8,-9.4,-8.7,-14.3,-11.4,-22.3,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0106",1190,"Aucune influence","Limit̩e",5.2,-7.8,-9.1,-9.1,-14.2,-11.6,-22.7,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0108",959,"Aucune influence","Limit̩e",5.4,-4.5,-5.3,-5.8,-10.2,-7.7,-18.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0110",668,"Aucune influence","Limit̩e",5.8,-3.5,-4.9,-5.5,-10,-7.6,-18.8,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0112",551,"Aucune influence","Limit̩e",6.1,-3.2,-5.2,-5.5,-10.7,-8.1,-19.7,"Absence de consensus","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0117",2949,"Aucune influence","Limit̩e",3.3,-13.2,-15.5,-16.9,-22.8,-19.4,-33.2,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0118",2067,"Aucune influence","Limit̩e",3.2,-14.9,-17.4,-19.3,-25.5,-21.3,-37,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0119",1790,"Aucune influence","Limit̩e",3.3,-16,-18.6,-20.3,-26.8,-22.5,-39.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0120",1118,"Aucune influence","Limit̩e",3.5,-13.5,-14.9,-16.5,-22.8,-18.8,-33.2,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0121",546,"Aucune influence","Limit̩e",3,-25.4,-27.3,-31.5,-41,-36.3,-58,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0126",500,"Aucune influence","Limit̩e",3.5,-3.4,-4.1,-4.5,-5.7,-4.8,-9.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0129",425,"Aucune influence","Limit̩e",2.9,-18.8,-20.9,-23.6,-29.5,-25.5,-38.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0131",267,"Aucune influence","Limit̩e",3.2,-12.9,-14.2,-16.1,-20.8,-18.1,-28.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0135",361,"Aucune influence","Limit̩e",3.6,-10.3,-12.5,-12.1,-17.8,-14.8,-27.2,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0140",9929,"Aucune influence","Limit̩e",5.4,-14.7,-17.7,-20,-26.7,-24,-41.9,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0141",9218,"Aucune influence","Limit̩e",5.3,-14.7,-17.6,-20,-26.5,-24,-41.8,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0142",873,"Aucune influence","Limit̩e",2.7,-21.4,-22.7,-26,-33.9,-29.2,-45.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0144",817,"Aucune influence","Limit̩e",2.7,-22.3,-23.6,-27.1,-35.1,-30.4,-47,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0146",628,"Aucune influence","Limit̩e",2.6,-23,-24.3,-28.1,-36.3,-31.6,-47.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0149",8246,"Aucune influence","Limit̩e",5.3,-14.8,-17.6,-20,-26.6,-24.3,-41.8,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0151",7950,"Aucune influence","Limit̩e",5.2,-14.8,-17.3,-19.5,-26.4,-24,-41.5,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0153",7800,"Aucune influence","Limit̩e",5.2,-14.8,-17.3,-19.5,-26.4,-23.9,-41.3,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0155",7653,"Aucune influence","Limit̩e",5.2,-14.7,-17.1,-19.6,-26.2,-23.8,-41.2,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0156",7211,"Aucune influence","Limit̩e",5.2,-14.5,-16.8,-19.2,-25.5,-23.5,-40.7,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0160",7038,"Aucune influence","Limit̩e",5.1,-14.4,-16.6,-18.7,-25.2,-23.3,-40.5,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0162",6971,"Aucune influence","Limit̩e",5.2,-14.3,-16.5,-18.8,-25.1,-23.3,-40.4,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0163",6899,"Aucune influence","Limit̩e",5.1,-14.4,-16.4,-18.9,-25,-23.3,-40.3,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0164",431,"Aucune influence","Limit̩e",2.6,-31.2,-34,-39.7,-52.9,-46.4,-70.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0167",6446,"Aucune influence","Limit̩e",5.2,-14.2,-16,-18.2,-24.4,-22.8,-39.8,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0168",1015,"Aucune influence","Limit̩e",3.7,-24.2,-25.7,-30.6,-39.3,-35.7,-55.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0170",912,"Aucune influence","Limit̩e",3.9,-23.5,-25.2,-29.8,-38.2,-34.9,-54.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0172",830,"Aucune influence","Limit̩e",4,-22.6,-24.7,-29,-37.4,-34.4,-54.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0174",676,"Aucune influence","Limit̩e",4.3,-20.9,-23.4,-27.4,-35.1,-32.4,-51.7,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0175",485,"Aucune influence","Limit̩e",5.1,-17.6,-21.4,-24.2,-31.8,-29.6,-48.9,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0180",5400,"Aucune influence","Limit̩e",5.1,-12.4,-15,-16.4,-22.6,-20.8,-37.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0182",5169,"Aucune influence","Limit̩e",5.1,-12,-14.5,-15.8,-21.9,-20.3,-36.6,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0184",4916,"Aucune influence","Limit̩e",5.1,-12.4,-14.1,-15.3,-21.7,-19.4,-36.1,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0185",4750,"Aucune influence","Limit̩e",5.2,-12.4,-13.6,-14.7,-21.2,-19.1,-35.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0186",4135,"Aucune influence","Limit̩e",5.2,-12,-13.5,-14.5,-21.4,-19.5,-34.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0187",4084,"Aucune influence","Limit̩e",5.1,-11.9,-13.6,-14.4,-21.4,-19.5,-34.8,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0188",3843,"Aucune influence","Limit̩e",4.8,-12.3,-14.2,-15.4,-22.1,-19.6,-35.9,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0189",332,"Aucune influence","Limit̩e",2.8,-23,-25.2,-29,-38,-33.5,-53.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0192",3183,"Aucune influence","Limit̩e",8.3,-11.8,-13.6,-14.6,-20.9,-18.8,-33.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0193",3182,"Aucune influence","Limit̩e",8.3,-11.7,-13.4,-14.6,-20.9,-18.8,-33.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0194",3149,"Aucune influence","Limit̩e",8.2,-11.9,-13.8,-14.9,-21,-18.9,-33.8,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0195",3054,"Aucune influence","Limit̩e",8,-11.9,-13.6,-15,-20.8,-18.5,-33.3,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0197",2936,"Aucune influence","Limit̩e",7.5,-12.4,-14.3,-15.8,-21.5,-18.9,-34.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"ABI0199",2417,"Aucune influence","Limit̩e",6.9,-13.8,-16.9,-18.2,-24.5,-22.1,-37.5,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0201",2147,"Aucune influence","Limit̩e",7.6,-13.1,-15.9,-17.5,-23.9,-21.5,-36.9,"Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0202",1224,"Aucune influence","Limit̩e",4.5,-15.2,-18.5,-21.9,-27.9,-25.1,-43.5,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0204",1072,"Aucune influence","Limit̩e",4.8,-14.5,-18,-21,-26.9,-24.1,-42.4,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0205",1062,"Aucune influence","Limit̩e",4.8,-14.5,-18,-21.1,-27,-24.1,-42.6,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0206",688,"Aucune influence","Limit̩e",3.8,-18,-21.3,-25.3,-31,-28.9,-46.6,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0208",429,"Aucune influence","Limit̩e",4.7,-15,-18.4,-21.3,-26.9,-24.1,-41.4,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0209",357,"Aucune influence","Limit̩e",5,-14.4,-17.6,-19.9,-25.6,-22.6,-38.5,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0220",304,"Aucune influence","Limit̩e",2.9,-24.9,-27.2,-32.4,-42.5,-39.2,-61.4,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0223",918,"Aucune influence","Limit̩e",10.2,-10.4,-12.1,-13.8,-18.9,-18.7,-30.2,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable"
"ABI0225",779,"Aucune influence","Limit̩e",7.1,-13.9,-16.5,-18.1,-23.9,-21.7,-35.9,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0226",251,"Aucune influence","Limit̩e",7.3,-13.4,-16.3,-17.3,-23.9,-21.4,-36.2,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0229",508,"Aucune influence","Limit̩e",7,-13.8,-16.4,-18.1,-23.9,-21.9,-34.9,"Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0241",458,"Aucune influence","Limit̩e",3.5,-9,-9.9,-11.5,-15.6,-13.3,-24.5,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0242",311,"Aucune influence","Limit̩e",3.5,-10.9,-12.2,-14.5,-19.4,-16.4,-30.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0252",441,"Aucune influence","Limit̩e",2.9,-30.5,-32.9,-37.4,-48.5,-42.7,-66.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0258",22064,"Aucune influence","Limit̩e",5.8,-19,-18.8,-24.3,-29.5,-27.1,-46.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0260",21762,"Aucune influence","Limit̩e",5.8,-19,-18.8,-24.3,-29.4,-27,-46.8,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"ABI0262",21663,"Aucune influence","Limit̩e",5.8,-19.1,-18.8,-24.2,-29.4,-26.8,-46.6,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
